player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Travis Frederick,7812,C,DAL,15,0,9,72.1,100.0,176,37.6,176,85.8,3,100.0,468,468,86.5,100.0,248,53.0,248
Doug Free,3738,T,DAL,15,0,9,61.3,100.0,176,37.6,176,67.8,2,100.0,468,468,66.5,100.0,248,53.0,248
Zack Martin,8651,G,DAL,15,0,9,73.5,100.0,176,37.6,176,86.4,1,100.0,468,468,85.3,100.0,248,53.0,248
Jason Witten,1384,TE,DAL,15,0,9,65.6,100.0,175,37.9,175,65.9,1,100.0,462,462,62.0,100.0,243,52.6,243
David Andrews,9948,C,NE,15,0,19,72.0,100.0,241,54.3,241,66.8,3,100.0,444,444,53.0,100.0,141,31.8,141
Joe Thuney,10712,G,NE,15,0,19,71.8,100.0,241,54.3,241,64.9,1,100.0,444,444,53.7,100.0,143,32.2,143
Dak Prescott,10769,QB,DAL,15,0,9,60.0,99.4,175,40.4,176,60.0,0,93.5,433,463,60.0,95.9,235,54.3,245
Jack Conklin,10642,T,TEN,15,0,31,70.7,100.0,222,51.6,222,76.5,0,100.0,430,430,75.3,100.0,177,41.2,177
Ben Jones,7099,C,TEN,15,0,31,67.2,100.0,220,51.3,220,69.7,2,100.0,429,429,70.6,100.0,178,41.5,178
Greg Mancz,10019,C,HST,15,0,13,66.5,100.0,137,32.0,137,71.9,2,100.0,428,428,71.0,100.0,239,55.8,239
Richie Incognito,2298,G,BUF,15,0,4,70.0,100.0,232,55.0,232,71.4,2,100.0,422,422,69.8,100.0,149,35.3,149
John Miller,9514,G,BUF,15,0,4,63.4,100.0,232,55.0,232,67.5,1,100.0,422,422,79.9,100.0,149,35.3,149
Andrew Norwell,9126,G,CAR,15,0,5,73.5,100.0,241,57.4,241,73.4,0,100.0,420,420,63.0,100.0,110,26.2,110
Mike Remmers,7431,T,CAR,15,0,5,77.5,100.0,241,57.5,241,70.2,2,100.0,419,419,53.6,100.0,109,26.0,109
Gabe Jackson,8716,G,OAK,15,0,23,69.2,100.0,218,52.4,218,69.8,4,100.0,416,416,63.6,100.0,144,34.6,144
Trai Turner,8727,G,CAR,15,0,5,60.1,100.0,239,57.5,239,67.2,2,100.0,416,416,70.3,100.0,108,26.0,108
Chris Clark,4623,T,HST,15,0,13,59.6,100.0,136,32.7,136,65.1,3,100.0,416,416,67.0,100.0,228,54.8,228
Donald Penn,3459,T,OAK,15,0,23,90.0,100.0,217,52.3,217,90.9,0,100.0,415,415,83.8,100.0,144,34.7,144
Rodney Hudson,6207,C,OAK,15,1,23,81.8,100.0,218,52.5,218,83.1,1,100.0,415,415,81.1,100.0,144,34.7,144
Jordan Mills,7945,T,BUF,15,0,4,66.7,100.0,226,54.9,226,62.1,2,100.0,412,412,56.1,100.0,146,35.4,146
DeAndre Hopkins,7808,WR,HST,15,0,13,63.3,100.0,133,32.3,133,79.4,1,100.0,412,412,78.3,100.0,229,55.6,229
Ali Marpet,9494,G,TB,15,0,30,68.8,100.0,177,43.1,177,81.5,2,100.0,411,411,87.1,100.0,181,44.0,181
Donovan Smith,9467,T,TB,15,0,30,68.0,100.0,177,43.1,177,69.0,3,100.0,411,411,64.3,100.0,181,44.0,181
Marcus Cannon,6290,T,NE,14,0,19,90.2,100.0,225,54.9,225,84.9,1,100.0,410,410,67.5,100.0,127,31.0,127
Nate Solder,6169,T,NE,14,0,19,72.9,100.0,223,54.5,223,74.6,1,100.0,409,409,66.6,100.0,129,31.5,129
Xavier Su'a-Filo,8668,G,HST,15,0,13,53.1,100.0,129,32.0,129,67.0,1,100.0,403,403,70.5,100.0,225,55.8,225
Shaq Mason,9564,G,NE,15,0,19,85.7,100.0,221,55.0,221,79.3,2,100.0,402,402,61.4,100.0,126,31.3,126
Jason Kelce,6343,C,PHI,15,0,24,65.0,100.0,166,41.3,166,75.2,5,100.0,402,402,68.1,100.0,192,47.8,192
Taylor Lewan,8646,T,TEN,15,0,31,86.6,100.0,203,51.0,203,88.1,2,100.0,398,398,78.3,100.0,168,42.2,168
Kevin Zeitler,7032,G,CIN,15,0,7,72.8,100.0,183,46.8,183,76.8,1,100.0,391,391,77.5,100.0,185,47.3,185
David DeCastro,7640,G,PIT,15,0,25,87.6,100.0,211,54.1,211,85.6,5,100.0,390,390,73.0,100.0,120,30.8,120
Chris Chester,3001,G,ATL,15,0,2,60.4,100.0,73,18.7,73,70.7,1,100.0,390,390,67.3,100.0,282,72.3,282
Alejandro Villanueva,9091,T,PIT,15,2,25,68.1,100.0,211,54.1,211,70.2,4,100.0,390,390,69.5,100.0,120,30.8,120
Ryan Schraeder,8496,T,ATL,15,0,2,73.4,100.0,73,18.7,73,87.8,2,100.0,390,390,91.1,100.0,282,72.3,282
Greg Olsen,3647,TE,CAR,15,0,5,61.0,100.0,222,57.1,222,59.3,0,100.0,389,389,66.6,100.0,102,26.2,102
Kelechi Osemele,7062,G,OAK,14,0,23,81.9,100.0,199,51.6,199,85.0,2,100.0,386,386,79.8,100.0,135,35.0,135
Jameis Winston,9434,QB,TB,15,0,30,60.0,98.9,172,44.7,174,60.0,1,94.4,385,408,60.0,99.4,180,46.8,181
Josh Kline,8230,G,TEN,13,0,31,66.8,100.0,202,52.6,202,65.8,0,100.0,384,384,57.6,100.0,156,40.6,156
Marcus Mariota,9435,QB,TEN,15,0,31,60.0,95.8,206,53.6,215,60.0,0,91.2,384,421,60.0,93.2,164,42.7,176
Jahri Evans,3053,G,NO,15,0,20,61.6,100.0,168,43.8,168,60.5,1,100.0,384,384,57.3,100.0,152,39.6,152
Trent Brown,9677,T,SF,15,0,28,65.3,100.0,93,24.2,93,56.2,1,100.0,384,384,54.4,100.0,283,73.7,283
Zach Strief,3155,T,NO,15,0,20,61.0,100.0,169,44.0,169,70.2,1,100.0,384,384,74.1,100.0,152,39.6,152
Zane Beadles,5570,G,SF,15,0,28,76.4,100.0,93,24.2,93,59.6,1,100.0,384,384,52.4,100.0,283,73.7,283
Russell Bodine,8746,C,CIN,15,0,7,63.6,100.0,180,47.1,180,73.4,0,100.0,382,382,77.1,100.0,179,46.9,179
Jason Peters,2148,T,PHI,15,0,24,74.3,100.0,156,40.8,156,74.4,1,100.0,382,382,72.3,100.0,185,48.4,185
Andy Levitre,4974,G,ATL,15,0,2,74.4,100.0,71,18.6,71,83.6,1,100.0,381,381,82.2,100.0,275,72.2,275
Andrew Whitworth,3000,T,CIN,15,0,7,69.1,100.0,176,46.3,176,69.4,2,100.0,380,380,61.0,100.0,181,47.6,181
Derek Carr,8671,QB,OAK,15,0,23,60.0,99.5,210,55.4,211,60.0,0,94.3,379,402,60.0,97.2,137,36.1,141
Jermon Bushrod,3741,G,MIA,15,0,17,40.6,100.0,55,14.6,55,51.2,2,100.0,376,376,55.6,100.0,302,80.3,302
Maurkice Pouncey,5543,C,PIT,15,0,25,60.9,100.0,206,54.8,206,74.7,1,100.0,376,376,76.0,100.0,116,30.9,116
Ron Leary,7338,G,DAL,13,0,9,72.8,100.0,141,37.6,141,77.6,1,100.0,375,375,72.9,100.0,197,52.5,197
A.Q. Shipley,5150,C,ARZ,15,0,1,62.2,100.0,219,58.4,219,70.3,2,100.0,375,375,72.6,100.0,120,32.0,120
Tyron Smith,6161,T,DAL,13,0,9,66.9,100.0,147,39.2,147,78.6,2,100.0,375,375,73.2,100.0,193,51.5,193
Alex Mack,4944,C,ATL,15,0,2,76.8,100.0,70,18.8,70,90.8,2,100.0,372,372,90.8,100.0,269,72.3,269
Max Unger,4972,C,NO,14,0,20,63.9,100.0,164,44.3,164,68.7,0,100.0,370,370,73.9,100.0,146,39.5,146
Ja'Wuan James,8654,T,MIA,15,0,17,65.7,100.0,55,14.9,55,76.0,3,100.0,370,370,79.6,100.0,296,80.0,296
Carson Wentz,10636,QB,PHI,15,0,24,60.0,98.2,161,43.6,164,60.0,0,93.2,369,396,60.0,94.7,179,48.5,189
Andy Dalton,6187,QB,CIN,15,0,7,60.2,99.5,181,49.2,182,60.2,0,94.6,368,389,60.1,95.7,176,47.8,184
Drew Brees,802,QB,NO,15,0,20,60.0,100.0,170,46.2,170,60.0,0,94.8,368,388,60.0,98.7,152,41.3,154
Brock Osweiler,7059,QB,HST,14,0,13,60.0,100.0,128,34.8,128,60.3,0,96.3,368,382,60.3,100.0,213,57.9,213
