player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jonathan Babineaux,2276,DI,ATL,5,0,0,2,59.3,1,5,82,93.7,8.5,7,0,3.7,0,95,89,6,0,65.8,0,4,32,100.0,18.8,6,6.3,0,36,36,4
Trent Cole,2363,ED,IND,2,0,0,14,61.6,1,4,40,95.3,15.0,6,0,6.3,0,43,41,5,0,71.3,1,3,18,95.0,27.8,5,11.1,0,20,19,4
Lorenzo Alexander,2476,ED,BUF,5,1,0,4,82.8,3,5,109,79.2,14.7,16,1,11.0,8,149,118,16,1,91.8,2,1,41,90.0,26.8,11,20.7,7,50,45,10
Ahmad Brooks,2945,ED,SF,5,1,1,28,57.1,0,11,92,73.8,9.8,9,3,8.2,2,130,96,13,0,59.0,0,5,37,76.5,16.2,6,12.2,2,51,39,7
Mario Williams,2946,ED,MIA,5,1,0,17,58.2,2,11,125,97.2,8.0,10,0,6.0,1,141,137,14,0,60.8,0,5,38,95.5,10.5,4,9.2,1,44,42,6
Donte Whitner,2953,S,WAS,1,0,0,32,59.1,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
Haloti Ngata,2957,DI,DET,5,1,0,11,58.6,1,7,125,98.5,7.2,9,1,4.0,1,133,131,9,1,66.8,1,6,61,98.4,13.1,8,7.4,1,64,63,8
Chad Greenway,2962,LB,MIN,4,0,0,18,53.5,0,0,4,11.4,0.0,0,0,0.0,0,35,4,0,0,56.4,0,0,2,16.7,0.0,0,0.0,0,12,2,0
Tamba Hali,2965,ED,KC,4,0,0,16,69.3,1,9,78,89.0,17.9,14,0,7.7,1,91,81,11,0,74.1,0,5,28,96.7,25.0,7,12.5,1,30,29,6
D'Qwell Jackson,2979,LB,IND,5,0,1,14,47.0,0,0,15,9.5,0.0,0,1,0.0,0,169,16,0,0,51.0,0,0,4,8.3,0.0,0,0.0,0,60,5,0
Roman Harper,2988,S,NO,4,0,0,20,49.8,0,1,10,16.4,0.0,0,1,5.0,0,73,12,1,0,52.4,0,1,4,21.7,0.0,0,12.5,0,23,5,1
Darryl Tapp,3008,ED,NO,3,0,0,20,65.1,1,3,32,100.0,15.6,5,0,6.3,0,36,36,4,0,67.8,1,1,9,100.0,22.2,2,11.1,0,9,9,2
Frostee Rucker,3036,DI,ARZ,2,0,0,1,55.7,0,0,24,100.0,4.2,1,0,0.0,0,25,25,0,0,53.1,0,0,8,100.0,0.0,0,0.0,0,8,8,0
Will Blackmon,3060,S,WAS,4,0,0,32,52.8,0,2,6,4.5,16.7,1,0,16.7,0,133,6,2,0,,0,0,0,0.0,,0,,0,56,0,0
Stephen Tulloch,3061,LB,PHI,3,0,0,24,60.0,0,0,1,4.2,0.0,0,0,0.0,0,24,1,0,0,,0,0,0,0.0,,0,,0,9,0,0
Domata Peko Sr.,3068,DI,CIN,5,1,0,7,56.7,1,1,86,98.9,2.3,2,0,1.2,0,94,93,2,0,60.9,1,1,30,100.0,6.7,2,3.3,0,34,34,2
Elvis Dumervil,3071,ED,BLT,2,0,0,3,56.5,1,2,37,100.0,10.8,4,0,4.1,0,39,39,3,0,50.4,0,2,21,100.0,9.5,2,4.8,0,22,22,2
Kyle Williams,3079,DI,BUF,5,0,0,4,51.9,2,6,155,98.2,6.5,10,0,3.9,2,168,165,10,0,60.7,1,5,52,98.2,15.4,8,9.6,2,57,56,8
Rob Ninkovich,3080,ED,NE,1,0,0,19,51.7,0,0,7,46.7,0.0,0,0,0.0,0,15,7,0,0,51.5,0,0,6,66.7,0.0,0,0.0,0,9,6,0
Kedric Golston,3141,DI,WAS,2,0,0,32,56.2,1,0,8,88.9,12.5,1,0,6.3,0,9,8,1,0,58.2,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Antoine Bethea,3152,S,SF,5,0,0,28,56.7,0,1,7,4.3,0.0,0,0,7.1,0,187,8,1,0,51.0,0,0,4,6.9,0.0,0,0.0,0,72,5,0
Tom Johnson,3378,DI,MIN,5,0,0,18,67.8,5,10,151,100.0,10.6,16,0,6.3,2,160,160,17,0,63.4,4,5,90,100.0,10.0,9,6.1,1,95,95,10
Tony McDaniel,3423,DI,SEA,4,1,0,29,55.9,0,1,42,100.0,2.4,1,0,1.2,0,43,43,1,1,57.9,0,0,17,100.0,0.0,0,0.0,0,18,18,0
Tramon Williams,3558,CB,CLV,3,0,0,8,50.1,1,0,4,4.1,25.0,1,1,12.5,0,97,4,1,0,53.2,1,0,2,4.3,50.0,1,25.0,0,47,2,1
Brent Grimes,3589,CB,TB,5,0,1,30,60.0,0,1,1,0.6,100.0,1,2,50.0,0,179,1,1,0,60.0,0,1,1,1.3,100.0,1,50.0,0,76,1,1
Lawrence Timmons,3631,LB,PIT,5,0,0,25,52.9,1,0,30,16.7,6.7,2,1,5.0,1,186,31,2,0,57.6,1,0,17,25.7,11.8,2,8.8,1,70,18,2
Leon Hall,3634,CB,NYG,5,0,0,21,60.1,0,0,8,6.0,0.0,0,0,12.5,1,149,9,1,0,63.2,0,0,4,7.0,0.0,0,25.0,1,71,5,1
Michael Griffin,3635,S,CAR,2,0,0,5,58.8,0,0,1,3.2,0.0,0,0,0.0,0,31,1,0,0,,0,0,0,0.0,,0,,0,8,0,0
Reggie Nelson,3637,S,OAK,5,0,0,23,58.0,0,0,2,0.9,0.0,0,0,0.0,0,216,2,0,0,59.1,0,0,1,1.1,0.0,0,0.0,0,94,1,0
Alan Branch,3649,DI,NE,5,0,0,19,53.5,0,3,114,100.0,4.4,5,0,2.2,1,121,121,4,0,56.0,0,2,47,100.0,6.4,3,4.3,1,51,51,3
Paul Posluszny,3650,LB,JAX,4,0,0,15,69.9,0,4,17,10.7,17.6,3,0,23.5,2,169,18,6,0,61.0,0,3,12,15.0,16.7,2,12.5,0,80,12,3
Eric Weddle,3653,S,BLT,5,0,0,3,80.1,0,3,3,1.5,33.3,1,1,50.0,0,195,3,3,0,67.6,0,1,1,1.0,0.0,0,50.0,0,100,1,1
David Harris,3663,LB,NYJ,5,0,0,22,53.2,0,3,25,15.1,16.0,4,0,6.0,0,166,25,3,0,52.1,0,2,15,23.4,13.3,2,6.7,0,64,15,2
Justin Durant,3664,LB,DAL,5,0,0,9,53.3,0,1,3,3.9,33.3,1,1,16.7,0,76,3,1,0,54.5,0,0,2,7.1,0.0,0,0.0,0,28,2,0
Charles Johnson,3699,ED,CAR,5,0,0,5,63.9,3,11,94,87.3,17.0,16,0,7.4,0,110,96,14,0,65.5,2,7,41,95.3,24.4,10,11.0,0,43,41,9
Brandon Mebane,3701,DI,SD,5,0,0,27,74.1,1,6,89,100.0,11.2,10,0,6.2,2,94,94,9,0,69.3,1,2,26,100.0,7.7,2,5.8,0,27,27,3
Brian Robison,3718,ED,MIN,5,1,0,18,67.1,1,14,182,95.6,8.8,16,1,6.3,4,206,197,19,0,74.1,1,7,94,98.1,11.7,11,7.4,3,103,101,11
Paul Soliai,3724,DI,CAR,4,0,0,5,59.3,0,2,33,100.0,6.1,2,0,3.0,0,33,33,2,0,61.8,0,1,9,100.0,11.1,1,5.6,0,9,9,1
Corey Graham,3784,S,BUF,5,0,0,4,56.3,0,1,14,7.5,0.0,0,0,10.7,1,214,16,2,0,63.7,0,1,4,8.5,0.0,0,37.5,1,71,6,2
William Gay,3786,CB,PIT,5,0,0,25,55.3,0,0,4,1.7,0.0,0,2,0.0,0,240,4,0,0,58.7,0,0,1,1.1,0.0,0,0.0,0,94,1,0
Chris Long,4316,ED,NE,5,1,0,19,63.9,3,14,151,88.5,15.9,24,1,7.0,2,174,154,19,1,66.0,1,9,78,94.0,17.9,14,7.7,1,84,79,11
Glenn Dorsey,4319,DI,SF,3,0,0,28,58.3,0,0,21,100.0,4.8,1,1,4.8,1,22,22,1,0,64.2,0,0,6,100.0,16.7,1,16.7,1,7,7,1
Dominique Rodgers-Cromartie,4330,CB,NYG,4,0,1,21,66.5,0,3,6,4.2,0.0,0,1,25.0,0,142,6,3,0,72.6,0,1,2,3.1,0.0,0,25.0,0,64,2,1
Brandon Flowers,4349,CB,SD,3,0,1,27,92.6,0,4,4,2.8,100.0,4,1,50.0,0,143,4,4,0,91.9,0,3,3,4.8,100.0,3,50.0,0,62,3,3
Calais Campbell,4364,DI,ARZ,5,2,0,1,69.3,2,9,149,100.0,11.4,17,0,5.0,2,161,161,13,1,72.3,2,6,64,100.0,15.6,10,9.4,2,71,71,10
Jason Jones,4368,ED,MIA,5,0,0,17,59.1,4,5,110,93.9,8.2,9,1,5.9,2,131,123,11,0,68.0,3,3,36,93.6,16.7,6,11.1,1,47,44,7
Kendall Langford,4380,DI,IND,5,2,0,14,53.8,0,6,129,97.9,6.2,8,0,2.3,0,142,139,6,1,52.1,0,4,52,100.0,7.7,4,3.8,0,58,58,4
Pat Sims,4391,DI,CIN,5,0,0,7,67.3,1,3,56,100.0,7.1,4,1,3.6,0,63,63,4,0,81.8,1,3,21,100.0,19.0,4,9.5,0,26,26,4
Cliff Avril,4406,ED,SEA,4,0,0,29,62.7,4,9,115,96.8,12.2,14,1,7.4,2,124,120,15,0,58.8,3,3,50,98.1,12.0,6,8.0,1,54,53,7
Philip Wheeler,4407,LB,ATL,5,0,0,2,55.3,2,0,17,21.2,11.8,2,1,5.9,0,85,18,2,0,60.9,1,0,7,16.7,14.3,1,7.1,0,48,8,1
Tyvon Branch,4414,CB,ARZ,4,0,1,1,56.6,1,2,8,6.5,0.0,0,1,18.8,0,124,8,3,0,48.7,0,1,3,4.9,0.0,0,16.7,0,61,3,1
William Hayes,4417,ED,LA,3,0,0,26,56.1,1,2,65,98.6,10.8,7,0,3.8,1,72,71,4,0,54.4,1,1,34,100.0,8.8,3,5.9,1,37,37,3
Dwight Lowery,4427,S,SD,5,0,0,27,56.2,0,0,2,0.9,0.0,0,0,0.0,0,234,2,0,0,,0,0,0,0.0,,0,,0,101,0,0
Quintin Demps,4431,S,HST,5,0,0,13,60.0,0,0,1,0.7,0.0,0,1,0.0,0,148,1,0,0,,0,0,0,0.0,,0,,0,58,0,0
Orlando Scandrick,4457,CB,DAL,2,0,0,9,72.8,0,0,1,1.7,100.0,1,0,100.0,1,60,1,1,0,72.8,0,0,1,3.3,100.0,1,100.0,1,30,1,1
Letroy Guion,4466,DI,GB,3,1,0,12,53.9,0,0,39,100.0,0.0,0,0,0.0,0,40,40,0,1,59.7,0,0,14,100.0,0.0,0,0.0,0,15,15,0
Erik Walden,4481,ED,IND,5,0,0,14,62.2,4,1,96,71.8,8.3,8,1,6.8,4,149,107,9,0,62.9,0,1,40,79.0,7.5,3,8.8,3,62,49,4
Ahtyba Rubin,4504,DI,SEA,4,0,0,29,50.2,0,1,48,100.0,0.0,0,0,1.0,0,50,50,1,0,52.6,0,1,12,100.0,0.0,0,4.2,0,13,13,1
Wesley Woodyard,4583,LB,TEN,5,0,0,31,65.3,2,4,12,15.6,16.7,2,0,25.0,0,77,12,6,0,,0,0,0,0.0,,0,,0,20,0,0
Leger Douzable,4654,DI,BUF,5,0,0,4,58.5,2,1,82,97.8,4.9,4,0,4.3,2,90,88,5,0,62.7,1,0,30,100.0,6.7,2,8.3,2,33,33,3
Erin Henderson,4656,LB,NYJ,4,0,0,22,49.7,0,1,10,15.7,10.0,1,0,5.0,0,70,11,1,0,56.5,0,0,2,10.5,0.0,0,0.0,0,19,2,0
Wallace Gilberry,4763,ED,DET,4,0,0,11,48.2,0,6,87,98.9,4.6,4,0,3.4,0,93,92,6,0,53.1,0,5,43,97.8,9.3,4,5.8,0,46,45,5
Jerrell Freeman,4888,LB,CHI,5,0,0,6,65.6,1,1,12,7.1,8.3,1,0,8.3,0,198,14,2,0,65.1,1,1,8,10.5,12.5,1,12.5,0,86,9,2
Cameron Wake,4907,ED,MIA,5,1,0,17,79.7,1,15,83,94.7,22.9,19,2,10.8,1,95,90,17,0,88.8,0,12,36,95.5,36.1,13,16.7,0,44,42,12
Tyson Jackson,4926,DI,ATL,5,1,0,2,60.0,1,1,56,100.0,3.6,2,1,1.8,0,60,60,2,1,64.1,1,1,18,100.0,5.6,1,5.6,0,20,20,2
Brian Orakpo,4936,ED,TEN,5,0,0,31,82.0,1,14,118,81.1,20.3,24,0,11.4,6,159,129,21,0,76.6,0,5,48,88.7,22.9,11,13.5,4,62,55,9
Malcolm Jenkins,4937,S,PHI,4,0,0,24,64.3,0,0,5,3.9,0.0,0,2,20.0,1,155,6,1,0,,0,0,0,0.0,,0,,0,77,0,0
Brian Cushing,4938,LB,HST,3,0,0,13,48.6,0,0,9,18.5,0.0,0,0,0.0,0,54,10,0,0,52.5,0,0,3,21.1,0.0,0,0.0,0,19,4,0
Robert Ayers,4941,ED,TB,2,0,0,30,58.6,1,5,58,96.7,12.1,7,0,6.9,1,61,59,7,0,57.3,1,0,22,100.0,9.1,2,6.8,1,22,22,2
Vontae Davis,4948,CB,IND,3,0,0,14,59.1,0,0,1,0.7,0.0,0,0,0.0,0,135,1,0,0,59.1,0,0,1,1.9,0.0,0,0.0,0,54,1,0
Clay Matthews,4949,ED,GB,3,0,0,12,57.7,0,7,72,96.2,9.7,7,0,9.0,3,79,76,10,0,61.7,0,4,37,97.6,13.5,5,13.5,3,42,41,7
Ziggy Hood,4955,DI,WAS,5,0,0,32,53.2,1,5,125,98.5,5.6,7,0,3.2,1,136,134,7,0,59.7,1,3,48,100.0,10.4,5,6.3,1,51,51,5
Patrick Chung,4957,S,NE,5,0,1,19,53.0,0,4,7,3.2,28.6,2,1,28.6,0,217,7,4,0,55.2,0,2,3,2.9,33.3,1,33.3,0,102,3,2
James Laurinaitis,4958,LB,NO,3,1,0,20,57.0,0,2,20,17.7,5.0,1,0,5.0,0,130,23,2,0,51.1,0,0,4,18.2,0.0,0,0.0,0,33,6,0
Rey Maualuga,4961,LB,CIN,5,0,0,7,52.9,0,0,3,5.3,0.0,0,0,0.0,0,75,4,0,0,56.3,0,0,2,6.3,0.0,0,0.0,0,32,2,0
Darius Butler,4964,CB,IND,2,0,0,14,54.9,0,0,3,7.5,0.0,0,0,0.0,0,40,3,0,0,58.4,0,0,1,6.7,0.0,0,0.0,0,15,1,0
Jairus Byrd,4965,S,NO,4,0,0,20,58.3,0,0,1,0.7,0.0,0,0,0.0,0,137,1,0,0,58.3,0,0,1,2.9,0.0,0,0.0,0,35,1,0
Connor Barwin,4969,ED,PHI,4,0,0,24,56.9,1,10,118,99.2,11.9,14,0,5.5,1,125,124,12,0,60.7,0,10,57,100.0,19.3,11,8.8,0,60,60,10
Mike Mitchell,4970,S,PIT,5,0,0,25,49.8,0,3,9,3.8,0.0,0,1,16.7,0,236,9,3,0,52.3,0,0,4,4.3,0.0,0,0.0,0,93,4,0
Paul Kruger,4980,ED,NO,4,1,0,20,57.9,1,6,96,99.1,7.3,7,0,4.7,1,106,105,8,0,62.1,0,5,23,100.0,21.7,5,10.9,0,25,25,5
Sen'Derrick Marks,4985,DI,JAX,4,0,0,15,48.2,2,1,85,98.9,3.5,3,1,2.9,1,94,93,4,0,50.8,2,1,54,100.0,5.6,3,4.6,1,59,59,4
Michael Johnson,4993,ED,CIN,5,0,0,7,60.1,1,13,127,91.8,11.8,15,4,6.3,1,146,134,15,0,62.7,1,10,65,93.3,20.0,13,10.0,1,75,70,12
DeAndre Levy,4999,LB,DET,1,1,0,11,62.4,1,1,5,9.4,20.0,1,1,20.0,0,53,5,2,1,70.2,0,1,2,8.0,0.0,0,25.0,0,25,2,1
Roy Miller,5004,DI,JAX,4,0,0,15,55.3,1,1,46,98.1,4.3,2,0,2.2,0,54,53,2,0,58.9,1,0,13,100.0,7.7,1,3.8,0,15,15,1
Lardarius Webb,5011,S,BLT,5,0,0,3,55.7,0,1,1,1.0,0.0,0,0,50.0,0,196,2,1,0,55.7,0,1,1,2.0,0.0,0,50.0,0,100,2,1
Rashad Johnson,5018,S,TEN,5,0,0,31,51.4,0,1,4,3.4,25.0,1,0,12.5,0,146,5,1,0,,0,0,0,0.0,,0,,0,53,0,0
Glover Quin,5035,S,DET,5,0,0,11,74.6,0,2,5,2.4,20.0,1,0,20.0,0,206,5,2,0,65.9,0,1,1,1.1,100.0,1,50.0,0,89,1,1
David Bruton,5037,S,WAS,4,0,0,32,56.7,0,1,3,2.2,0.0,0,0,16.7,0,137,3,1,0,,0,0,0,0.0,,0,,0,48,0,0
Brice McCain,5112,CB,TEN,5,0,1,31,53.5,0,1,6,4.1,0.0,0,1,8.3,0,145,6,1,0,54.3,0,1,3,4.5,0.0,0,16.7,0,67,3,1
Captain Munnerlyn,5140,CB,MIN,5,0,1,18,55.7,0,1,10,5.5,10.0,1,2,5.0,0,199,11,1,0,65.8,0,1,3,3.9,33.3,1,16.7,0,103,4,1
Ricky Jean Francois,5168,DI,WAS,5,0,0,32,52.2,0,2,64,100.0,3.1,2,0,1.6,0,67,67,2,0,58.3,0,2,26,100.0,7.7,2,3.8,0,27,27,2
Clinton McDonald,5173,DI,TB,4,0,0,30,58.2,2,4,117,96.9,7.7,9,1,4.3,2,128,124,8,0,51.9,0,2,45,100.0,4.4,2,2.2,0,49,49,2
Chris Baker,5188,DI,WAS,5,0,0,32,59.8,2,8,147,98.7,8.2,12,0,4.1,1,159,157,11,0,67.0,2,5,58,100.0,13.8,8,7.8,1,63,63,8
Steve McLendon,5232,DI,NYJ,5,0,0,22,54.2,0,2,114,100.0,4.4,5,1,2.6,2,119,119,4,0,54.3,0,1,36,100.0,5.6,2,1.4,0,41,41,1
Michael Bennett,5273,ED,SEA,4,0,1,29,59.9,2,9,129,98.5,13.2,17,3,6.6,3,135,133,14,0,62.2,1,7,55,100.0,18.2,10,9.1,1,57,57,9
Dan Skuta,5349,ED,JAX,3,0,0,15,50.0,0,0,11,41.9,0.0,0,0,0.0,0,31,13,0,0,54.8,0,0,3,42.9,0.0,0,0.0,0,7,3,0
Jonathan Casillas,5422,LB,NYG,5,0,1,21,45.8,0,2,14,8.8,0.0,0,1,7.1,0,160,14,2,0,49.2,0,1,7,11.1,0.0,0,7.1,0,63,7,1
Ndamukong Suh,5527,DI,MIA,5,1,1,17,62.4,0,10,166,100.0,7.8,13,3,4.2,2,181,181,12,0,62.1,0,6,54,100.0,13.0,7,7.4,1,61,61,7
Gerald McCoy,5528,DI,TB,4,2,0,30,71.2,2,5,106,99.1,9.4,10,2,5.2,2,113,112,9,1,66.5,1,4,45,100.0,13.3,6,7.8,1,49,49,6
Eric Berry,5530,S,KC,4,0,0,16,54.0,0,1,5,3.2,0.0,0,1,10.0,0,156,5,1,0,58.4,0,1,1,2.1,0.0,0,50.0,0,47,1,1
Joe Haden,5532,CB,CLV,4,0,0,8,60.0,0,1,1,0.6,0.0,0,2,50.0,0,169,1,1,0,60.0,0,1,1,1.6,0.0,0,50.0,0,63,1,1
Tyson Alualu,5535,DI,JAX,2,0,0,15,55.3,0,0,26,100.0,3.8,1,1,3.8,1,29,29,1,0,64.5,0,0,5,100.0,20.0,1,20.0,1,5,5,1
Brandon Graham,5538,ED,PHI,4,0,0,24,86.7,2,14,113,98.3,23.0,26,0,9.7,3,121,119,19,0,88.7,1,11,57,100.0,28.1,16,14.0,2,59,59,14
Jason Pierre-Paul,5540,ED,NYG,5,3,0,21,66.3,4,12,196,95.4,11.2,22,2,4.6,1,217,207,17,0,64.1,3,10,77,91.4,20.8,16,8.4,0,93,85,13
Derrick Morgan,5541,ED,TEN,4,0,0,31,68.5,2,8,75,82.5,18.7,14,0,9.3,2,97,80,12,0,61.7,0,2,27,100.0,14.8,4,3.7,0,29,29,2
Sean Weatherspoon,5544,LB,ATL,4,0,0,2,51.2,0,0,10,8.9,0.0,0,0,0.0,0,123,11,0,0,53.7,0,0,3,7.5,0.0,0,0.0,0,40,3,0
Kareem Jackson,5545,CB,HST,4,0,0,13,59.7,0,0,1,0.8,0.0,0,2,0.0,0,127,1,0,0,,0,0,0,0.0,,0,,0,54,0,0
Dan Williams,5551,DI,OAK,5,0,0,23,64.4,1,2,53,100.0,5.7,3,1,4.7,1,55,55,4,0,70.7,0,2,15,100.0,20.0,3,13.3,1,16,16,3
Devin McCourty,5552,S,NE,5,0,0,19,60.0,0,0,1,0.4,0.0,0,0,0.0,0,227,1,0,0,,0,0,0,0.0,,0,,0,105,0,0
Jared Odrick,5553,DI,JAX,2,0,0,15,47.1,0,1,39,97.7,0.0,0,3,1.3,0,44,43,1,0,48.8,0,0,14,100.0,0.0,0,0.0,0,15,15,0
Jerry Hughes,5556,ED,BUF,5,1,0,4,78.2,3,17,158,81.9,13.9,22,3,8.9,4,204,167,24,0,73.7,0,8,53,85.1,17.0,9,11.3,2,67,57,10
T.J. Ward,5563,S,DEN,5,0,0,10,65.4,2,6,15,8.7,20.0,3,3,26.7,0,206,18,8,0,61.5,0,4,8,8.6,25.0,2,25.0,0,116,10,4
Koa Misi,5565,LB,MIA,3,0,0,17,58.2,0,0,10,16.9,0.0,0,0,0.0,0,65,11,0,0,63.7,0,0,3,20.0,0.0,0,0.0,0,20,4,0
Lamarr Houston,5569,ED,CHI,2,0,0,6,60.2,1,1,14,73.7,7.1,1,0,7.1,0,19,14,2,0,58.6,1,0,7,87.5,0.0,0,7.1,0,8,7,1
Linval Joseph,5571,DI,MIN,5,0,0,18,66.7,2,3,113,100.0,6.2,7,0,4.9,3,123,123,8,0,70.8,1,2,41,100.0,12.2,5,6.1,1,44,44,4
Carlos Dunlap,5579,ED,CIN,5,5,0,7,88.9,5,11,128,97.9,14.8,19,0,9.4,4,140,137,20,2,90.1,2,3,65,98.6,20.0,13,10.0,4,72,71,9
Sean Lee,5580,LB,DAL,5,0,0,9,45.5,0,1,18,9.3,0.0,0,0,2.8,0,214,20,1,0,46.6,0,0,10,12.1,0.0,0,0.0,0,99,12,0
Brandon Spikes,5587,ED,BUF,4,0,0,4,52.8,0,1,6,50.0,0.0,0,0,8.3,0,16,8,1,0,55.3,0,0,3,50.0,0.0,0,0.0,0,6,3,0
Morgan Burnett,5596,S,GB,3,0,0,12,63.3,0,0,8,6.8,12.5,1,2,12.5,1,117,8,1,0,57.0,0,0,2,3.3,0.0,0,0.0,0,61,2,0
Donald Butler,5603,LB,MIA,3,0,0,17,53.9,0,0,4,10.0,0.0,0,0,0.0,0,40,4,0,0,59.1,0,0,1,20.0,0.0,0,0.0,0,5,1,0
Earl Mitchell,5605,DI,MIA,1,0,0,17,55.0,0,0,8,100.0,0.0,0,0,0.0,0,9,9,0,0,58.3,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Corey Peters,5607,DI,ARZ,5,0,0,1,60.3,1,2,74,95.1,4.1,3,1,2.0,0,82,78,3,0,66.3,1,1,29,96.9,6.9,2,3.4,0,32,31,2
NaVorro Bowman,5615,LB,SF,4,0,0,28,49.2,0,2,22,16.3,0.0,0,1,9.1,1,147,24,3,0,55.7,0,1,10,20.0,0.0,0,15.0,1,60,12,2
Everson Griffen,5624,ED,MIN,5,0,1,18,67.1,6,13,192,95.4,15.1,29,4,7.0,4,219,209,23,0,78.0,5,11,97,97.2,25.8,25,12.4,4,107,104,20
Perry Riley,5627,LB,OAK,1,0,0,23,81.6,0,2,5,15.6,40.0,2,0,20.0,0,32,5,2,0,70.9,0,1,3,18.8,33.3,1,16.7,0,16,3,1
Alterraun Verner,5628,CB,TB,3,0,0,30,60.0,0,0,1,1.4,0.0,0,1,0.0,0,72,1,0,0,,0,0,0,0.0,,0,,0,37,0,0
Darrell Stuckey,5634,S,SD,3,0,0,27,60.0,0,1,1,9.1,0.0,0,0,50.0,0,11,1,1,0,60.0,0,1,1,11.1,0.0,0,50.0,0,9,1,1
Geno Atkins,5643,DI,CIN,5,0,0,7,78.3,2,11,132,99.3,16.7,22,0,7.2,3,141,140,16,0,77.9,1,9,74,100.0,20.3,15,9.5,2,80,80,12
