player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Julius Peppers,1010,ED,GB,11,10,0,12,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,71,2,0,0,0,0,0,,,0,0,-2.5,50.0,4.3,7.0,3.5,0,1,50.0,59.9,0,5,100.0,1,1,56.3,1,7,70.0,162,3,0,2,0,5,9,0.7,5.0
Dwight Freeney,1019,ED,ATL,10,1,0,2,0,,,1.1,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,89,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,133,2,0,0,0,0,0,,
James Harrison,1251,ED,PIT,11,74,0,25,0,22.0,0.0,10.7,,5.0,0,0,0.0,64.6,0,,0.0,0,0,39.6,0,6,8.1,56,1,1,1,0,0,0,0.0,,0,1,6.8,100.0,34.9,11.8,11.8,0,0,0.0,63.6,0,18,0.0,0,0,107.5,5,59,79.7,169,3,4,5,0,49,15,0.8,9.8
Terence Newman,1321,CB,MIN,10,332,0,18,0,13.6,42.9,100.0,14.8,6.4,1,2,14.3,68.4,1,15,16.7,1,2,25.6,6,100,30.1,100,1,5,14,0,59,15,0.7,9.8,0,2,13.5,53.6,98.1,13.4,7.2,0,6,21.4,85.9,0,24,5.0,1,4,65.3,15,209,63.0,213,4,17,28,0,125,7,0.6,8.3
Terrell Suggs,1326,ED,BLT,10,9,0,3,0,,,2.0,,,0,0,,27.8,0,,,0,0,0.0,0,2,22.2,100,3,0,0,0,0,0,0.0,,0,1,0.0,100.0,3.0,6.0,6.0,0,0,0.0,79.1,0,1,16.7,1,0,79.2,1,6,66.7,197,7,4,1,0,1,1,0.2,1.0
Robert Mathis,1447,ED,IND,11,27,0,14,0,0.0,100.0,4.9,7.0,7.0,0,0,0.0,67.1,0,5,0.0,0,0,87.5,1,7,25.9,142,1,1,1,0,5,5,0.7,5.0,0,0,10.5,100.0,12.2,9.0,9.0,0,0,0.0,43.5,0,14,0.0,0,0,114.6,2,18,66.7,147,1,1,2,0,23,2,1.3,11.5
Cullen Jenkins,1637,DI,WAS,10,2,0,32,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,51,0,1,0,0,0,0,,,0,0,,,1.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,59,0,0,0,0,0,0,0.0,
DeAngelo Hall,1729,S,WAS,3,90,0,32,0,1.7,66.7,92.9,12.0,8.0,0,1,33.3,69.6,0,6,16.7,1,1,70.1,2,26,28.9,28,1,5,3,0,7,9,0.3,3.5,0,0,8.3,100.0,98.2,13.0,13.0,0,0,0.0,42.3,0,29,0.0,0,0,118.8,4,55,61.1,56,0,2,4,0,72,39,1.4,18.0
Vince Wilfork,1742,DI,HST,10,1,0,13,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,79,1,1,0,0,0,0,,,0,0,,,1.2,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,85,0,0,0,0,0,0,0.0,
Karlos Dansby,1754,LB,CIN,11,265,0,7,0,12.3,75.0,77.8,9.2,6.9,0,0,0.0,46.3,0,44,14.3,1,0,156.3,6,56,21.1,72,2,6,8,1,100,30,1.8,16.7,0,2,3.5,86.7,90.2,7.0,6.1,0,1,3.3,47.3,0,39,17.2,5,1,114.2,26,193,72.8,214,10,22,30,1,262,173,1.4,10.1
Daryl Smith,1760,LB,TB,11,126,0,30,0,7.0,50.0,44.2,21.0,10.5,0,0,0.0,59.3,0,9,,0,0,62.5,1,23,18.3,52,0,0,2,0,9,12,0.4,9.0,0,0,6.0,100.0,80.6,11.7,11.7,0,0,0.0,55.8,1,33,14.3,1,0,79.2,7,87,69.0,108,1,6,7,0,118,76,1.4,16.9
Mike Adams,1972,S,IND,10,399,0,14,1,1.4,100.0,93.5,28.0,28.0,0,0,0.0,61.2,0,12,0.0,0,0,95.0,5,158,39.6,169,2,7,5,0,34,27,0.2,6.8,0,0,8.0,75.0,96.9,23.2,17.4,0,0,0.0,56.0,0,34,0.0,0,0,144.1,9,219,54.9,226,3,14,12,2,115,34,0.6,12.8
Adam Jones,2223,CB,CIN,11,445,0,7,0,12.0,52.9,100.0,10.8,5.7,0,1,5.9,46.5,1,41,12.5,1,1,75.1,9,104,23.4,104,0,7,17,1,138,12,1.4,15.3,0,2,7.8,80.0,99.7,15.0,12.0,1,1,4.0,71.8,0,18,17.2,5,1,110.0,20,314,70.6,315,4,22,25,1,180,100,0.6,9.0
DeMarcus Ware,2228,ED,DEN,6,4,0,10,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,71,3,0,0,0,0,0,,,0,0,,,6.7,,,0,0,,62.1,0,,,0,0,0.0,0,4,100.0,60,0,0,0,0,0,0,0.0,
Thomas Davis Sr.,2231,LB,CAR,11,388,0,5,0,-1.5,100.0,50.9,12.5,12.5,0,0,0.0,70.9,0,3,0.0,0,0,79.2,2,27,7.0,53,1,1,2,0,4,7,0.2,2.0,0,2,3.6,80.4,87.9,7.7,6.2,0,0,0.0,59.6,3,42,10.3,4,0,87.9,41,328,84.5,373,10,33,51,2,400,292,1.3,9.8
Derrick Johnson,2232,LB,KC,11,427,0,16,4,1.6,71.4,89.4,19.9,14.2,0,1,7.1,88.2,1,20,14.3,2,1,45.5,10,210,49.2,235,5,8,14,0,46,36,0.2,4.6,0,1,2.8,84.2,95.1,10.3,8.6,0,1,5.3,57.8,0,30,17.6,3,1,122.6,16,174,40.7,183,4,13,19,1,175,148,1.1,10.9
Jonathan Babineaux,2276,DI,ATL,11,10,0,2,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,74,0,0,0,0,0,0,,,0,0,,,7.1,,,0,0,,51.3,0,,50.0,1,0,0.0,0,8,80.0,112,0,1,0,0,0,0,0.0,
Trent Cole,2363,ED,IND,2,2,0,14,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,20,0,0,0,0,0,0,,,0,0,0.0,100.0,10.0,2.0,2.0,0,0,0.0,46.9,0,8,,0,0,100.0,1,2,100.0,20,0,0,1,0,8,8,4.0,8.0
Lorenzo Alexander,2476,ED,BUF,11,58,0,4,1,,,8.2,,,0,0,,57.1,0,,0.0,0,0,0.0,0,9,15.5,110,3,1,0,0,0,0,0.0,,0,1,-2.0,100.0,22.7,6.7,6.7,1,0,0.0,69.0,0,19,33.3,2,0,93.8,6,42,72.4,185,10,3,6,0,39,51,1.0,6.5
Ahmad Brooks,2945,ED,SF,11,71,0,28,0,11.0,66.7,11.0,9.5,6.3,1,1,33.3,69.4,0,24,0.0,0,1,103.5,2,19,26.8,172,4,4,3,0,33,24,1.7,16.5,0,0,7.0,100.0,31.3,15.0,15.0,0,0,0.0,61.7,0,31,66.7,2,0,118.8,3,46,64.8,147,2,1,3,0,50,29,1.1,16.7
Mario Williams,2946,ED,MIA,10,9,0,17,0,,,4.3,,,0,0,,60.5,0,,100.0,1,0,0.0,0,3,33.3,70,0,0,0,0,0,0,0.0,,0,0,0.0,100.0,4.9,5.0,5.0,0,0,0.0,63.5,0,0,,0,0,79.2,1,6,66.7,123,1,0,1,0,0,0,0.0,0.0
Donte Whitner,2953,S,WAS,7,232,0,32,1,3.6,88.2,93.8,6.6,5.8,0,1,5.9,53.5,0,47,15.4,2,0,107.6,15,105,45.3,112,2,10,17,0,167,136,1.7,11.1,0,1,8.3,75.0,100.0,17.8,13.4,0,0,0.0,51.2,0,37,0.0,0,0,111.5,6,113,48.7,113,0,7,8,0,90,41,0.8,15.0
Haloti Ngata,2957,DI,DET,8,4,0,11,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,60,1,0,0,0,0,0,,,0,2,9.0,100.0,3.1,3.0,3.0,0,0,0.0,56.5,0,8,25.0,1,0,139.6,1,4,100.0,131,1,1,1,1,8,0,2.7,8.0
Chad Greenway,2962,LB,MIN,10,119,0,18,0,-3.0,50.0,56.3,18.0,9.0,0,0,0.0,54.0,0,6,50.0,1,0,95.8,1,18,15.1,32,1,1,2,1,6,8,0.3,6.0,0,1,4.4,66.7,98.9,8.9,5.9,0,0,0.0,39.1,1,27,20.0,2,0,55.7,10,93,78.2,94,3,7,15,0,93,75,1.0,9.3
Antonio Cromartie,2964,CB,IND,4,138,0,14,0,9.2,55.6,100.0,9.8,5.4,0,0,0.0,51.7,0,22,0.0,0,0,75.2,5,54,39.1,54,0,6,9,0,58,12,1.2,11.6,0,0,10.5,70.0,100.0,10.0,7.0,1,1,10.0,57.7,0,44,0.0,0,1,105.8,7,75,54.3,75,0,6,10,0,109,60,1.6,15.6
Tamba Hali,2965,ED,KC,11,25,0,16,0,,,6.7,,,0,0,,67.0,0,,50.0,1,0,0.0,0,10,40.0,149,2,1,0,0,0,0,0.0,,0,1,,,5.8,,,0,0,,66.0,0,,0.0,0,0,0.0,0,8,32.0,137,1,1,0,0,0,0,0.0,
Johnathan Joseph,2969,CB,HST,11,342,0,13,1,12.0,48.6,100.0,8.3,4.0,0,5,14.3,52.8,0,36,12.5,2,4,79.1,17,155,45.3,155,1,13,35,1,227,80,1.6,13.4,0,2,9.8,79.2,99.4,8.4,6.7,0,2,8.3,65.8,0,23,12.5,2,1,100.9,19,170,49.7,171,4,12,24,0,197,60,1.2,10.4
D'Qwell Jackson,2979,LB,IND,11,359,0,14,1,1.3,66.7,79.8,29.8,19.8,0,0,0.0,51.4,0,10,22.2,2,0,120.8,4,134,37.3,168,0,6,6,1,34,21,0.3,8.5,0,1,4.8,71.4,91.8,13.0,9.3,0,1,4.8,48.3,0,23,23.5,4,1,98.5,15,202,56.3,220,5,12,21,0,186,117,1.0,12.4
Roman Harper,2988,S,NO,6,68,0,20,0,-1.0,100.0,69.7,22.0,22.0,0,0,0.0,69.2,0,1,,0,0,79.2,1,23,33.8,33,0,0,1,0,1,2,0.0,1.0,0,0,1.5,83.3,100.0,8.0,6.7,0,0,0.0,47.3,0,16,33.3,1,0,103.5,5,40,58.8,40,0,2,6,0,53,44,1.3,10.6
Darryl Tapp,3008,ED,NO,10,1,0,20,0,,,3.2,,,0,0,,60.1,0,,0.0,0,0,0.0,0,1,100.0,31,0,1,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,77,1,0,0,0,0,0,,
Will Blackmon,3060,S,WAS,10,255,0,32,0,7.3,42.9,95.5,33.0,14.1,1,1,14.3,63.2,0,9,0.0,0,1,89.9,3,107,42.0,112,2,5,7,1,14,8,0.1,4.7,0,0,9.0,88.9,98.5,15.6,13.9,0,0,0.0,72.3,0,23,18.2,2,0,103.2,8,131,51.4,133,4,9,9,0,79,25,0.6,9.9
Stephen Tulloch,3061,LB,PHI,4,23,0,24,0,,,77.8,,,0,0,,66.8,0,,0.0,0,0,0.0,0,7,30.4,9,0,1,0,0,0,0,0.0,,0,0,2.0,100.0,100.0,3.5,3.5,0,0,0.0,45.5,0,19,33.3,1,0,108.3,4,15,65.2,15,1,2,4,0,40,32,2.9,10.0
Domata Peko Sr.,3068,DI,CIN,11,2,0,7,0,,,2.0,,,0,0,,59.9,0,,,0,0,0.0,0,1,50.0,50,0,0,0,0,0,0,0.0,,0,1,,,0.7,,,0,0,,61.4,0,,50.0,3,0,0.0,0,1,50.0,152,2,2,0,0,0,0,0.0,
Kyle Williams,3079,DI,BUF,11,5,0,4,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,109,1,0,0,0,0,0,,,0,0,,,2.2,,,0,0,,49.7,0,,50.0,1,0,0.0,0,5,100.0,225,3,1,0,0,0,0,0.0,
Rob Ninkovich,3080,ED,NE,7,66,0,19,0,8.0,100.0,22.0,20.0,20.0,0,0,0.0,45.7,0,22,100.0,2,0,118.8,1,22,33.3,100,0,0,1,0,22,14,1.1,22.0,0,2,5.6,71.4,46.4,7.4,5.3,0,1,14.3,68.1,0,20,28.6,2,1,87.8,5,39,59.1,84,3,3,7,0,44,16,1.2,8.8
Kedric Golston,3141,DI,WAS,2,1,0,32,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,,,16.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,6,0,0,0,0,0,0,0.0,
Antoine Bethea,3152,S,SF,11,426,0,28,0,6.5,92.3,94.9,15.8,14.5,0,0,0.0,56.8,0,47,9.5,2,0,142.3,12,206,48.4,217,4,19,13,1,156,91,0.8,13.0,0,1,14.6,75.0,97.9,15.0,11.3,0,2,12.5,52.8,1,78,11.8,2,1,130.2,12,189,44.4,193,5,14,16,2,251,105,1.4,20.9
Tramon Williams,3558,CB,CLV,8,256,0,8,2,8.2,76.5,100.0,6.5,4.9,0,0,0.0,44.6,1,42,10.0,1,0,121.0,13,88,34.4,88,0,7,17,2,165,64,2.0,12.7,0,2,7.4,77.3,98.1,8.5,6.6,0,2,9.1,64.5,0,26,21.1,4,2,116.5,17,154,60.2,157,6,13,22,1,184,67,1.3,10.8
Brent Grimes,3589,CB,TB,11,411,0,30,2,13.6,38.9,99.1,14.4,5.6,1,4,22.2,80.7,1,17,0.0,0,2,46.1,7,108,26.3,109,1,5,18,1,70,9,0.7,10.0,0,2,15.2,57.1,100.0,10.8,6.2,2,8,19.0,65.5,0,32,9.1,2,6,92.6,24,271,65.9,271,3,18,42,1,352,120,1.4,14.7
Darrelle Revis,3630,CB,NYJ,10,389,0,22,0,12.3,62.5,100.0,9.2,5.8,0,2,8.3,53.7,0,46,12.5,2,2,107.3,15,149,38.3,149,3,14,24,1,226,74,1.6,15.1,0,0,12.4,70.6,100.0,9.0,6.3,0,1,2.9,63.7,0,84,17.2,5,0,106.0,24,218,56.0,218,5,24,34,1,288,87,1.3,12.0
Lawrence Timmons,3631,LB,PIT,11,328,0,25,0,6.7,66.7,49.4,9.0,6.0,0,1,16.7,63.8,0,22,0.0,0,1,136.8,4,44,13.4,89,1,3,6,1,57,44,1.6,14.3,0,7,6.0,83.7,85.2,7.1,6.0,0,1,2.3,56.5,0,32,15.9,7,1,102.2,36,264,80.5,310,9,30,43,0,367,175,1.4,10.2
Leon Hall,3634,CB,NYG,7,207,0,21,1,6.5,50.0,98.3,26.0,13.0,0,0,0.0,69.6,0,14,0.0,0,0,65.6,2,58,28.0,59,1,3,4,0,21,10,0.4,10.5,0,1,2.7,78.3,90.5,6.8,5.3,0,2,8.7,67.8,0,55,15.4,2,1,120.7,18,133,64.3,147,4,10,23,1,218,161,1.8,12.1
Michael Griffin,3635,S,CAR,6,60,0,5,0,1.0,100.0,100.0,4.0,4.0,0,0,0.0,29.5,0,15,,0,0,118.8,1,5,8.3,5,0,0,1,0,15,14,3.8,15.0,0,0,,,98.2,,,0,0,,64.3,0,,0.0,0,0,0.0,0,54,90.0,55,0,2,0,0,0,0,0.0,
Reggie Nelson,3637,S,OAK,11,457,0,23,2,5.0,50.0,95.5,129.0,64.5,1,1,50.0,58.5,0,1,11.1,1,1,95.8,1,148,32.4,155,0,6,2,1,1,0,0.0,1.0,0,2,12.4,71.4,99.6,25.1,17.9,1,3,21.4,51.9,3,48,14.3,3,3,97.9,10,269,58.9,270,1,16,14,1,182,58,0.7,18.2
Paul Posluszny,3650,LB,JAX,11,377,0,15,2,4.8,50.0,79.9,32.7,16.3,0,0,0.0,75.5,0,43,0.0,0,0,88.2,3,107,28.4,134,1,4,6,0,64,34,0.7,21.3,0,4,4.3,73.5,93.1,9.3,6.8,0,0,0.0,66.4,1,44,11.1,4,0,88.4,25,241,63.9,259,14,28,34,1,224,157,1.0,9.0
Eric Weddle,3653,S,BLT,11,447,0,3,1,9.8,66.7,95.9,32.0,21.3,1,0,0.0,59.9,0,25,10.0,1,0,135.4,4,140,31.3,146,2,8,6,1,55,13,0.4,13.8,0,2,8.5,50.0,97.9,88.7,44.3,1,4,66.7,89.1,2,6,0.0,0,4,16.7,3,281,62.9,287,2,14,6,0,15,4,0.1,5.0
David Harris,3663,LB,NYJ,10,304,0,22,0,3.0,80.0,60.2,8.8,7.0,0,1,10.0,56.3,0,32,14.3,1,0,138.8,8,74,24.3,123,2,6,10,1,93,73,1.3,11.6,0,1,3.5,68.2,90.9,13.7,9.3,0,1,4.5,71.3,0,23,5.3,1,1,77.3,15,209,68.8,230,10,17,22,0,97,65,0.5,6.5
Justin Durant,3664,LB,DAL,11,175,0,9,0,5.5,75.0,91.8,19.0,14.3,0,1,25.0,74.4,0,13,0.0,0,1,86.5,3,67,38.3,73,2,4,4,0,21,19,0.4,7.0,0,2,6.8,92.3,92.1,6.5,6.0,0,0,0.0,39.2,0,38,0.0,0,0,118.8,12,82,46.9,89,5,11,13,0,185,100,2.4,15.4
Charles Johnson,3699,ED,CAR,11,30,0,5,0,,,11.1,,,0,0,,63.1,0,,,0,0,0.0,0,4,13.3,36,0,0,0,0,0,0,0.0,,0,2,2.3,100.0,9.7,8.3,8.3,0,0,0.0,66.2,0,12,0.0,0,0,95.8,3,26,86.7,267,8,6,3,0,21,14,0.8,7.0
Brian Robison,3718,ED,MIN,11,18,0,18,0,9.0,100.0,7.3,7.0,7.0,0,0,0.0,49.5,0,15,,0,0,118.8,1,9,50.0,123,1,0,1,0,15,6,2.1,15.0,0,1,-1.0,75.0,3.4,2.7,2.0,0,0,0.0,62.0,0,10,50.0,2,0,77.1,3,8,44.4,238,5,1,4,0,6,13,0.8,2.0
Dashon Goldson,3742,S,ATL,2,3,0,2,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,1,0,0,0,0,0,0,0.0,,0,0,4.0,100.0,100.0,2.0,2.0,0,0,0.0,46.8,0,14,100.0,1,0,118.8,1,2,66.7,2,0,0,1,0,14,10,7.0,14.0
