player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Jason Witten,1384,TE,DAL,4,0,9,58.3,100.0,46,33.6,46,58.5,1,100.0,137,137,54.3,100.0,80,58.4,80
Zack Martin,8651,G,DAL,4,0,9,83.0,100.0,46,33.6,46,91.9,0,100.0,137,137,90.2,100.0,80,58.4,80
Doug Free,3738,T,DAL,4,0,9,64.8,100.0,46,33.6,46,71.0,0,100.0,137,137,67.4,100.0,80,58.4,80
Travis Frederick,7812,C,DAL,4,0,9,63.7,100.0,46,33.6,46,76.3,0,100.0,137,137,80.7,100.0,80,58.4,80
Dak Prescott,10769,QB,DAL,4,0,9,60.0,97.8,45,34.6,46,60.0,0,94.9,130,137,60.0,98.8,79,60.8,80
Marcus Cannon,6290,T,NE,4,0,19,84.2,100.0,57,46.0,57,74.6,1,100.0,124,124,56.1,100.0,47,37.9,47
Joe Thuney,10712,G,NE,4,0,19,75.3,100.0,57,46.0,57,70.3,0,100.0,124,124,64.2,100.0,47,37.9,47
David Andrews,9948,C,NE,4,0,19,58.9,100.0,57,46.0,57,56.5,2,100.0,124,124,51.5,100.0,47,37.9,47
Greg Mancz,10019,C,HST,4,0,13,55.9,100.0,49,40.2,49,61.5,0,100.0,122,122,66.0,100.0,61,50.0,61
Derek Newton,6366,T,HST,4,0,13,61.5,100.0,49,40.2,49,68.1,0,100.0,122,122,72.1,100.0,61,50.0,61
Xavier Su'a-Filo,8668,G,HST,4,0,13,53.0,100.0,49,40.2,49,53.6,0,100.0,122,122,46.5,100.0,61,50.0,61
Chris Clark,4623,T,HST,4,0,13,46.3,100.0,49,40.2,49,46.2,2,100.0,122,122,46.5,100.0,61,50.0,61
Martellus Bennett,4375,TE,NE,4,0,19,71.4,100.0,57,47.5,57,71.6,0,99.2,120,121,60.9,100.0,45,37.5,45
Jeff Allen,7642,G,HST,4,0,13,56.1,100.0,49,40.8,49,46.1,2,100.0,120,120,47.3,100.0,59,49.2,59
Zane Beadles,5570,G,SF,4,0,28,62.9,100.0,35,29.7,35,54.8,0,100.0,118,118,51.5,100.0,81,68.6,81
Trent Brown,9677,T,SF,4,0,28,64.2,100.0,35,29.7,35,54.1,0,100.0,118,118,50.0,100.0,81,68.6,81
Brock Osweiler,7059,QB,HST,4,0,13,60.0,100.0,49,41.9,49,60.0,0,95.9,117,122,60.0,100.0,61,52.1,61
Daniel Kilgore,6315,C,SF,4,0,28,68.3,100.0,35,30.4,35,64.0,0,100.0,115,115,61.0,100.0,78,67.8,78
Joe Staley,3644,T,SF,4,0,28,76.9,100.0,35,30.4,35,79.9,0,100.0,115,115,76.5,100.0,78,67.8,78
DeAndre Hopkins,7808,WR,HST,4,0,13,62.5,100.0,49,42.6,49,82.7,0,100.0,115,115,75.1,100.0,55,47.8,55
Andrew Tiller,7169,G,SF,4,0,28,54.6,100.0,32,28.1,32,67.5,0,100.0,114,114,72.6,100.0,80,70.2,80
Michael Schofield III,8730,G,DEN,4,0,10,68.3,100.0,7,6.3,7,76.2,0,100.0,112,112,68.4,100.0,92,82.1,92
Andrew Norwell,9126,G,CAR,4,0,5,56.9,100.0,62,55.4,62,60.5,0,100.0,112,112,56.7,100.0,28,25.0,28
Max Garcia,9566,G,DEN,4,0,10,50.6,100.0,7,6.3,7,69.3,1,100.0,112,112,70.6,100.0,92,82.1,92
Ryan Kalil,3675,C,CAR,4,1,5,65.9,100.0,62,55.4,62,64.9,2,100.0,112,112,54.9,100.0,28,25.0,28
Matt Paradis,8841,C,DEN,4,0,10,60.0,100.0,7,6.3,7,87.2,1,100.0,112,112,85.3,100.0,92,82.1,92
Mike Remmers,7431,T,CAR,4,0,5,72.0,100.0,62,55.4,62,69.9,0,100.0,112,112,57.4,100.0,28,25.0,28
Trai Turner,8727,G,CAR,4,0,5,65.0,100.0,62,55.9,62,65.9,1,100.0,111,111,59.5,100.0,27,24.3,27
Mark Glowinski,9567,G,SEA,4,0,29,73.0,100.0,15,13.8,15,61.4,0,100.0,109,109,55.7,100.0,84,77.1,84
