player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Julius Peppers,1010,ED,GB,8,0,-2.5,50.0,3.8,7.0,3.5,0,0,1,50.0,12,57.3,73.2,63.0,78.8,54.8,31.9,0,5,,0,1,1,56.3,1,7,182,3,0,2,0,5,9,0.7,5.0
Dwight Freeney,1019,ED,ATL,8,0,,,0.5,,,0,0,0,,2,60.0,68.1,87.7,66.9,53.0,52.7,0,,100.0,1,0,0,0.0,0,1,186,2,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,8,1,8.5,75.0,30.7,18.0,13.5,0,0,0,0.0,25,76.6,85.6,84.0,81.0,69.8,82.6,1,9,0.0,0,0,0,49.0,3,55,179,3,5,4,0,23,11,0.4,7.7
Terence Newman,1321,CB,MIN,8,1,13.9,47.5,99.3,14.3,6.8,0,1,7,17.5,18,81.9,82.4,85.1,55.8,76.2,65.7,1,24,9.1,2,5,3,55.2,19,292,294,5,19,40,1,150,17,0.6,7.9
Terrell Suggs,1326,ED,BLT,7,1,0.0,100.0,1.4,3.0,3.0,1,0,0,0.0,3,66.8,65.4,6.6,59.7,83.0,81.2,0,1,0.0,0,0,4,79.2,1,3,210,7,4,1,0,1,1,0.3,1.0
Robert Mathis,1447,ED,IND,9,0,7.0,100.0,8.2,7.3,7.3,0,0,0,0.0,14,46.3,51.6,87.8,56.8,46.7,49.3,0,14,0.0,0,0,0,105.6,3,22,268,2,2,3,0,28,7,1.3,9.3
Cullen Jenkins,1637,DI,WAS,7,0,,,2.5,,,0,0,0,,32,57.2,55.0,82.8,57.6,54.2,51.9,0,,0.0,0,0,0,0.0,0,2,79,0,1,0,0,0,0,0.0,
DeAngelo Hall,1729,S,WAS,3,0,5.4,85.7,96.8,14.0,12.0,0,0,1,14.3,32,53.2,55.4,79.3,54.9,64.9,57.1,0,29,12.5,1,1,0,113.7,6,90,93,1,7,7,0,79,48,0.9,13.2
Karlos Dansby,1754,LB,CIN,8,2,5.5,86.2,86.7,7.7,6.6,0,0,1,3.4,7,51.8,58.2,43.6,53.6,71.2,53.0,0,44,13.8,4,1,1,134.9,25,202,233,11,23,29,2,315,192,1.6,12.6
Daryl Smith,1760,LB,TB,8,0,8.3,85.7,72.1,16.2,13.9,0,0,0,0.0,30,53.0,53.1,83.1,56.3,53.9,51.4,1,33,16.7,1,0,0,79.2,6,106,147,0,5,7,0,114,73,1.2,19.0
