team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
GB,12,10,469,5,62,469,90.1,80,13
OAK,23,10,405,8,67,405,90.0,78,3
NO,20,10,435,11,63,435,89.7,82,8
PIT,25,10,418,12,68,418,87.8,91,11
PHI,24,10,385,14,58,385,87.8,83,11
TEN,31,11,393,8,69,393,87.7,87,10
KC,16,10,394,11,54,394,87.7,81,16
DAL,9,10,345,11,60,345,87.7,78,7
JAX,15,10,460,12,89,460,86.8,111,10
WAS,32,10,400,15,77,400,86.2,101,9
NYG,21,10,402,15,81,402,85.8,105,9
CHI,6,10,377,16,68,377,85.4,97,13
ATL,2,10,380,22,55,380,85.4,94,17
LA,26,10,379,15,76,379,84.8,103,12
CIN,7,10,405,9,76,405,84.8,104,19
BLT,3,10,438,19,92,438,84.6,123,12
NE,19,10,361,17,71,361,84.5,100,12
CAR,5,10,388,15,80,388,84.4,108,13
TB,30,10,429,32,94,429,83.4,134,8
DET,11,10,389,9,92,389,83.2,116,15
CLV,8,11,455,23,96,455,82.7,138,19
BUF,4,10,359,14,93,359,82.6,116,9
NYJ,22,10,385,16,88,385,82.1,121,17
HST,13,10,392,20,92,392,82.1,126,14
ARZ,1,10,447,27,92,447,82.0,140,21
MIN,18,10,373,29,69,373,82.0,116,18
DEN,10,10,389,18,98,389,81.5,130,14
SEA,29,10,386,25,101,386,81.3,135,9
SF,28,10,376,13,108,376,80.2,135,14
MIA,17,10,335,24,75,335,79.9,117,18
SD,27,10,399,22,105,399,79.1,147,20
IND,14,10,442,21,132,442,77.3,177,24
