player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Mike Evans,8642,WR,TB,5,59,0,30,15.0,1,56.5,25.0,1,4,7.1,1,11,0,63.5,76.1,1,25,0.0,0,86,13,87.2,75,88.3,23,39.0,2,156,21,1.6,12.0,2.08,0,16.9,0,55.9,100.0,5,5,5.0,1,15,0,70.5,81.6,2,45,0.0,0,138,19,94.2,130,79.7,34,57.6,2,293,25,1.3,15.4,2.25
Antonio Brown,5718,WR,PIT,5,54,0,25,8.3,0,56.5,66.7,4,6,7.1,1,9,0,63.2,71.2,1,20,0.0,0,78,13,94.9,74,56.4,23,42.6,0,140,48,3.7,10.8,1.89,0,12.3,2,75.0,63.6,7,11,0.0,0,13,0,84.1,84.3,0,38,0.0,0,118,21,97.5,115,142.7,28,51.9,3,285,43,2.0,13.6,2.48
Emmanuel Sanders,5606,WR,DEN,5,51,0,10,14.6,0,55.6,100.0,1,1,0.0,0,8,0,78.0,84.3,1,41,0.0,0,49,10,77.6,38,93.8,18,35.3,2,136,15,1.5,13.6,3.58,0,8.6,2,67.7,100.0,5,5,0.0,0,13,1,84.1,72.7,2,26,0.0,0,133,21,94.7,126,73.5,31,60.8,1,231,66,3.1,11.0,1.83
Greg Olsen,3647,TE,CAR,5,51,0,5,10.6,0,60.9,100.0,3,3,0.0,0,12,0,81.1,89.8,0,34,6.7,6,90,14,83.3,75,97.4,23,45.1,1,166,70,5.0,11.9,2.21,0,13.7,0,73.1,100.0,1,1,0.0,0,12,0,83.2,85.4,1,78,11.3,13,115,19,83.5,96,111.9,26,51.0,1,350,120,6.3,18.4,3.65
A.J. Green,6156,WR,CIN,5,50,0,7,12.9,0,64.7,100.0,3,3,15.4,2,7,0,43.8,80.7,0,43,0.0,0,51,11,92.2,47,95.2,17,34.0,0,160,60,5.5,14.5,3.4,0,11.1,4,75.0,66.7,4,6,4.0,1,13,0,73.5,79.2,0,54,0.0,0,147,24,94.6,139,120.7,32,64.0,1,351,101,4.2,14.6,2.53
Brandon Marshall,3064,WR,NYJ,5,50,0,22,12.8,0,65.2,33.3,1,3,0.0,0,11,0,81.1,90.5,1,41,0.0,0,66,15,97.0,64,97.4,23,46.0,1,246,78,5.2,16.4,3.84,0,16.0,0,34.8,33.3,1,3,27.3,3,7,0,29.1,53.2,3,18,0.0,0,131,8,93.1,122,26.4,23,46.0,1,113,9,1.1,14.1,0.93
T.Y. Hilton,7092,WR,IND,5,50,0,14,12.4,3,61.1,66.7,2,3,0.0,0,6,0,78.7,68.7,0,63,0.0,0,89,11,89.9,80,112.0,18,36.0,1,175,78,7.1,15.9,2.19,0,13.8,1,71.4,50.0,1,2,0.0,0,14,0,84.1,81.1,0,35,0.0,0,138,20,94.2,130,120.1,28,56.0,1,313,51,2.6,15.7,2.41
Odell Beckham Jr.,8647,WR,NYG,5,45,0,21,12.1,3,53.3,0.0,0,2,20.0,2,6,0,38.7,67.8,0,45,0.0,0,75,8,94.7,71,86.5,15,33.3,0,144,56,7.0,18.0,2.03,0,11.6,2,70.4,40.0,2,5,5.0,1,13,0,70.5,81.5,1,19,0.0,0,122,19,93.4,114,90.8,27,60.0,1,215,58,3.1,11.3,1.89
Larry Fitzgerald,1724,WR,ARZ,5,45,0,1,9.2,1,66.7,50.0,3,6,0.0,0,9,0,80.0,80.8,0,21,1.3,1,76,12,93.4,71,125.5,18,40.0,2,133,34,2.8,11.1,1.87,0,10.8,3,76.2,100.0,6,6,0.0,0,12,0,82.2,81.1,0,29,0.0,0,123,16,94.3,116,123.9,21,46.7,1,214,64,4.0,13.4,1.84
Jeremy Kerley,6305,WR,SF,5,45,0,28,8.9,1,52.2,60.0,3,5,7.7,1,8,0,63.5,68.6,2,20,0.0,0,69,12,89.9,62,47.0,23,51.1,1,128,46,3.8,10.7,2.06,0,10.0,2,66.7,0.0,0,1,0.0,0,10,1,80.6,75.8,1,33,0.0,0,86,14,100.0,86,88.6,21,46.7,1,176,42,3.0,12.6,2.05
