player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Julius Peppers,1010,ED,GB,9,0,1.3,0,0,12,57.3,70.1,64.6,75.7,52.9,31.9,40.0,2,1,73,77,2.7,2,3
Dwight Freeney,1019,ED,ATL,8,1,0.0,0,0,2,60.0,65.0,88.1,65.8,45.1,52.7,0.0,0,0,32,32,3.1,1,1
James Harrison,1251,ED,PIT,9,3,1.5,0,0,25,76.5,88.3,84.3,81.7,75.3,83.0,6.7,1,0,96,97,8.3,8,11
Terence Newman,1321,CB,MIN,9,0,5.0,0,0,18,81.8,82.2,85.4,53.9,76.4,68.5,33.3,1,3,187,193,0.5,1,2
Terrell Suggs,1326,ED,BLT,8,2,1.3,1,0,3,59.4,71.9,12.1,69.3,79.7,73.2,0.0,0,4,94,100,6.4,6,8
Robert Mathis,1447,ED,IND,9,1,2.3,0,0,14,46.3,51.6,87.8,56.8,46.7,49.3,14.3,2,0,98,100,8.2,8,11
Cullen Jenkins,1637,DI,WAS,8,1,1.7,0,0,32,57.2,53.2,46.5,61.7,51.9,51.9,11.1,1,1,64,66,7.8,5,7
DeAngelo Hall,1729,S,WAS,3,0,5.8,0,0,32,53.2,55.4,79.3,54.9,64.9,57.1,16.7,1,0,73,73,2.7,2,5
Vince Wilfork,1742,DI,HST,8,5,1.3,0,0,13,60.0,58.1,64.7,61.6,56.0,75.8,5.6,1,1,153,159,7.2,11,12
Karlos Dansby,1754,LB,CIN,9,4,3.3,1,0,7,41.5,50.9,46.6,52.7,70.5,51.9,10.7,3,2,150,155,10.0,15,21
Daryl Smith,1760,LB,TB,9,2,1.6,0,0,30,53.7,53.7,83.3,55.3,54.6,53.4,15.4,2,0,152,155,5.3,8,9
Antonio Smith,1856,DI,HST,6,0,,0,0,13,,62.3,81.6,64.8,48.6,67.6,,0,0,11,12,0.0,0,0
Mike Adams,1972,S,IND,8,3,12.8,0,1,14,60.2,66.0,87.1,62.1,75.9,85.0,9.1,2,0,187,192,1.1,2,17
Adam Jones,2223,CB,CIN,9,1,5.6,1,0,7,60.4,60.8,55.2,,63.7,51.1,20.0,2,4,221,227,1.4,3,7
DeMarcus Ware,2228,ED,DEN,4,1,0.0,1,0,10,60.5,68.3,42.6,72.1,55.1,51.7,33.3,1,1,31,31,3.2,1,1
Thomas Davis Sr.,2231,LB,CAR,9,5,3.9,0,1,5,52.8,65.9,53.2,90.4,68.3,69.0,8.7,2,1,160,165,5.6,9,16
Derrick Johnson,2232,LB,KC,9,11,3.3,0,0,16,82.6,71.6,87.3,53.5,51.4,52.5,18.9,10,0,214,221,9.8,21,32
Jonathan Babineaux,2276,DI,ATL,10,2,2.6,0,0,2,52.0,50.2,84.5,54.4,53.0,27.5,21.4,3,0,90,94,8.9,8,9
Darren Sproles,2347,HB,PHI,2,0,30.0,0,0,24,,63.6,62.9,,61.7,71.4,0.0,0,1,2,2,0.0,0,1
Trent Cole,2363,ED,IND,2,1,-1.0,0,0,14,46.9,57.0,80.0,61.6,58.8,24.1,50.0,2,0,25,25,4.0,1,1
Lorenzo Alexander,2476,ED,BUF,9,4,2.3,0,0,4,50.5,80.0,64.8,83.9,69.5,64.9,9.5,2,2,140,146,10.0,14,15
Ahmad Brooks,2945,ED,SF,9,5,3.9,2,0,28,61.4,53.0,31.9,56.6,54.3,43.4,16.7,4,4,224,231,4.0,9,15
Mario Williams,2946,ED,MIA,9,1,-0.4,0,0,17,64.3,71.8,89.2,62.0,70.8,42.4,15.4,2,0,153,155,5.9,9,10
Donte Whitner,2953,S,WAS,4,6,5.7,0,0,32,57.8,61.1,81.8,54.1,68.0,76.9,11.1,2,0,85,88,5.9,5,10
Haloti Ngata,2957,DI,DET,6,1,3.3,0,0,11,58.6,59.0,58.6,58.1,62.2,72.9,0.0,0,1,78,82,5.1,4,4
Chad Greenway,2962,LB,MIN,9,6,1.2,0,0,18,30.2,48.7,80.2,45.9,71.7,37.0,15.0,3,0,123,127,8.1,10,11
Antonio Cromartie,2964,CB,IND,4,0,,1,0,14,52.0,52.7,82.7,,55.6,68.0,100.0,1,5,63,66,0.0,0,0
Tamba Hali,2965,ED,KC,9,4,4.1,2,0,16,71.6,73.9,26.9,70.5,73.9,81.5,0.0,0,3,90,93,5.6,5,9
Johnathan Joseph,2969,CB,HST,9,1,5.6,0,0,13,57.2,61.1,84.9,59.1,77.3,60.1,10.0,1,2,158,164,1.3,2,8
D'Qwell Jackson,2979,LB,IND,9,7,4.2,1,0,14,47.4,47.6,51.4,46.9,57.2,43.5,13.6,6,2,203,208,7.9,16,31
Roman Harper,2988,S,NO,6,0,2.3,0,0,20,55.6,49.0,0.0,49.8,53.0,28.8,25.0,1,1,39,39,5.1,2,3
Devin Hester,3002,WR,BLT,1,0,,0,0,3,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Darryl Tapp,3008,ED,NO,8,1,2.1,0,0,20,,73.0,85.8,66.0,69.8,76.1,0.0,0,0,72,72,11.1,8,8
Frostee Rucker,3036,DI,ARZ,6,2,-0.5,0,1,1,,51.7,39.2,60.4,51.8,38.5,20.0,1,0,63,64,3.2,2,2
Will Blackmon,3060,S,WAS,7,3,15.4,0,0,32,74.7,75.6,85.0,62.7,63.8,64.3,16.7,2,0,111,117,0.9,1,7
Stephen Tulloch,3061,LB,PHI,7,0,,0,0,24,52.3,59.9,75.5,57.8,70.0,33.5,,0,0,23,23,0.0,0,0
Domata Peko Sr.,3068,DI,CIN,9,7,2.7,0,0,7,72.1,58.7,69.1,54.6,58.5,63.0,5.3,1,1,166,170,4.8,8,11
Elvis Dumervil,3071,ED,BLT,2,0,,0,0,3,,57.4,78.0,56.5,60.1,,,0,0,6,6,0.0,0,0
Kyle Williams,3079,DI,BUF,9,4,2.4,0,0,4,51.0,78.9,87.1,63.7,83.0,28.7,12.9,4,0,177,187,10.2,18,23
Rob Ninkovich,3080,ED,NE,5,8,2.5,0,0,19,58.8,63.7,85.9,53.2,74.4,39.3,14.3,2,0,79,82,3.8,3,4
Kedric Golston,3141,DI,WAS,1,1,4.0,0,0,32,60.0,61.0,77.9,56.2,63.0,69.7,0.0,0,0,21,21,4.8,1,2
Antoine Bethea,3152,S,SF,9,4,6.2,0,1,28,58.3,62.3,54.0,51.9,72.8,87.9,3.0,1,1,291,298,4.5,13,28
Tom Johnson,3378,DI,MIN,9,6,2.1,0,0,18,60.0,65.7,63.6,64.8,59.8,40.2,12.5,2,1,70,72,8.6,6,8
Tony McDaniel,3423,DI,SEA,9,9,1.2,0,0,29,60.0,68.4,86.6,52.8,73.2,76.4,0.0,0,0,134,141,9.0,12,14
Tramon Williams,3558,CB,CLV,8,2,2.5,1,0,8,57.6,60.6,40.9,50.1,77.1,53.7,0.0,0,3,169,173,2.4,4,4
Brent Grimes,3589,CB,TB,9,0,10.6,2,0,30,73.7,75.2,85.2,60.0,75.5,75.1,0.0,0,4,230,237,0.4,1,7
Darrelle Revis,3630,CB,NYJ,9,2,3.8,1,0,22,59.8,61.4,50.3,,70.8,43.3,0.0,0,2,199,204,1.5,3,4
Lawrence Timmons,3631,LB,PIT,9,9,3.0,0,0,25,61.5,51.7,47.4,46.8,48.1,62.0,5.6,2,1,175,183,9.7,17,25
Leon Hall,3634,CB,NYG,6,1,16.0,0,0,21,70.5,67.8,82.4,61.5,48.6,58.1,25.0,1,0,57,59,0.0,0,2
Michael Griffin,3635,S,CAR,4,1,5.3,0,0,5,45.6,56.4,76.4,58.8,75.7,86.3,0.0,0,0,60,62,6.7,4,7
Reggie Nelson,3637,S,OAK,9,3,13.5,0,0,23,51.4,59.1,87.1,64.1,79.2,78.4,0.0,0,0,209,214,1.0,2,14
Alan Branch,3649,DI,NE,9,4,1.4,0,1,19,60.0,66.8,86.1,52.9,73.9,52.4,7.1,2,0,159,166,12.6,20,22
Paul Posluszny,3650,LB,JAX,9,8,4.4,0,0,15,75.9,77.1,85.7,76.8,65.7,71.1,12.2,5,0,237,241,6.8,16,28
Eric Weddle,3653,S,BLT,9,8,3.8,0,0,3,80.7,86.7,54.9,73.8,89.7,90.3,0.0,0,1,184,191,8.2,15,19
David Harris,3663,LB,NYJ,9,6,3.3,0,0,22,65.2,61.5,84.1,46.7,61.2,69.5,7.4,2,0,186,190,5.9,11,19
Justin Durant,3664,LB,DAL,8,8,6.2,0,0,9,53.6,56.6,0.0,79.9,70.1,85.1,7.1,1,4,59,60,5.1,3,5
Charles Johnson,3699,ED,CAR,9,3,1.3,0,1,5,67.6,80.1,74.6,69.3,77.6,61.8,20.0,3,1,127,130,6.3,8,9
Brandon Mebane,3701,DI,SD,10,0,1.9,0,0,27,69.1,86.2,86.8,74.7,77.9,63.9,11.1,2,0,165,169,6.7,11,16
Brian Robison,3718,ED,MIN,9,3,2.3,0,0,18,54.6,58.0,76.4,64.8,48.0,32.3,23.1,3,1,169,174,3.0,5,7
Paul Soliai,3724,DI,CAR,7,0,1.4,0,0,5,,48.2,30.9,60.4,47.6,70.9,0.0,0,1,42,42,11.9,5,5
Dashon Goldson,3742,S,ATL,2,0,,0,0,2,47.2,43.5,69.7,,60.0,22.9,,0,0,2,2,0.0,0,0
Corey Graham,3784,S,BUF,9,2,6.8,0,0,4,77.9,77.1,87.5,59.1,66.4,50.6,20.8,5,0,221,233,3.2,7,17
William Gay,3786,CB,PIT,9,2,3.7,1,0,25,71.8,71.1,50.8,48.3,71.4,69.5,25.0,3,3,164,170,2.4,4,7
Chris Long,4316,ED,NE,9,4,1.3,0,0,19,52.0,60.7,53.7,59.8,66.3,47.8,5.9,1,2,128,134,4.7,6,12
Glenn Dorsey,4319,DI,SF,6,5,2.7,0,0,28,,60.1,45.4,51.0,66.3,57.1,8.3,1,1,83,85,4.8,4,6
Leodis McKelvin,4325,CB,PHI,6,1,10.8,0,0,24,59.0,59.5,82.3,,58.7,51.1,14.3,1,1,86,88,1.2,1,5
Dominique Rodgers-Cromartie,4330,CB,NYG,8,0,3.8,1,0,21,74.2,73.7,84.4,58.1,63.9,61.2,0.0,0,2,115,117,2.6,3,4
Aqib Talib,4334,CB,DEN,7,3,1.8,0,0,10,89.9,90.2,83.8,,80.9,58.2,12.5,1,2,162,170,1.9,3,4
Brandon Flowers,4349,CB,SD,6,0,3.8,1,0,27,65.6,71.3,82.5,91.2,79.9,80.8,0.0,0,1,102,106,2.9,3,5
Tracy Porter,4354,CB,CHI,9,0,12.2,0,0,6,58.3,61.2,86.5,60.0,72.2,61.8,14.3,1,0,201,210,0.5,1,6
Calais Campbell,4364,DI,ARZ,9,7,2.0,0,0,1,67.0,89.4,86.3,80.3,78.4,60.1,4.0,1,0,169,177,7.1,12,17
Jason Jones,4368,ED,MIA,9,2,3.1,0,0,17,50.9,48.7,34.6,58.5,50.4,80.2,6.7,1,3,128,130,8.6,11,12
Kendall Langford,4380,DI,IND,7,1,1.4,0,0,14,58.6,44.1,85.7,51.6,40.5,42.3,10.0,1,0,95,98,8.4,8,8
Pat Sims,4391,DI,CIN,9,7,1.6,0,0,7,60.0,52.8,58.2,66.8,46.5,75.2,0.0,0,1,108,109,7.4,8,11
Cliff Avril,4406,ED,SEA,9,2,1.8,0,1,29,50.5,70.3,66.8,74.1,61.5,50.3,8.3,1,3,190,198,4.7,9,9
Philip Wheeler,4407,LB,ATL,10,2,3.1,0,0,2,54.5,58.8,46.6,50.7,70.7,42.8,6.7,1,1,105,108,7.6,8,12
Tyvon Branch,4414,CB,ARZ,4,1,9.9,1,0,1,68.6,71.2,81.5,56.6,77.8,88.8,0.0,0,1,53,55,1.9,1,7
William Hayes,4417,ED,LA,7,4,2.1,0,0,26,67.7,73.3,63.5,62.0,76.8,79.4,0.0,0,1,85,87,9.4,8,13
Dwight Lowery,4427,S,SD,10,3,9.2,0,0,27,70.9,67.6,86.4,53.2,53.0,61.0,18.2,2,0,212,220,0.9,2,6
Quintin Demps,4431,S,HST,6,2,6.2,0,1,13,63.2,69.6,85.2,69.3,76.0,65.9,7.1,1,1,127,133,3.9,5,11
Brandon Carr,4454,CB,DAL,9,2,6.0,0,0,9,72.8,72.4,87.7,60.0,61.8,58.6,28.6,2,1,167,171,1.2,2,3
Orlando Scandrick,4457,CB,DAL,5,0,5.5,1,0,9,61.9,60.9,0.0,58.3,72.0,80.5,0.0,0,3,74,75,1.4,1,2
Letroy Guion,4466,DI,GB,8,3,1.4,1,0,12,60.0,68.9,5.7,50.8,83.8,74.1,0.0,0,4,102,105,6.9,7,8
Matthew Slater,4467,WR,NE,1,0,,0,0,19,,60.0,60.5,,60.0,,,0,0,1,1,0.0,0,0
Erik Walden,4481,ED,IND,9,2,4.3,0,0,14,56.4,56.6,70.0,61.3,51.6,43.1,23.1,3,1,153,157,3.3,5,8
Ahtyba Rubin,4504,DI,SEA,9,3,2.9,0,1,29,59.5,53.8,85.2,52.1,55.3,75.4,0.0,0,0,150,159,6.0,9,15
Wesley Woodyard,4583,LB,TEN,10,1,2.2,0,0,31,45.2,64.4,82.0,75.4,76.4,54.9,4.8,1,2,134,145,9.0,12,19
Leger Douzable,4654,DI,BUF,9,2,3.0,0,0,4,64.4,55.4,85.6,59.4,47.7,64.5,6.7,1,0,110,116,7.3,8,12
Erin Henderson,4656,LB,NYJ,5,2,4.1,0,0,22,48.4,42.3,82.2,50.2,46.8,67.6,16.7,2,0,72,74,5.6,4,8
Wallace Gilberry,4763,ED,CIN,5,2,3.7,0,0,7,60.2,48.5,84.5,51.4,47.2,49.6,0.0,0,0,39,40,5.1,2,3
Jerrell Freeman,4888,LB,CHI,9,11,3.4,1,0,6,89.2,88.1,86.2,59.3,75.4,90.4,5.6,3,3,225,234,11.6,26,40
Cameron Wake,4907,ED,MIA,9,3,4.3,0,0,17,60.9,85.8,28.7,90.6,53.8,69.2,0.0,0,3,66,67,3.0,2,4
Tyson Jackson,4926,DI,ATL,10,2,2.8,0,0,2,60.0,57.9,31.8,59.2,60.8,48.9,14.3,1,2,116,123,2.6,3,4
Brian Orakpo,4936,ED,TEN,10,4,3.0,0,0,31,74.3,73.0,73.8,73.6,55.7,83.4,0.0,0,1,157,169,4.5,7,9
Malcolm Jenkins,4937,S,PHI,9,0,3.5,1,0,24,75.3,75.5,54.2,57.7,73.5,61.0,15.8,3,3,193,197,5.7,11,16
Brian Cushing,4938,LB,HST,7,6,3.9,0,0,13,67.4,52.0,26.9,51.8,45.8,75.0,9.4,3,1,145,153,11.0,16,23
Robert Ayers,4941,ED,TB,5,2,1.3,1,0,30,57.6,63.7,64.0,62.8,63.9,65.0,8.3,1,1,76,77,10.5,8,9
Vontae Davis,4948,CB,IND,7,0,1.0,1,0,14,63.1,61.0,5.2,55.6,60.7,57.9,66.7,2,4,126,131,0.8,1,1
Clay Matthews,4949,ED,GB,5,1,1.4,0,0,12,64.2,54.3,46.6,60.8,49.6,39.8,20.0,2,1,73,74,4.1,3,7
Ziggy Hood,4955,DI,WAS,9,5,2.9,0,1,32,66.2,47.0,53.0,53.5,45.2,62.6,5.9,1,2,147,152,4.8,7,11
Patrick Chung,4957,S,NE,9,2,6.8,2,0,19,53.2,55.8,83.4,48.6,62.7,55.7,13.6,3,2,197,204,3.6,7,17
James Laurinaitis,4958,LB,NO,3,2,5.5,0,0,20,46.4,33.9,80.8,57.0,30.3,60.0,0.0,0,0,84,86,1.2,1,6
Rey Maualuga,4961,LB,CIN,8,5,3.1,0,0,7,43.5,30.0,82.3,51.0,32.1,29.8,22.7,5,0,121,124,6.6,8,12
Darius Butler,4964,CB,IND,6,0,4.0,0,0,14,73.4,72.5,82.1,63.1,53.1,48.4,60.0,3,1,58,60,1.7,1,2
Jairus Byrd,4965,S,NO,9,5,10.7,0,0,20,67.3,67.8,85.1,53.7,64.2,75.1,14.3,2,0,178,183,0.6,1,7
Connor Barwin,4969,ED,PHI,9,4,3.2,0,0,24,71.2,63.4,90.0,62.0,54.4,69.3,9.1,1,0,138,140,2.9,4,6
Mike Mitchell,4970,S,PIT,9,5,16.3,0,0,25,57.4,56.0,15.1,45.7,64.4,77.1,7.7,1,3,200,209,0.0,0,7
Paul Kruger,4980,ED,NO,8,4,2.0,1,0,20,56.7,59.6,71.3,58.8,60.1,58.2,0.0,0,1,120,123,5.0,6,8
Sean Smith,4984,CB,OAK,8,2,4.0,1,0,23,73.4,72.4,85.7,,61.3,64.1,20.0,2,3,166,171,2.4,4,6
Sen'Derrick Marks,4985,DI,JAX,9,0,0.0,0,0,15,59.5,52.3,21.0,51.8,64.1,72.8,0.0,0,3,90,92,4.4,4,4
Michael Johnson,4993,ED,CIN,9,3,2.9,0,0,7,40.2,50.0,54.8,54.6,56.4,52.0,17.4,4,4,179,183,7.3,13,16
DeAndre Levy,4999,LB,DET,1,0,4.0,0,0,11,59.7,52.9,0.0,62.4,52.5,78.4,0.0,0,1,17,17,5.9,1,1
Roy Miller,5004,DI,JAX,6,1,1.8,0,0,15,60.1,59.7,83.2,53.3,61.4,74.2,0.0,0,0,79,81,11.4,9,10
