player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,GB,3,0,0,12,71.4,2,6,61,95.6,21.3,13,0,9.8,2,68,65,10,0,74.9,1,6,40,100.0,27.5,11,13.8,2,43,43,9
Dwight Freeney,1019,ED,ATL,4,0,0,2,64.4,3,10,97,99.0,17.5,17,0,8.8,2,104,103,15,0,61.9,2,7,45,100.0,22.2,10,12.2,1,49,49,10
James Harrison,1251,ED,PIT,4,0,0,25,70.5,3,6,64,71.7,18.8,12,0,7.0,0,99,71,9,0,73.8,2,3,33,90.0,27.3,9,7.6,0,40,36,5
Terrell Suggs,1326,ED,BLT,4,0,1,3,56.7,1,7,97,97.2,10.3,10,2,7.2,3,106,103,11,0,55.2,1,3,58,100.0,10.3,6,6.9,2,60,60,6
Robert Mathis,1447,ED,IND,4,0,0,14,60.5,1,11,106,94.4,13.2,14,0,5.7,0,124,117,12,0,60.7,1,6,48,94.9,16.7,8,7.3,0,59,56,7
Cullen Jenkins,1637,DI,WAS,3,0,0,32,55.9,0,1,35,97.5,2.9,1,0,1.4,0,40,39,1,0,56.7,0,1,13,100.0,7.7,1,3.8,0,16,16,1
DeAngelo Hall,1729,S,WAS,3,0,0,32,54.9,0,0,3,3.2,0.0,0,0,0.0,0,93,3,0,0,59.7,0,0,1,2.8,0.0,0,0.0,0,36,1,0
Vince Wilfork,1742,DI,HST,4,0,0,13,68.6,0,4,65,100.0,9.2,6,0,3.1,0,72,72,4,0,50.9,0,0,17,100.0,0.0,0,0.0,0,19,19,0
Karlos Dansby,1754,LB,CIN,4,0,0,7,55.9,0,1,13,12.8,0.0,0,1,3.8,0,125,16,1,0,49.7,0,0,5,10.9,0.0,0,0.0,0,64,7,0
Daryl Smith,1760,LB,TB,4,0,0,30,49.4,0,1,19,37.7,0.0,0,0,2.6,0,53,20,1,0,52.1,0,0,5,54.5,0.0,0,0.0,0,11,6,0
Antonio Smith,1856,DI,HST,1,0,0,13,52.3,1,1,7,100.0,14.3,1,0,14.3,0,8,8,2,0,54.5,1,1,3,100.0,33.3,1,33.3,0,4,4,2
Mike Adams,1972,S,IND,4,0,0,14,68.3,2,0,12,7.0,0.0,0,0,8.3,0,172,12,2,0,63.5,1,0,6,7.9,0.0,0,8.3,0,76,6,1
