player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Justin Simmons,10732,S,DEN,4,0,10,0,0,0,0,0,0,,0,0,,0,0,0,0,1.5,1,67,1,100.0,0,0,0,0,,0,0,,0,0,0,1,1,0
Desmond Trufant,7803,CB,ATL,8,0,2,0,0,0,0,0,0,100.0,2,2,100.0,2,2,0,0,0.5,2,369,2,100.0,0,0,0,0,0.0,0,0,,0,0,0,2,2,0
Daryl Worley,10711,CB,CAR,6,0,5,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.5,1,186,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Briean Boddy-Calhoun,10903,CB,CLV,6,0,8,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,0.7,1,135,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Darius Slay,7817,CB,DET,7,0,11,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,0.4,1,237,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Lardarius Webb,5011,S,BLT,7,0,3,0,1,0,0,1,1,100.0,1,1,50.0,0,0,0,1,0.4,1,250,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Shareece Wright,6241,CB,BLT,5,0,3,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.6,1,169,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Brandon Flowers,4349,CB,SD,4,0,27,0,5,0,0,2,0,40.0,2,2,50.0,0,0,0,0,2.9,5,175,5,50.0,0,0,3,0,60.0,3,3,50.0,0,0,0,0,0,0
Jude Adjei-Barimah,10298,CB,TB,6,0,30,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.5,2,130,1,50.0,0,0,0,0,100.0,2,1,50.0,1,1,0,1,1,0
Jaylen Watkins,8736,S,PHI,5,0,24,0,1,0,0,1,1,100.0,1,1,50.0,0,0,0,1,1.9,1,52,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Darrell Stuckey,5634,S,SD,2,0,27,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,10.0,1,10,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Josh Norman,7649,CB,WAS,8,0,32,0,1,0,0,0,0,,0,0,,0,0,0,0,0.3,1,286,1,50.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Joe Haden,5532,CB,CLV,5,0,8,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.5,1,197,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
