player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Chris Clark,4623,T,HST,2,0,13,47.6,100.0,27,37.5,27,44.7,1,100.0,72,72,46.7,100.0,36,50.0,36
Jeff Allen,7642,G,HST,2,0,13,58.0,100.0,27,37.5,27,46.6,2,100.0,72,72,49.7,100.0,36,50.0,36
Greg Mancz,10019,C,HST,2,0,13,54.7,100.0,27,37.5,27,59.2,0,100.0,72,72,63.1,100.0,36,50.0,36
Xavier Su'a-Filo,8668,G,HST,2,0,13,54.3,100.0,27,37.5,27,50.8,0,100.0,72,72,45.6,100.0,36,50.0,36
Derek Newton,6366,T,HST,2,0,13,68.8,100.0,27,37.5,27,69.0,0,100.0,72,72,67.7,100.0,36,50.0,36
DeAndre Hopkins,7808,WR,HST,2,0,13,61.7,100.0,27,38.6,27,71.7,0,100.0,70,70,62.9,100.0,35,50.0,35
Michael Oher,4946,T,CAR,2,0,5,66.6,100.0,39,56.5,39,60.2,0,100.0,69,69,52.1,100.0,20,29.0,20
Ryan Kalil,3675,C,CAR,2,1,5,62.3,100.0,39,56.5,39,61.1,2,100.0,69,69,57.1,100.0,20,29.0,20
Mike Remmers,7431,T,CAR,2,0,5,76.1,100.0,39,56.5,39,69.8,0,100.0,69,69,56.2,100.0,20,29.0,20
Andrew Norwell,9126,G,CAR,2,0,5,45.5,100.0,39,56.5,39,49.1,0,100.0,69,69,55.3,100.0,20,29.0,20
Trai Turner,8727,G,CAR,2,0,5,51.5,100.0,39,57.4,39,54.0,0,100.0,68,68,65.2,100.0,19,27.9,19
Matt Slauson,5117,C,SD,2,0,27,58.7,100.0,27,39.7,27,63.9,0,100.0,68,68,62.6,100.0,33,48.5,33
Joe Barksdale,6244,T,SD,2,0,27,77.4,100.0,27,39.7,27,68.1,0,100.0,68,68,57.4,100.0,33,48.5,33
Marcus Cannon,6290,T,NE,2,0,19,75.8,100.0,32,47.8,32,74.3,0,100.0,67,67,67.3,100.0,25,37.3,25
David Andrews,9948,C,NE,2,0,19,55.4,100.0,32,47.8,32,57.6,1,100.0,67,67,54.9,100.0,25,37.3,25
Joe Thuney,10712,G,NE,2,0,19,73.0,100.0,32,47.8,32,67.6,0,100.0,67,67,66.0,100.0,25,37.3,25
Brock Osweiler,7059,QB,HST,2,0,13,60.0,100.0,27,40.3,27,60.0,0,93.1,67,72,60.0,100.0,36,53.7,36
Jason Peters,2148,T,PHI,2,0,24,60.5,100.0,25,37.9,25,51.9,1,100.0,66,66,48.0,100.0,36,54.5,36
Lane Johnson,7786,T,PHI,2,0,24,56.7,100.0,25,37.9,25,69.1,1,100.0,66,66,75.3,100.0,36,54.5,36
Jason Kelce,6343,C,PHI,2,0,24,51.1,100.0,25,37.9,25,61.5,0,100.0,66,66,73.4,100.0,36,54.5,36
Martellus Bennett,4375,TE,NE,2,0,19,74.0,100.0,32,48.5,32,73.3,0,100.0,66,66,58.9,100.0,24,36.4,24
Allen Barbre,3735,G,PHI,2,0,24,73.8,100.0,25,37.9,25,78.7,0,100.0,66,66,83.3,100.0,36,54.5,36
Brandon Brooks,7078,G,PHI,2,0,24,55.1,100.0,25,37.9,25,67.6,0,100.0,66,66,75.0,100.0,36,54.5,36
David DeCastro,7640,G,PIT,2,0,25,90.7,100.0,31,47.7,31,85.0,0,100.0,65,65,67.3,100.0,26,40.0,26
Jesse James,9593,TE,PIT,2,0,25,59.2,100.0,31,47.7,31,54.2,1,100.0,65,65,47.7,100.0,26,40.0,26
Maurkice Pouncey,5543,C,PIT,2,0,25,51.4,100.0,31,47.7,31,56.6,0,100.0,65,65,60.1,100.0,26,40.0,26
Marcus Gilbert,6215,T,PIT,2,0,25,74.1,100.0,31,47.7,31,69.7,0,100.0,65,65,57.0,100.0,26,40.0,26
Ramon Foster,5229,G,PIT,2,0,25,61.3,100.0,31,47.7,31,71.7,0,100.0,65,65,71.8,100.0,26,40.0,26
Alejandro Villanueva,9091,T,PIT,2,0,25,56.0,100.0,31,47.7,31,67.2,0,100.0,65,65,78.5,100.0,26,40.0,26
Ben Roethlisberger,1732,QB,PIT,2,0,25,60.0,100.0,31,48.4,31,60.0,0,98.5,64,65,60.0,100.0,26,40.6,26
Orlando Franklin,6198,G,SD,2,0,27,60.6,100.0,26,40.6,26,69.0,0,100.0,64,64,65.5,100.0,32,50.0,32
