player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Matt Slauson,5117,C,SD,10,100.0,0,27,70.8,72.5,68.4,3,16,399,100.0,100.0,97.6,1,19,0,701,700,0,0,701,426,426,0,0,275,0
D.J. Humphries,9457,T,ARZ,9,100.0,1,1,66.3,61.6,74.4,3,20,404,100.0,100.0,95.4,6,30,7,677,0,0,0,677,436,436,0,676,241,0
Michael Schofield III,8730,G,DEN,10,100.0,2,10,76.7,75.2,73.2,3,13,389,100.0,100.0,97.4,6,18,2,677,0,0,13,677,419,419,572,92,258,0
Matt Paradis,8841,C,DEN,10,100.0,0,10,88.0,85.0,86.2,0,5,389,100.0,100.0,99.1,3,6,1,677,677,0,0,677,419,419,0,0,258,0
Max Garcia,9566,G,DEN,10,100.0,1,10,71.6,68.3,68.8,3,12,389,100.0,100.0,97.3,3,18,3,677,0,677,0,677,419,419,0,0,258,0
Ali Marpet,9494,G,TB,9,100.0,1,30,79.8,84.1,73.2,3,9,386,100.0,100.0,98.2,3,13,1,675,0,0,0,675,428,428,675,0,247,0
Donovan Smith,9467,T,TB,9,100.0,0,30,63.2,59.1,69.3,11,32,386,100.0,100.0,93.9,9,45,2,675,0,0,675,675,428,428,0,0,247,0
A.Q. Shipley,5150,C,ARZ,9,100.0,1,1,75.3,78.6,74.0,3,4,404,100.0,100.0,98.6,3,9,2,673,673,0,0,673,436,436,0,0,237,0
Demar Dotson,5410,T,TB,9,100.0,1,30,75.3,70.3,82.0,7,17,386,100.0,100.0,96.4,10,26,2,670,0,0,0,670,428,428,0,670,242,0
Jack Conklin,10642,T,TEN,10,100.0,0,31,76.6,78.8,70.7,2,16,347,100.0,100.0,97.4,2,18,0,668,0,0,20,668,378,378,3,644,290,0
Ben Jones,7099,C,TEN,10,100.0,0,31,65.0,77.1,61.4,2,7,347,100.0,100.0,98.1,2,11,2,667,667,0,0,667,378,378,0,0,289,0
Russell Okung,5531,T,DEN,10,100.0,2,10,70.7,65.4,71.5,3,34,381,100.0,100.0,94.6,7,39,2,664,0,0,664,664,409,409,0,0,255,0
Jeremy Zuttah,4397,C,BLT,9,100.0,0,3,68.4,73.1,63.2,1,17,398,100.0,100.0,97.0,2,21,3,652,652,0,0,652,435,435,0,0,217,0
D.J. Fluker,7792,G,SD,10,100.0,1,27,62.8,67.5,60.8,2,15,366,100.0,100.0,96.9,5,20,3,651,0,0,0,651,392,392,599,51,259,0
Rodney Hudson,6207,C,OAK,9,100.0,1,23,77.5,84.4,77.4,0,8,374,100.0,100.0,98.9,6,8,0,651,651,0,0,651,414,414,0,0,237,0
Gabe Jackson,8716,G,OAK,9,100.0,2,23,66.7,73.9,63.2,3,14,373,100.0,100.0,97.7,6,17,0,650,0,0,0,650,413,413,650,0,237,0
Kelechi Osemele,7062,G,OAK,9,100.0,0,23,83.4,80.9,81.7,1,5,372,100.0,100.0,99.2,6,6,0,649,0,624,25,649,412,412,0,0,237,0
Donald Penn,3459,T,OAK,9,99.8,1,23,87.3,80.2,89.6,2,15,372,99.7,99.8,97.7,9,17,0,648,0,0,623,649,412,413,0,24,236,2
Ryan Schraeder,8496,T,ATL,10,100.0,0,2,77.3,74.9,81.1,5,12,380,100.0,100.0,96.7,6,21,4,647,0,0,0,647,400,400,0,647,247,0
Andy Levitre,4974,G,ATL,10,100.0,1,2,84.1,77.8,84.7,1,7,380,100.0,100.0,97.6,4,13,5,647,0,647,0,647,400,400,0,0,247,0
Chris Chester,3001,G,ATL,10,100.0,0,2,59.4,59.1,60.5,8,19,380,100.0,100.0,95.4,3,31,4,647,0,0,0,647,400,400,647,0,247,0
Max Unger,4972,C,NO,9,100.0,0,20,74.7,88.4,66.7,0,1,388,100.0,100.0,99.9,1,1,0,646,646,0,0,646,412,412,0,0,234,0
Alex Mack,4944,C,ATL,10,100.0,0,2,85.4,78.1,83.4,2,8,380,100.0,100.0,98.2,2,12,2,645,645,0,0,645,400,400,0,0,245,0
Jake Matthews,8641,T,ATL,10,100.0,1,2,73.5,81.7,61.2,6,9,380,100.0,100.0,97.5,5,17,2,645,0,0,645,645,400,400,0,0,245,0
Andrew Norwell,9126,G,CAR,9,100.0,0,5,70.8,75.6,65.6,1,13,353,100.0,100.0,97.7,3,15,1,642,0,642,0,642,385,385,0,0,257,0
Mike Remmers,7431,T,CAR,9,100.0,4,5,65.4,63.9,67.2,2,25,352,100.0,100.0,94.7,10,32,5,640,0,0,399,640,384,384,0,226,256,15
Anthony Castonzo,6174,T,IND,9,100.0,0,14,79.6,76.2,75.3,4,24,408,100.0,100.0,95.3,3,33,5,636,0,0,635,636,442,442,0,0,194,1
Ryan Kelly,10652,C,IND,9,100.0,0,14,70.0,80.9,66.3,2,12,408,100.0,100.0,98.3,3,14,0,636,636,0,0,636,442,442,0,0,194,0
Trai Turner,8727,G,CAR,9,100.0,0,5,69.0,74.4,68.8,1,12,349,100.0,100.0,97.9,6,14,1,636,0,0,0,636,380,380,636,0,256,0
Lane Taylor,8365,G,GB,9,100.0,1,12,67.2,73.0,59.3,1,14,420,100.0,100.0,98.0,2,16,1,635,0,635,0,635,452,452,0,0,183,0
Orlando Franklin,6198,G,SD,10,100.0,0,27,65.8,63.3,63.3,4,21,361,100.0,100.0,96.3,0,26,1,633,0,633,0,633,386,386,0,0,247,0
Jahri Evans,3053,G,NO,9,100.0,1,20,68.0,75.1,62.8,2,9,378,100.0,100.0,98.3,4,12,1,632,0,0,0,632,402,402,632,0,230,0
A.J. Cann,9500,G,JAX,9,100.0,1,15,70.9,75.0,64.9,1,15,424,100.0,100.0,97.4,3,19,3,631,0,0,0,631,456,456,631,0,175,0
Jermey Parnell,5426,T,JAX,9,100.0,1,15,68.4,68.1,63.2,3,19,424,100.0,100.0,96.7,6,25,3,631,0,0,0,631,456,456,0,631,175,0
John Greco,4379,G,CLV,10,100.0,2,8,83.2,79.5,81.3,5,13,403,100.0,100.0,97.3,3,20,2,628,234,0,0,628,426,426,394,0,202,0
Doug Free,3738,T,DAL,9,100.0,0,9,64.6,60.5,64.2,5,20,306,100.0,100.0,94.6,3,29,4,626,0,0,0,626,325,325,0,626,301,0
Zack Martin,8651,G,DAL,9,100.0,0,9,89.7,82.2,86.0,0,8,306,100.0,100.0,98.4,2,9,1,626,0,0,0,626,325,325,626,0,301,0
Joe Thomas,3619,T,CLV,10,99.7,1,8,87.0,90.1,74.1,3,15,401,99.5,99.5,97.3,2,20,2,626,0,0,614,628,424,426,0,1,202,10
Travis Frederick,7812,C,DAL,9,100.0,0,9,82.2,84.4,81.0,0,6,306,100.0,100.0,99.0,3,6,0,626,626,0,0,626,325,325,0,0,301,0
Bryan Bulaga,5548,T,GB,9,100.0,0,12,76.9,84.3,61.1,2,12,411,100.0,100.0,97.6,3,17,3,623,0,0,0,623,443,443,0,623,180,0
Zach Strief,3155,T,NO,9,100.0,1,20,76.8,76.3,69.7,4,10,366,100.0,100.0,97.8,1,15,1,619,0,0,0,619,389,389,0,619,230,0
Austin Pasztor,7689,T,CLV,10,100.0,1,8,67.2,71.8,62.5,2,26,397,100.0,100.0,96.2,8,29,1,618,0,0,2,618,420,420,0,607,198,6
Xavier Su'a-Filo,8668,G,HST,9,100.0,0,13,65.9,67.4,64.5,5,11,349,100.0,100.0,96.8,2,19,3,616,0,616,0,616,365,365,0,0,251,0
