player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Mike Evans,8642,WR,TB,11,15.8,3,57.5,66.7,6,9,0,7.6,6,62,30,0,61.4,81.8,91.9,,91.6,0.0,0,5,45,0.0,0,448,3,73,90.8,407,18.8,84,93.3,127,10,81.3,364,1020,147,2.0,14.0,2.51
Antonio Brown,5718,WR,PIT,11,11.3,7,70.1,68.4,13,19,1,2.4,2,49,25,0,90.1,87.2,85.7,,86.7,0.0,0,2,51,0.0,0,458,6,82,93.7,429,13.8,63,117.4,117,10,86.0,394,998,282,3.4,12.2,2.33
Larry Fitzgerald,1724,WR,ARZ,11,8.8,7,72.9,75.0,9,12,0,3.7,3,46,1,1,84.3,61.0,84.3,81.6,82.1,0.6,3,1,32,1.0,5,509,1,78,92.1,469,64.8,330,105.7,107,5,34.6,176,802,252,3.2,10.3,1.71
Terrelle Pryor Sr.,6944,WR,CLV,12,14.8,4,58.5,50.0,5,10,2,6.1,4,42,8,0,72.1,53.6,79.8,,84.2,0.0,0,5,54,0.0,0,488,6,62,92.2,450,13.9,68,77.4,106,4,83.8,409,855,148,2.4,13.8,1.9
Jordy Nelson,4350,WR,GB,11,12.8,3,58.7,66.7,4,6,0,3.2,2,40,12,1,84.1,43.9,74.6,,74.2,0.0,0,1,58,0.0,0,522,0,61,93.5,488,23.6,123,106.0,104,9,76.4,399,754,247,4.0,12.4,1.55
Odell Beckham Jr.,8647,WR,NYG,11,11.5,15,63.7,28.6,2,7,1,5.8,4,43,21,2,73.2,27.5,81.8,,82.8,0.0,0,2,75,0.0,0,442,6,65,94.1,416,13.6,60,110.5,102,8,85.7,379,915,356,5.5,14.1,2.2
Julio Jones,6158,WR,ATL,11,14.5,6,64.4,50.0,5,10,0,7.1,5,49,2,0,67.2,80.9,90.9,62.3,90.8,0.0,0,4,75,0.3,1,385,3,65,94.0,362,26.2,101,102.7,101,5,73.5,283,1140,352,5.4,17.5,3.15
Allen Robinson II,8696,WR,JAX,11,13.9,3,53.0,40.0,6,15,1,11.7,7,39,15,1,48.0,39.4,71.5,,69.7,0.0,0,4,35,0.0,0,501,1,53,93.2,467,21.4,107,74.2,100,6,78.6,394,591,97,1.8,11.2,1.27
Emmanuel Sanders,5606,WR,DEN,11,13.1,8,61.0,100.0,7,7,1,0.0,0,40,10,1,90.8,42.9,83.7,,84.1,0.0,0,4,64,0.0,0,412,4,61,93.0,383,22.1,91,84.2,100,4,77.9,321,830,202,3.3,13.6,2.17
Michael Crabtree,4933,WR,OAK,11,11.6,11,60.6,81.8,9,11,0,11.8,8,41,23,1,48.5,80.8,78.6,,78.7,0.0,0,2,56,0.0,0,432,8,60,91.4,395,26.9,116,94.3,99,6,73.1,316,711,196,3.3,11.9,1.8
DeAndre Hopkins,7808,WR,HST,11,12.1,3,56.1,40.0,4,10,0,1.8,1,40,13,0,88.0,80.0,79.2,,77.5,0.0,0,8,35,0.0,0,452,3,55,95.1,430,16.6,75,51.0,98,3,83.4,377,610,130,2.4,11.1,1.42
Amari Cooper,9437,WR,OAK,11,10.2,11,68.0,42.9,3,7,0,4.3,3,38,23,2,77.5,47.2,79.8,,80.0,0.0,0,2,64,0.0,0,466,3,66,91.4,426,18.0,84,100.1,97,3,80.7,376,922,366,5.5,14.0,2.16
A.J. Green,6156,WR,CIN,10,13.1,7,69.5,80.0,8,10,1,5.7,4,41,7,0,73.5,81.0,90.0,,90.1,0.6,2,0,54,0.0,0,361,4,66,93.4,337,21.1,76,116.3,95,4,78.4,283,964,269,4.1,14.6,2.86
T.Y. Hilton,7092,WR,IND,11,13.2,6,63.2,66.7,4,6,0,9.1,6,41,14,0,53.6,81.6,82.3,,81.8,0.2,1,2,63,0.0,0,470,0,60,93.0,437,56.8,267,104.8,95,5,42.6,200,942,221,3.7,15.7,2.16
