player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,GB,4,0,1,,0,0,12,54.4,69.6,82.5,71.1,61.2,74.0,2,8,0,,0.0,0,0,0,0.0,0,2,2,0,5,111,109,1,11,66,31,0,2,81,25,0,2,2,0,12,0,0,0,
Dwight Freeney,1019,ED,ATL,5,0,0,,0,0,2,60.0,67.7,86.2,68.6,46.4,49.4,3,15,0,,50.0,1,0,0,0.0,0,4,0,0,1,152,152,0,3,142,7,0,0,128,23,0,3,1,0,22,0,0,0,
James Harrison,1251,ED,PIT,5,2,0,100.0,0,1,25,77.0,76.5,82.4,69.7,62.9,79.7,3,7,1,9,0.0,0,0,0,58.3,2,0,28,0,39,164,133,0,0,133,0,0,31,86,39,3,4,9,2,10,0,15,5,7.5
Terence Newman,1321,CB,MIN,5,1,0,40.0,0,0,18,78.0,78.6,83.7,,72.1,65.3,0,0,1,12,11.1,2,5,3,35.8,12,0,11,285,204,301,4,0,0,4,0,0,297,0,97,1,2,15,30,0,0,103,16,8.6
Terrell Suggs,1326,ED,BLT,5,2,0,100.0,1,0,3,66.8,59.5,4.8,57.9,72.5,80.0,2,8,0,1,0.0,0,0,3,79.2,1,4,4,0,3,208,204,0,0,204,0,0,4,141,64,0,9,9,1,14,0,1,1,1.0
Robert Mathis,1447,ED,IND,5,1,0,,0,0,14,52.1,56.2,85.6,58.5,53.1,76.8,1,11,0,,0.0,0,0,0,0.0,0,0,2,0,9,216,214,0,1,213,0,0,2,142,65,0,4,6,0,12,0,0,0,
Cullen Jenkins,1637,DI,WAS,4,0,0,,0,0,32,56.5,52.6,81.4,55.1,54.2,29.8,0,2,0,,25.0,1,0,0,0.0,0,0,0,0,2,96,95,22,49,8,16,0,1,55,39,0,2,3,0,2,0,0,0,
DeAngelo Hall,1729,S,WAS,3,0,0,85.7,0,0,32,53.2,55.4,79.3,54.9,64.9,57.1,0,0,0,29,14.3,2,1,0,113.7,6,0,40,0,90,166,3,0,0,3,0,109,163,3,73,14,3,12,7,0,0,79,48,13.2
Vince Wilfork,1742,DI,HST,5,4,0,,0,0,13,60.0,75.9,83.7,67.7,72.0,75.3,1,5,0,,5.9,1,0,0,0.0,0,0,0,0,0,204,204,86,112,0,6,0,0,96,108,0,11,12,0,6,0,0,0,
Karlos Dansby,1754,LB,CIN,5,4,0,88.2,0,0,7,56.4,56.9,23.6,53.8,63.7,67.2,0,1,0,24,7.4,2,0,1,104.9,15,0,183,2,126,240,34,0,0,34,0,1,206,19,95,20,11,21,17,1,0,156,113,10.4
Daryl Smith,1760,LB,TB,5,1,0,100.0,0,0,30,47.6,55.2,80.7,52.9,63.8,55.3,0,2,1,33,10.0,1,0,0,79.2,4,0,52,3,48,157,83,0,1,82,0,0,74,24,85,19,5,8,4,2,0,79,63,19.8
Antonio Smith,1856,DI,HST,2,0,0,,0,0,13,,76.8,75.3,72.9,60.0,67.6,2,1,0,,,0,0,0,0.0,0,1,0,0,0,18,18,13,4,0,1,0,0,16,2,0,0,0,0,4,0,0,0,
Mike Adams,1972,S,IND,5,1,0,66.7,0,1,14,70.5,72.2,83.9,64.9,65.5,72.5,2,0,0,12,8.0,2,0,0,75.2,6,0,83,6,204,332,13,0,0,13,0,188,319,15,113,42,3,22,9,2,0,38,33,6.3
Adam Jones,2223,CB,CIN,5,3,0,65.4,0,1,7,64.0,63.3,84.6,,55.3,58.6,0,0,1,41,11.5,3,2,1,87.0,17,0,17,272,183,308,7,0,0,7,0,0,301,0,125,12,4,20,26,0,1,210,71,12.4
DeMarcus Ware,2228,ED,DEN,2,1,0,,0,0,10,60.0,68.3,78.6,76.2,42.5,47.9,0,2,0,,50.0,1,0,0,0.0,0,3,0,0,1,45,45,0,0,45,0,0,0,32,12,0,2,0,0,5,0,0,0,
Thomas Davis Sr.,2231,LB,CAR,5,4,1,82.4,0,1,5,50.9,61.1,82.9,68.9,67.4,64.4,1,5,1,42,8.0,2,0,0,119.5,14,1,195,1,119,257,44,0,0,44,0,0,213,38,100,17,9,19,17,7,3,154,98,11.0
Derrick Johnson,2232,LB,KC,4,9,0,80.0,0,0,16,86.8,73.9,83.2,60.2,49.3,46.3,0,1,1,13,21.4,9,1,0,58.9,12,1,243,9,146,271,8,0,0,8,0,0,263,10,115,11,16,24,15,2,0,72,63,6.0
Jonathan Babineaux,2276,DI,ATL,5,0,0,,0,0,2,51.0,46.0,81.9,59.3,44.6,27.8,1,5,0,,22.2,2,0,0,0.0,0,0,0,0,6,150,150,14,113,2,21,0,0,89,55,0,6,7,0,6,0,0,0,
Darren Sproles,2347,HB,PHI,1,0,0,,0,0,24,,60.0,62.9,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,
Trent Cole,2363,ED,IND,2,1,0,100.0,0,0,14,46.9,57.0,80.0,61.6,58.8,24.1,1,4,0,8,50.0,2,0,0,100.0,1,0,0,0,2,68,68,0,0,67,1,0,0,41,25,0,1,1,1,5,0,8,8,8.0
Lorenzo Alexander,2476,ED,BUF,5,2,1,100.0,0,2,4,51.0,78.2,84.0,82.8,66.0,72.4,3,5,0,19,6.7,1,0,1,104.2,5,8,34,1,31,230,183,0,0,183,0,0,47,118,81,10,17,12,5,16,0,45,39,9.0
Ahmad Brooks,2945,ED,SF,5,2,1,75.0,1,0,28,77.7,52.5,12.1,57.1,47.0,38.8,0,11,0,24,30.8,4,1,3,109.4,3,2,9,0,34,240,219,1,0,218,0,0,21,96,110,12,7,7,4,13,0,43,42,14.3
Mario Williams,2946,ED,MIA,5,1,1,100.0,0,0,17,63.6,67.5,88.1,58.2,67.4,42.0,2,11,0,0,22.2,2,0,0,79.2,1,1,0,0,4,263,263,0,5,252,6,0,0,137,122,0,6,6,1,14,0,0,0,0.0
Donte Whitner,2953,S,WAS,1,0,0,,0,0,32,62.7,62.2,67.9,59.1,,,0,0,0,,,0,0,0,0.0,0,0,2,0,3,4,1,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,
Haloti Ngata,2957,DI,DET,5,2,1,100.0,0,0,11,58.6,56.5,52.9,58.6,58.3,72.9,1,7,0,8,0.0,0,0,1,139.6,1,1,1,0,2,198,197,11,150,1,35,0,1,131,65,0,6,5,1,9,1,8,0,8.0
Chad Greenway,2962,LB,MIN,5,1,0,100.0,0,0,18,41.0,56.4,74.8,53.5,75.2,42.7,0,0,0,9,25.0,2,0,0,131.3,3,0,56,0,31,75,5,0,0,5,0,1,70,4,40,13,4,5,3,0,1,18,14,6.0
Antonio Cromartie,2964,CB,IND,4,0,0,66.7,1,0,14,52.0,52.7,82.7,,55.6,68.0,0,0,0,44,7.1,1,1,5,107.8,14,0,9,176,138,204,3,0,0,3,0,1,201,0,66,15,1,13,21,0,1,173,78,12.4
Tamba Hali,2965,ED,KC,4,2,0,,0,0,16,67.3,82.2,82.0,69.3,82.1,78.3,1,9,0,,10.0,1,0,0,0.0,0,1,2,0,10,139,135,0,0,134,1,0,4,81,48,2,6,7,0,11,0,0,0,
Johnathan Joseph,2969,CB,HST,5,3,0,56.7,0,0,13,51.2,56.8,82.5,,78.2,59.0,0,0,0,36,13.0,3,5,2,93.2,17,0,24,215,147,256,0,0,0,0,0,0,256,0,109,17,2,17,30,0,1,236,92,13.9
D'Qwell Jackson,2979,LB,IND,5,6,0,78.6,1,0,14,42.6,41.5,22.5,47.0,54.0,43.3,0,0,0,20,20.0,7,0,1,100.3,11,0,262,2,153,282,4,0,1,3,0,1,278,16,113,13,13,22,14,0,0,113,82,10.3
Roman Harper,2988,S,NO,4,0,0,85.7,0,0,20,54.4,46.5,0.0,49.8,49.8,27.7,0,1,0,16,33.3,2,0,1,98.8,6,0,51,6,61,107,19,0,0,19,0,12,88,12,34,19,1,4,7,1,0,54,46,9.0
Darryl Tapp,3008,ED,NO,3,0,0,,0,0,20,,78.3,80.9,65.1,79.0,69.6,1,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,53,53,0,1,46,6,0,0,36,17,0,1,1,0,4,0,0,0,
Frostee Rucker,3036,DI,ARZ,2,1,0,,0,1,1,,66.5,78.9,55.7,67.9,28.5,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,56,56,2,50,0,4,0,0,25,31,0,1,1,0,0,0,0,0,
Will Blackmon,3060,S,WAS,4,0,0,66.7,0,1,32,67.2,69.1,81.7,52.8,66.9,49.3,0,2,0,12,21.4,3,0,0,76.6,6,0,28,3,127,190,7,0,0,7,0,134,183,6,57,18,3,11,9,2,0,41,26,6.8
Stephen Tulloch,3061,LB,PHI,4,0,0,100.0,0,0,24,52.3,59.0,74.5,60.0,70.6,33.5,0,0,0,19,25.0,1,0,0,108.3,4,0,39,0,23,39,0,0,0,0,0,0,39,1,15,0,1,3,4,0,0,40,32,10.0
Domata Peko Sr.,3068,DI,CIN,5,5,1,,0,0,7,62.4,62.4,85.2,56.7,60.8,74.0,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,1,191,191,141,49,0,1,0,0,93,97,0,8,9,0,2,0,0,0,
Elvis Dumervil,3071,ED,BLT,2,0,0,,0,0,3,,57.4,78.0,56.5,60.1,,1,2,0,,,0,0,0,0.0,0,0,0,0,0,45,45,0,0,45,0,0,0,39,6,0,0,0,0,3,0,0,0,
Kyle Williams,3079,DI,BUF,5,1,0,,0,0,4,49.7,70.0,85.1,51.9,82.4,45.2,2,6,0,,11.1,2,0,0,0.0,0,2,12,0,3,278,266,56,126,27,57,0,12,165,110,0,12,15,0,10,0,0,0,
Rob Ninkovich,3080,ED,NE,1,1,0,50.0,0,0,19,65.7,60.9,76.4,51.7,60.7,74.0,0,0,0,20,0.0,0,0,0,85.4,1,0,3,1,8,24,19,0,0,19,0,0,5,7,9,1,0,1,2,0,0,20,1,20.0
Kedric Golston,3141,DI,WAS,2,1,0,,0,0,32,60.0,61.0,77.9,56.2,63.0,69.7,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,30,30,24,6,0,0,0,0,8,21,0,1,2,0,1,0,0,0,
Antoine Bethea,3152,S,SF,5,3,0,77.8,0,1,28,62.9,71.6,83.4,56.7,84.0,87.4,0,1,1,78,2.7,1,1,0,132.6,14,0,78,8,179,343,6,0,0,6,0,211,337,8,156,40,13,33,18,1,2,226,133,16.1
Tom Johnson,3378,DI,MIN,5,3,0,,0,0,18,60.0,70.6,83.3,67.8,59.0,53.6,5,10,1,,11.1,1,0,0,0.0,0,2,1,0,0,199,198,17,176,1,4,0,1,160,39,0,6,5,0,17,0,0,0,
Tony McDaniel,3423,DI,SEA,4,4,1,,0,0,29,,71.5,80.7,55.9,74.2,71.9,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,87,87,30,53,0,4,0,0,43,44,0,3,3,0,1,0,0,0,
Tramon Williams,3558,CB,CLV,3,2,0,85.7,0,0,8,49.4,55.8,80.0,50.1,82.1,64.1,1,0,0,42,13.3,2,0,1,150.0,12,0,8,10,93,154,0,0,0,0,0,0,154,4,57,136,6,11,14,1,3,147,74,12.3
Brent Grimes,3589,CB,TB,5,2,0,51.7,1,0,30,73.8,74.8,82.9,60.0,73.0,73.2,0,1,1,31,5.3,1,5,2,93.0,15,0,23,287,178,318,1,0,0,1,0,0,317,1,139,7,1,16,29,1,3,193,54,12.9
Darrelle Revis,3630,CB,NYJ,4,0,0,81.0,0,0,22,51.2,54.4,81.4,,69.1,29.0,0,0,0,84,22.7,5,0,0,129.2,17,0,21,164,129,207,0,0,0,0,0,0,207,0,78,22,6,17,21,0,1,235,86,13.8
Lawrence Timmons,3631,LB,PIT,5,11,0,76.2,0,0,25,57.3,54.6,15.1,52.9,59.3,62.2,1,0,0,31,10.8,4,1,1,100.3,16,1,236,1,155,249,3,0,0,3,0,0,246,31,63,9,15,22,21,2,0,175,93,10.9
Leon Hall,3634,CB,NYG,5,2,0,66.7,0,0,21,70.2,66.2,80.5,60.1,43.7,65.5,0,0,0,55,11.8,2,1,0,108.6,12,1,41,8,140,196,8,0,0,8,0,12,188,9,47,127,4,13,18,1,1,140,124,11.7
Michael Griffin,3635,S,CAR,2,1,0,,0,0,5,47.4,58.6,75.2,58.8,75.4,82.3,0,0,0,,0.0,0,0,0,0.0,0,0,43,2,30,76,7,0,0,7,0,21,69,1,45,3,2,5,0,0,0,0,0,
Reggie Nelson,3637,S,OAK,5,5,0,66.7,0,0,23,41.5,48.4,84.1,58.0,78.4,85.1,0,0,1,48,5.4,2,2,0,114.6,8,0,45,3,214,343,4,0,0,4,0,270,339,2,127,21,2,30,12,0,2,154,43,19.3
Alan Branch,3649,DI,NE,5,1,0,,0,0,19,60.0,64.3,83.5,53.5,68.9,62.3,0,3,0,,6.3,1,0,0,0.0,0,1,0,0,0,204,204,69,103,14,18,0,0,121,83,0,13,14,0,4,0,0,0,
Paul Posluszny,3650,LB,JAX,4,7,0,76.9,0,0,15,65.0,72.0,82.2,69.9,73.5,75.4,0,4,1,44,6.5,2,0,0,103.0,10,2,218,0,151,261,0,0,0,0,0,4,261,18,92,39,13,22,13,6,1,135,100,13.5
Eric Weddle,3653,S,BLT,5,5,0,16.7,0,0,3,84.2,89.9,29.7,80.1,85.4,80.8,0,3,1,6,4.5,1,4,1,0.0,1,0,100,5,192,301,18,0,0,18,0,142,283,3,106,36,11,16,6,3,0,6,0,6.0
David Harris,3663,LB,NYJ,5,5,0,71.4,0,0,22,62.2,60.2,83.3,53.2,58.3,68.0,0,3,0,13,7.1,2,1,0,103.6,10,0,243,1,141,265,3,0,0,3,0,1,262,25,99,16,12,21,14,3,1,61,61,6.1
Justin Durant,3664,LB,DAL,5,8,0,100.0,0,0,9,48.4,49.1,78.2,53.3,58.5,86.8,0,1,0,32,0.0,0,1,1,118.8,8,0,105,0,73,111,1,0,0,1,0,1,110,3,35,4,2,9,8,1,0,129,60,16.1
Charles Johnson,3699,ED,CAR,5,1,0,,0,1,5,66.9,82.2,86.8,63.9,83.6,77.0,3,11,0,,9.1,1,0,0,0.0,0,0,0,0,14,200,200,0,0,197,3,0,0,96,90,0,9,9,0,14,0,0,0,
Brandon Mebane,3701,DI,SD,5,0,0,,0,0,27,60.0,84.4,84.0,74.1,73.8,73.1,1,6,1,,0.0,0,0,0,0.0,0,2,1,0,0,179,178,118,60,0,0,0,1,94,85,0,6,7,0,9,0,0,0,
Brian Robison,3718,ED,MIN,5,2,1,100.0,0,2,18,36.0,58.9,62.9,67.1,51.2,46.2,1,14,0,15,28.6,2,0,1,118.8,2,4,82,0,9,291,209,0,10,191,8,0,82,197,85,0,6,3,2,19,0,25,13,12.5
Paul Soliai,3724,DI,CAR,4,0,0,,0,0,5,,53.1,79.4,59.3,50.5,69.3,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,57,57,29,26,0,2,0,0,33,24,0,3,3,0,2,0,0,0,
Dashon Goldson,3742,S,ATL,1,0,0,100.0,0,0,2,48.1,43.4,69.7,,60.0,22.9,0,0,0,14,100.0,1,0,0,118.8,1,0,1,0,2,3,1,0,0,1,0,0,2,0,1,1,0,0,1,0,0,14,10,14.0
Corey Graham,3784,S,BUF,5,0,0,66.7,0,0,4,73.3,75.9,87.2,56.3,72.4,41.0,0,1,1,25,26.3,5,2,0,56.0,6,1,73,8,198,347,15,0,0,15,0,194,332,16,133,56,6,14,9,2,0,82,42,13.7
William Gay,3786,CB,PIT,5,4,0,65.4,0,0,25,76.3,75.2,32.0,55.3,70.3,68.0,0,0,0,20,8.7,2,1,2,107.5,17,0,26,157,236,331,10,0,0,10,0,4,321,4,91,134,7,17,26,0,2,158,89,9.3
Chris Long,4316,ED,NE,5,4,1,80.0,0,0,19,54.3,64.8,57.7,63.9,67.2,55.2,3,14,0,18,21.4,3,0,1,95.8,4,2,2,0,20,247,245,1,20,207,17,0,2,154,73,0,4,7,5,19,0,35,20,8.8
