player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Mike Evans,8642,WR,TB,15,15.6,3,58.0,66.7,6,9,1,6.2,6,77,30,0,69.7,83.2,92.0,,91.7,0.0,0,8,45,0.0,0,593,4,91,91.4,542,19.1,113,85.8,157,11,80.9,480,1256,181,2.0,13.8,2.32
Odell Beckham Jr.,8647,WR,NYG,15,11.5,29,62.3,28.6,2,7,1,7.7,8,62,21,2,65.7,37.7,86.3,,86.8,0.0,0,2,75,0.0,0,615,7,96,94.5,581,14.8,91,106.1,154,10,84.7,521,1323,515,5.4,13.8,2.28
Antonio Brown,5718,WR,PIT,15,11.1,9,70.2,68.4,13,19,3,1.9,2,63,25,0,90.8,89.0,88.5,,89.5,0.2,1,3,51,0.0,0,610,9,106,93.1,568,13.4,82,114.2,151,12,86.1,525,1284,409,3.9,12.1,2.26
Larry Fitzgerald,1724,WR,ARZ,15,8.0,12,72.3,75.0,9,12,0,3.8,4,55,1,2,87.0,41.6,82.7,75.1,79.6,0.7,5,3,32,1.2,8,673,1,102,91.5,616,62.6,421,94.3,141,5,36.4,245,980,354,3.5,9.6,1.59
Jordy Nelson,4350,WR,GB,15,13.0,4,65.0,66.7,4,6,0,4.2,4,59,12,1,83.5,55.5,82.9,,82.1,0.0,0,1,60,0.0,0,668,0,91,94.2,629,26.9,180,122.1,140,14,73.1,488,1191,352,3.9,13.1,1.89
Demaryius Thomas,5547,WR,DEN,15,10.7,5,63.7,57.1,4,7,1,7.5,7,48,10,2,66.5,29.4,80.2,,78.3,0.4,2,2,55,0.0,0,566,4,86,93.8,531,20.5,116,93.3,135,5,79.2,448,1036,310,3.6,12.0,1.95
Julian Edelman,5156,WR,NE,15,9.1,11,66.7,66.7,2,3,1,10.9,11,50,19,1,44.6,29.0,76.0,60.5,76.5,0.2,1,0,35,0.2,1,568,3,90,92.4,525,53.2,302,92.1,135,2,46.3,263,955,372,4.1,10.6,1.82
Michael Crabtree,4933,WR,OAK,15,11.2,13,62.7,81.8,9,11,0,13.4,13,53,23,2,37.1,54.1,78.2,,78.4,0.0,0,2,56,0.0,0,564,9,84,92.0,519,29.1,164,97.7,134,8,70.9,400,956,265,3.2,11.4,1.84
Allen Robinson II,8696,WR,JAX,15,13.7,3,51.5,40.0,6,15,1,10.5,8,48,15,1,46.3,47.2,69.5,,68.2,0.0,0,7,37,0.0,0,669,3,68,93.3,624,22.0,147,63.4,132,6,78.0,522,801,158,2.3,11.8,1.28
T.Y. Hilton,7092,WR,IND,15,13.4,7,64.4,66.7,4,6,0,8.6,8,60,14,0,51.9,83.5,86.3,,85.5,0.2,1,4,63,0.0,0,613,0,85,93.0,570,56.6,347,101.0,132,6,42.9,263,1353,312,3.7,15.9,2.37
Emmanuel Sanders,5606,WR,DEN,15,13.0,12,60.3,100.0,7,7,1,1.3,1,50,10,1,90.6,51.6,81.6,,81.5,0.0,0,5,64,0.0,0,573,5,79,93.9,538,23.6,135,82.0,131,5,76.4,438,1032,263,3.3,13.1,1.92
DeAndre Hopkins,7808,WR,HST,15,12.3,4,55.5,40.0,4,10,0,5.3,4,50,13,0,75.2,81.6,75.3,,73.8,0.0,0,9,44,0.0,0,617,5,71,93.7,578,19.4,120,56.5,128,4,80.4,496,831,180,2.5,11.7,1.44
Terrelle Pryor Sr.,6944,WR,CLV,15,14.7,4,57.4,50.0,5,10,2,7.9,6,45,8,0,64.7,56.3,75.1,,79.2,0.0,0,6,54,0.0,0,602,8,70,92.2,555,15.1,91,71.5,122,4,83.1,500,913,170,2.4,13.0,1.65
Golden Tate,5585,WR,DET,15,8.3,22,69.7,100.0,2,2,0,7.6,7,40,11,1,65.3,37.9,71.5,,72.5,0.2,1,2,67,0.0,0,601,3,85,94.2,566,27.5,165,95.7,122,3,72.0,433,1000,583,6.9,11.8,1.77
Brandon Marshall,3064,WR,NYJ,15,13.3,3,48.8,33.3,2,6,2,10.6,7,43,22,0,52.3,83.3,69.2,68.5,68.5,0.2,1,9,41,0.2,1,580,4,59,94.3,547,19.7,114,47.1,121,3,80.2,465,788,187,3.2,13.4,1.44
Amari Cooper,9437,WR,OAK,15,10.0,12,65.8,42.9,3,7,0,4.8,4,46,23,2,77.4,52.9,78.9,,79.7,0.0,0,2,64,0.0,0,612,3,79,92.3,565,16.0,98,99.8,120,4,82.7,506,1115,435,5.5,14.1,1.97
Greg Olsen,3647,TE,CAR,15,11.2,3,65.3,100.0,4,4,1,2.5,2,52,5,0,83.9,82.0,84.4,71.7,86.5,18.1,108,3,78,11.9,71,596,2,77,81.9,488,54.5,325,91.5,118,3,22.0,131,1051,362,4.7,13.6,2.15
Julio Jones,6158,WR,ATL,13,14.6,7,65.5,50.0,5,10,0,7.3,6,58,2,0,66.7,81.8,91.5,62.3,91.4,0.0,0,4,75,0.2,1,447,3,76,94.0,420,26.8,120,103.8,116,5,72.9,326,1313,381,5.0,17.3,3.13
Doug Baldwin,6615,WR,SEA,15,8.7,11,80.0,66.7,2,3,0,4.2,4,51,29,1,78.5,55.8,83.8,79.7,81.8,4.7,28,2,59,1.2,7,598,1,92,92.8,555,73.7,441,119.0,115,7,20.7,124,1084,467,5.1,11.8,1.95
Jarvis Landry,8698,WR,MIA,15,6.8,22,75.9,37.5,3,8,3,5.6,5,47,17,1,82.4,44.5,83.2,,84.6,0.2,1,2,71,0.0,0,493,7,85,95.5,471,71.6,353,106.3,112,3,28.0,138,1060,599,7.0,12.5,2.25
Travis Kelce,7844,TE,KC,15,6.8,10,75.0,85.7,6,7,0,6.7,6,53,16,0,74.8,82.5,90.2,73.2,89.4,33.5,180,0,80,6.5,35,538,5,84,89.2,480,39.6,213,118.0,112,4,26.8,144,1117,647,7.7,13.3,2.33
Stefon Diggs,9579,WR,MIN,13,8.7,8,77.1,80.0,4,5,1,4.5,4,47,18,0,85.9,84.0,79.1,,78.9,1.0,5,1,46,0.0,0,498,3,84,95.2,474,62.9,313,106.2,109,3,36.1,180,903,310,3.7,10.8,1.91
Jordan Matthews,8677,WR,PHI,14,10.4,3,67.0,33.3,1,3,0,8.8,7,37,24,1,58.6,58.8,67.7,,69.6,1.1,6,0,54,0.0,0,522,2,73,93.9,490,66.3,346,97.8,109,3,32.6,170,804,237,3.2,11.0,1.64
Davante Adams,8688,WR,GB,15,12.5,11,63.3,50.0,1,2,0,11.5,9,42,12,2,41.2,27.5,69.1,,68.4,0.2,1,4,66,0.0,0,621,3,69,94.5,587,19.8,123,107.1,109,10,77.5,481,966,386,5.6,14.0,1.65
Kenny Britt,4953,WR,LA,15,12.3,6,62.4,100.0,3,3,0,5.6,4,46,26,2,74.0,26.8,74.0,,74.8,0.0,0,3,66,0.0,0,529,6,68,94.5,500,13.8,73,96.2,109,5,86.2,456,1002,297,4.4,14.7,2.0
Brandin Cooks,8655,WR,NO,15,13.4,3,70.1,33.3,1,3,1,5.1,4,43,20,1,82.8,62.6,74.0,,73.8,0.2,1,2,98,0.0,0,604,3,75,94.5,571,36.8,222,122.6,107,8,62.6,378,1154,361,4.8,15.4,2.02
Kelvin Benjamin,8663,WR,CAR,15,12.8,7,54.3,57.1,4,7,2,3.4,2,46,5,1,81.9,32.4,74.3,,77.3,0.0,0,3,50,0.0,0,477,9,57,93.1,444,23.1,110,88.1,105,6,76.9,367,848,201,3.5,14.9,1.91
Mike Wallace,5007,WR,BLT,15,12.5,8,64.8,57.1,4,7,1,9.3,7,41,3,1,62.9,81.9,70.6,,71.4,0.3,2,3,95,0.0,0,587,4,68,94.5,555,19.4,114,95.9,105,4,80.1,470,984,409,6.0,14.5,1.77
Michael Thomas,10681,WR,NO,14,7.8,17,78.1,77.8,7,9,0,3.5,3,54,20,2,85.5,28.7,83.1,,83.2,0.0,0,3,46,0.0,0,539,1,82,94.4,509,12.4,67,119.1,105,8,87.6,472,981,429,5.2,12.0,1.93
Kyle Rudolph,6195,TE,MIN,15,7.3,3,68.6,66.7,6,9,0,5.3,4,42,18,0,70.0,83.8,70.2,77.3,70.9,53.3,325,1,44,12.8,78,610,2,72,83.1,507,36.2,221,103.0,105,6,6.9,42,723,307,4.3,10.0,1.43
Tyrell Williams,10154,WR,SD,15,12.5,9,60.6,40.0,2,5,0,12.5,9,44,27,0,42.8,80.8,75.1,,75.4,0.2,1,9,51,0.0,0,561,3,63,94.5,530,22.8,128,78.6,104,7,77.0,432,989,398,6.3,15.7,1.87
Pierre Garcon,4519,WR,WAS,15,10.1,11,72.8,75.0,6,8,0,1.3,1,49,32,0,88.3,81.7,84.8,,83.4,0.0,0,1,70,0.0,0,529,2,75,94.5,500,18.7,99,106.7,103,3,81.3,430,945,305,4.1,12.6,1.89
David Johnson,9519,HB,ARZ,15,4.4,26,74.8,,0,0,1,4.9,4,40,1,0,79.3,52.3,78.8,70.6,86.8,0.0,0,1,58,14.0,88,628,1,77,79.6,500,11.5,72,107.3,103,4,18.3,115,841,624,8.1,10.9,1.68
Jeremy Kerley,6305,WR,SF,15,9.0,3,58.0,50.0,3,6,0,4.9,3,31,28,1,76.0,28.9,67.8,,65.9,0.0,0,4,33,0.0,0,495,0,58,95.6,473,91.3,452,69.0,100,3,8.7,43,606,191,3.3,10.4,1.28
Dennis Pitta,5638,TE,BLT,15,6.5,2,75.0,75.0,3,4,0,5.1,4,31,3,1,77.4,50.0,59.4,33.0,60.2,34.7,197,2,30,7.4,42,568,2,75,87.7,498,58.3,331,89.5,100,2,5.8,33,638,263,3.5,8.5,1.28
Sterling Shepard,10674,WR,NYG,15,9.6,8,63.3,100.0,3,3,1,8.8,6,39,21,0,60.0,81.2,65.8,68.8,65.3,0.2,1,5,32,0.2,1,617,2,62,94.7,584,86.4,533,88.5,98,8,13.5,83,653,253,4.1,10.5,1.12
Steve Smith,837,WR,BLT,13,8.6,11,69.1,83.3,5,6,2,4.3,3,36,3,0,80.8,81.3,74.7,,75.8,0.2,1,4,52,0.0,0,449,7,67,93.3,419,35.9,161,92.5,97,5,63.7,286,765,268,4.0,11.4,1.83
Tavon Austin,7789,WR,LA,14,7.5,6,57.7,50.0,2,4,0,13.8,9,25,26,0,37.0,70.7,63.3,75.8,60.9,3.6,17,6,43,0.4,2,474,2,56,93.5,443,57.0,270,55.8,97,3,36.7,174,491,250,4.5,8.8,1.11
A.J. Green,6156,WR,CIN,10,13.1,7,69.5,80.0,8,10,1,5.7,4,41,7,0,73.5,81.0,90.0,,90.1,0.6,2,0,54,0.0,0,361,4,66,93.4,337,21.1,76,116.3,95,4,78.4,283,964,269,4.1,14.6,2.86
Marvin Jones Jr.,7158,WR,DET,14,14.2,6,54.3,50.0,4,8,0,12.3,7,38,11,0,43.9,79.4,71.0,,69.8,0.0,0,0,73,0.0,0,579,1,50,93.3,540,9.7,56,100.5,92,4,90.3,523,854,231,4.6,17.1,1.58
Marqise Lee,8674,WR,JAX,15,11.8,9,62.0,0.0,0,1,0,9.5,6,39,15,0,63.7,85.5,70.8,,69.7,0.2,1,5,51,0.0,0,557,1,57,93.4,520,10.6,59,76.6,92,3,89.2,497,765,307,5.4,13.4,1.47
Willie Snead IV,8999,WR,NO,14,7.8,8,75.0,100.0,2,2,0,6.8,5,47,20,1,69.6,48.4,78.4,84.7,75.6,2.2,11,3,49,0.6,3,496,1,69,93.8,465,76.2,378,102.3,92,4,20.0,99,813,321,4.7,11.8,1.75
Quincy Enunwa,8843,WR,NYJ,15,9.5,11,58.2,33.3,3,9,1,17.2,11,35,22,0,33.8,80.0,68.9,76.7,67.6,5.0,27,4,69,0.4,2,544,1,53,94.3,513,75.0,408,82.5,91,4,19.1,104,776,325,6.1,14.6,1.51
Rishard Matthews,7211,WR,TEN,15,14.2,5,61.5,40.0,4,10,0,1.8,1,39,31,1,88.9,41.2,79.6,61.6,77.5,0.0,0,4,60,0.2,1,445,3,56,93.3,415,26.7,119,102.4,91,8,73.3,326,831,201,3.6,14.8,2.0
Brandon LaFell,5602,WR,CIN,15,10.8,4,63.3,40.0,2,5,0,3.4,2,38,7,0,81.9,80.2,68.4,,67.6,0.7,4,1,86,0.0,0,606,2,57,94.9,575,14.4,87,109.3,90,6,84.7,513,795,311,5.5,13.9,1.38
Jason Witten,1384,TE,DAL,15,6.8,8,75.6,100.0,6,6,0,4.2,3,33,9,1,80.1,48.1,68.5,59.8,67.7,46.8,249,1,35,15.4,82,532,5,68,80.3,427,46.1,245,102.2,90,3,5.1,27,663,251,3.7,9.8,1.55
Alshon Jeffery,7048,WR,CHI,11,14.3,1,57.3,75.0,6,8,1,8.9,5,40,6,0,65.7,79.5,75.0,,74.5,0.0,0,6,54,0.0,0,439,4,51,95.0,417,16.9,74,67.2,89,2,83.1,365,811,192,3.8,15.9,1.94
Jamison Crowder,9538,WR,WAS,15,8.2,13,73.0,50.0,1,2,0,3.0,2,32,32,2,84.9,36.2,68.6,67.9,67.5,1.0,5,3,55,0.4,2,513,3,65,94.9,487,75.0,385,114.0,89,7,24.0,123,831,380,5.8,12.8,1.71
Le'Veon Bell,7829,HB,PIT,12,-0.1,14,84.3,100.0,1,1,1,7.4,6,30,25,1,66.4,58.4,75.1,83.4,67.8,0.4,2,0,32,12.7,62,488,6,75,80.5,393,11.9,58,103.0,89,2,11.1,54,616,680,9.1,8.2,1.57
Dez Bryant,5549,WR,DAL,12,15.2,4,56.2,20.0,1,5,0,3.8,2,38,9,1,79.7,29.9,81.3,,80.9,0.0,0,2,56,0.0,0,422,0,50,94.5,399,22.3,94,106.8,89,8,77.7,328,796,144,2.9,15.9,1.99
Cameron Meredith,10008,WR,CHI,13,9.8,10,69.7,100.0,3,3,0,10.1,7,40,6,3,53.7,22.0,72.0,,71.6,0.0,0,2,50,0.0,0,434,3,62,94.0,408,51.2,222,104.5,89,4,48.6,211,827,283,4.6,13.3,2.03
Cole Beasley,7330,WR,DAL,15,6.4,3,81.8,85.7,6,7,0,2.7,2,48,9,0,87.3,83.4,87.4,61.6,87.8,0.5,2,0,47,0.3,1,397,0,72,95.0,377,85.1,338,122.7,88,5,13.9,55,784,362,5.0,10.9,2.08
Delanie Walker,3120,TE,TEN,14,10.8,10,68.2,0.0,0,3,0,4.8,3,31,31,1,77.6,44.5,75.3,76.3,76.6,23.0,105,3,47,4.8,22,457,7,60,88.0,402,56.2,257,107.4,88,7,19.7,90,765,253,4.2,12.8,1.9
Adam Thielen,8288,WR,MIN,15,11.3,7,78.2,66.7,4,6,0,4.2,3,44,18,1,86.6,28.5,82.0,36.3,79.6,0.8,4,2,71,0.2,1,490,2,68,94.5,463,29.0,142,122.2,87,5,70.0,343,960,303,4.5,14.1,2.07
Jimmy Graham,5619,TE,SEA,15,10.0,6,70.9,85.7,6,7,0,6.2,4,43,29,2,77.2,25.9,84.7,78.6,86.2,59.8,316,1,40,8.5,45,528,4,61,86.7,458,27.8,147,121.2,86,6,11.7,62,859,322,5.3,14.1,1.88
Dontrelle Inman,6597,WR,SD,15,11.5,3,64.3,50.0,1,2,0,6.9,4,34,27,0,68.3,80.2,72.1,67.2,70.5,0.3,2,3,57,0.3,2,579,2,54,94.1,545,62.7,363,94.3,84,4,37.0,214,759,212,3.9,14.1,1.39
DeSean Jackson,4363,WR,WAS,14,16.3,3,64.3,66.7,2,3,0,10.0,6,33,32,0,60.0,79.7,73.2,,72.3,0.0,0,2,80,0.0,0,488,0,54,94.5,461,29.9,146,109.8,84,4,70.1,342,971,273,5.1,18.0,2.11
Zach Ertz,7816,TE,PHI,13,8.6,1,77.4,100.0,2,2,0,3.0,2,34,24,0,86.0,81.3,67.8,63.2,69.1,41.9,216,4,30,7.0,36,515,6,65,87.0,448,49.9,257,88.2,84,2,8.0,41,677,206,3.2,10.4,1.51
Ted Ginn Jr.,3625,WR,CAR,15,14.0,5,61.0,40.0,2,5,0,10.7,6,25,5,0,51.9,89.9,69.6,,71.3,0.0,0,4,88,0.0,0,429,2,50,93.7,402,18.2,78,83.5,82,4,81.8,351,683,153,3.1,13.7,1.7
Anquan Boldin,1369,WR,DET,15,6.0,6,76.8,100.0,6,6,0,7.4,5,38,11,0,66.6,80.8,65.3,74.4,66.2,0.2,1,2,29,0.7,4,553,6,63,92.4,511,82.3,455,111.2,82,7,17.4,96,527,213,3.4,8.4,1.03
Will Fuller V,10655,WR,HST,13,15.9,5,54.3,44.4,4,9,0,12.0,6,30,13,0,53.3,86.1,64.3,,64.7,0.0,0,1,53,0.0,0,497,1,44,93.0,462,18.3,91,81.9,81,2,81.7,406,611,212,4.8,13.9,1.32
Randall Cobb,6216,WR,GB,13,7.1,11,75.0,50.0,1,2,1,0.0,0,36,12,0,90.8,52.5,69.9,73.0,70.9,0.4,2,1,47,0.8,4,497,1,60,92.2,458,77.7,386,107.8,80,4,16.5,82,610,363,6.1,10.2,1.33
Jordan Reed,7866,TE,WAS,11,8.1,10,77.2,50.0,3,6,0,1.6,1,40,32,0,90.0,80.6,82.8,60.8,87.7,46.0,167,2,33,5.2,19,363,3,61,89.0,323,32.2,117,111.0,79,5,21.2,77,646,244,4.0,10.6,2.0
Eric Ebron,8645,TE,DET,12,8.5,4,69.6,66.7,6,9,0,11.3,7,33,11,0,49.1,80.2,65.1,80.2,72.2,61.2,295,3,61,5.0,24,482,6,55,88.8,428,27.6,133,82.8,79,1,11.2,54,650,241,4.4,11.8,1.52
Antonio Gates,1609,TE,SD,13,8.8,5,61.5,,0,0,0,11.1,6,31,27,1,56.0,34.5,73.3,56.0,71.5,20.6,84,3,27,5.9,24,407,2,48,88.0,358,57.5,234,89.3,78,6,19.7,80,493,154,3.2,10.3,1.38
Cameron Brate,9207,TE,TB,15,10.1,3,73.1,60.0,3,5,0,3.4,2,40,30,1,82.5,41.8,80.5,74.8,81.1,27.5,129,0,38,5.8,27,469,0,57,85.9,403,60.8,285,132.4,78,8,9.8,46,660,148,2.6,11.6,1.64
DeVante Parker,9447,WR,MIA,14,12.6,7,67.1,100.0,1,1,0,1.9,1,32,17,0,87.0,79.5,76.1,65.7,76.3,0.0,0,5,56,0.2,1,420,2,51,94.8,398,20.7,87,86.5,76,4,79.3,333,699,226,4.4,13.7,1.76
Tajae Sharpe,10774,WR,TEN,15,13.4,2,53.9,63.6,7,11,0,4.7,2,27,31,0,74.8,78.5,61.4,,61.0,0.2,1,0,34,0.0,0,507,3,41,92.3,468,8.1,41,84.4,76,2,91.7,465,522,88,2.1,12.7,1.12
Charles Clay,6326,TE,BUF,14,8.6,5,72.0,75.0,3,4,2,10.0,6,22,4,0,50.1,80.1,71.1,76.2,65.9,69.7,331,0,40,13.9,66,475,3,54,80.8,384,23.2,110,109.4,75,4,4.8,23,532,177,3.3,9.9,1.39
C.J. Fiedorowicz,8700,TE,HST,14,7.5,6,69.3,100.0,1,1,0,10.3,6,28,13,1,59.5,39.2,81.8,78.6,81.7,51.7,167,2,26,16.1,52,323,2,52,79.9,258,42.7,138,92.5,75,3,4.6,15,547,201,3.9,10.5,2.12
