player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,GB,9,1,0,12,75.7,3,14,180,96.5,15.0,27,1,6.9,4,198,191,21,1,81.9,2,12,111,100.0,20.7,23,9.9,4,117,117,18
Dwight Freeney,1019,ED,ATL,9,0,0,2,65.8,4,22,194,99.5,18.6,36,0,8.8,4,205,204,30,0,67.6,3,17,105,100.0,24.8,26,12.4,3,112,112,23
James Harrison,1251,ED,PIT,9,0,0,25,81.7,4,10,124,69.4,19.4,24,0,7.3,2,196,136,16,0,90.9,2,7,60,83.3,31.7,19,10.8,2,78,65,11
Terence Newman,1321,CB,MIN,9,0,0,18,53.9,0,0,4,1.2,0.0,0,3,0.0,0,324,4,0,0,55.6,0,0,2,1.4,0.0,0,0.0,0,148,2,0
Terrell Suggs,1326,ED,BLT,8,1,1,3,69.3,5,16,219,97.5,11.4,25,4,7.5,6,238,232,27,1,72.0,3,9,111,99.1,14.4,16,9.0,4,117,116,16
Robert Mathis,1447,ED,IND,9,0,0,14,56.8,1,15,226,91.8,9.3,21,0,4.4,2,268,246,18,0,57.9,1,8,103,95.9,10.7,11,5.3,1,123,118,10
Cullen Jenkins,1637,DI,WAS,8,0,0,32,61.7,0,4,80,97.8,5.0,4,1,2.5,0,91,89,4,0,64.7,0,3,25,100.0,8.0,2,6.0,0,30,30,3
DeAngelo Hall,1729,S,WAS,3,0,0,32,54.9,0,0,3,3.2,0.0,0,0,0.0,0,93,3,0,0,59.7,0,0,1,2.8,0.0,0,0.0,0,36,1,0
Vince Wilfork,1742,DI,HST,8,0,0,13,61.6,1,7,134,100.0,6.7,9,1,3.0,0,148,148,8,0,57.0,1,3,37,100.0,8.1,3,5.4,0,42,42,4
Karlos Dansby,1754,LB,CIN,9,0,1,7,52.7,0,1,30,13.3,0.0,0,2,1.7,0,256,34,1,0,45.8,0,0,12,11.1,0.0,0,0.0,0,126,14,0
Daryl Smith,1760,LB,TB,9,0,0,30,55.3,0,5,44,29.5,4.5,2,0,5.7,0,156,46,5,0,50.1,0,2,16,31.6,6.3,1,6.3,0,57,18,2
Antonio Smith,1856,DI,HST,6,0,0,13,64.8,2,6,78,100.0,11.5,9,0,6.4,1,84,84,9,0,64.5,1,5,40,100.0,17.5,7,10.0,1,44,44,7
Mike Adams,1972,S,IND,8,0,0,14,62.1,2,0,18,5.2,0.0,0,0,5.6,0,348,18,2,0,60.1,1,0,9,6.2,0.0,0,5.6,0,145,9,1
DeMarcus Ware,2228,ED,DEN,5,0,1,10,72.1,2,9,88,98.0,18.2,16,1,9.7,3,98,96,14,0,77.6,2,6,55,98.3,23.6,13,12.7,3,60,59,11
Thomas Davis Sr.,2231,LB,CAR,9,1,0,5,90.4,2,9,60,17.1,20.0,12,1,12.5,2,368,63,13,0,90.3,0,0,21,13.9,9.5,2,4.8,1,151,21,1
Derrick Johnson,2232,LB,KC,9,0,0,16,53.5,1,2,27,7.4,0.0,0,0,9.3,1,376,28,4,0,57.6,1,1,18,13.9,0.0,0,11.1,1,137,19,3
Jonathan Babineaux,2276,DI,ATL,10,1,0,2,54.4,1,8,167,95.2,6.0,10,0,2.7,0,187,178,9,0,59.4,0,6,73,100.0,11.0,8,4.1,0,78,78,6
Trent Cole,2363,ED,IND,2,0,0,14,61.6,1,4,40,95.3,15.0,6,0,6.3,0,43,41,5,0,71.3,1,3,18,95.0,27.8,5,11.1,0,20,19,4
Lorenzo Alexander,2476,ED,BUF,9,2,0,4,83.9,8,12,189,83.3,15.9,30,2,11.1,11,246,205,31,1,91.5,4,4,71,90.9,25.4,18,18.3,9,88,80,17
Ahmad Brooks,2945,ED,SF,9,1,2,28,56.6,1,23,203,77.7,10.8,22,4,6.9,2,283,220,26,0,55.2,1,10,88,83.5,13.6,12,8.5,2,115,96,13
Mario Williams,2946,ED,MIA,9,1,0,17,62.0,3,15,172,95.5,9.9,17,0,6.4,2,198,189,20,0,68.6,0,9,62,93.3,16.1,10,10.5,2,75,70,11
Donte Whitner,2953,S,WAS,5,0,0,32,54.1,0,0,5,3.0,0.0,0,0,0.0,0,165,5,0,0,56.6,0,0,2,2.9,0.0,0,0.0,0,70,2,0
Haloti Ngata,2957,DI,DET,6,1,0,11,58.1,1,9,150,98.7,6.7,10,1,4.0,1,159,157,11,1,67.2,1,8,72,98.7,12.5,9,7.6,1,75,74,10
Chad Greenway,2962,LB,MIN,8,0,0,18,45.9,0,0,12,10.5,0.0,0,0,0.0,0,114,12,0,0,49.0,0,0,6,14.3,0.0,0,0.0,0,42,6,0
Tamba Hali,2965,ED,KC,9,0,2,16,70.5,3,24,211,91.7,16.1,34,3,7.3,2,242,222,29,0,74.9,2,13,88,95.0,21.6,19,10.8,2,101,96,17
Johnathan Joseph,2969,CB,HST,9,0,0,13,59.1,0,0,1,0.4,0.0,0,2,0.0,0,282,1,0,0,,0,0,0,0.0,,0,,0,118,0,0
D'Qwell Jackson,2979,LB,IND,9,1,1,14,46.9,1,1,41,12.5,2.4,1,2,2.4,0,344,43,2,0,46.5,1,1,19,15.3,5.3,1,5.3,0,131,20,2
Roman Harper,2988,S,NO,5,0,0,20,49.8,0,1,10,15.2,0.0,0,1,5.0,0,79,12,1,0,52.4,0,1,4,20.8,0.0,0,12.5,0,24,5,1
Darryl Tapp,3008,ED,NO,8,0,0,20,66.0,5,6,96,100.0,13.5,13,0,6.8,1,103,103,12,0,75.6,4,3,28,100.0,28.6,8,16.1,1,29,29,8
Frostee Rucker,3036,DI,ARZ,6,1,0,1,60.4,0,1,59,100.0,5.1,3,0,0.8,0,64,64,1,0,53.9,0,1,22,100.0,4.5,1,2.3,0,24,24,1
Will Blackmon,3060,S,WAS,8,0,0,32,62.7,0,2,7,2.9,28.6,2,0,28.6,1,239,7,3,0,,0,0,0,0.0,,0,,0,100,0,0
Stephen Tulloch,3061,LB,PHI,4,0,0,24,57.8,0,0,2,8.0,0.0,0,0,0.0,0,25,2,0,0,,0,0,0,0.0,,0,,0,9,0,0
Domata Peko Sr.,3068,DI,CIN,9,2,0,7,54.6,1,4,169,98.9,3.0,5,1,1.5,0,182,180,5,0,57.1,1,3,58,100.0,6.9,4,3.4,0,63,63,4
Elvis Dumervil,3071,ED,BLT,2,0,0,3,56.5,1,2,37,100.0,10.8,4,0,4.1,0,39,39,3,0,50.4,0,2,21,100.0,9.5,2,4.8,0,22,22,2
Kyle Williams,3079,DI,BUF,9,0,0,4,63.7,6,15,263,98.6,11.4,30,0,5.5,4,287,283,25,0,68.9,3,9,94,99.0,19.1,18,10.6,4,103,102,16
Rob Ninkovich,3080,ED,NE,5,0,0,19,53.2,0,9,91,66.7,7.7,7,0,6.0,1,153,102,10,0,57.9,0,3,45,72.1,6.7,3,3.3,0,68,49,3
Kedric Golston,3141,DI,WAS,2,0,0,32,56.2,1,0,8,88.9,12.5,1,0,6.3,0,9,8,1,0,58.2,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Antoine Bethea,3152,S,SF,9,0,0,28,51.9,1,2,12,3.6,0.0,0,1,12.5,0,359,13,3,0,48.8,0,1,6,5.0,0.0,0,8.3,0,141,7,1
Tom Johnson,3378,DI,MIN,9,0,0,18,64.8,8,12,218,100.0,9.2,20,1,5.5,2,232,232,22,0,62.6,6,7,124,100.0,10.5,13,6.0,1,131,131,14
Tony McDaniel,3423,DI,SEA,9,1,0,29,52.8,0,4,151,100.0,2.6,4,0,1.3,0,158,158,4,1,52.1,0,0,58,100.0,0.0,0,0.0,0,61,61,0
Tramon Williams,3558,CB,CLV,8,0,1,8,50.1,1,0,4,1.5,25.0,1,3,12.5,0,260,4,1,0,53.2,1,0,2,1.5,50.0,1,25.0,0,133,2,1
Brent Grimes,3589,CB,TB,9,0,2,30,60.0,0,1,1,0.3,100.0,1,4,50.0,0,362,1,1,0,60.0,0,1,1,0.6,100.0,1,50.0,0,168,1,1
Lawrence Timmons,3631,LB,PIT,9,0,0,25,46.8,1,2,58,18.9,5.2,3,1,4.3,1,322,61,4,0,52.7,1,1,33,27.8,9.1,3,6.1,1,126,35,3
Leon Hall,3634,CB,NYG,7,0,0,21,61.5,1,0,15,7.2,0.0,0,0,10.0,1,223,16,2,0,67.6,1,0,8,7.9,0.0,0,18.8,1,114,9,2
Michael Griffin,3635,S,CAR,4,0,0,5,58.8,0,0,1,2.1,0.0,0,0,0.0,0,47,1,0,0,,0,0,0,0.0,,0,,0,8,0,0
Reggie Nelson,3637,S,OAK,9,0,0,23,64.1,1,0,6,1.8,0.0,0,0,8.3,0,383,7,1,0,56.8,0,0,2,1.1,0.0,0,0.0,0,179,2,0
Alan Branch,3649,DI,NE,9,0,0,19,52.9,0,6,206,100.0,4.9,10,0,1.9,1,221,221,7,0,56.2,0,3,86,100.0,7.0,6,2.9,1,94,94,4
Paul Posluszny,3650,LB,JAX,9,0,0,15,76.8,1,6,40,12.6,12.5,5,0,13.8,2,357,45,9,0,72.8,1,4,22,15.7,13.6,3,11.4,0,153,24,5
Eric Weddle,3653,S,BLT,9,0,0,3,73.8,0,3,7,1.9,14.3,1,1,21.4,0,361,7,3,0,68.2,0,1,2,1.1,0.0,0,25.0,0,175,2,1
David Harris,3663,LB,NYJ,9,0,0,22,46.7,0,7,67,20.8,7.5,5,0,6.7,1,331,69,8,0,51.0,0,3,36,28.5,8.3,3,6.9,1,130,37,4
Justin Durant,3664,LB,DAL,9,0,0,9,79.9,1,1,9,5.7,33.3,3,4,22.2,1,159,9,3,0,70.3,1,0,6,12.5,33.3,2,25.0,1,48,6,2
Charles Johnson,3699,ED,CAR,9,1,0,5,69.3,7,22,228,90.5,14.0,32,1,7.2,2,262,237,31,0,70.7,4,13,106,97.3,17.0,18,9.0,1,113,110,18
Brandon Mebane,3701,DI,SD,10,0,0,27,74.7,2,12,162,100.0,11.1,18,0,5.6,2,171,171,16,0,77.2,2,5,50,100.0,14.0,7,7.0,0,54,54,7
Brian Robison,3718,ED,MIN,9,1,0,18,64.8,2,18,280,94.9,8.9,25,1,5.0,4,316,300,24,0,68.6,2,9,135,97.3,12.6,17,6.3,3,149,145,14
Paul Soliai,3724,DI,CAR,7,0,0,5,60.4,1,3,60,100.0,6.7,4,1,3.3,0,62,62,4,0,67.5,1,2,19,100.0,15.8,3,7.9,0,19,19,3
Corey Graham,3784,S,BUF,9,0,0,4,59.1,0,3,16,5.4,12.5,2,0,15.6,1,352,19,4,0,68.1,0,3,6,6.5,33.3,2,41.7,1,123,8,4
William Gay,3786,CB,PIT,9,0,1,25,48.3,0,2,14,4.2,0.0,0,3,7.1,0,360,15,2,0,51.4,0,0,4,3.4,0.0,0,0.0,0,148,5,0
Chris Long,4316,ED,NE,9,1,0,19,59.8,3,26,250,89.1,13.6,34,2,6.6,2,294,262,31,1,65.1,1,18,121,93.4,18.2,22,8.7,1,136,127,20
Glenn Dorsey,4319,DI,SF,6,0,0,28,51.0,0,0,66,100.0,1.5,1,1,1.5,1,68,68,1,0,58.3,0,0,16,100.0,6.3,1,6.3,1,17,17,1
Dominique Rodgers-Cromartie,4330,CB,NYG,8,0,1,21,58.1,0,3,12,4.1,0.0,0,2,12.5,0,295,12,3,0,71.1,0,1,3,2.1,0.0,0,16.7,0,140,3,1
Brandon Flowers,4349,CB,SD,6,0,1,27,91.2,0,5,6,2.4,66.7,4,1,41.7,0,246,6,5,0,90.5,0,4,5,4.4,60.0,3,40.0,0,113,5,4
Tracy Porter,4354,CB,CHI,9,0,0,6,60.0,0,0,1,0.3,0.0,0,0,0.0,0,364,1,0,0,60.0,0,0,1,0.6,0.0,0,0.0,0,158,1,0
Calais Campbell,4364,DI,ARZ,9,2,0,1,80.3,8,17,266,100.0,13.9,37,0,5.8,3,286,286,28,1,79.9,6,13,121,100.0,19.0,23,10.3,3,131,131,22
Jason Jones,4368,ED,MIA,9,0,0,17,58.5,5,8,178,95.2,9.0,16,3,5.3,3,209,199,16,0,67.7,4,6,71,96.6,15.5,11,9.9,2,87,84,12
Kendall Langford,4380,DI,IND,7,2,0,14,51.6,1,7,186,98.5,6.5,12,0,2.2,0,202,199,8,1,49.6,0,5,80,100.0,6.3,5,3.1,0,86,86,5
Pat Sims,4391,DI,CIN,9,0,0,7,66.8,2,3,109,100.0,6.4,7,1,3.2,1,119,119,6,0,78.0,1,3,43,100.0,11.6,5,7.0,1,48,48,5
Cliff Avril,4406,ED,SEA,9,2,0,29,74.1,8,25,293,95.4,13.3,39,3,9.0,10,324,309,43,1,78.7,5,13,124,97.1,17.7,22,12.9,7,137,133,25
Philip Wheeler,4407,LB,ATL,10,0,0,2,50.7,2,0,33,30.0,6.1,2,1,3.0,0,120,36,2,0,55.4,1,0,14,25.4,7.1,1,3.6,0,63,16,1
Tyvon Branch,4414,CB,ARZ,4,0,1,1,56.6,1,2,8,6.5,0.0,0,1,18.8,0,124,8,3,0,48.7,0,1,3,4.9,0.0,0,16.7,0,61,3,1
William Hayes,4417,ED,LA,7,0,0,26,62.0,2,12,149,99.4,13.4,20,1,6.0,2,158,157,16,0,66.5,2,7,63,100.0,20.6,13,10.3,2,67,67,11
Dwight Lowery,4427,S,SD,10,0,0,27,53.2,0,0,6,1.4,0.0,0,0,0.0,0,441,6,0,0,59.0,0,0,1,0.5,0.0,0,0.0,0,194,1,0
Quintin Demps,4431,S,HST,6,0,0,13,69.3,1,0,3,1.5,0.0,0,1,16.7,0,204,3,1,0,,0,0,0,0.0,,0,,0,80,0,0
Brandon Carr,4454,CB,DAL,9,0,0,9,60.0,1,0,0,0.2,,1,1,,0,402,1,1,0,60.0,0,0,0,0.6,,0,,0,162,1,0
Orlando Scandrick,4457,CB,DAL,5,0,1,9,58.3,0,1,12,7.5,25.0,3,3,20.8,2,173,13,3,0,60.0,0,1,8,10.7,37.5,3,31.3,2,75,8,3
Letroy Guion,4466,DI,GB,8,1,1,12,50.8,0,0,102,100.0,1.0,1,4,0.0,0,106,106,0,1,54.2,0,0,31,100.0,0.0,0,0.0,0,32,32,0
Erik Walden,4481,ED,IND,9,0,0,14,61.3,6,8,192,74.0,10.4,20,1,7.3,7,289,214,21,0,63.6,2,4,94,85.3,12.8,12,9.6,6,129,110,12
Ahtyba Rubin,4504,DI,SEA,9,0,0,29,52.1,0,5,161,99.4,3.1,5,0,1.6,0,170,169,5,0,53.7,0,4,50,100.0,6.0,3,4.0,0,52,52,4
Wesley Woodyard,4583,LB,TEN,10,0,0,31,75.4,3,11,38,20.6,21.1,8,2,23.7,2,189,39,16,0,73.9,0,3,17,24.7,23.5,4,20.6,2,73,18,5
Leger Douzable,4654,DI,BUF,9,0,0,4,59.4,4,5,147,98.1,7.5,11,0,4.4,2,162,159,11,0,59.5,2,2,55,100.0,9.1,5,7.3,2,62,62,6
Erin Henderson,4656,LB,NYJ,5,0,0,22,50.2,1,2,24,27.7,8.3,2,0,6.3,0,94,26,3,0,57.6,1,1,8,30.0,12.5,1,12.5,0,30,9,2
Wallace Gilberry,4763,ED,CIN,5,0,0,7,51.4,1,7,109,99.1,5.5,6,0,3.7,0,116,115,8,0,56.2,0,6,53,98.2,9.4,5,5.7,0,57,56,6
Jerrell Freeman,4888,LB,CHI,9,0,1,6,59.3,2,1,20,5.9,10.0,2,3,7.5,0,389,23,3,0,61.6,2,1,11,7.0,18.2,2,13.6,0,172,12,3
Cameron Wake,4907,ED,MIA,9,1,0,17,90.6,3,25,184,95.7,22.3,41,3,12.0,8,210,201,36,0,92.0,2,16,92,97.2,29.3,27,17.4,7,107,104,25
Tyson Jackson,4926,DI,ATL,10,1,0,2,59.2,1,5,106,100.0,6.6,7,2,2.8,0,113,113,6,1,60.8,1,4,42,100.0,9.5,4,6.0,0,44,44,5
Brian Orakpo,4936,ED,TEN,10,0,0,31,73.6,3,28,254,78.4,16.9,43,1,9.6,9,356,279,40,0,74.1,2,15,116,86.3,21.6,25,12.5,6,153,132,23
Malcolm Jenkins,4937,S,PHI,9,0,1,24,57.7,1,5,28,8.2,7.1,2,3,14.3,1,368,30,7,0,49.7,1,2,10,5.6,0.0,0,15.0,0,198,11,3
Brian Cushing,4938,LB,HST,7,0,0,13,51.8,1,2,30,20.4,3.3,1,1,5.0,0,162,33,3,0,55.0,0,1,11,24.5,9.1,1,4.5,0,53,13,1
Robert Ayers,4941,ED,TB,5,0,1,30,62.8,5,7,147,96.3,10.9,16,1,6.1,3,162,156,15,0,67.9,5,2,70,98.6,15.7,11,9.3,3,74,73,10
Vontae Davis,4948,CB,IND,7,0,1,14,55.6,0,0,2,0.7,0.0,0,4,0.0,0,287,2,0,0,55.6,0,0,2,1.6,0.0,0,0.0,0,122,2,0
Clay Matthews,4949,ED,GB,5,0,0,12,60.8,1,10,104,94.8,9.6,10,1,8.2,3,116,110,14,0,58.6,1,5,52,96.6,11.5,6,11.5,3,58,56,9
Ziggy Hood,4955,DI,WAS,9,1,0,32,53.5,3,8,221,98.8,5.9,13,2,2.9,1,241,238,12,0,60.6,3,6,80,100.0,12.5,10,6.9,1,86,86,10
Patrick Chung,4957,S,NE,9,0,2,19,48.6,0,6,17,4.3,11.8,2,2,17.6,0,395,17,6,0,49.7,0,3,7,4.0,14.3,1,21.4,0,176,7,3
James Laurinaitis,4958,LB,NO,3,1,0,20,57.0,0,2,20,17.7,5.0,1,0,5.0,0,130,23,2,0,51.1,0,0,4,18.2,0.0,0,0.0,0,33,6,0
Rey Maualuga,4961,LB,CIN,8,0,0,7,51.0,0,0,4,5.1,0.0,0,0,0.0,0,99,5,0,0,56.3,0,0,2,5.7,0.0,0,0.0,0,35,2,0
Darius Butler,4964,CB,IND,6,0,0,14,63.1,1,1,6,3.8,0.0,0,1,16.7,0,182,7,2,0,74.5,1,0,2,2.3,0.0,0,25.0,0,86,2,1
Jairus Byrd,4965,S,NO,9,0,0,20,53.7,0,0,5,1.6,0.0,0,0,0.0,0,313,5,0,0,53.7,0,0,5,4.6,0.0,0,0.0,0,108,5,0
Connor Barwin,4969,ED,PHI,9,2,0,24,62.0,3,16,254,97.5,12.6,32,0,5.3,4,277,270,23,2,63.3,2,15,144,98.1,16.7,24,7.3,2,155,152,19
