player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Julius Peppers,1010,ED,GB,3,0,1.0,0,0,12,56.5,70.1,81.8,71.4,57.7,73.0,0.0,0,0,20,20,5.0,1,1
Dwight Freeney,1019,ED,ATL,3,0,,0,0,2,60.0,54.4,83.6,60.2,37.8,27.8,,0,0,14,14,0.0,0,0
James Harrison,1251,ED,PIT,3,0,4.3,0,0,25,78.1,74.9,80.2,66.8,59.9,78.1,0.0,0,0,17,17,11.8,2,3
Terence Newman,1321,CB,MIN,3,0,5.0,0,0,18,69.4,69.8,81.4,,65.9,72.7,33.3,1,3,65,67,1.5,1,2
Terrell Suggs,1326,ED,BLT,3,0,1.3,0,0,3,64.5,64.8,31.3,61.1,69.5,77.5,0.0,0,1,32,33,6.3,2,4
Robert Mathis,1447,ED,IND,3,0,3.0,0,0,14,62.6,66.2,83.6,62.9,62.4,75.5,0.0,0,0,38,38,7.9,3,5
Cullen Jenkins,1637,DI,WAS,2,0,1.0,0,0,32,60.0,60.8,79.0,53.5,68.4,29.8,25.0,1,0,18,19,11.1,2,3
DeAngelo Hall,1729,S,WAS,3,0,5.8,0,0,32,53.2,55.4,79.3,54.9,64.9,57.1,16.7,1,0,73,73,2.7,2,5
Vince Wilfork,1742,DI,HST,3,2,1.1,0,0,13,60.0,75.2,81.0,65.5,72.4,74.0,0.0,0,0,53,54,13.2,7,7
Karlos Dansby,1754,LB,CIN,3,2,2.6,0,0,7,51.1,52.6,7.4,55.9,63.1,61.8,10.0,1,1,68,69,7.4,5,7
Daryl Smith,1760,LB,TB,3,1,1.5,0,0,30,38.8,54.2,78.3,51.8,69.5,42.8,16.7,1,0,46,47,8.7,4,4
Mike Adams,1972,S,IND,3,0,7.3,0,0,14,66.7,71.5,81.7,67.4,71.2,88.9,0.0,0,0,69,70,1.4,1,6
Adam Jones,2223,CB,CIN,3,0,6.7,0,0,7,63.9,63.8,83.0,,59.1,57.9,0.0,0,1,82,83,1.2,1,3
DeMarcus Ware,2228,ED,DEN,2,1,,0,0,10,60.0,68.3,78.6,76.2,42.5,47.9,50.0,1,0,12,12,0.0,0,0
Thomas Davis Sr.,2231,LB,CAR,3,1,2.7,0,1,5,53.1,61.8,82.2,71.4,64.6,69.0,12.5,1,0,73,74,6.8,5,6
Derrick Johnson,2232,LB,KC,3,6,3.3,0,0,16,85.6,78.2,82.6,61.4,58.2,43.6,20.0,5,0,86,89,12.8,11,14
Jonathan Babineaux,2276,DI,ATL,3,0,1.6,0,0,2,47.7,51.4,80.9,61.7,53.3,26.3,16.7,1,0,41,43,12.2,5,5
Darren Sproles,2347,HB,PHI,1,0,,0,0,24,,60.0,62.9,,60.0,,,0,0,1,1,0.0,0,0
Trent Cole,2363,ED,IND,2,1,-1.0,0,0,14,46.9,57.0,80.0,61.6,58.8,24.1,50.0,2,0,25,25,4.0,1,1
Lorenzo Alexander,2476,ED,BUF,3,1,2.3,0,0,4,43.4,68.4,82.0,78.9,56.3,80.4,0.0,0,1,52,52,7.7,4,4
Ahmad Brooks,2945,ED,SF,3,1,4.3,1,0,28,78.3,59.6,41.9,55.5,54.1,51.9,20.0,1,1,59,63,3.4,2,3
Mario Williams,2946,ED,MIA,3,0,2.0,0,0,17,63.6,64.7,86.0,58.3,62.0,44.7,0.0,0,0,63,64,3.2,2,3
Haloti Ngata,2957,DI,DET,3,0,4.0,0,0,11,59.2,49.8,35.1,56.3,51.9,70.3,0.0,0,1,33,36,6.1,2,2
Chad Greenway,2962,LB,MIN,3,1,0.7,0,0,18,38.7,54.4,74.7,53.5,74.4,29.4,20.0,1,0,35,37,8.6,3,3
Antonio Cromartie,2964,CB,IND,3,0,,0,0,14,62.5,64.1,82.1,,68.4,82.1,,0,2,56,57,0.0,0,0
Tamba Hali,2965,ED,KC,3,0,3.0,0,0,16,67.3,83.0,81.5,71.0,81.0,76.7,0.0,0,0,41,43,9.8,4,5
Johnathan Joseph,2969,CB,HST,3,0,5.5,0,0,13,55.3,57.3,81.2,,65.0,50.4,0.0,0,2,64,66,0.0,0,2
D'Qwell Jackson,2979,LB,IND,3,4,2.3,0,0,14,54.1,58.6,80.7,49.5,66.4,59.6,8.3,1,0,69,70,8.7,6,7
Roman Harper,2988,S,NO,3,0,1.5,0,0,20,56.4,46.6,0.0,49.7,49.6,41.2,33.3,1,1,31,31,3.2,1,2
Darryl Tapp,3008,ED,NO,2,0,,0,0,20,,68.3,77.9,56.2,72.2,,,0,0,10,10,0.0,0,0
Frostee Rucker,3036,DI,ARZ,1,1,0.0,0,1,1,,83.1,76.9,59.3,82.8,28.5,33.3,1,0,16,17,6.3,1,1
Will Blackmon,3060,S,WAS,1,0,,0,0,32,79.7,82.0,79.2,54.0,60.8,77.2,,0,0,9,10,0.0,0,0
