team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
NYG,21,2,73,0,7,73,92.5,9,2
NO,20,2,87,2,11,87,92.5,13,0
WAS,32,2,93,2,11,93,91.9,14,1
GB,12,2,81,0,9,81,90.7,12,3
OAK,23,2,87,2,15,87,90.2,17,0
PHI,24,2,78,2,10,78,89.7,14,2
TEN,31,2,81,0,14,81,88.9,16,2
JAX,15,2,97,2,16,97,88.7,20,2
NYJ,22,2,76,0,16,76,88.2,17,1
MIA,17,2,83,6,12,83,88.0,19,1
DET,11,2,87,3,10,87,87.9,17,4
DAL,9,2,78,5,8,78,87.8,16,3
SF,28,2,81,1,17,81,87.7,19,1
ARZ,1,2,76,3,12,76,87.5,17,2
CAR,5,2,75,0,13,75,87.3,16,3
ATL,2,2,79,3,11,79,87.3,17,3
BLT,3,2,82,4,13,82,87.2,19,2
CIN,7,2,94,3,14,94,86.7,21,4
SD,27,2,67,0,12,67,86.6,15,3
NE,19,2,76,3,12,76,86.2,18,3
DEN,10,2,66,3,15,66,84.8,19,1
HST,13,2,73,4,11,73,84.2,19,4
TB,30,2,90,10,15,90,83.9,27,2
BUF,4,2,59,2,15,59,83.9,18,1
KC,16,2,96,5,14,96,82.8,26,7
PIT,25,2,77,3,22,77,81.2,27,2
LA,26,2,72,3,20,72,79.9,26,3
SEA,29,2,89,8,22,89,79.8,33,3
CLV,8,2,69,7,13,69,79.7,24,4
CHI,6,2,67,4,16,67,79.1,24,4
IND,14,2,98,3,24,98,78.1,35,8
MIN,18,2,69,9,16,69,77.5,28,3
