player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Chris Lewis-Harris,7624,CB,CIN,2,10,,10.0,7,0,39.6,0,1,0,0,0,0.0
Rey Maualuga,4961,LB,CIN,1,2,,2.0,7,0,39.6,0,1,0,0,0,0.0
Darius Butler,4964,CB,IND,1,7,,3.5,14,1,0.0,0,2,0,0,0,0.0
Jonathan Meeks,7925,S,BUF,1,2,,2.0,4,0,39.6,0,1,0,0,0,0.0
Kevin Minter,7826,LB,ARZ,3,6,,6.0,1,0,39.6,0,1,0,0,0,0.0
Tank Carradine,7821,ED,SF,2,2,,2.0,28,0,39.6,0,1,0,0,0,0.0
Darius Slay,7817,CB,DET,1,4,,4.0,11,0,39.6,0,1,0,0,0,0.0
Corey White,7652,CB,BUF,1,3,,3.0,4,0,39.6,0,1,0,0,0,0.0
Josh Norman,7649,CB,WAS,3,9,,9.0,32,0,39.6,0,1,0,0,0,0.0
Nolan Carroll,5668,CB,PHI,3,5,,5.0,24,0,39.6,0,1,0,0,0,0.0
Sean Spence,7087,LB,TEN,3,7,,7.0,31,0,39.6,0,1,0,0,0,0.0
Demario Davis,7079,LB,CLV,2,7,,7.0,8,0,39.6,0,1,0,0,0,0.0
Dre Kirkpatrick,7023,CB,CIN,3,8,,8.0,7,0,39.6,0,1,0,0,0,0.0
Michael Morgan,6623,LB,SEA,3,5,,5.0,29,0,39.6,0,1,0,0,0,0.0
Von Miller,6154,ED,DEN,3,6,,6.0,10,0,39.6,0,1,0,0,0,0.0
Marcus Sherels,6017,CB,MIN,1,2,,1.0,18,0,39.6,0,2,0,0,0,0.0
Sam Shields,5943,CB,GB,1,1,,1.0,12,0,39.6,0,1,0,0,0,0.0
Perrish Cox,5660,CB,TEN,3,7,,7.0,31,0,39.6,0,1,0,0,0,0.0
Tramaine Brock Sr.,5903,CB,SF,2,3,,1.5,28,0,39.6,0,2,0,0,0,0.0
Derrick Kindred,10763,S,CLV,3,9,,9.0,8,0,39.6,0,1,0,0,0,0.0
James Bradberry,10696,CB,CAR,2,2,,2.0,5,0,39.6,0,1,0,0,0,0.0
Antonio Cromartie,2964,CB,IND,3,11,,11.0,14,0,39.6,0,1,0,0,0,0.0
Will Blackmon,3060,S,WAS,1,11,,11.0,32,0,39.6,0,1,0,0,0,0.0
Jude Adjei-Barimah,10298,CB,TB,2,12,,12.0,30,0,39.6,0,1,0,0,0,0.0
Justin Coleman,9892,CB,NE,2,11,,11.0,19,0,39.6,0,1,0,0,0,0.0
Jake Ryan,9562,LB,GB,3,6,,6.0,12,0,39.6,0,1,0,0,0,0.0
Kwon Alexander,9557,LB,TB,3,6,,6.0,30,1,0.0,0,1,0,0,0,0.0
Jordan Hicks,9517,LB,PHI,2,2,,2.0,24,0,39.6,0,1,0,0,0,0.0
P.J. Williams,9511,CB,NO,1,2,,1.0,20,0,39.6,0,2,0,0,0,0.0
Tracy Porter,4354,CB,CHI,2,3,,3.0,6,0,39.6,0,1,0,0,0,0.0
Denzel Perryman,9481,LB,SD,2,6,,6.0,27,0,39.6,0,1,0,0,0,0.0
Landon Collins,9466,S,NYG,3,9,,3.0,21,0,39.6,0,3,0,0,0,0.0
Daniel Sorensen,9253,S,KC,2,5,,5.0,16,0,39.6,0,1,0,0,0,0.0
Marcus Williams,9115,CB,NYJ,1,2,,2.0,22,0,39.6,0,1,0,0,0,0.0
Preston Brown,8708,LB,BUF,2,6,,6.0,4,0,39.6,0,1,0,0,0,0.0
Wesley Woodyard,4583,LB,TEN,2,2,,2.0,31,0,39.6,0,1,0,0,0,0.0
Josh Johnson,8386,CB,JAX,2,4,,2.0,15,0,39.6,0,2,0,0,0,0.0
Ray-Ray Armstrong,8271,LB,SF,2,7,,7.0,28,1,0.0,0,1,0,0,0,0.0
Josh Shaw,9553,CB,CIN,3,39,39.0,6.5,7,1,0.0,1,6,0,0,0,0.0
Cyrus Jones,10694,CB,NE,3,29,29.0,14.5,19,0,58.3,1,2,0,7,3,0.24
Steven Nelson,9531,CB,KC,3,101,25.3,7.8,16,0,40.2,4,13,0,28,3,0.28
Bryce Callahan,10000,CB,CHI,2,49,24.5,12.3,6,0,68.8,2,4,0,24,3,0.49
Deion Jones,10686,LB,ATL,3,24,24.0,12.0,2,1,16.7,1,2,0,4,0,0.17
Harrison Smith,7641,S,MIN,3,23,23.0,11.5,18,0,95.8,1,2,1,4,1,0.17
Eric Reid,7799,S,SF,3,22,22.0,22.0,28,0,104.2,1,1,0,9,3,0.41
Danny Trevathan,7177,LB,CHI,2,21,21.0,21.0,6,0,91.7,1,1,0,6,1,0.29
Leon Hall,3634,CB,NYG,3,40,20.0,6.7,21,0,109.7,2,6,1,58,57,1.45
Eric Weddle,3653,S,BLT,3,20,20.0,10.0,3,0,56.3,1,2,0,6,0,0.3
Chris Harris Jr.,6457,CB,DEN,3,76,19.0,10.9,10,0,110.7,4,7,1,36,6,0.47
Quinten Rollins,9495,CB,GB,3,76,19.0,12.7,12,0,124.3,4,6,1,39,26,0.51
Tavon Young,10738,CB,BLT,3,38,19.0,19.0,3,1,43.8,2,2,0,8,4,0.21
Kurt Coleman,5767,S,CAR,3,19,19.0,9.5,5,0,56.3,1,2,0,4,8,0.21
Tracy Howard,11063,S,CLV,2,18,18.0,6.0,8,0,42.4,1,3,0,9,0,0.5
Ron Parker,6625,S,KC,3,36,18.0,6.0,16,0,42.4,2,6,0,17,17,0.47
Nickell Robey-Coleman,8483,CB,BUF,3,71,17.8,7.1,4,0,61.3,4,10,0,62,23,0.87
Aaron Williams,6186,S,BUF,3,17,17.0,4.3,4,0,39.6,1,4,0,6,3,0.35
Desmond Trufant,7803,CB,ATL,3,16,16.0,4.0,2,0,39.6,1,4,0,9,3,0.56
Kam Chancellor,5656,S,SEA,3,16,16.0,8.0,29,0,83.3,1,2,0,19,15,1.19
Keith McGill,8751,S,OAK,2,16,16.0,5.3,23,0,42.4,1,3,0,6,1,0.38
Rashad Johnson,5018,S,TEN,3,15,15.0,7.5,31,0,56.3,1,2,0,2,4,0.13
Shawn Williams,7865,S,CIN,3,14,14.0,14.0,7,0,118.8,1,1,1,3,0,0.21
Brian Poole,11052,CB,ATL,3,79,13.2,8.8,2,0,128.0,6,9,1,72,47,0.91
Ron Brooks,7124,CB,PHI,3,79,13.2,8.8,24,0,83.1,6,9,0,55,50,0.7
George Iloka,7159,S,CIN,3,13,13.0,13.0,7,0,104.2,1,1,0,9,5,0.69
Vincent Rey,5811,LB,CIN,3,13,13.0,6.5,7,0,58.3,1,2,0,7,9,0.54
Marcus Gilchrist,6202,S,NYJ,3,13,13.0,6.5,22,0,95.8,1,2,0,29,29,2.23
Anthony Barr,8644,LB,MIN,3,13,13.0,6.5,18,0,64.6,1,2,0,10,1,0.77
Kiko Alonso,7827,LB,MIA,3,13,13.0,13.0,17,0,91.7,1,1,0,6,2,0.46
Antoine Bethea,3152,S,SF,3,12,12.0,12.0,28,0,79.2,1,1,0,3,2,0.25
Patrick Chung,4957,S,NE,3,34,11.3,11.3,19,0,112.5,3,3,0,33,8,0.97
Andre Hal,8850,S,HST,3,11,11.0,11.0,13,0,112.5,1,1,0,11,0,1.0
Alec Ogletree,7811,LB,LA,3,11,11.0,3.7,26,0,42.4,1,3,0,6,1,0.55
Bene Benwikere,8783,CB,CAR,3,11,11.0,3.7,5,1,2.8,1,3,0,6,3,0.55
Thomas Davis Sr.,2231,LB,CAR,3,11,11.0,5.5,5,0,70.8,1,2,0,13,0,1.18
Shaq Thompson,9458,LB,CAR,2,11,11.0,11.0,5,0,100.0,1,1,0,8,8,0.73
Buster Skrine,6289,CB,NYJ,3,77,11.0,8.6,22,0,94.9,7,9,0,61,52,0.79
Vernon Hargreaves III,10645,CB,TB,3,66,11.0,8.3,30,0,97.4,6,8,0,63,21,0.95
Mike Adams,1972,S,IND,3,11,11.0,5.5,14,0,56.3,1,2,0,3,4,0.27
Kenny Vaccaro,7796,S,NO,2,21,10.5,10.5,20,0,118.8,2,2,0,46,37,2.19
William Gay,3786,CB,PIT,3,52,10.4,5.2,25,0,96.3,5,10,1,46,20,0.88
Jalen Ramsey,10639,CB,JAX,2,31,10.3,7.8,15,0,88.5,3,4,0,23,14,0.74
Dominique Rodgers-Cromartie,4330,CB,NYG,3,62,10.3,5.6,21,0,68.4,6,11,0,55,35,0.89
Quandre Diggs,9633,CB,DET,3,72,10.3,7.2,11,0,145.8,7,10,1,127,24,1.76
Robert McClain,5771,CB,CAR,3,50,10.0,7.1,5,0,94.3,5,7,0,55,27,1.1
DeAndre Levy,4999,LB,DET,1,10,10.0,10.0,11,0,116.7,1,1,0,12,9,1.2
Jason Verrett,8660,CB,SD,3,10,10.0,3.3,27,0,121.5,1,3,1,63,53,6.3
Byron Jones,9460,S,DAL,3,20,10.0,5.0,9,0,95.8,2,4,1,11,1,0.55
Darrelle Revis,3630,CB,NYJ,3,10,10.0,10.0,22,0,112.5,1,1,0,11,2,1.1
Jeremy Lane,7164,CB,SEA,3,59,9.8,5.9,29,0,73.8,6,10,0,52,14,0.88
Darryl Morris,8456,CB,IND,3,68,9.7,7.6,14,0,100.5,7,9,0,73,50,1.07
Orlando Scandrick,4457,CB,DAL,2,48,9.6,9.6,9,0,138.8,5,5,1,39,11,0.81
Dwayne Gratz,7845,CB,JAX,3,48,9.6,9.6,15,0,87.5,5,5,0,25,13,0.52
Kevon Seymour,10852,CB,BUF,2,19,9.5,9.5,4,0,118.8,2,2,0,30,15,1.58
Tavon Wilson,7051,S,DET,3,19,9.5,9.5,11,0,118.8,2,2,0,31,12,1.63
Andrew Sendejo,6118,S,MIN,3,19,9.5,9.5,18,0,93.8,2,2,0,13,8,0.68
Dashaun Phillips,9198,CB,WAS,3,75,9.4,7.5,32,0,152.1,8,10,1,135,70,1.8
Bobby McCain,9578,CB,MIA,3,47,9.4,7.8,17,0,131.3,5,6,2,36,10,0.77
Jimmie Ward,8665,CB,SF,3,46,9.2,4.6,28,0,94.6,5,10,1,42,4,0.91
DeAngelo Hall,1729,S,WAS,1,9,9.0,4.5,32,0,81.3,1,2,0,18,3,2.0
Jamie Collins Sr.,7833,LB,NE,3,9,9.0,4.5,19,1,29.2,1,2,0,12,9,1.33
Marcus Peters,9451,CB,KC,3,9,9.0,4.5,16,0,56.3,1,2,0,6,6,0.67
