player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Julius Peppers,1010,ED,GB,3,0,,,4.4,,,0,0,0,,12,56.5,70.1,81.8,71.4,57.7,73.0,0,,,0,0,0,0.0,0,3,68,1,0,0,0,0,0,0.0,
Dwight Freeney,1019,ED,ATL,4,0,,,1.0,,,0,0,0,,2,60.0,60.8,85.0,64.4,38.5,30.1,0,,100.0,1,0,0,0.0,0,1,104,2,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,4,1,5.0,100.0,28.3,14.0,14.0,0,0,0,0.0,25,78.1,77.1,81.6,70.5,60.5,79.0,1,9,0.0,0,0,0,58.3,2,28,99,1,4,2,0,15,5,0.5,7.5
Terence Newman,1321,CB,MIN,4,1,12.9,50.0,100.0,12.5,6.3,0,1,4,16.7,18,71.7,72.9,82.8,,72.1,65.3,1,12,6.7,1,3,3,44.3,12,160,160,1,13,24,0,103,16,0.7,8.6
Terrell Suggs,1326,ED,BLT,4,1,0.0,100.0,2.8,3.0,3.0,1,0,0,0.0,3,54.4,58.4,13.2,56.7,73.5,78.9,0,1,0.0,0,0,2,79.2,1,3,106,5,3,1,0,1,1,0.3,1.0
Robert Mathis,1447,ED,IND,4,0,,,5.6,,,0,0,0,,14,62.8,59.5,84.9,60.5,52.3,76.8,0,,,0,0,0,0.0,0,7,124,0,0,0,0,0,0,0.0,
Cullen Jenkins,1637,DI,WAS,3,0,,,2.5,,,0,0,0,,32,60.0,51.8,80.2,55.9,53.7,29.8,0,,,0,0,0,0.0,0,1,40,0,0,0,0,0,0,0.0,
DeAngelo Hall,1729,S,WAS,3,0,5.4,85.7,96.8,14.0,12.0,0,0,1,14.3,32,53.2,55.4,79.3,54.9,64.9,57.1,0,29,12.5,1,1,0,113.7,6,90,93,1,7,7,0,79,48,0.9,13.2
Karlos Dansby,1754,LB,CIN,4,1,4.9,86.7,87.2,7.8,6.8,0,0,0,0.0,7,50.5,52.7,12.0,55.9,64.0,64.6,0,24,8.3,1,0,1,107.5,13,109,125,3,10,15,0,147,101,1.4,11.3
Daryl Smith,1760,LB,TB,4,0,-1.0,100.0,62.3,15.0,15.0,0,0,0,0.0,30,43.1,54.9,80.0,49.4,67.5,50.4,0,21,,0,0,0,118.8,2,33,53,0,0,2,0,37,39,1.2,18.5
Mike Adams,1972,S,IND,4,0,2.6,57.1,93.0,37.0,21.1,0,0,0,0.0,14,68.8,74.1,82.8,68.3,74.5,90.1,0,12,0.0,0,0,0,65.2,4,160,172,1,10,7,0,26,30,0.2,6.5
Adam Jones,2223,CB,CIN,4,2,9.1,61.9,100.0,10.9,6.8,0,0,1,4.8,7,67.6,67.4,83.9,,60.4,62.1,1,41,11.8,2,1,1,82.4,13,154,154,2,13,21,1,165,54,1.2,12.7
DeMarcus Ware,2228,ED,DEN,2,0,,,3.0,,,0,0,0,,10,60.0,68.3,78.6,76.2,42.5,47.9,0,,,0,0,0,0.0,0,1,33,2,0,0,0,0,0,0.0,
Thomas Davis Sr.,2231,LB,CAR,4,0,4.3,85.7,74.4,8.3,7.1,0,0,0,0.0,5,49.8,61.4,82.6,71.7,67.0,71.5,1,42,0.0,0,0,0,116.7,12,99,133,3,10,14,3,135,78,1.4,11.3
Derrick Johnson,2232,LB,KC,4,3,1.5,80.0,93.6,11.4,9.1,0,0,1,6.7,16,86.8,73.9,83.2,60.2,49.3,46.3,1,13,15.4,2,1,0,58.9,12,146,156,4,8,15,0,72,63,0.5,6.0
Jonathan Babineaux,2276,DI,ATL,4,0,,,4.1,,,0,0,0,,2,47.7,47.8,81.3,60.4,48.0,27.1,0,,100.0,1,0,0,0.0,0,3,74,0,0,0,0,0,0,0.0,
Trent Cole,2363,ED,IND,2,0,0.0,100.0,4.7,2.0,2.0,0,0,0,0.0,14,46.9,57.0,80.0,61.6,58.8,24.1,0,8,,0,0,0,100.0,1,2,43,0,0,1,0,8,8,4.0,8.0
Lorenzo Alexander,2476,ED,BUF,4,1,1.3,100.0,18.9,5.5,5.5,0,0,0,0.0,4,39.9,70.3,82.7,77.9,63.3,66.3,0,19,33.3,1,0,1,110.4,4,23,122,4,1,4,0,42,37,1.9,10.5
Ahmad Brooks,2945,ED,SF,4,0,10.0,66.7,26.1,15.0,10.0,1,1,1,33.3,28,78.1,53.1,5.3,53.7,52.5,38.8,0,24,33.3,2,1,3,109.7,2,30,115,5,4,3,0,39,33,1.3,19.5
Mario Williams,2946,ED,MIA,4,0,,,2.5,,,0,0,0,,17,63.8,70.5,87.4,59.3,71.5,42.0,0,,100.0,1,0,0,0.0,0,3,121,1,0,0,0,0,0,0.0,
Haloti Ngata,2957,DI,DET,4,1,9.0,100.0,0.9,1.0,1.0,0,0,0,0.0,11,59.4,56.8,47.5,58.0,59.5,72.9,0,8,0.0,0,0,1,139.6,1,1,113,2,1,1,1,8,0,8.0,8.0
Chad Greenway,2962,LB,MIN,3,0,-2.0,100.0,87.5,25.0,25.0,0,0,0,0.0,18,38.7,55.5,74.7,53.5,75.1,33.0,0,6,100.0,1,0,0,131.3,1,28,32,0,0,1,1,6,8,0.2,6.0
Antonio Cromartie,2964,CB,IND,4,0,9.1,66.7,100.0,9.1,6.1,1,1,1,4.8,14,52.0,52.7,82.7,,55.6,68.0,0,44,0.0,0,1,5,107.8,14,138,138,1,13,21,1,173,78,1.4,12.4
Tamba Hali,2965,ED,KC,4,0,,,11.0,,,0,0,0,,16,67.3,82.2,82.0,69.3,82.1,78.3,0,,50.0,1,0,0,0.0,0,10,91,1,1,0,0,0,0,0.0,
Johnathan Joseph,2969,CB,HST,4,2,12.4,50.0,100.0,9.5,4.8,0,1,6,23.1,13,61.7,65.2,82.2,,76.5,53.4,0,27,21.4,3,5,2,69.7,13,136,136,1,9,26,0,162,67,1.3,12.5
D'Qwell Jackson,2979,LB,IND,4,0,2.1,70.0,91.8,14.9,10.4,1,0,0,0.0,14,53.8,55.5,6.8,49.6,64.9,61.8,0,20,14.3,1,0,1,89.6,7,112,122,2,6,10,0,70,55,0.7,10.0
Roman Harper,2988,S,NO,4,0,1.1,85.7,83.6,10.0,8.6,0,0,0,0.0,20,54.4,46.5,0.0,49.8,49.8,27.7,0,16,33.3,1,0,1,98.8,6,61,73,0,2,7,0,54,46,0.9,9.0
Will Blackmon,3060,S,WAS,3,0,5.0,71.4,93.9,13.8,9.9,0,0,0,0.0,32,65.8,65.7,82.0,53.8,59.6,39.0,0,12,16.7,1,0,0,82.4,5,77,82,2,5,7,0,35,24,0.5,7.0
Stephen Tulloch,3061,LB,PHI,2,0,4.0,100.0,93.8,4.7,4.7,0,0,0,0.0,24,58.4,62.8,73.0,60.0,67.2,33.5,0,10,25.0,1,0,0,95.8,3,15,16,1,3,3,0,21,9,1.5,7.0
Domata Peko Sr.,3068,DI,CIN,4,0,,,1.3,,,0,0,0,,7,62.4,62.6,84.3,58.4,59.8,73.8,0,,0.0,0,0,0,0.0,0,1,79,1,1,0,0,0,0,0.0,
Kyle Williams,3079,DI,BUF,4,0,,,2.2,,,0,0,0,,4,49.7,70.5,84.1,52.6,83.6,38.0,0,,100.0,1,0,0,0.0,0,3,138,1,0,0,0,0,0,0.0,
Kedric Golston,3141,DI,WAS,2,0,,,11.1,,,0,0,0,,32,60.0,61.0,77.9,56.2,63.0,69.7,0,,,0,0,0,0.0,0,1,9,0,0,0,0,0,0,0.0,
Antoine Bethea,3152,S,SF,4,1,8.1,81.3,94.9,10.8,8.8,0,0,2,12.5,28,64.9,72.8,82.3,56.7,83.7,85.6,1,78,6.3,1,1,0,132.3,13,148,156,5,14,16,2,205,119,1.5,15.8
Tramon Williams,3558,CB,CLV,3,1,5.8,85.7,95.9,7.3,6.2,0,0,0,0.0,8,49.4,55.8,80.0,50.1,82.1,64.1,0,42,18.2,2,0,1,150.0,12,93,97,3,8,14,3,147,74,1.7,12.3
Brent Grimes,3589,CB,TB,4,2,15.8,51.9,99.3,10.1,5.2,1,2,6,22.2,30,64.9,66.0,82.2,60.0,66.7,69.4,0,31,7.7,1,5,2,110.1,14,150,151,0,10,27,3,180,52,1.3,12.9
Darrelle Revis,3630,CB,NYJ,4,0,11.1,81.0,100.0,7.4,6.0,0,0,0,0.0,22,51.2,54.4,81.4,,69.1,29.0,0,84,25.0,5,0,0,129.2,17,129,129,5,15,21,1,235,86,1.9,13.8
Lawrence Timmons,3631,LB,PIT,4,5,7.6,81.3,87.5,9.3,7.6,0,0,1,6.3,25,57.5,55.4,1.8,46.1,64.6,58.2,0,31,17.6,3,1,1,106.5,13,126,144,3,9,16,0,153,67,1.3,11.8
Leon Hall,3634,CB,NYG,4,1,2.1,66.7,93.6,12.0,8.0,0,0,1,8.3,21,78.1,72.1,78.9,62.8,39.2,68.8,0,55,0.0,0,1,0,117.7,8,103,110,4,7,12,1,93,95,1.0,11.6
Michael Griffin,3635,S,CAR,1,0,,,94.1,,,0,0,0,,5,45.6,47.9,73.3,58.8,65.0,77.3,0,,,0,0,0,0.0,0,16,17,0,0,0,0,0,0,0.0,
Reggie Nelson,3637,S,OAK,4,3,17.8,55.6,99.5,33.4,18.6,0,0,2,22.2,23,45.3,50.7,83.1,60.0,75.7,81.7,1,48,9.1,2,2,0,60.9,5,183,184,0,17,9,0,127,19,0.8,25.4
Paul Posluszny,3650,LB,JAX,4,3,3.5,76.9,89.3,13.9,10.7,0,0,0,0.0,15,65.0,72.0,82.2,69.9,73.5,75.4,1,44,11.8,2,0,0,103.0,10,151,169,6,12,13,1,135,100,1.0,13.5
Eric Weddle,3653,S,BLT,4,1,12.4,20.0,98.0,137.0,27.4,0,1,4,80.0,3,84.3,89.4,18.9,80.1,80.8,76.0,1,6,16.7,1,4,1,0.0,1,147,150,0,4,5,0,6,0,0.0,6.0
David Harris,3663,LB,NYJ,4,1,2.1,72.7,84.7,14.8,10.7,0,0,1,9.1,22,59.7,55.6,80.6,55.4,52.5,62.5,0,13,12.5,1,0,0,110.8,8,122,144,4,6,11,1,47,43,0.4,5.9
Justin Durant,3664,LB,DAL,4,1,10.3,100.0,94.4,8.3,8.3,0,0,1,16.7,9,45.8,45.8,76.4,53.3,56.3,83.6,0,32,0.0,0,1,0,118.8,6,51,54,0,4,6,0,110,48,2.2,18.3
Charles Johnson,3699,ED,CAR,4,0,,,13.2,,,0,0,0,,5,62.7,80.6,85.7,61.8,86.4,75.9,0,,0.0,0,0,0,0.0,0,12,91,1,1,0,0,0,0,0.0,
Brian Robison,3718,ED,MIN,4,1,6.0,100.0,4.9,4.0,4.0,0,0,0,0.0,18,34.7,48.6,57.8,59.2,47.8,55.7,0,15,0.0,0,0,1,118.8,2,8,164,2,0,2,0,25,13,3.1,12.5
Dashon Goldson,3742,S,ATL,1,0,4.0,100.0,100.0,2.0,2.0,0,0,0,0.0,2,48.1,43.4,69.7,,60.0,22.9,0,14,100.0,1,0,0,118.8,1,2,2,0,0,1,0,14,10,7.0,14.0
Corey Graham,3784,S,BUF,4,0,16.3,62.5,93.2,31.0,19.4,0,1,2,25.0,4,77.2,81.1,87.2,58.0,75.8,58.5,1,25,28.6,2,2,0,44.8,5,165,177,2,5,8,0,58,24,0.4,11.6
William Gay,3786,CB,PIT,4,2,4.4,68.0,98.0,10.8,7.4,0,0,2,8.0,25,74.4,73.1,24.1,55.3,69.2,67.1,0,20,6.3,1,1,2,111.8,17,194,198,5,13,25,2,158,89,0.9,9.3
Chris Long,4316,ED,NE,4,0,4.0,66.7,12.2,8.0,5.3,0,1,0,0.0,19,62.2,69.9,52.1,70.4,64.1,64.8,0,8,50.0,2,0,1,71.5,2,17,139,2,2,3,0,10,1,0.6,5.0
Leodis McKelvin,4325,CB,PHI,1,0,7.8,50.0,100.0,11.5,5.8,0,0,0,0.0,24,64.4,62.4,75.3,,53.0,52.6,0,11,33.3,1,0,0,56.3,2,24,24,1,2,4,0,11,2,0.5,5.5
Dominique Rodgers-Cromartie,4330,CB,NYG,3,0,12.6,62.5,94.2,9.3,5.8,1,0,3,18.8,21,55.1,56.5,80.2,66.5,57.8,42.8,0,44,20.0,2,3,1,109.4,10,98,104,0,8,16,1,132,47,1.4,13.2
