player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Ryan Kalil,3675,C,CAR,2,100.0,1,5,63.8,78.6,61.1,0,1,75,100.0,100.0,99.3,3,1,0,155,155,0,0,155,86,86,0,0,69,0
Michael Oher,4946,T,CAR,2,100.0,0,5,71.2,79.6,60.2,0,2,75,100.0,100.0,97.3,0,3,1,155,0,0,147,155,86,86,0,0,69,8
Andrew Norwell,9126,G,CAR,2,100.0,0,5,54.0,77.0,49.1,0,3,75,100.0,100.0,98.0,1,3,0,155,0,155,0,155,86,86,0,0,69,0
Mike Remmers,7431,T,CAR,2,100.0,1,5,63.7,52.1,69.8,0,7,74,100.0,100.0,92.6,1,9,2,154,0,0,0,154,85,85,0,151,69,3
Marcus Cannon,6290,T,NE,2,100.0,1,19,64.2,51.3,74.3,2,3,76,100.0,100.0,94.1,1,7,2,151,0,0,0,151,84,84,0,151,67,0
David Andrews,9948,C,NE,2,100.0,0,19,58.3,69.6,57.6,1,1,76,100.0,100.0,98.7,1,2,0,151,151,0,0,151,84,84,0,0,67,0
Joe Thuney,10712,G,NE,2,100.0,0,19,64.6,79.1,67.6,0,5,76,100.0,100.0,96.7,2,5,0,151,0,151,0,151,84,84,0,0,67,0
Trai Turner,8727,G,CAR,2,100.0,0,5,60.5,85.6,54.0,0,0,71,100.0,100.0,100.0,2,0,0,149,0,0,0,149,81,81,149,0,68,0
Mark Glowinski,9567,G,SEA,2,100.0,0,29,53.6,47.7,59.7,2,5,89,100.0,100.0,96.1,1,7,0,149,0,149,0,149,98,98,0,0,51,0
Brandon Brooks,7078,G,PHI,2,100.0,0,24,73.6,79.1,67.6,0,2,78,100.0,100.0,97.4,0,3,1,149,0,0,0,149,83,83,149,0,66,0
J'Marcus Webb,5741,T,SEA,2,100.0,0,29,42.4,42.1,41.9,2,5,89,100.0,100.0,96.1,0,7,0,149,0,0,0,149,98,98,149,0,51,0
Jason Peters,2148,T,PHI,2,100.0,0,24,64.3,83.5,51.9,0,2,78,100.0,100.0,97.4,3,3,1,149,0,0,147,149,83,83,0,0,66,2
Jason Kelce,6343,C,PHI,2,100.0,1,24,52.8,33.0,61.5,2,2,78,100.0,100.0,97.4,2,4,0,149,149,0,0,149,83,83,0,0,66,0
Bradley Sowell,7693,T,SEA,2,100.0,1,29,56.2,60.8,58.2,2,5,89,100.0,100.0,94.9,4,8,1,149,0,0,149,149,98,98,0,0,51,0
Garry Gilliam,9137,T,SEA,2,100.0,0,29,50.3,57.4,45.7,2,5,89,100.0,100.0,93.8,1,9,2,149,0,0,0,149,98,98,0,149,51,0
Lane Johnson,7786,T,PHI,2,100.0,0,24,76.5,81.4,69.1,0,3,78,100.0,100.0,98.1,1,3,0,149,0,0,2,149,83,83,0,147,66,0
Justin Britt,8699,C,SEA,2,100.0,0,29,68.5,79.4,62.4,0,2,89,100.0,100.0,98.9,0,2,0,149,149,0,0,149,98,98,0,0,51,0
Rodney Hudson,6207,C,OAK,2,100.0,0,23,73.3,77.5,74.5,0,3,87,100.0,100.0,98.3,1,3,0,148,148,0,0,148,97,97,0,0,51,0
Allen Barbre,3735,G,PHI,2,100.0,0,24,85.4,87.9,78.7,0,1,77,100.0,100.0,99.4,0,1,0,148,0,148,0,148,82,82,0,0,66,0
Jeff Allen,7642,G,HST,2,100.0,0,13,53.8,74.3,46.6,0,1,73,100.0,100.0,95.2,2,4,3,147,0,0,0,147,75,75,147,0,72,0
Chris Clark,4623,T,HST,2,100.0,1,13,55.3,73.0,44.7,1,1,73,100.0,100.0,97.3,2,3,1,147,0,0,147,147,75,75,0,0,72,0
Donald Penn,3459,T,OAK,2,100.0,0,23,90.1,87.5,87.7,0,2,86,100.0,100.0,98.8,0,2,0,147,0,0,123,147,96,96,0,24,51,0
Kelechi Osemele,7062,G,OAK,2,100.0,0,23,90.3,84.9,87.6,1,2,86,100.0,100.0,98.3,0,3,0,147,0,122,25,147,96,96,0,0,51,0
Derek Newton,6366,T,HST,2,100.0,0,13,70.7,74.1,69.0,1,4,73,100.0,100.0,96.6,1,5,0,147,0,0,0,147,75,75,0,147,72,0
Gabe Jackson,8716,G,OAK,2,100.0,0,23,60.8,68.8,54.3,1,3,86,100.0,100.0,97.7,1,4,0,147,0,0,0,147,96,96,147,0,51,0
Xavier Su'a-Filo,8668,G,HST,2,100.0,0,13,49.7,58.7,50.8,1,3,73,100.0,100.0,97.3,1,4,0,147,0,147,0,147,75,75,0,0,72,0
Doug Free,3738,T,DAL,2,100.0,0,9,57.3,50.2,59.5,4,3,78,100.0,100.0,92.9,0,9,2,146,0,0,0,146,86,86,0,146,60,0
Zack Martin,8651,G,DAL,2,100.0,0,9,79.5,84.6,77.0,0,1,78,100.0,100.0,99.4,1,1,0,146,0,0,0,146,86,86,146,0,60,0
Greg Mancz,10019,C,HST,2,100.0,0,13,63.0,71.4,59.2,1,2,72,100.0,100.0,97.9,0,3,0,146,146,0,0,146,74,74,0,0,72,0
Travis Frederick,7812,C,DAL,2,100.0,0,9,64.3,70.8,64.4,0,1,78,100.0,100.0,99.4,1,1,0,146,146,0,0,146,86,86,0,0,60,0
La'el Collins,9719,G,DAL,2,100.0,0,9,50.0,58.7,46.7,1,3,78,100.0,100.0,97.4,2,4,0,146,0,146,0,146,86,86,0,0,60,0
Trent Brown,9677,T,SF,2,100.0,0,28,61.7,68.3,53.3,0,1,81,100.0,100.0,99.4,0,1,0,146,0,0,3,146,86,86,0,143,60,0
Zane Beadles,5570,G,SF,2,100.0,0,28,54.5,42.0,58.1,0,7,81,100.0,100.0,95.7,0,7,0,146,0,146,0,146,86,86,0,0,60,0
Ryan Clady,4326,T,NYJ,2,100.0,0,22,64.4,66.8,58.7,0,7,76,100.0,100.0,94.1,1,8,1,145,0,0,145,145,84,84,0,0,61,0
Brian Winters,7853,G,NYJ,2,100.0,0,22,73.1,81.5,70.2,0,0,76,100.0,100.0,100.0,1,0,0,145,0,0,0,145,84,84,145,0,61,0
Nick Mangold,2974,C,NYJ,2,100.0,0,22,67.7,83.8,61.0,0,1,76,100.0,100.0,99.3,0,1,0,145,145,0,0,145,84,84,0,0,61,0
Laken Tomlinson,9461,G,DET,2,100.0,0,11,49.0,68.7,44.2,1,1,87,100.0,100.0,96.6,2,4,2,144,0,144,0,144,96,96,0,0,48,0
Travis Swanson,8711,C,DET,2,100.0,0,11,74.0,76.8,70.8,0,2,87,100.0,100.0,98.9,2,2,0,144,144,0,0,144,96,96,0,0,48,0
Taylor Decker,10650,T,DET,2,100.0,0,11,74.2,72.4,76.4,2,3,87,100.0,100.0,96.0,1,6,1,144,0,0,144,144,96,96,0,0,48,0
Larry Warford,7846,G,DET,2,100.0,0,11,90.0,84.7,86.3,0,2,87,100.0,100.0,98.9,0,2,0,144,0,0,0,144,96,96,144,0,48,0
Marshal Yanda,3702,G,BLT,2,100.0,0,3,81.0,91.6,75.6,0,0,82,100.0,100.0,100.0,3,0,0,143,0,1,0,143,87,87,142,0,56,0
Jack Mewhort,8694,G,IND,2,100.0,0,14,70.5,75.8,64.0,0,3,98,100.0,100.0,98.5,0,3,0,143,0,143,0,143,106,106,0,0,37,0
Alex Lewis,10764,G,BLT,2,100.0,0,3,54.6,72.2,46.0,3,2,82,100.0,100.0,97.0,0,5,0,143,0,142,1,143,87,87,0,0,56,0
Joe Staley,3644,T,SF,2,100.0,0,28,90.2,85.2,88.6,0,2,81,100.0,100.0,98.8,0,2,0,143,0,0,143,143,86,86,0,0,57,0
Rick Wagner,7950,T,BLT,2,100.0,0,3,70.3,81.3,57.1,0,2,82,100.0,100.0,97.6,0,3,1,143,0,0,0,143,87,87,1,142,56,0
Kevin Pamphile,8784,G,TB,2,100.0,0,30,55.8,49.1,57.3,4,1,90,100.0,100.0,97.2,0,5,0,143,0,143,0,143,96,96,0,0,47,0
Jeremy Zuttah,4397,C,BLT,2,100.0,0,3,58.4,59.1,56.9,0,4,82,100.0,100.0,96.3,0,5,1,143,143,0,0,143,87,87,0,0,56,0
Ryan Kelly,10652,C,IND,2,100.0,0,14,66.7,77.6,59.5,0,3,98,100.0,100.0,98.5,0,3,0,143,143,0,0,143,106,106,0,0,37,0
Joe Reitz,4789,T,IND,2,100.0,0,14,59.8,62.2,58.9,0,8,98,100.0,100.0,91.8,1,12,4,143,0,0,0,143,106,106,0,143,37,0
Ronnie Stanley,10640,T,BLT,2,100.0,0,3,69.6,74.2,65.9,1,5,82,100.0,100.0,96.3,1,6,0,143,0,0,140,143,87,87,0,0,56,3
Demar Dotson,5410,T,TB,2,100.0,0,30,74.7,67.6,76.7,2,4,90,100.0,100.0,96.7,1,6,0,143,0,0,0,143,96,96,0,143,47,0
Donovan Smith,9467,T,TB,2,100.0,0,30,67.8,63.8,66.6,2,8,90,100.0,100.0,93.3,1,11,1,143,0,0,143,143,96,96,0,0,47,0
Anthony Castonzo,6174,T,IND,2,100.0,0,14,73.0,74.1,65.3,2,3,98,100.0,100.0,96.4,1,6,1,143,0,0,143,143,106,106,0,0,37,0
Ali Marpet,9494,G,TB,2,100.0,1,30,75.5,73.8,72.2,0,2,90,100.0,100.0,97.8,1,3,1,143,0,0,0,143,96,96,143,0,47,0
Daniel Kilgore,6315,C,SF,2,100.0,0,28,56.9,52.3,57.5,1,2,81,100.0,100.0,98.1,0,3,0,143,143,0,0,143,86,86,0,0,57,0
David DeCastro,7640,G,PIT,2,100.0,0,25,81.7,52.4,85.0,1,4,77,100.0,100.0,96.8,0,5,0,142,0,0,0,142,77,77,142,0,65,0
Ramon Foster,5229,G,PIT,2,100.0,0,25,75.9,75.2,71.7,1,5,77,100.0,100.0,96.1,0,6,0,142,0,142,0,142,77,77,0,0,65,0
Alejandro Villanueva,9091,T,PIT,2,100.0,0,25,65.7,57.0,67.2,1,8,77,100.0,100.0,91.6,0,11,2,142,0,0,142,142,77,77,0,0,65,0
Maurkice Pouncey,5543,C,PIT,2,100.0,0,25,60.1,68.5,56.6,0,3,77,100.0,100.0,98.1,0,3,0,142,142,0,0,142,77,77,0,0,65,0
Marcus Gilbert,6215,T,PIT,2,100.0,0,25,74.7,83.5,69.7,0,2,77,100.0,100.0,98.7,1,2,0,142,0,0,0,142,77,77,0,142,65,0
Matt Slauson,5117,C,SD,2,100.0,0,27,70.2,86.2,63.9,0,0,67,100.0,100.0,100.0,0,0,0,141,141,0,0,141,73,73,0,0,68,0
Joe Barksdale,6244,T,SD,2,100.0,0,27,70.6,68.9,68.1,0,1,67,100.0,100.0,94.8,0,4,3,141,0,0,0,141,73,73,0,141,68,0
Tyron Smith,6161,T,DAL,2,100.0,0,9,74.4,86.1,61.4,0,0,75,100.0,100.0,98.7,0,1,1,141,0,0,141,141,83,83,0,0,58,0
Joe Hawley,5641,C,TB,2,100.0,0,30,71.8,72.4,74.5,2,0,86,100.0,100.0,98.8,1,2,0,139,139,0,0,139,92,92,0,0,47,0
Riley Reiff,7029,T,DET,2,100.0,0,11,89.7,72.7,93.8,0,2,84,100.0,100.0,97.6,0,3,1,139,0,0,0,139,92,92,0,139,47,0
Andrew Tiller,7169,G,SF,2,100.0,0,28,64.9,65.3,66.1,0,5,77,100.0,100.0,96.8,2,5,0,138,0,0,0,138,82,82,138,0,56,0
Brandon Linder,8728,C,JAX,2,100.0,0,15,77.3,85.8,72.2,1,0,97,100.0,100.0,99.5,0,1,0,138,138,0,0,138,102,102,0,0,36,0
Luke Joeckel,7784,G,JAX,2,100.0,0,15,69.4,49.4,83.6,1,3,97,100.0,100.0,97.9,3,4,0,138,0,138,0,138,102,102,0,0,36,0
Jermey Parnell,5426,T,JAX,2,100.0,0,15,69.9,71.7,62.7,0,6,97,100.0,100.0,96.9,1,6,0,138,0,0,0,138,102,102,0,138,36,0
A.J. Cann,9500,G,JAX,2,100.0,0,15,76.2,85.7,66.8,0,3,97,100.0,100.0,98.5,0,3,0,138,0,0,0,138,102,102,138,0,36,0
King Dunlap,4544,T,SD,2,100.0,1,27,73.3,83.0,62.3,0,2,66,100.0,100.0,98.5,1,2,0,136,0,0,136,136,72,72,0,0,64,0
John Jerry,5598,G,NYG,2,100.0,0,21,77.3,85.8,69.6,0,1,73,100.0,100.0,99.3,1,1,0,135,0,0,0,135,78,78,135,0,57,0
Weston Richburg,8678,C,NYG,2,100.0,0,21,64.0,86.9,55.0,0,0,73,100.0,100.0,100.0,0,0,0,135,135,0,0,135,78,78,0,0,57,0
J.C. Tretter,7904,C,GB,2,100.0,0,12,74.2,88.1,71.4,0,1,81,100.0,100.0,99.4,1,1,0,135,135,0,0,135,92,92,0,0,43,0
David Bakhtiari,7891,T,GB,2,100.0,0,12,77.5,89.5,60.3,0,1,81,100.0,100.0,98.1,0,2,1,135,0,0,135,135,92,92,0,0,43,0
Mitch Morse,9482,C,KC,2,100.0,0,16,54.0,67.9,45.0,0,6,96,100.0,100.0,96.9,0,6,0,135,135,0,0,135,100,100,0,0,35,0
Mitchell Schwartz,7041,T,KC,2,100.0,0,16,68.1,62.1,77.2,0,6,96,100.0,100.0,91.7,1,11,5,135,0,0,0,135,100,100,0,135,35,0
