player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Adam Vinatieri,226,K,IND,15,0,9,7,77.8,10,9,90.0,14,82.7,0,0,,41,41,100.0,0,7,7,100.0,29,26,89.7,3,3,100.0
Phil Dawson,422,K,SF,15,0,2,1,50.0,9,7,77.8,28,70.7,0,0,,31,30,96.8,0,6,6,100.0,21,18,85.7,4,4,100.0
Sebastian Janikowski,595,K,OAK,15,0,8,3,37.5,11,10,90.9,23,62.3,1,1,100.0,39,37,94.9,0,6,6,100.0,35,29,82.9,9,9,100.0
Matt Bryant,1223,K,ATL,15,0,8,6,75.0,9,9,100.0,2,88.0,0,0,,52,51,98.1,0,8,7,87.5,36,33,91.7,11,11,100.0
Josh Brown,1520,K,NYG,5,0,1,0,0.0,4,4,100.0,21,63.8,1,1,100.0,9,9,100.0,0,3,3,100.0,12,11,91.7,3,3,100.0
Mike Nugent,2264,K,CIN,13,0,3,0,0.0,7,5,71.4,7,30.0,0,0,,29,23,79.3,0,10,9,90.0,29,23,79.3,9,9,100.0
Robbie Gould,2607,K,NYG,9,0,0,0,,3,3,100.0,21,58.9,0,0,,22,19,86.4,0,3,3,100.0,8,8,100.0,2,2,100.0
Nick Novak,2726,K,HST,14,0,6,3,50.0,10,8,80.0,13,59.8,1,1,100.0,23,20,87.0,0,11,11,100.0,39,34,87.2,11,11,100.0
Stephen Gostkowski,3063,K,NE,15,0,3,2,66.7,9,8,88.9,19,58.6,0,0,,46,43,93.5,0,9,7,77.8,29,25,86.2,8,8,100.0
Matt Prater,3471,K,DET,15,0,6,6,100.0,14,10,71.4,11,86.7,0,0,,30,28,93.3,0,4,4,100.0,34,30,88.2,10,10,100.0
Nick Folk,3794,K,NYJ,15,0,4,2,50.0,3,3,100.0,22,67.8,0,0,,23,21,91.3,0,9,8,88.9,28,24,85.7,12,11,91.7
Mason Crosby,3809,K,GB,15,0,1,0,0.0,6,5,83.3,12,65.1,1,1,100.0,44,42,95.5,0,15,13,86.7,29,25,86.2,6,6,100.0
Stephen Hauschka,4655,K,SEA,15,0,1,1,100.0,10,8,80.0,29,51.5,0,0,,33,28,84.8,0,10,10,100.0,33,29,87.9,12,10,83.3
Dan Carpenter,4697,K,BUF,15,0,2,1,50.0,9,4,44.4,4,35.2,1,1,100.0,44,40,90.9,0,4,4,100.0,24,18,75.0,8,8,100.0
