player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Antonio Brown,5718,WR,PIT,7,10.7,3,66.7,68.4,13,19,1,2.0,1,29,25,0,85.4,81.7,80.7,,81.2,0.0,0,2,51,0.0,0,289,3,48,95.8,277,12.8,37,103.5,72,5,86.9,251,592,134,2.8,12.3,2.14
Mike Evans,8642,WR,TB,6,16.1,1,55.6,66.7,6,9,0,7.0,3,34,30,0,66.5,78.1,88.2,,86.6,0.0,0,4,45,0.0,0,262,1,40,91.6,240,16.8,44,84.5,72,6,83.2,218,545,60,1.5,13.6,2.27
T.Y. Hilton,7092,WR,IND,7,13.3,4,66.2,66.7,4,6,0,4.3,2,30,14,0,69.8,79.5,82.2,,81.6,0.3,1,1,63,0.0,0,335,0,45,91.9,308,53.7,180,112.9,68,4,46.0,154,689,147,3.3,15.3,2.24
A.J. Green,6156,WR,CIN,7,12.1,5,73.5,80.0,8,10,1,5.7,3,31,7,0,72.0,79.3,90.1,,90.0,0.7,2,0,54,0.0,0,274,3,50,94.5,259,18.2,50,125.6,68,3,81.0,222,775,226,4.5,15.5,2.99
Larry Fitzgerald,1724,WR,ARZ,7,9.6,5,68.7,75.0,9,12,0,4.2,2,30,1,1,77.9,48.4,81.4,78.7,79.7,0.6,2,1,29,0.9,3,316,1,46,92.7,293,65.8,208,107.8,67,5,33.5,106,480,157,3.4,10.4,1.64
DeAndre Hopkins,7808,WR,HST,7,12.0,3,55.4,40.0,4,10,0,2.7,1,26,13,0,80.5,77.8,78.2,,76.1,0.0,0,6,35,0.0,0,297,2,36,96.3,286,17.2,51,50.2,65,3,82.8,246,390,66,1.8,10.8,1.36
Emmanuel Sanders,5606,WR,DEN,7,11.6,4,61.5,100.0,7,7,0,0.0,0,27,10,1,90.1,29.5,81.7,,80.3,0.0,0,3,41,0.0,0,248,1,40,90.7,225,22.2,55,81.5,65,3,77.8,193,499,123,3.1,12.5,2.22
Odell Beckham Jr.,8647,WR,NYG,7,11.7,8,62.5,28.6,2,7,1,7.0,3,26,21,1,66.9,31.6,77.9,,80.3,0.0,0,1,75,0.0,0,287,5,40,94.1,270,9.8,28,104.3,64,3,89.5,257,630,247,6.2,15.8,2.33
Brandon Marshall,3064,WR,NYJ,7,13.8,2,47.6,33.3,2,6,2,14.3,5,23,22,0,40.8,77.0,68.6,,68.7,0.0,0,5,41,0.0,0,286,4,30,94.4,270,17.8,51,50.5,63,2,82.2,235,472,111,3.7,15.7,1.75
Amari Cooper,9437,WR,OAK,7,10.9,6,64.5,42.9,3,7,0,4.8,2,25,23,2,76.0,31.2,79.8,,79.8,0.0,0,0,64,0.0,0,292,2,40,92.5,270,16.4,48,102.5,62,1,82.5,241,614,227,5.7,15.4,2.27
