player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Zack Martin,8651,G,DAL,5,0,9,80.5,100.0,52,31.5,52,91.5,0,100.0,165,165,89.5,100.0,96,58.2,96
Doug Free,3738,T,DAL,5,0,9,63.9,100.0,52,31.5,52,70.6,0,100.0,165,165,67.7,100.0,96,58.2,96
Travis Frederick,7812,C,DAL,5,0,9,61.6,100.0,52,31.5,52,76.4,0,100.0,165,165,80.2,100.0,96,58.2,96
Jason Witten,1384,TE,DAL,5,0,9,57.7,100.0,52,31.5,52,59.7,1,100.0,165,165,57.0,100.0,96,58.2,96
Joe Thuney,10712,G,NE,5,0,19,78.6,100.0,73,46.2,73,71.4,0,100.0,158,158,62.5,100.0,61,38.6,61
David Andrews,9948,C,NE,5,0,19,60.2,100.0,73,46.2,73,54.2,2,100.0,158,158,46.7,100.0,61,38.6,61
Dak Prescott,10769,QB,DAL,5,0,9,60.0,98.1,51,33.3,52,60.0,0,92.7,153,165,60.0,97.9,94,61.4,96
Zane Beadles,5570,G,SF,5,0,28,65.5,100.0,38,25.5,38,55.7,0,100.0,149,149,52.0,100.0,109,73.2,109
Joe Berger,2424,C,MIN,5,0,18,75.5,100.0,89,59.7,89,67.9,0,100.0,149,149,51.0,100.0,40,26.8,40
Trent Brown,9677,T,SF,5,0,28,63.7,100.0,38,25.5,38,57.9,0,100.0,149,149,55.5,100.0,109,73.2,109
Daniel Kilgore,6315,C,SF,5,0,28,68.5,100.0,38,26.0,38,63.4,0,100.0,146,146,60.7,100.0,106,72.6,106
Joe Staley,3644,T,SF,5,0,28,75.2,100.0,38,26.0,38,82.6,0,100.0,146,146,81.0,100.0,106,72.6,106
Martellus Bennett,4375,TE,NE,5,0,19,67.7,100.0,69,47.6,69,68.1,0,99.3,145,146,59.9,100.0,55,37.9,55
Ben Jones,7099,C,TEN,5,0,31,58.7,100.0,59,41.0,59,64.4,1,100.0,144,144,67.9,100.0,75,52.1,75
Andrew Tiller,7169,G,SF,5,0,28,50.8,100.0,35,24.3,35,65.9,0,100.0,144,144,71.5,100.0,107,74.3,107
Taylor Lewan,8646,T,TEN,5,0,31,93.3,100.0,59,41.0,59,95.3,1,100.0,144,144,92.0,100.0,75,52.1,75
Quinton Spain,10110,G,TEN,5,0,31,79.9,100.0,59,41.0,59,74.0,1,100.0,144,144,60.8,100.0,75,52.1,75
Jack Conklin,10642,T,TEN,5,0,31,67.2,100.0,59,41.3,59,76.6,0,100.0,143,143,79.3,100.0,74,51.7,74
Ryan Kalil,3675,C,CAR,5,1,5,71.9,100.0,76,55.5,76,71.5,2,100.0,137,137,63.3,100.0,36,26.3,36
Andrew Norwell,9126,G,CAR,5,0,5,63.5,100.0,76,55.5,76,64.9,0,100.0,137,137,58.4,100.0,36,26.3,36
Mike Remmers,7431,T,CAR,5,0,5,75.0,100.0,76,55.5,76,70.5,0,100.0,137,137,56.1,100.0,36,26.3,36
Greg Mancz,10019,C,HST,5,0,13,55.8,100.0,53,39.0,53,58.3,0,100.0,136,136,61.7,100.0,69,50.7,69
Derek Newton,6366,T,HST,5,0,13,60.8,100.0,53,39.0,53,65.1,0,100.0,136,136,68.0,100.0,69,50.7,69
Torrey Smith,6210,WR,SF,5,0,28,59.6,100.0,34,25.0,34,63.0,0,100.0,136,136,63.9,100.0,100,73.5,100
Trai Turner,8727,G,CAR,5,0,5,68.4,100.0,76,55.9,76,72.7,2,100.0,136,136,70.5,100.0,35,25.7,35
Andy Levitre,4974,G,ATL,5,0,2,55.8,100.0,16,11.8,16,80.2,1,100.0,136,136,82.5,100.0,107,78.7,107
Alex Mack,4944,C,ATL,5,0,2,64.1,100.0,16,11.8,16,82.8,2,100.0,136,136,83.4,100.0,107,78.7,107
Chris Chester,3001,G,ATL,5,0,2,39.9,100.0,16,11.8,16,52.7,0,100.0,136,136,50.0,100.0,107,78.7,107
Ryan Schraeder,8496,T,ATL,5,0,2,54.2,100.0,16,11.8,16,76.1,1,100.0,136,136,81.8,100.0,107,78.7,107
Jake Matthews,8641,T,ATL,5,0,2,64.2,100.0,16,11.8,16,70.8,1,100.0,136,136,64.9,100.0,107,78.7,107
Xavier Su'a-Filo,8668,G,HST,5,0,13,53.0,100.0,53,39.0,53,52.3,0,100.0,136,136,45.5,100.0,69,50.7,69
