player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,GB,7,1,0,12,81.8,3,10,136,96.1,17.6,24,0,7.7,4,153,147,17,1,89.4,2,9,84,100.0,25.0,21,11.3,4,90,90,15
Dwight Freeney,1019,ED,ATL,8,0,0,2,66.9,4,20,175,99.5,18.9,33,0,9.1,4,186,185,28,0,68.7,3,15,96,100.0,25.0,24,12.5,3,103,103,21
James Harrison,1251,ED,PIT,7,0,0,25,66.4,3,8,99,69.0,15.2,15,0,5.6,0,155,107,11,0,71.2,2,5,48,82.3,22.9,11,7.3,0,62,51,7
Terrell Suggs,1326,ED,BLT,6,0,1,3,60.8,3,10,165,98.3,10.9,18,4,7.0,5,179,176,18,0,55.6,2,4,85,100.0,10.6,9,7.1,3,89,89,9
Robert Mathis,1447,ED,IND,8,0,0,14,60.0,1,14,197,91.9,10.2,20,0,4.8,2,234,215,17,0,61.0,1,7,89,95.3,11.2,10,5.6,1,107,102,9
Cullen Jenkins,1637,DI,WAS,7,0,0,32,57.6,0,3,70,97.5,2.9,2,0,2.1,0,79,77,3,0,62.7,0,3,23,100.0,8.7,2,6.5,0,26,26,3
DeAngelo Hall,1729,S,WAS,3,0,0,32,54.9,0,0,3,3.2,0.0,0,0,0.0,0,93,3,0,0,59.7,0,0,1,2.8,0.0,0,0.0,0,36,1,0
Vince Wilfork,1742,DI,HST,8,0,0,13,61.6,1,7,134,100.0,6.7,9,1,3.0,0,148,148,8,0,57.0,1,3,37,100.0,8.1,3,5.4,0,42,42,4
Karlos Dansby,1754,LB,CIN,8,0,0,7,53.6,0,1,27,13.3,0.0,0,1,1.9,0,233,31,1,0,45.8,0,0,12,12.1,0.0,0,0.0,0,116,14,0
Daryl Smith,1760,LB,TB,7,0,0,30,48.1,0,3,37,32.8,2.7,1,0,4.1,0,119,39,3,0,50.4,0,2,15,40.5,6.7,1,6.7,0,42,17,2
Antonio Smith,1856,DI,HST,5,0,0,13,62.9,2,4,56,100.0,10.7,6,0,7.1,1,62,62,7,0,58.1,1,3,30,100.0,13.3,4,10.0,1,34,34,5
Mike Adams,1972,S,IND,8,0,0,14,62.1,2,0,18,5.2,0.0,0,0,5.6,0,348,18,2,0,60.1,1,0,9,6.2,0.0,0,5.6,0,145,9,1
DeMarcus Ware,2228,ED,DEN,3,0,1,10,75.1,1,6,53,98.3,20.8,11,1,12.3,3,59,58,10,0,81.2,1,5,37,100.0,27.0,10,16.2,3,40,40,9
Thomas Davis Sr.,2231,LB,CAR,7,1,0,5,68.2,1,6,44,17.0,20.5,9,0,10.2,1,270,46,8,0,53.3,0,0,16,14.2,6.3,1,0.0,0,113,16,0
Derrick Johnson,2232,LB,KC,7,0,0,16,56.0,1,2,22,7.7,0.0,0,0,11.4,1,298,23,4,0,61.5,1,1,13,13.1,0.0,0,15.4,1,107,14,3
Jonathan Babineaux,2276,DI,ATL,8,1,0,2,57.0,1,6,131,94.6,6.1,8,0,2.7,0,147,139,7,0,60.9,0,5,58,100.0,12.1,7,4.3,0,62,62,5
Trent Cole,2363,ED,IND,2,0,0,14,61.6,1,4,40,95.3,15.0,6,0,6.3,0,43,41,5,0,71.3,1,3,18,95.0,27.8,5,11.1,0,20,19,4
Lorenzo Alexander,2476,ED,BUF,8,2,0,4,85.0,6,9,161,82.0,14.9,24,1,10.9,10,211,173,25,1,91.9,4,3,63,89.6,25.4,16,18.3,8,77,69,15
Ahmad Brooks,2945,ED,SF,7,1,1,28,55.9,1,18,142,76.6,11.3,16,3,8.1,2,197,151,21,0,56.3,1,7,62,79.5,14.5,9,9.7,2,83,66,10
Mario Williams,2946,ED,MIA,7,1,0,17,60.2,3,13,150,97.0,9.3,14,0,6.0,1,169,164,17,0,63.8,0,7,52,95.0,13.5,7,8.7,1,60,57,8
Donte Whitner,2953,S,WAS,4,0,0,32,56.4,0,0,3,2.5,0.0,0,0,0.0,0,120,3,0,0,,0,0,0,0.0,,0,,0,51,0,0
Haloti Ngata,2957,DI,DET,5,1,0,11,58.6,1,7,125,98.5,7.2,9,1,4.0,1,133,131,9,1,66.8,1,6,61,98.4,13.1,8,7.4,1,64,63,8
Chad Greenway,2962,LB,MIN,6,0,0,18,52.3,0,0,5,9.1,0.0,0,0,0.0,0,55,5,0,0,56.4,0,0,2,13.3,0.0,0,0.0,0,15,2,0
Tamba Hali,2965,ED,KC,7,0,2,16,70.8,2,18,157,91.3,17.2,27,3,7.6,2,183,167,22,0,75.6,1,10,67,94.9,22.4,15,11.2,2,78,74,13
Johnathan Joseph,2969,CB,HST,8,0,0,13,59.1,0,0,1,0.4,0.0,0,2,0.0,0,228,1,0,0,,0,0,0,0.0,,0,,0,97,0,0
D'Qwell Jackson,2979,LB,IND,8,1,1,14,53.6,1,0,27,9.9,3.7,1,2,1.9,0,294,29,1,0,54.1,1,0,11,10.9,9.1,1,4.5,0,110,12,1
Roman Harper,2988,S,NO,5,0,0,20,49.8,0,1,10,15.2,0.0,0,1,5.0,0,79,12,1,0,52.4,0,1,4,20.8,0.0,0,12.5,0,24,5,1
Darryl Tapp,3008,ED,NO,6,0,0,20,67.0,3,5,75,100.0,13.3,10,0,6.7,1,81,81,9,0,75.3,2,2,19,100.0,26.3,5,15.8,1,19,19,5
Frostee Rucker,3036,DI,ARZ,5,1,0,1,62.1,0,1,51,100.0,5.9,3,0,1.0,0,55,55,1,0,54.9,0,1,19,100.0,5.3,1,2.6,0,20,20,1
Will Blackmon,3060,S,WAS,7,0,0,32,62.7,0,2,7,3.3,28.6,2,0,28.6,1,215,7,3,0,,0,0,0,0.0,,0,,0,90,0,0
Stephen Tulloch,3061,LB,PHI,4,0,0,24,57.8,0,0,2,8.0,0.0,0,0,0.0,0,25,2,0,0,,0,0,0,0.0,,0,,0,9,0,0
Domata Peko Sr.,3068,DI,CIN,8,1,0,7,54.4,1,3,152,98.8,2.6,4,1,1.3,0,163,161,4,0,58.4,1,2,51,100.0,5.9,3,2.9,0,56,56,3
Elvis Dumervil,3071,ED,BLT,2,0,0,3,56.5,1,2,37,100.0,10.8,4,0,4.1,0,39,39,3,0,50.4,0,2,21,100.0,9.5,2,4.8,0,22,22,2
Kyle Williams,3079,DI,BUF,8,0,0,4,64.7,6,15,235,98.4,12.3,29,0,5.7,3,257,253,24,0,68.7,3,9,87,98.9,19.5,17,10.3,3,95,94,15
Rob Ninkovich,3080,ED,NE,4,0,0,19,48.1,0,4,70,63.2,2.9,2,0,2.9,0,125,79,4,0,55.1,0,1,38,70.0,5.3,2,1.3,0,60,42,1
Kedric Golston,3141,DI,WAS,2,0,0,32,56.2,1,0,8,88.9,12.5,1,0,6.3,0,9,8,1,0,58.2,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Antoine Bethea,3152,S,SF,7,0,0,28,54.4,1,2,9,3.9,0.0,0,1,16.7,0,259,10,3,0,50.2,0,1,5,5.7,0.0,0,10.0,0,105,6,1
Tom Johnson,3378,DI,MIN,7,0,0,18,65.0,6,10,181,100.0,9.4,17,1,5.5,2,191,191,18,0,61.9,5,5,104,100.0,9.6,10,5.8,1,109,109,11
Tony McDaniel,3423,DI,SEA,7,1,0,29,52.0,0,2,116,100.0,1.7,2,0,0.9,0,121,121,2,1,53.7,0,0,46,100.0,0.0,0,0.0,0,49,49,0
Tramon Williams,3558,CB,CLV,6,0,0,8,50.1,1,0,4,2.2,25.0,1,1,12.5,0,186,4,1,0,53.2,1,0,2,2.2,50.0,1,25.0,0,93,2,1
Brent Grimes,3589,CB,TB,7,0,2,30,60.0,0,1,1,0.3,100.0,1,4,50.0,0,294,1,1,0,60.0,0,1,1,0.7,100.0,1,50.0,0,135,1,1
Lawrence Timmons,3631,LB,PIT,7,0,0,25,49.5,1,1,40,16.6,5.0,2,1,5.0,1,247,41,3,0,55.7,1,0,20,22.6,10.0,2,7.5,1,93,21,2
Leon Hall,3634,CB,NYG,7,0,0,21,61.5,1,0,15,7.2,0.0,0,0,10.0,1,223,16,2,0,67.6,1,0,8,7.9,0.0,0,18.8,1,114,9,2
Michael Griffin,3635,S,CAR,2,0,0,5,58.8,0,0,1,3.2,0.0,0,0,0.0,0,31,1,0,0,,0,0,0,0.0,,0,,0,8,0,0
Reggie Nelson,3637,S,OAK,8,0,0,23,55.6,0,0,5,1.8,0.0,0,0,0.0,0,341,6,0,0,56.8,0,0,2,1.3,0.0,0,0.0,0,157,2,0
Alan Branch,3649,DI,NE,8,0,0,19,54.2,0,6,181,100.0,5.5,10,0,2.2,1,194,194,7,0,57.1,0,3,79,100.0,7.6,6,3.2,1,87,87,4
Paul Posluszny,3650,LB,JAX,7,0,0,15,69.5,0,5,31,11.8,12.9,4,0,14.5,2,288,34,7,0,69.6,0,4,20,16.7,15.0,3,10.0,0,132,22,4
Eric Weddle,3653,S,BLT,7,0,0,3,76.9,0,3,6,2.2,16.7,1,1,25.0,0,275,6,3,0,67.6,0,1,1,0.8,0.0,0,50.0,0,131,1,1
David Harris,3663,LB,NYJ,7,0,0,22,47.3,0,5,51,19.5,9.8,5,0,4.9,0,266,52,5,0,50.2,0,3,28,26.4,10.7,3,5.4,0,106,28,3
Justin Durant,3664,LB,DAL,7,0,0,9,75.8,0,1,4,3.3,25.0,1,3,12.5,0,122,4,1,0,54.5,0,0,2,5.4,0.0,0,0.0,0,37,2,0
Charles Johnson,3699,ED,CAR,7,0,0,5,68.4,6,15,163,89.4,13.5,22,1,7.1,1,188,168,22,0,72.4,3,9,77,96.4,16.9,13,9.1,1,83,80,13
Brandon Mebane,3701,DI,SD,8,0,0,27,75.0,2,9,133,100.0,11.3,15,0,5.6,2,142,142,13,0,76.2,2,3,39,100.0,12.8,5,6.4,0,43,43,5
Brian Robison,3718,ED,MIN,7,1,0,18,64.6,2,15,226,96.0,8.8,20,1,5.5,4,253,243,21,0,71.8,2,7,111,98.3,12.6,14,6.8,3,120,118,12
