player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Mike Evans,8642,WR,TB,2,24,0,30,17.5,1,36.4,,0,0,20.0,1,3,0,42.1,63.8,1,19,0.0,0,39,4,87.2,34,43.0,11,45.8,1,48,3,0.8,12.0,1.41,0,18.6,0,58.3,100.0,3,3,0.0,0,5,0,75.6,81.5,1,45,0.0,0,50,7,98.0,49,85.8,12,50.0,1,121,10,1.4,17.3,2.47
Antonio Brown,5718,WR,PIT,2,21,0,25,8.5,0,30.0,33.3,1,3,25.0,1,1,0,36.2,53.2,1,17,0.0,0,24,3,100.0,24,0.0,10,47.6,0,20,2,0.7,6.7,0.83,0,16.1,1,80.0,75.0,3,4,0.0,0,6,0,76.5,87.5,0,29,0.0,0,47,8,100.0,47,158.3,10,47.6,2,132,14,1.8,16.5,2.81
Jeremy Maclin,4942,WR,KC,2,21,0,16,13.6,0,41.7,66.7,2,3,16.7,1,3,0,46.3,59.4,1,16,0.0,0,44,5,97.7,43,21.9,12,57.1,0,57,8,1.6,11.4,1.33,0,11.6,0,66.7,100.0,1,1,14.3,1,5,0,49.2,71.2,0,22,0.0,0,50,6,94.0,47,128.9,9,42.9,1,74,5,0.8,12.3,1.57
Jordan Matthews,8677,WR,PHI,2,21,0,24,9.1,0,70.0,100.0,1,1,30.0,3,4,0,28.3,67.4,0,19,0.0,0,35,7,91.4,32,120.8,10,47.6,1,65,16,2.3,9.3,2.03,0,14.1,0,60.0,0.0,0,1,0.0,0,5,0,74.6,76.4,0,32,0.0,0,41,6,97.6,40,102.1,10,47.6,0,120,35,5.8,20.0,3.0
Marvin Jones Jr.,7158,WR,DET,2,21,0,11,8.3,2,60.0,50.0,1,2,14.3,1,4,0,49.2,71.1,0,47,0.0,0,46,6,89.1,41,101.7,10,47.6,0,119,58,9.7,19.8,2.9,0,14.2,0,54.5,0.0,0,2,25.0,2,4,0,29.8,66.1,0,30,0.0,0,41,6,92.7,38,79.4,11,52.4,0,84,22,3.7,14.0,2.21
A.J. Green,6156,WR,CIN,2,20,0,7,12.2,0,80.0,100.0,1,1,0.0,0,1,0,72.1,83.8,0,32,0.0,0,16,4,93.8,15,106.7,5,25.0,0,48,18,4.5,12.0,3.2,0,10.3,1,66.7,100.0,1,1,9.1,1,6,0,58.5,74.4,0,54,0.0,0,70,10,95.7,67,127.1,15,75.0,1,170,60,6.0,17.0,2.54
Amari Cooper,9437,WR,OAK,2,20,0,23,7.0,0,0.0,0.0,0,2,,0,0,0,,49.9,0,0,0.0,0,20,0,80.0,16,39.6,5,25.0,0,0,0,,,0.0,0,12.1,2,75.0,,0,0,10.0,1,6,1,58.9,71.7,0,43,0.0,0,62,9,95.2,59,116.7,12,60.0,0,171,63,7.0,19.0,2.9
Tavon Austin,7789,WR,LA,2,20,0,26,7.9,0,25.0,50.0,1,2,50.0,2,1,0,27.3,47.1,0,5,0.0,0,26,2,92.3,24,39.6,8,40.0,0,7,4,2.0,3.5,0.29,0,9.4,0,54.5,100.0,1,1,14.3,1,2,0,49.2,56.1,1,27,0.0,0,43,6,97.7,42,31.6,11,55.0,0,58,19,3.2,9.7,1.38
Jordy Nelson,4350,WR,GB,2,20,0,12,6.5,0,60.0,100.0,1,1,0.0,0,3,0,74.6,71.2,0,21,0.0,0,31,6,90.3,28,73.8,10,50.0,0,52,38,6.3,8.7,1.86,0,17.0,0,28.6,0.0,0,1,0.0,0,1,0,68.3,58.5,0,39,0.0,0,44,2,90.9,40,53.9,7,35.0,0,45,1,0.5,22.5,1.13
Jarvis Landry,8698,WR,MIA,2,19,0,17,7.9,0,85.7,0.0,0,1,0.0,0,4,0,74.6,78.7,0,33,0.0,0,27,6,96.3,26,118.8,7,36.8,0,95,48,8.0,15.8,3.65,0,5.4,4,91.7,100.0,1,1,0.0,0,5,1,79.4,74.9,1,28,0.0,0,47,11,95.7,45,66.3,12,63.2,0,99,51,4.6,9.0,2.2
