player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,2,10,10,4.18,38.9,49.2,14.7,0,0,0,1,13,56.0,2,62,1,0,70.0,103,7,10,41.77,389,0,492
Andy Lee,1906,P,CAR,2,7,7,4.74,44.14,53.57,13.0,0,0,1,2,5,68.0,3,76,0,0,28.6,26,2,7,33.18,309,2,375
Donnie Jones,1939,P,PHI,2,11,11,4.52,35.27,46.64,65.0,0,0,3,4,24,69.5,4,72,0,0,9.1,65,1,11,49.76,388,3,513
Dustin Colquitt,2316,P,KC,2,11,11,4.63,40.18,43.82,3.3,0,0,2,2,16,60.7,4,57,0,0,54.5,20,6,11,50.9,442,1,482
Sam Koch,3148,P,BLT,2,6,6,4.49,39.17,44.83,11.3,0,0,0,1,3,66.4,2,60,2,0,50.0,34,3,6,26.91,235,0,269
Jon Ryan,3493,P,SEA,2,13,13,4.2,38.08,43.23,7.8,0,0,1,3,29,56.3,4,51,1,0,46.2,47,6,13,54.62,495,1,562
Brett Kern,4580,P,TEN,2,8,8,4.6,38.88,46.63,8.4,0,0,1,1,31,77.7,2,64,0,0,62.5,42,5,8,36.83,311,1,373
Kevin Huber,5066,P,CIN,2,12,12,4.02,41.25,45.92,8.0,0,0,0,2,7,57.5,4,58,3,0,58.3,56,7,12,48.2,495,0,551
Thomas Morstead,5088,P,NO,2,9,9,4.59,43.67,53.11,8.3,0,0,1,0,20,78.1,4,66,2,0,33.3,25,3,9,41.31,393,3,478
Pat McAfee,5146,P,IND,2,8,8,4.52,44.5,52.63,8.3,0,0,0,0,14,85.3,3,72,3,0,37.5,25,3,8,36.19,356,2,421
Britton Colquitt,5192,P,CLV,2,10,10,4.42,39.6,47.7,13.5,0,0,1,3,8,68.5,2,59,0,0,60.0,81,6,10,44.16,396,0,477
Matt Bosher,6344,P,ATL,2,8,8,4.39,38.13,40.63,0.0,0,0,1,5,2,71.5,5,60,0,0,12.5,0,1,8,35.13,305,1,325
Chris Jones,6798,P,DAL,2,6,6,4.83,40.33,48.17,15.7,0,0,1,1,9,75.0,2,56,1,0,50.0,47,3,6,28.99,242,0,289
Bryan Anger,7072,P,TB,2,11,11,4.87,43.64,48.09,9.7,0,0,1,6,30,79.7,5,59,0,0,27.3,29,3,11,53.59,480,1,529
Brad Nortman,7192,P,JAX,2,6,6,4.65,47.17,50.67,10.5,0,0,4,0,15,68.4,4,67,0,0,33.3,21,2,6,27.91,283,0,304
Johnny Hekker,7252,P,LA,2,16,16,4.25,41.06,41.75,5.5,0,0,0,13,26,68.6,12,54,1,0,12.5,11,2,16,68.02,657,0,668
Drew Butler,7302,P,ARZ,2,11,11,4.53,36.18,41.73,8.7,0,0,0,4,1,54.9,5,50,0,0,63.6,61,7,11,49.79,398,0,459
Marquette King,7410,P,OAK,2,8,8,4.55,38.25,51.25,21.0,0,0,2,1,23,77.8,5,64,0,1,50.0,84,4,8,36.39,306,1,410
Jeff Locke,7937,P,MIN,2,10,10,4.09,37.0,38.6,8.0,0,0,1,7,18,56.7,6,51,0,0,20.0,16,2,10,40.92,370,0,386
Sam Martin,7947,P,DET,2,9,9,4.65,47.78,50.22,5.5,0,0,1,3,11,80.6,7,63,1,0,44.4,22,4,9,41.87,430,0,452
Colton Schmidt,8104,P,BUF,2,10,10,4.29,41.0,43.1,0.5,0,0,1,2,4,66.7,4,50,4,0,20.0,1,2,10,42.91,410,1,431
Ryan Allen,8242,P,NE,2,6,6,4.29,34.83,36.17,8.0,0,0,3,2,19,57.1,2,45,0,0,16.7,8,1,6,25.76,209,0,217
Brad Wing,8256,P,NYG,2,7,7,4.44,38.57,53.29,10.8,0,0,0,0,21,72.2,0,63,0,0,57.1,43,4,7,31.1,270,3,373
Tress Way,8358,P,WAS,2,3,3,4.37,31.67,34.0,7.0,0,0,0,1,32,65.4,2,43,1,0,33.3,7,1,3,13.1,95,0,102
Pat O'Donnell,8826,P,CHI,2,11,11,4.64,38.0,40.64,9.7,0,0,1,7,6,74.6,3,51,0,0,27.3,29,3,11,51.09,418,0,447
Jacob Schum,9373,P,GB,2,9,9,4.57,40.33,41.89,14.0,0,0,1,4,12,64.9,1,56,3,0,11.1,14,1,9,41.16,363,0,377
Bradley Pinion,9598,P,SF,2,14,14,4.69,40.79,45.5,9.4,0,0,1,6,28,66.2,5,55,0,0,50.0,66,7,14,65.62,571,0,637
Matt Darr,9812,P,MIA,2,11,11,4.46,39.36,47.82,12.2,0,0,0,4,17,73.0,3,57,0,0,54.5,73,6,11,49.08,433,1,526
Jordan Berry,10236,P,PIT,2,10,10,4.52,42.8,48.4,9.0,0,0,0,4,25,75.8,6,61,1,0,40.0,36,4,10,45.21,428,1,484
Drew Kaser,10813,P,SD,2,9,9,4.21,34.11,39.0,7.3,0,0,0,1,27,55.5,3,56,2,0,66.7,44,6,9,37.93,307,0,351
Riley Dixon,10862,P,DEN,2,5,5,4.31,41.2,47.6,6.0,0,0,1,1,10,55.4,1,54,0,0,40.0,12,2,5,21.54,206,1,238
Lachlan Edwards,10869,P,NYJ,2,5,5,4.72,41.4,47.2,9.7,0,0,0,2,22,63.9,2,54,0,0,60.0,29,3,5,23.61,207,0,236
