player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Mike Evans,8642,WR,TB,15,157,0,30,0,-1.0,0,100.0,,0,0,0.0,0,0,0,90.2,50.2,0,9,0.0,0,46,4,93.5,43,89.6,4,2.5,0,22,26,6.5,5.5,0.51,19.2,1,62.5,33.3,1,3,11.8,2,14,0,53.8,90.9,0,45,0.0,0,113,15,92.9,105,129.7,24,15.3,2,275,34,2.3,18.3,2.62
Odell Beckham Jr.,8647,WR,NYG,15,154,0,21,0,-2.0,0,66.7,,0,0,0.0,0,0,0,84.5,39.3,0,1,0.0,0,47,2,93.6,44,70.1,3,1.9,0,-5,1,0.5,-2.5,-0.11,8.3,5,65.2,0.0,0,1,11.8,2,9,0,63.3,88.6,0,41,0.0,0,91,15,95.6,87,118.6,23,14.9,2,183,73,4.9,12.2,2.1
Antonio Brown,5718,WR,PIT,15,151,0,25,0,-1.1,2,92.0,,0,0,0.0,0,5,0,93.4,76.1,0,13,0.0,0,73,23,97.3,71,87.5,25,16.6,0,125,157,6.8,5.4,1.76,7.4,0,70.0,66.7,2,3,0.0,0,7,0,91.4,87.1,0,32,0.0,0,82,14,90.2,74,105.8,20,13.2,1,138,42,3.0,9.9,1.86
Larry Fitzgerald,1724,WR,ARZ,15,141,0,1,0,-1.4,0,85.7,,0,0,0.0,0,3,0,92.3,64.2,0,12,0.0,0,43,12,95.3,41,86.3,14,9.9,0,66,84,7.0,5.5,1.61,7.9,10,72.3,66.7,6,9,4.8,3,31,1,85.6,74.8,3,25,0.2,1,421,60,92.2,388,83.2,83,58.9,2,556,199,3.3,9.3,1.43
Jordy Nelson,4350,WR,GB,15,140,0,12,0,-1.0,1,100.0,,0,0,0.0,0,4,0,91.8,70.5,0,15,0.0,0,60,10,98.3,59,96.7,10,7.1,0,72,82,8.2,7.2,1.22,10.9,2,76.2,100.0,1,1,3.0,1,21,1,85.4,80.7,0,58,0.0,0,180,32,95.6,172,152.0,42,30.0,6,472,189,5.9,14.8,2.74
Demaryius Thomas,5547,WR,DEN,15,135,0,10,0,-0.8,0,100.0,,0,0,0.0,0,3,0,91.6,75.9,0,44,0.0,0,33,8,97.0,32,144.3,8,5.9,1,73,79,9.9,9.1,2.28,10.4,2,48.0,,0,0,7.7,1,7,0,68.6,81.1,1,16,0.0,0,116,12,97.4,113,47.1,25,18.5,0,130,43,3.6,10.8,1.15
Julian Edelman,5156,WR,NE,15,135,0,19,0,-2.5,2,100.0,,0,0,0.0,0,3,0,92.3,66.3,0,21,0.0,0,64,13,93.8,60,120.5,13,9.6,1,88,121,9.3,6.8,1.47,8.3,7,70.7,100.0,1,1,7.9,5,28,0,29.9,76.5,0,35,0.0,0,302,58,93.4,282,95.8,82,60.7,1,605,252,4.3,10.4,2.15
Michael Crabtree,4933,WR,OAK,15,134,0,23,0,-2.6,4,100.0,,0,0,0.0,0,2,1,91.8,79.4,0,17,0.0,0,37,10,97.3,36,93.3,10,7.5,0,64,90,9.0,6.4,1.78,7.2,5,70.7,100.0,2,2,17.1,6,13,2,38.0,81.3,0,49,0.0,0,164,29,95.1,156,103.2,41,30.6,1,335,149,5.1,11.6,2.15
Allen Robinson II,8696,WR,JAX,15,132,0,15,0,-1.0,1,100.0,,0,0,0.0,0,1,0,78.7,45.7,0,3,0.0,0,59,1,98.3,58,79.2,1,0.8,0,3,4,4.0,3.0,0.05,11.0,1,65.2,33.3,1,3,0.0,0,8,1,49.8,68.6,1,22,0.0,0,147,15,91.2,134,78.5,23,17.4,1,142,24,1.6,9.5,1.06
T.Y. Hilton,7092,WR,IND,15,132,0,14,0,0.0,0,100.0,,0,0,0.0,0,0,0,78.7,42.1,0,0,0.0,0,30,1,93.3,28,79.2,1,0.8,0,0,0,0.0,0.0,0.0,12.3,5,66.2,80.0,4,5,6.3,3,29,0,52.3,85.0,2,63,0.0,0,347,45,94.2,327,102.0,68,51.5,3,691,232,5.2,15.4,2.11
