player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,16,72,72,4.3,40.08,47.54,10.1,0,0,3,13,13,70.1,31,62,5,0,65.3,477,47,72,309.71,2886,3,3423
Matt Bryant,1223,K,ATL,1,2,2,4.02,33.5,33.5,,0,0,0,2,2,59.2,0,36,0,0,0.0,0,0,2,8.03,67,0,67
Andy Lee,1906,P,CAR,9,36,36,4.45,40.36,49.14,13.9,0,0,7,7,5,72.4,18,76,1,0,47.2,236,17,36,160.03,1453,4,1769
Donnie Jones,1939,P,PHI,16,63,63,4.29,40.73,45.84,8.4,0,0,11,15,24,64.3,23,72,6,0,38.1,202,24,63,270.04,2566,6,2888
Dustin Colquitt,2316,P,KC,16,76,76,4.51,40.66,45.09,5.4,0,0,6,27,16,73.6,39,64,4,0,38.2,157,29,76,343.12,3090,9,3427
Sam Koch,3148,P,BLT,16,80,80,4.31,39.88,45.81,11.7,0,0,10,14,3,79.9,38,68,18,0,40.0,375,32,80,344.76,3190,5,3665
Jon Ryan,3493,P,SEA,16,71,71,4.27,39.86,44.03,8.7,1,0,11,22,29,65.7,28,64,7,0,38.0,236,27,72,302.82,2830,3,3126
Brett Kern,4580,P,TEN,16,77,77,4.34,38.64,44.18,10.5,0,0,6,27,31,67.3,33,71,4,0,42.9,347,33,77,334.17,2975,4,3402
Kevin Huber,5066,P,CIN,16,78,78,4.17,39.54,46.32,9.7,0,0,8,20,7,54.7,28,72,4,0,48.7,369,38,78,325.56,3084,8,3613
Thomas Morstead,5088,P,NO,16,57,57,4.55,42.35,48.26,8.2,0,0,8,7,20,85.7,23,66,8,0,50.9,237,29,57,259.54,2414,5,2751
Pat McAfee,5146,P,IND,16,55,55,4.46,43.49,49.29,8.2,1,0,5,17,14,87.8,23,74,7,0,30.9,139,17,56,245.55,2392,9,2711
Britton Colquitt,5192,P,CLV,16,83,83,4.34,40.35,45.36,8.7,0,0,9,23,8,64.7,24,65,4,0,51.8,376,43,83,360.08,3349,2,3765
Graham Gano,5443,K,CAR,1,4,4,4.35,29.75,45.0,10.5,0,0,0,0,5,50.2,0,54,0,0,50.0,21,2,4,17.41,119,2,180
Matt Bosher,6344,P,ATL,14,44,44,4.53,41.61,46.82,10.5,0,0,5,16,2,78.3,23,68,1,0,45.5,209,20,44,199.46,1831,1,2060
Chris Jones,6798,P,DAL,16,58,58,4.66,41.19,45.88,8.7,1,0,5,17,9,81.5,25,66,10,0,37.9,192,22,59,270.17,2389,4,2661
Bryan Anger,7072,P,TB,16,70,70,4.72,42.7,45.93,5.5,0,0,9,29,30,83.6,38,59,3,0,32.9,126,23,70,330.62,2989,5,3215
Brad Nortman,7192,P,JAX,16,77,77,4.52,39.47,46.6,13.0,0,0,14,19,15,65.4,32,78,5,0,39.0,389,30,77,348.09,3039,8,3588
Johnny Hekker,7252,P,LA,16,98,98,4.39,46.0,47.76,4.3,0,0,11,40,26,80.1,57,78,11,0,35.7,152,35,98,429.87,4508,1,4680
Drew Butler,7302,P,ARZ,7,32,32,4.34,35.63,42.19,10.5,0,0,2,8,1,45.0,10,62,2,0,62.5,210,20,32,138.88,1140,0,1350
Marquette King,7410,P,OAK,16,81,81,4.38,41.37,48.59,12.7,0,0,13,15,23,78.7,38,72,11,3,39.5,405,32,81,354.67,3351,9,3936
Ryan Quigley,7573,P,ARZ,6,34,34,4.71,38.26,41.65,9.4,1,0,5,18,1,65.9,15,55,1,0,23.5,75,8,35,160.26,1301,2,1416
Jeff Locke,7937,P,MIN,16,74,74,4.41,38.97,42.64,8.8,0,0,14,28,18,62.4,34,72,3,0,32.4,211,24,74,326.19,2884,3,3155
Sam Martin,7947,P,DET,16,62,62,4.45,44.19,48.55,6.0,0,0,7,14,11,72.8,28,63,3,0,56.5,210,35,62,275.75,2740,3,3010
Colton Schmidt,8104,P,BUF,16,75,75,4.29,38.15,42.44,6.9,0,0,7,8,4,52.8,24,58,18,0,50.7,262,38,75,321.7,2861,3,3183
Ryan Allen,8242,P,NE,16,72,72,4.21,41.43,44.68,5.2,0,0,14,19,19,63.1,28,57,7,0,36.1,134,26,72,303.27,2983,5,3217
Brad Wing,8256,P,NYG,16,93,93,4.17,40.94,46.2,9.2,0,0,20,16,21,65.8,34,63,12,0,38.7,330,36,93,388.07,3807,8,4297
Tress Way,8358,P,WAS,16,49,49,4.41,38.92,45.08,8.2,0,0,4,7,32,69.7,18,61,7,0,55.1,222,27,49,216.05,1907,4,2209
Pat O'Donnell,8826,P,CHI,16,68,68,4.44,38.41,44.03,13.4,0,0,5,31,6,71.3,27,67,5,0,30.9,282,21,68,301.89,2612,5,2994
Chandler Catanzaro,9140,K,ARZ,1,2,2,3.61,33.0,33.0,,0,0,1,0,1,58.8,0,47,1,0,0.0,0,0,2,7.21,66,0,66
Michael Palardy,9277,P,CAR,7,36,36,4.32,37.92,42.53,6.0,0,0,7,6,5,58.7,15,56,0,0,58.3,126,21,36,155.55,1365,2,1531
Jacob Schum,9373,P,GB,16,56,56,4.3,39.09,43.21,9.4,0,0,7,18,12,61.2,19,65,11,0,28.6,151,16,56,240.98,2189,4,2420
Bradley Pinion,9598,P,SF,16,100,100,4.5,39.77,44.02,8.6,0,0,11,41,28,56.2,28,65,4,0,40.0,345,40,100,449.5,3977,4,4402
Matt Darr,9812,P,MIA,16,90,90,4.27,39.9,44.34,8.1,0,1,15,26,17,67.0,36,66,7,1,41.1,300,37,90,384.43,3591,5,3991
Matt Wile,9972,K,ARZ,4,12,12,4.51,43.0,46.08,5.3,1,0,2,3,1,72.9,2,59,0,0,58.3,37,7,13,54.07,516,0,553
Jordan Berry,10236,P,PIT,16,68,68,4.37,40.75,45.59,9.6,1,0,9,17,25,68.3,28,64,11,0,41.2,269,28,69,296.85,2771,3,3100
Drew Kaser,10813,P,SD,16,59,59,4.31,39.81,46.29,8.5,0,0,6,10,27,50.7,19,69,5,0,55.9,282,33,59,254.03,2349,5,2731
Riley Dixon,10862,P,DEN,16,89,89,4.29,41.31,45.71,6.9,0,0,12,25,10,63.4,31,68,6,0,43.8,271,39,89,381.55,3677,6,4068
Lachlan Edwards,10869,P,NYJ,16,75,75,4.35,37.83,43.15,9.1,1,0,8,22,22,50.0,27,59,6,0,46.7,319,35,76,326.02,2837,4,3236
