player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Julius Peppers,1010,ED,GB,4,0,,,5.8,,,0,0,0,,12,54.4,69.6,82.5,71.1,61.2,74.0,0,,,0,0,0,0.0,0,5,86,1,0,0,0,0,0,0.0,
Dwight Freeney,1019,ED,ATL,5,0,,,0.8,,,0,0,0,,2,60.0,67.7,86.2,68.6,46.4,49.4,0,,100.0,1,0,0,0.0,0,1,129,2,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,5,1,5.0,100.0,31.2,19.5,19.5,0,0,0,0.0,25,77.0,76.5,82.4,69.7,62.9,79.7,1,9,0.0,0,0,0,58.3,2,39,125,1,4,2,0,15,5,0.4,7.5
Terence Newman,1321,CB,MIN,5,1,14.3,40.0,100.0,15.8,6.3,0,1,7,23.3,18,78.0,78.6,83.7,,72.1,65.3,1,12,6.7,1,5,3,35.8,12,204,204,1,13,30,0,103,16,0.5,8.6
Terrell Suggs,1326,ED,BLT,5,1,0.0,100.0,2.1,3.0,3.0,1,0,0,0.0,3,66.8,59.5,4.8,57.9,72.5,80.0,0,1,0.0,0,0,3,79.2,1,3,144,6,4,1,0,1,1,0.3,1.0
Robert Mathis,1447,ED,IND,5,0,,,6.0,,,0,0,0,,14,52.1,56.2,85.6,58.5,53.1,76.8,0,,,0,0,0,0.0,0,9,151,0,0,0,0,0,0,0.0,
Cullen Jenkins,1637,DI,WAS,4,0,,,3.5,,,0,0,0,,32,56.5,52.6,81.4,55.1,54.2,29.8,0,,,0,0,0,0.0,0,2,57,0,0,0,0,0,0,0.0,
DeAngelo Hall,1729,S,WAS,3,0,5.4,85.7,96.8,14.0,12.0,0,0,1,14.3,32,53.2,55.4,79.3,54.9,64.9,57.1,0,29,12.5,1,1,0,113.7,6,90,93,1,7,7,0,79,48,0.9,13.2
Karlos Dansby,1754,LB,CIN,5,1,4.2,88.2,86.9,7.8,6.9,0,0,0,0.0,7,56.4,56.9,23.6,53.8,63.7,67.2,0,24,7.1,1,0,1,104.9,15,126,145,5,12,17,0,156,113,1.3,10.4
Daryl Smith,1760,LB,TB,5,0,4.0,100.0,66.7,11.3,11.3,0,0,0,0.0,30,47.6,55.2,80.7,52.9,63.8,55.3,1,33,0.0,0,0,0,79.2,4,48,72,0,2,4,0,79,63,1.8,19.8
Mike Adams,1972,S,IND,5,0,3.0,66.7,93.2,31.5,21.0,0,0,0,0.0,14,70.5,72.2,83.9,64.9,65.5,72.5,0,12,0.0,0,0,0,75.2,6,204,219,2,12,9,0,38,33,0.2,6.3
Adam Jones,2223,CB,CIN,5,2,8.9,65.4,100.0,9.9,6.5,0,0,2,7.7,7,64.0,63.3,84.6,,55.3,58.6,1,41,10.5,2,2,1,87.0,17,183,183,2,15,26,1,210,71,1.2,12.4
DeMarcus Ware,2228,ED,DEN,2,0,,,3.0,,,0,0,0,,10,60.0,68.3,78.6,76.2,42.5,47.9,0,,,0,0,0,0.0,0,1,33,2,0,0,0,0,0,0.0,
Thomas Davis Sr.,2231,LB,CAR,5,1,3.7,82.4,75.8,8.4,6.9,0,0,0,0.0,5,50.9,61.1,82.9,68.9,67.4,64.4,1,42,7.7,1,0,0,119.5,14,119,157,3,11,17,3,154,98,1.3,11.0
Derrick Johnson,2232,LB,KC,4,3,1.5,80.0,93.6,11.4,9.1,0,0,1,6.7,16,86.8,73.9,83.2,60.2,49.3,46.3,1,13,15.4,2,1,0,58.9,12,146,156,4,8,15,0,72,63,0.5,6.0
Jonathan Babineaux,2276,DI,ATL,5,0,,,6.3,,,0,0,0,,2,51.0,46.0,81.9,59.3,44.6,27.8,0,,100.0,1,0,0,0.0,0,6,95,0,0,0,0,0,0,0.0,
Trent Cole,2363,ED,IND,2,0,0.0,100.0,4.7,2.0,2.0,0,0,0,0.0,14,46.9,57.0,80.0,61.6,58.8,24.1,0,8,,0,0,0,100.0,1,2,43,0,0,1,0,8,8,4.0,8.0
Lorenzo Alexander,2476,ED,BUF,5,1,1.2,100.0,20.8,6.0,6.0,0,0,0,0.0,4,51.0,78.2,84.0,82.8,66.0,72.4,0,19,25.0,1,0,1,104.2,5,31,149,8,2,5,0,45,39,1.5,9.0
Ahmad Brooks,2945,ED,SF,5,0,6.3,75.0,26.2,11.3,8.5,1,1,1,25.0,28,77.7,52.5,12.1,57.1,47.0,38.8,0,24,33.3,2,1,3,109.4,3,34,130,5,4,4,0,43,42,1.3,14.3
Mario Williams,2946,ED,MIA,5,0,0.0,100.0,2.8,3.0,3.0,0,0,0,0.0,17,63.6,67.5,88.1,58.2,67.4,42.0,0,0,100.0,1,0,0,79.2,1,4,141,1,0,1,0,0,0,0.0,0.0
Donte Whitner,2953,S,WAS,1,0,,,75.0,,,0,0,0,,32,62.7,62.2,67.9,59.1,,,0,,,0,0,0,0.0,0,3,4,0,0,0,0,0,0,0.0,
Haloti Ngata,2957,DI,DET,5,1,9.0,100.0,1.5,1.0,1.0,0,0,0,0.0,11,58.6,56.5,52.9,58.6,58.3,72.9,0,8,0.0,0,0,1,139.6,1,2,133,2,1,1,1,8,0,8.0,8.0
Chad Greenway,2962,LB,MIN,4,0,1.3,100.0,88.6,9.3,9.3,0,0,0,0.0,18,41.0,56.4,74.8,53.5,75.2,42.7,0,9,33.3,1,0,0,131.3,3,31,35,1,2,3,1,18,14,0.6,6.0
Antonio Cromartie,2964,CB,IND,4,0,9.1,66.7,100.0,9.1,6.1,1,1,1,4.8,14,52.0,52.7,82.7,,55.6,68.0,0,44,0.0,0,1,5,107.8,14,138,138,1,13,21,1,173,78,1.4,12.4
Tamba Hali,2965,ED,KC,4,0,,,11.0,,,0,0,0,,16,67.3,82.2,82.0,69.3,82.1,78.3,0,,50.0,1,0,0,0.0,0,10,91,1,1,0,0,0,0,0.0,
Johnathan Joseph,2969,CB,HST,5,2,12.4,56.7,100.0,7.9,4.5,0,1,6,20.0,13,51.2,56.8,82.5,,78.2,59.0,0,36,18.8,3,5,2,93.2,17,147,147,1,11,30,1,236,92,1.8,13.9
D'Qwell Jackson,2979,LB,IND,5,1,2.6,78.6,90.5,13.0,10.2,1,0,0,0.0,14,42.6,41.5,22.5,47.0,54.0,43.3,0,20,23.1,3,0,1,100.3,11,153,169,2,9,14,0,113,82,0.8,10.3
Roman Harper,2988,S,NO,4,0,1.1,85.7,83.6,10.0,8.6,0,0,0,0.0,20,54.4,46.5,0.0,49.8,49.8,27.7,0,16,33.3,1,0,1,98.8,6,61,73,0,2,7,0,54,46,0.9,9.0
Will Blackmon,3060,S,WAS,4,0,7.3,66.7,95.5,19.7,13.1,0,0,0,0.0,32,67.2,69.1,81.7,52.8,66.9,49.3,0,12,14.3,1,0,0,76.6,6,127,133,2,6,9,0,41,26,0.3,6.8
Stephen Tulloch,3061,LB,PHI,3,0,2.0,100.0,95.8,5.3,5.3,0,0,0,0.0,24,52.3,59.0,74.5,60.0,70.6,33.5,0,19,25.0,1,0,0,108.3,4,23,24,1,3,4,0,40,32,1.9,10.0
Domata Peko Sr.,3068,DI,CIN,5,0,,,1.1,,,0,0,0,,7,62.4,62.4,85.2,56.7,60.8,74.0,0,,0.0,0,0,0,0.0,0,1,94,1,1,0,0,0,0,0.0,
Kyle Williams,3079,DI,BUF,5,0,,,1.8,,,0,0,0,,4,49.7,70.0,85.1,51.9,82.4,45.2,0,,100.0,1,0,0,0.0,0,3,168,1,0,0,0,0,0,0.0,
Rob Ninkovich,3080,ED,NE,1,0,12.0,50.0,53.3,8.0,4.0,0,0,0,0.0,19,65.7,60.9,76.4,51.7,60.7,74.0,0,20,0.0,0,0,0,85.4,1,8,15,0,1,2,0,20,1,2.5,20.0
Kedric Golston,3141,DI,WAS,2,0,,,11.1,,,0,0,0,,32,60.0,61.0,77.9,56.2,63.0,69.7,0,,,0,0,0,0.0,0,1,9,0,0,0,0,0,0,0.0,
