player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Antonio Brown,5718,WR,PIT,7,72,0,25,0,-0.4,1,87.5,,0,0,0.0,0,2,0,91.1,83.6,0,13,0.0,0,31,7,96.8,30,93.8,8,11.1,0,52,63,9.0,7.4,1.73,2.6,0,75.0,66.7,2,3,0.0,0,2,0,90.0,78.8,0,10,0.0,0,37,6,89.2,33,82.8,8,11.1,0,35,17,2.8,5.8,1.06
Mike Evans,8642,WR,TB,6,72,0,30,0,-2.0,0,100.0,,0,0,0.0,0,0,0,78.7,45.2,0,1,0.0,0,18,1,100.0,18,79.2,1,1.4,0,1,3,3.0,1.0,0.06,24.4,0,55.6,33.3,1,3,0.0,0,5,0,43.6,77.8,0,45,0.0,0,44,5,93.2,41,137.5,9,12.5,1,118,16,3.2,23.6,2.88
T.Y. Hilton,7092,WR,IND,7,68,0,14,0,0.0,0,100.0,,0,0,0.0,0,0,0,78.7,44.3,0,0,0.0,0,19,1,94.7,18,79.2,1,1.5,0,0,0,0.0,0.0,0.0,12.7,2,64.5,80.0,4,5,4.8,1,12,0,68.4,79.2,1,63,0.0,0,180,20,92.8,167,103.0,31,45.6,2,291,112,5.6,14.6,1.74
A.J. Green,6156,WR,CIN,7,68,0,7,0,-1.3,0,87.5,,0,0,0.0,0,3,0,91.1,77.7,0,29,0.0,0,28,7,92.9,26,104.7,8,11.8,0,73,83,11.9,10.4,2.81,8.9,0,62.5,0.0,0,1,0.0,0,5,0,71.6,87.7,0,22,0.0,0,50,10,92.0,46,81.0,16,23.5,0,103,60,6.0,10.3,2.24
Larry Fitzgerald,1724,WR,ARZ,7,67,0,1,0,-0.3,0,100.0,,0,0,0.0,0,1,0,88.7,73.0,0,12,0.0,0,10,3,100.0,10,97.2,3,4.5,0,22,23,7.7,7.3,2.2,9.4,4,65.9,66.7,6,9,6.9,2,17,0,72.4,76.6,1,25,0.5,1,208,27,92.3,192,90.0,41,61.2,2,265,94,3.5,9.8,1.38
DeAndre Hopkins,7808,WR,HST,7,65,0,13,0,,0,,,0,0,,0,0,0,,43.0,0,0,0.0,0,14,0,100.0,14,0.0,0,0.0,0,0,0,,,0.0,12.0,1,45.5,0.0,0,1,16.7,1,4,0,78.6,82.1,0,10,0.0,0,51,5,98.0,50,56.6,11,16.9,0,44,6,1.2,8.8,0.88
Emmanuel Sanders,5606,WR,DEN,7,65,0,10,0,-0.7,0,33.3,,0,0,0.0,0,0,0,78.7,49.2,2,1,0.0,0,13,1,100.0,13,2.8,3,4.6,0,1,2,2.0,1.0,0.08,10.6,1,57.1,,0,0,0.0,0,6,1,90.6,78.9,2,29,0.0,0,55,8,90.9,50,67.3,14,21.5,1,112,33,4.1,14.0,2.24
Odell Beckham Jr.,8647,WR,NYG,7,64,0,21,0,-6.0,0,100.0,,0,0,0.0,0,0,0,78.7,41.3,0,-6,0.0,0,25,1,92.0,23,79.2,1,1.6,0,-6,0,0.0,-6.0,-0.26,11.0,0,33.3,0.0,0,1,0.0,0,1,0,70.5,80.1,0,14,0.0,0,28,1,89.3,25,49.3,3,4.7,0,14,0,0.0,14.0,0.56
Brandon Marshall,3064,WR,NYJ,7,63,0,22,0,-2.0,0,100.0,,0,0,0.0,0,1,0,78.7,40.8,0,3,0.0,0,36,1,94.4,34,79.2,1,1.6,0,3,5,5.0,3.0,0.09,13.0,1,45.5,,0,0,28.6,2,4,0,29.0,67.3,2,18,0.0,0,51,5,92.2,47,22.3,11,17.5,0,58,2,0.4,11.6,1.23
Amari Cooper,9437,WR,OAK,7,62,0,23,0,-2.2,0,100.0,,0,0,0.0,0,0,1,90.9,52.5,0,16,0.0,0,22,5,90.9,20,92.5,5,8.1,0,31,42,8.4,6.2,1.55,8.0,2,66.7,50.0,1,2,14.3,2,6,1,76.4,83.2,0,64,0.0,0,48,12,91.7,44,124.1,18,29.0,1,207,99,8.3,17.3,4.7
Julio Jones,6158,WR,ATL,7,62,0,2,0,,0,,,0,0,,0,0,0,,40.5,0,0,0.0,0,22,0,100.0,22,0.0,0,0.0,0,0,0,,,0.0,21.8,0,40.0,,0,0,0.0,0,2,0,70.8,78.8,0,36,0.0,0,63,4,95.2,60,101.7,10,16.1,1,79,12,3.0,19.8,1.32
Tavon Austin,7789,WR,LA,7,61,0,26,0,-3.1,1,92.3,,0,0,7.7,1,1,0,64.7,58.6,0,8,0.0,0,24,12,95.8,23,79.2,13,21.3,0,38,75,6.3,3.2,1.65,6.3,1,55.2,,0,0,11.1,2,8,0,38.5,61.9,4,43,0.0,0,136,16,91.9,125,55.2,29,47.5,2,165,75,4.7,10.3,1.32
Jarvis Landry,8698,WR,MIA,7,58,0,17,0,-2.1,3,100.0,100.0,1,1,0.0,0,1,0,91.8,81.8,0,21,0.0,0,24,9,91.7,22,83.8,9,15.5,0,37,56,6.2,4.1,1.68,9.0,9,78.3,33.3,2,6,5.3,2,23,1,90.4,90.1,1,42,0.0,0,181,36,96.1,174,110.1,46,79.3,1,500,207,5.8,13.9,2.87
