player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
A.Q. Shipley,5150,C,ARZ,15,100.0,1,1,72.2,76.1,70.3,7,11,648,100.0,100.0,98.3,5,20,2,1078,1078,0,0,1078,703,703,0,0,375,0
Donovan Smith,9467,T,TB,15,100.0,0,30,64.1,62.1,69.0,13,39,603,100.0,100.0,95.2,13,55,3,1072,0,0,1072,1072,661,661,0,0,411,0
Ali Marpet,9494,G,TB,15,100.0,2,30,81.5,78.5,81.5,3,20,603,100.0,100.0,97.8,9,25,2,1072,0,0,0,1072,661,661,1072,0,411,0
Rodney Hudson,6207,C,OAK,15,100.0,1,23,83.5,89.0,83.1,0,8,595,100.0,100.0,99.3,8,8,0,1062,1062,0,0,1062,647,647,0,0,415,0
Gabe Jackson,8716,G,OAK,15,100.0,2,23,74.2,77.8,69.8,5,18,594,100.0,100.0,98.1,6,23,0,1062,0,0,0,1062,646,646,1061,0,416,0
Jahri Evans,3053,G,NO,15,100.0,1,20,68.4,77.4,60.5,3,20,637,100.0,100.0,98.0,6,24,1,1061,0,0,0,1061,677,677,1061,0,384,0
Donald Penn,3459,T,OAK,15,99.9,1,23,90.7,83.5,90.9,3,21,593,99.8,99.8,97.8,10,25,1,1060,0,0,1034,1061,645,646,0,24,415,2
Jason Kelce,6343,C,PHI,15,100.0,1,24,67.8,51.2,75.2,5,21,615,100.0,100.0,97.7,9,27,1,1056,1055,0,0,1056,654,654,0,0,402,0
Zach Strief,3155,T,NO,15,100.0,2,20,77.5,77.2,70.2,6,19,625,100.0,100.0,97.7,4,27,2,1048,0,0,0,1048,664,664,0,1045,384,3
David Andrews,9948,C,NE,15,100.0,0,19,69.4,72.9,66.8,5,16,559,100.0,100.0,98.1,6,21,0,1047,1047,0,0,1047,603,603,0,0,444,0
