player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Darius Slay,7817,CB,DET,7,0,11,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,0.4,1,237,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Daryl Worley,10711,CB,CAR,8,0,5,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,280,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Briean Boddy-Calhoun,10903,CB,CLV,8,0,8,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,0.5,1,183,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Desmond Trufant,7803,CB,ATL,9,0,2,0,0,0,0,0,0,66.7,2,2,100.0,2,2,0,0,0.8,3,383,2,66.7,0,0,0,0,33.3,1,0,0.0,0,0,0,2,2,0
Tharold Simon,7920,CB,ARZ,5,0,1,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,2.6,1,38,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Jaylen Watkins,8736,S,PHI,7,0,24,0,2,0,0,1,1,50.0,1,1,50.0,0,0,0,1,1.8,2,114,2,50.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Brent Grimes,3589,CB,TB,9,0,30,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,339,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Shareece Wright,6241,CB,BLT,5,0,3,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.6,1,169,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Darrell Stuckey,5634,S,SD,4,0,27,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,6.7,1,15,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Josh Norman,7649,CB,WAS,9,0,32,0,1,0,0,0,0,,0,0,,0,0,0,0,0.3,1,329,1,50.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Brandon Flowers,4349,CB,SD,6,0,27,0,5,0,0,2,0,50.0,3,2,33.3,0,0,0,0,2.5,6,236,5,41.7,0,0,3,0,50.0,3,3,50.0,0,0,0,0,0,0
Buster Skrine,6289,CB,NYJ,9,0,22,0,2,0,0,0,0,60.0,3,1,33.3,1,1,0,0,1.6,5,312,3,40.0,0,0,2,0,40.0,2,2,50.0,0,1,1,1,2,1
Lardarius Webb,5011,S,BLT,9,0,3,0,1,0,0,1,1,100.0,4,2,37.5,1,1,0,1,1.2,4,332,2,37.5,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Michael Thomas,7279,S,MIA,9,1,17,1,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,2.4,4,169,2,37.5,1,1,0,0,75.0,3,2,50.0,1,1,0,1,1,0
Justin Simmons,10732,S,DEN,6,0,10,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,3.8,3,80,1,33.3,0,0,0,0,50.0,1,0,0.0,0,0,0,1,1,0
Jude Adjei-Barimah,10298,CB,TB,8,0,30,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,1.7,3,175,1,33.3,0,0,0,0,66.7,2,1,50.0,1,1,0,1,1,0
Jonathan Jones,11217,CB,NE,1,0,19,1,1,0,0,0,0,33.3,1,0,0.0,0,0,0,2,12.5,3,24,2,33.3,0,1,1,2,66.7,2,2,50.0,0,0,0,0,0,0
Josh Johnson,8386,CB,JAX,3,0,15,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,7.1,3,42,1,33.3,0,0,0,0,66.7,2,1,50.0,1,0,0,1,0,0
A.J. Bouye,8110,CB,HST,8,0,13,0,1,0,0,0,0,60.0,3,1,33.3,1,1,0,0,2.3,5,217,2,30.0,0,0,1,0,40.0,2,1,25.0,0,0,0,1,1,0
Shawn Williams,7865,S,CIN,9,0,7,5,5,0,1,1,0,30.0,6,2,16.7,0,0,0,0,6.0,20,334,11,30.0,0,4,4,0,70.0,14,9,35.7,1,1,0,1,1,0
Brian Poole,11052,CB,ATL,10,0,2,2,4,0,0,3,0,40.0,4,3,37.5,0,0,0,0,2.6,10,378,6,30.0,0,2,1,0,60.0,6,3,25.0,0,0,0,0,0,0
Tre Boston,8763,S,CAR,9,0,5,1,1,0,0,1,0,44.4,4,1,12.5,0,0,0,0,3.1,10,323,4,30.0,0,1,0,0,55.6,5,3,50.0,2,2,0,2,2,0
Chris Davis,9242,CB,SF,4,0,28,0,1,0,0,0,0,60.0,3,1,33.3,1,1,0,0,17.9,5,28,2,30.0,0,0,1,0,40.0,2,1,25.0,0,0,0,1,1,0
Will Blackmon,3060,S,WAS,8,0,32,0,2,0,0,1,0,42.9,3,1,16.7,0,0,0,0,3.2,7,222,3,28.6,0,0,1,0,57.1,4,2,37.5,1,1,0,1,1,0
Keith Reaser,8805,CB,SF,8,0,28,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,1.5,2,137,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Mychal Kendricks,7049,LB,PHI,9,0,24,1,2,0,0,0,0,16.7,1,0,0.0,0,0,0,0,8.8,6,68,3,25.0,0,1,2,0,83.3,5,3,30.0,0,0,0,0,0,0
Bacarri Rambo,7972,S,MIA,2,0,17,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,3.5,2,57,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Tyrann Mathieu,7850,S,ARZ,8,0,1,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0.8,2,262,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Ronald Darby,9483,CB,BUF,8,0,4,1,0,0,1,0,0,100.0,2,1,25.0,0,0,0,0,0.8,2,261,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Joe Haden,5532,CB,CLV,7,0,8,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0.7,2,268,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Jamar Taylor,7835,CB,CLV,9,0,8,0,3,0,0,3,0,66.7,4,3,37.5,0,0,0,0,2.0,6,294,3,25.0,0,0,0,0,33.3,2,0,0.0,0,0,1,0,0,1
Leonard Johnson,7385,CB,CAR,3,0,5,0,1,0,0,0,0,83.3,5,1,20.0,1,1,0,0,4.7,6,128,2,25.0,0,0,1,0,16.7,1,1,50.0,0,0,0,1,1,0
Bobby McCain,9578,CB,MIA,9,0,17,0,3,0,0,3,0,54.5,6,4,41.7,1,1,0,0,5.3,11,209,4,22.7,0,0,0,0,45.5,5,0,0.0,0,0,0,1,1,0
Aaron Colvin,8749,CB,JAX,5,0,15,0,3,0,0,0,0,27.3,3,0,0.0,0,0,0,0,8.4,11,131,4,22.7,0,0,3,0,72.7,8,4,31.3,1,1,0,1,1,0
T.J. Ward,5563,S,DEN,10,0,10,4,8,0,2,2,0,40.0,12,5,25.0,1,1,0,1,8.2,31,376,13,22.6,0,2,6,1,60.0,18,8,22.2,0,0,0,1,1,0
Denzel Perryman,9481,LB,SD,7,0,27,0,4,0,0,1,0,50.0,4,1,12.5,0,0,0,0,7.2,9,125,4,22.2,0,0,3,0,50.0,4,3,37.5,0,0,0,0,0,0
Robert McClain,5771,CB,CAR,7,0,5,0,2,0,0,2,1,66.7,6,3,33.3,1,1,0,1,5.7,9,158,3,22.2,0,0,0,0,33.3,3,0,0.0,0,0,0,1,1,0
Damien Wilson,9560,LB,DAL,5,0,9,0,1,0,0,1,0,71.4,5,2,30.0,1,0,0,0,18.4,7,38,2,21.4,0,0,0,0,28.6,2,0,0.0,0,0,0,1,0,0
Rafael Bush,5779,S,DET,9,0,11,0,1,0,0,1,0,42.9,3,1,16.7,0,0,0,0,3.6,7,197,2,21.4,0,0,0,0,57.1,4,1,25.0,1,1,0,1,1,0
Cre'Von LeBlanc,11218,CB,CHI,7,0,6,1,5,0,1,3,0,64.3,9,4,22.2,0,0,0,0,5.3,14,263,6,21.4,0,0,2,0,35.7,5,2,20.0,0,0,0,0,0,0
Eric Weddle,3653,S,BLT,9,0,3,0,3,0,0,2,0,42.9,3,2,33.3,0,0,0,0,2.1,7,338,3,21.4,0,0,1,0,57.1,4,1,12.5,0,0,0,0,0,0
Orlando Scandrick,4457,CB,DAL,5,0,9,0,1,0,0,1,1,50.0,6,1,8.3,0,0,0,1,7.5,12,160,3,20.8,0,0,0,0,50.0,6,2,33.3,2,2,0,2,2,0
Rodney McLeod,7271,S,PHI,9,0,24,0,2,0,0,0,0,0.0,0,0,,0,0,0,0,2.9,10,345,3,20.0,0,0,2,0,100.0,10,3,20.0,1,1,0,1,1,0
Eddie Pleasant,7593,S,HST,7,0,13,0,2,0,0,2,0,80.0,4,2,25.0,0,0,0,0,5.4,5,92,2,20.0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,0,0
T.J. Green,10691,S,IND,8,0,14,2,0,0,1,0,0,60.0,3,1,16.7,0,0,0,0,2.7,5,182,2,20.0,0,1,0,0,40.0,2,1,25.0,0,0,0,0,0,0
Adrian Phillips,9177,S,SD,8,0,27,1,0,0,0,0,0,50.0,4,0,0.0,0,0,0,0,3.6,8,221,2,18.8,0,1,0,0,50.0,4,2,37.5,1,0,0,1,0,0
Andrew Adams,11240,S,NYG,7,0,21,1,2,0,0,0,0,28.6,2,0,0.0,0,0,0,0,3.0,8,263,3,18.8,0,1,2,0,71.4,5,3,30.0,0,0,0,0,0,0
Tyvon Branch,4414,CB,ARZ,4,0,1,1,2,0,0,2,0,25.0,2,2,50.0,0,0,0,0,7.1,8,113,3,18.8,0,1,0,0,75.0,6,1,8.3,0,0,0,0,0,0
Terence Garvin,8515,LB,WAS,6,0,32,1,0,0,1,0,0,87.5,7,2,21.4,1,1,0,0,32.0,8,25,2,18.8,0,0,0,0,12.5,1,0,0.0,0,0,0,1,1,0
Landon Collins,9466,S,NYG,9,0,21,0,4,0,0,2,0,51.9,14,3,14.3,1,1,0,0,6.8,27,395,7,18.5,0,0,2,0,48.1,13,4,23.1,2,2,0,3,3,0
Logan Ryan,7864,CB,NE,9,0,19,1,3,0,1,2,0,54.5,6,3,25.0,0,0,0,0,3.3,11,333,4,18.2,0,0,1,0,45.5,5,1,10.0,0,0,0,0,0,0
Lamarcus Joyner,8676,CB,LA,9,0,26,0,5,0,0,3,0,57.1,8,3,18.8,0,0,0,0,4.5,14,310,5,17.9,0,0,2,0,42.9,6,2,16.7,0,0,0,0,0,0
Ryan Shazier,8650,LB,PIT,6,1,25,1,9,1,0,5,0,55.6,20,6,17.5,1,1,1,1,19.0,36,189,11,16.7,0,1,4,1,44.4,16,5,15.6,0,0,0,1,1,1
James Bradberry,10696,CB,CAR,6,0,5,0,1,0,0,1,0,100.0,3,1,16.7,0,0,0,0,1.5,3,204,1,16.7,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Glover Quin,5035,S,DET,9,0,11,0,2,0,0,1,0,50.0,3,1,16.7,0,0,0,0,1.8,6,342,2,16.7,0,0,1,0,50.0,3,1,16.7,0,0,0,0,0,0
Paul Worrilow,8141,LB,ATL,3,0,2,1,0,0,1,0,0,66.7,2,1,25.0,0,0,0,0,21.4,3,14,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Michael Morgan,6623,LB,SEA,4,0,29,1,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,11.5,3,26,1,16.7,0,1,0,0,66.7,2,1,25.0,0,0,0,0,0,0
Kendall Fuller,10718,CB,WAS,6,0,32,1,1,0,1,1,0,83.3,5,2,20.0,0,0,0,0,3.1,6,193,2,16.7,0,0,0,0,16.7,1,0,0.0,0,0,0,0,0,0
Tashaun Gipson Sr.,7288,S,JAX,9,0,15,0,1,0,0,1,0,66.7,2,1,25.0,0,0,0,0,0.9,3,329,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
LaDarius Gunter,9925,CB,GB,9,0,12,0,1,0,0,0,0,66.7,2,0,0.0,0,0,0,0,1.0,3,288,1,16.7,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0,0
Darius Butler,4964,CB,IND,6,0,14,1,1,0,1,0,0,83.3,5,1,10.0,0,0,0,0,3.6,6,169,2,16.7,0,0,1,0,16.7,1,1,50.0,0,0,0,0,0,0
Trumaine Johnson,7067,CB,LA,7,0,26,0,1,0,0,0,0,66.7,2,0,0.0,0,0,0,0,1.0,3,288,1,16.7,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0,0
Quintin Demps,4431,S,HST,6,0,13,1,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,1.6,3,187,1,16.7,0,1,0,0,66.7,2,1,25.0,0,0,0,0,0,0
Duke Ihenacho,7297,S,WAS,7,0,32,1,0,0,1,0,0,66.7,2,1,25.0,0,0,0,0,2.2,3,137,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Kurt Coleman,5767,S,CAR,9,0,5,2,2,0,1,1,0,41.7,5,2,20.0,0,0,0,0,3.2,12,374,4,16.7,0,1,1,0,58.3,7,2,14.3,0,0,0,0,0,0
Darryl Morris,8456,CB,IND,4,0,14,1,1,0,0,1,0,66.7,4,1,12.5,0,0,0,0,6.2,6,97,2,16.7,0,1,0,0,33.3,2,1,25.0,0,0,0,0,0,0
Jalen Ramsey,10639,CB,JAX,9,0,15,1,1,0,1,0,0,33.3,2,1,25.0,0,0,0,0,1.8,6,336,2,16.7,0,0,1,0,66.7,4,1,12.5,0,0,0,0,0,0
Steven Nelson,9531,CB,KC,9,0,16,1,0,0,1,0,0,66.7,2,1,25.0,0,0,0,0,0.8,3,366,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
David Bruton,5037,S,WAS,4,0,32,0,1,0,0,1,1,66.7,2,1,25.0,0,0,0,1,2.4,3,127,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Tavon Young,10738,CB,BLT,9,0,3,1,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,1.2,3,253,1,16.7,0,1,0,0,33.3,1,1,50.0,0,0,0,0,0,0
Kemal Ishmael,8026,S,ATL,8,0,2,0,2,0,0,1,0,50.0,3,1,16.7,0,0,0,0,3.3,6,184,2,16.7,0,0,1,0,50.0,3,1,16.7,0,0,0,0,0,0
Wesley Woodyard,4583,LB,TEN,10,0,31,2,8,0,0,6,0,67.6,25,6,12.0,0,0,0,0,21.3,38,178,11,15.8,0,2,2,0,32.4,12,5,25.0,1,1,0,1,1,0
Bobby Wagner,7050,LB,SEA,9,0,29,10,2,0,4,1,0,45.2,19,5,13.2,0,0,0,0,14.4,52,360,14,15.4,0,4,1,0,54.8,23,6,15.2,1,1,0,2,2,0
Morgan Burnett,5596,S,GB,8,0,12,0,0,0,0,0,0,80.0,16,1,6.3,1,2,1,0,7.3,20,275,3,15.0,0,0,0,0,20.0,4,2,50.0,2,2,0,3,4,1
Daniel Sorensen,9253,S,KC,9,0,16,2,1,0,0,1,0,29.4,5,2,30.0,1,1,0,0,7.8,17,217,4,14.7,0,2,0,0,70.6,12,2,8.3,0,0,0,1,1,0
Michael Wilhoite,6989,LB,SF,7,0,28,0,3,0,0,2,0,23.5,4,2,25.0,0,0,0,0,15.7,17,108,4,14.7,0,0,1,0,76.5,13,2,11.5,1,1,0,1,1,0
Patrick Chung,4957,S,NE,9,0,19,0,5,0,0,2,0,35.3,6,2,16.7,0,0,0,2,4.6,17,366,5,14.7,0,0,3,2,64.7,11,3,13.6,0,1,1,0,1,1
