player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Julius Peppers,1010,ED,GB,5,0,,,4.8,,,0,0,0,,12,54.4,76.0,83.6,82.7,51.6,34.2,0,,,0,0,0,0.0,0,5,104,2,0,0,0,0,0,0.0,
Dwight Freeney,1019,ED,ATL,6,0,,,0.7,,,0,0,0,,2,60.0,67.7,86.8,68.2,46.4,49.4,0,,100.0,1,0,0,0.0,0,1,150,2,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,6,1,4.0,100.0,30.1,14.3,14.3,0,0,0,0.0,25,77.4,77.6,83.1,66.7,71.1,80.7,1,9,0.0,0,0,0,59.0,3,43,143,1,5,3,0,23,11,0.5,7.7
Terence Newman,1321,CB,MIN,5,1,14.3,40.0,100.0,15.8,6.3,0,1,7,23.3,18,78.0,78.6,83.7,,72.1,65.3,1,12,6.7,1,5,3,35.8,12,204,204,1,13,30,0,103,16,0.5,8.6
Terrell Suggs,1326,ED,BLT,6,1,0.0,100.0,1.7,3.0,3.0,1,0,0,0.0,3,66.8,65.0,0.0,60.8,81.8,81.0,0,1,0.0,0,0,4,79.2,1,3,179,7,4,1,0,1,1,0.3,1.0
Robert Mathis,1447,ED,IND,6,0,7.0,100.0,6.7,12.0,12.0,0,0,0,0.0,14,45.3,54.9,86.4,59.8,50.3,78.3,0,9,0.0,0,0,0,104.2,1,12,178,1,1,1,0,9,2,0.8,9.0
Cullen Jenkins,1637,DI,WAS,5,0,,,3.2,,,0,0,0,,32,56.5,50.8,81.9,54.2,52.2,40.2,0,,,0,0,0,0.0,0,2,62,0,0,0,0,0,0,0.0,
DeAngelo Hall,1729,S,WAS,3,0,5.4,85.7,96.8,14.0,12.0,0,0,1,14.3,32,53.2,55.4,79.3,54.9,64.9,57.1,0,29,12.5,1,1,0,113.7,6,90,93,1,7,7,0,79,48,0.9,13.2
Karlos Dansby,1754,LB,CIN,6,1,5.2,90.9,88.3,7.1,6.4,0,0,0,0.0,7,43.4,48.6,29.9,53.2,65.0,55.5,0,39,10.5,2,0,1,144.5,20,151,171,7,16,22,2,251,165,1.8,12.6
Daryl Smith,1760,LB,TB,5,0,4.0,100.0,66.7,11.3,11.3,0,0,0,0.0,30,47.6,55.2,80.7,52.9,63.8,55.3,1,33,0.0,0,0,0,79.2,4,48,72,0,2,4,0,79,63,1.8,19.8
Mike Adams,1972,S,IND,6,1,3.1,60.0,93.8,38.0,22.8,0,0,0,0.0,14,64.7,68.4,85.1,63.9,70.1,78.8,0,12,0.0,0,0,0,67.9,6,244,260,2,13,10,0,38,33,0.2,6.3
Adam Jones,2223,CB,CIN,6,2,9.4,63.0,100.0,12.2,7.7,0,0,2,7.4,7,65.0,65.3,85.5,,61.5,62.7,1,41,9.5,2,2,2,83.9,17,223,223,2,17,27,1,210,71,1.0,12.4
DeMarcus Ware,2228,ED,DEN,2,0,,,3.0,,,0,0,0,,10,60.0,68.3,78.6,76.2,42.5,47.9,0,,,0,0,0,0.0,0,1,33,2,0,0,0,0,0,0.0,
Thomas Davis Sr.,2231,LB,CAR,6,2,3.8,84.2,79.5,10.2,8.6,0,0,0,0.0,5,56.5,66.3,84.1,69.7,71.2,70.8,1,42,5.9,1,0,0,121.2,16,167,210,4,14,19,3,168,103,1.0,10.5
Derrick Johnson,2232,LB,KC,5,4,1.1,82.4,94.4,12.4,10.2,0,0,1,5.9,16,90.2,76.6,84.1,59.1,46.8,53.9,1,13,11.1,2,1,0,58.8,14,184,195,6,12,17,0,68,63,0.4,4.9
Jonathan Babineaux,2276,DI,ATL,6,0,,,5.7,,,0,0,0,,2,51.0,45.7,82.3,57.9,44.9,26.1,0,,100.0,1,0,0,0.0,0,6,106,0,0,0,0,0,0,0.0,
Trent Cole,2363,ED,IND,2,0,0.0,100.0,4.7,2.0,2.0,0,0,0,0.0,14,46.9,57.0,80.0,61.6,58.8,24.1,0,8,,0,0,0,100.0,1,2,43,0,0,1,0,8,8,4.0,8.0
Lorenzo Alexander,2476,ED,BUF,6,1,1.2,100.0,19.9,6.4,6.4,0,1,0,0.0,4,51.8,83.8,84.4,89.4,66.9,73.5,0,19,25.0,1,0,1,104.2,5,33,166,9,2,5,0,45,39,1.4,9.0
Ahmad Brooks,2945,ED,SF,6,0,6.3,75.0,24.6,13.3,10.0,1,1,1,25.0,28,77.4,52.6,23.7,57.0,46.1,38.8,0,24,33.3,2,1,3,109.4,3,41,167,5,4,4,0,43,42,1.1,14.3
Mario Williams,2946,ED,MIA,6,0,0.0,100.0,2.7,3.0,3.0,0,0,0,0.0,17,63.6,67.6,88.3,58.8,66.9,32.1,0,0,100.0,1,0,0,79.2,1,4,146,1,0,1,0,0,0,0.0,0.0
Donte Whitner,2953,S,WAS,2,0,8.5,50.0,93.3,26.0,13.0,0,0,0,0.0,32,58.3,61.6,76.0,56.3,67.9,82.5,0,22,0.0,0,0,0,89.6,1,28,30,0,2,2,0,22,1,0.8,22.0
Haloti Ngata,2957,DI,DET,5,1,9.0,100.0,1.5,1.0,1.0,0,0,0,0.0,11,58.6,56.5,52.9,58.6,58.3,72.9,0,8,0.0,0,0,1,139.6,1,2,133,2,1,1,1,8,0,8.0,8.0
Chad Greenway,2962,LB,MIN,4,0,1.3,100.0,88.6,9.3,9.3,0,0,0,0.0,18,41.0,56.4,74.8,53.5,75.2,42.7,0,9,33.3,1,0,0,131.3,3,31,35,1,2,3,1,18,14,0.6,6.0
Antonio Cromartie,2964,CB,IND,4,0,9.1,66.7,100.0,9.1,6.1,1,1,1,4.8,14,52.0,52.7,82.7,,55.6,68.0,0,44,0.0,0,1,5,107.8,14,138,138,1,13,21,1,173,78,1.4,12.4
Tamba Hali,2965,ED,KC,5,0,,,8.8,,,1,0,0,,16,68.2,79.0,46.2,69.7,81.6,78.6,0,,50.0,2,0,1,0.0,0,10,113,2,2,0,0,0,0,0.0,
Johnathan Joseph,2969,CB,HST,6,2,11.7,57.6,100.0,8.1,4.6,0,1,6,18.2,13,50.9,57.0,83.1,,81.5,53.8,0,36,21.1,4,5,2,91.9,19,169,169,1,13,33,1,251,105,1.6,13.2
D'Qwell Jackson,2979,LB,IND,6,1,3.1,75.0,90.4,14.9,11.2,1,0,0,0.0,14,47.2,41.8,32.7,46.0,47.7,40.6,0,20,25.0,4,0,1,97.1,12,189,209,2,11,16,0,125,87,0.7,10.4
Roman Harper,2988,S,NO,4,0,1.1,85.7,83.6,10.0,8.6,0,0,0,0.0,20,54.4,46.5,0.0,49.8,49.8,27.7,0,16,33.3,1,0,1,98.8,6,61,73,0,2,7,0,54,46,0.9,9.0
Will Blackmon,3060,S,WAS,5,0,8.7,61.5,95.7,18.0,11.1,0,0,0,0.0,32,65.1,66.3,82.9,62.7,61.3,61.8,0,23,10.0,1,0,0,77.7,8,155,162,4,9,13,0,76,33,0.5,9.5
Stephen Tulloch,3061,LB,PHI,3,0,2.0,100.0,95.8,5.3,5.3,0,0,0,0.0,24,52.3,59.6,74.6,60.0,71.1,33.5,0,19,25.0,1,0,0,108.3,4,23,24,1,3,4,0,40,32,1.9,10.0
