player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Jeremy Zuttah,4397,C,BLT,7,0,3,74.7,1,14,323,100.0,100.0,96.7,0,18,3,349,349,65.8,0,9,153,100.0,100.0,95.8,11,2,167,167
Anthony Castonzo,6174,T,IND,7,0,14,77.8,4,16,318,100.0,100.0,95.9,1,23,3,348,348,73.3,4,11,169,100.0,100.0,94.4,17,2,183,183
Ryan Kelly,10652,C,IND,7,0,14,79.6,2,10,318,100.0,100.0,98.1,1,12,0,348,348,80.6,2,5,169,100.0,100.0,97.9,7,0,183,183
D.J. Humphries,9457,T,ARZ,7,1,1,60.5,3,14,299,100.0,100.0,95.2,1,23,6,320,320,49.2,3,10,134,100.0,100.0,91.4,18,5,147,147
Jared Veldheer,5594,T,ARZ,7,1,1,77.9,2,14,299,100.0,100.0,97.0,2,17,1,320,320,77.4,0,9,134,100.0,100.0,96.6,9,0,147,147
A.Q. Shipley,5150,C,ARZ,7,1,1,75.9,3,2,299,100.0,100.0,98.5,1,7,2,320,320,76.0,1,1,134,100.0,100.0,97.8,4,2,147,147
Rodney Hudson,6207,C,OAK,7,0,23,80.3,0,7,278,100.0,100.0,98.7,1,7,0,303,303,74.5,0,4,112,100.0,100.0,98.2,4,0,120,120
Donald Penn,3459,T,OAK,7,0,23,84.9,1,12,277,100.0,100.0,97.7,3,13,0,302,302,72.2,1,10,112,100.0,100.0,95.1,11,0,120,120
Gabe Jackson,8716,G,OAK,7,1,23,70.4,2,13,277,100.0,100.0,97.3,1,15,0,302,302,61.9,2,8,112,100.0,100.0,95.5,10,0,120,120
Kelechi Osemele,7062,G,OAK,7,0,23,76.0,1,5,276,100.0,100.0,98.9,3,6,0,301,301,66.7,1,3,111,100.0,100.0,98.2,4,0,119,119
