player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Drew Butler,7302,P,ARZ,3,15,15,4.51,33.67,40.33,11.1,0,0,1,4,1,52.1,6,50,1,0,60.0,100,9,15,67.62,505,0,605
Marquette King,7410,P,OAK,4,23,23,4.49,41.48,50.0,17.0,0,0,3,4,23,90.9,12,72,5,1,34.8,136,8,23,103.3,954,3,1150
Ryan Quigley,7573,P,ARZ,1,4,4,4.69,25.5,42.25,47.0,0,0,1,1,1,63.1,1,51,0,0,25.0,47,1,4,18.76,102,1,169
Jeff Locke,7937,P,MIN,4,23,23,4.44,40.57,43.0,4.0,0,0,5,11,18,63.6,12,62,0,0,17.4,16,4,23,102.01,933,2,989
Sam Martin,7947,P,DET,4,16,16,4.62,47.0,49.5,5.0,0,0,1,6,11,75.8,11,63,1,0,50.0,40,8,16,73.93,752,0,792
Colton Schmidt,8104,P,BUF,4,19,19,4.32,38.68,40.63,2.4,0,0,2,4,4,57.1,6,50,5,0,36.8,17,7,19,82.04,735,1,772
Ryan Allen,8242,P,NE,4,19,19,4.3,43.95,45.32,5.2,0,0,5,9,19,65.6,11,57,1,0,26.3,26,5,19,81.78,835,0,861
Brad Wing,8256,P,NYG,4,16,16,4.26,37.56,49.69,14.3,0,0,2,1,21,68.2,3,63,0,0,50.0,114,8,16,68.13,601,4,795
Tress Way,8358,P,WAS,4,8,8,4.45,37.25,42.38,10.3,0,0,1,1,32,72.2,5,59,2,0,50.0,41,4,8,35.62,298,0,339
Pat O'Donnell,8826,P,CHI,4,19,19,4.64,33.16,42.21,22.0,0,0,1,9,6,75.6,4,51,1,0,31.6,132,6,19,88.21,630,2,802
Chandler Catanzaro,9140,K,ARZ,1,2,2,3.61,33.0,33.0,,0,0,1,0,1,58.8,0,47,1,0,0.0,0,0,2,7.21,66,0,66
Jacob Schum,9373,P,GB,3,11,11,4.43,39.09,41.82,10.0,0,0,1,4,12,65.1,2,56,3,0,27.3,30,3,11,48.73,430,0,460
Bradley Pinion,9598,P,SF,4,25,25,4.57,38.84,46.08,13.4,0,0,2,9,28,72.6,8,65,1,0,48.0,161,12,25,114.28,971,1,1152
Matt Darr,9812,P,MIA,4,24,24,4.54,42.79,48.46,9.6,0,0,0,10,17,81.0,11,66,2,0,41.7,96,10,24,108.85,1027,2,1163
Jordan Berry,10236,P,PIT,4,18,18,4.44,42.67,47.78,9.0,0,0,1,4,25,72.4,10,63,4,0,44.4,72,8,18,80.0,768,1,860
Drew Kaser,10813,P,SD,4,16,16,4.23,37.0,40.5,6.2,0,0,1,4,27,55.4,4,56,2,0,56.3,56,9,16,67.74,592,0,648
Riley Dixon,10862,P,DEN,4,17,17,4.4,41.53,47.0,7.6,0,0,4,3,10,68.7,6,57,1,0,41.2,53,7,17,74.79,706,2,799
Lachlan Edwards,10869,P,NYJ,4,12,12,4.59,38.17,43.67,9.4,0,0,1,3,22,55.0,6,54,1,0,58.3,66,7,12,55.05,458,0,524
