player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Joe Reitz,4789,T,IND,2,0,14,62.2,0,8,98,100.0,100.0,91.8,0,12,4,106,106,52.2,0,7,56,100.0,100.0,86.6,11,4,59,59
Jack Mewhort,8694,G,IND,2,0,14,75.8,0,3,98,100.0,100.0,98.5,0,3,0,106,106,82.0,0,2,56,100.0,100.0,98.2,2,0,59,59
Anthony Castonzo,6174,T,IND,2,0,14,74.1,2,3,98,100.0,100.0,96.4,1,6,1,106,106,70.2,2,3,56,100.0,100.0,93.7,6,1,59,59
Ryan Kelly,10652,C,IND,2,0,14,77.6,0,3,98,100.0,100.0,98.5,0,3,0,106,106,80.6,0,1,56,100.0,100.0,99.1,1,0,59,59
Brandon Linder,8728,C,JAX,2,0,15,85.8,1,0,97,100.0,100.0,99.5,0,1,0,102,102,81.4,1,0,46,100.0,100.0,98.9,1,0,51,51
Jermey Parnell,5426,T,JAX,2,0,15,71.7,0,6,97,100.0,100.0,96.9,0,6,0,102,102,64.8,0,5,46,100.0,100.0,94.6,5,0,51,51
A.J. Cann,9500,G,JAX,2,0,15,85.7,0,3,97,100.0,100.0,98.5,0,3,0,102,102,82.7,0,2,46,100.0,100.0,97.8,2,0,51,51
Luke Joeckel,7784,G,JAX,2,0,15,49.4,1,3,97,100.0,100.0,97.9,2,4,0,102,102,39.8,0,3,46,100.0,100.0,96.7,3,0,51,51
Mitch Morse,9482,C,KC,2,0,16,67.9,0,6,96,100.0,100.0,96.9,0,6,0,100,100,78.8,0,1,33,100.0,100.0,98.5,1,0,36,36
Eric Fisher,7783,T,KC,2,1,16,77.9,2,2,96,100.0,100.0,97.9,2,4,0,100,100,65.1,1,1,33,100.0,100.0,97.0,2,0,36,36
Mitchell Schwartz,7041,T,KC,2,0,16,62.1,0,6,96,100.0,100.0,91.7,0,11,5,100,100,40.8,0,6,33,100.0,100.0,81.8,9,3,36,36
Justin Britt,8699,C,SEA,2,0,29,79.4,0,2,89,100.0,100.0,98.9,0,2,0,98,98,80.1,0,1,37,100.0,100.0,98.6,1,0,42,42
Clint Boling,6253,G,CIN,2,0,7,80.2,0,3,94,100.0,100.0,98.4,0,3,0,98,98,69.8,0,2,28,100.0,100.0,96.4,2,0,30,30
Garry Gilliam,9137,T,SEA,2,0,29,57.4,2,5,89,100.0,100.0,93.8,0,9,2,98,98,54.1,2,2,37,100.0,100.0,91.9,5,1,42,42
J'Marcus Webb,5741,T,SEA,2,0,29,42.1,2,5,89,100.0,100.0,96.1,0,7,0,98,98,18.3,2,4,37,100.0,100.0,91.9,6,0,42,42
Bradley Sowell,7693,T,SEA,2,1,29,60.8,2,5,89,100.0,100.0,94.9,3,8,1,98,98,45.1,1,5,37,100.0,100.0,89.2,7,1,42,42
Russell Bodine,8746,C,CIN,2,0,7,45.1,1,3,94,100.0,100.0,95.7,0,6,2,98,98,23.9,1,1,28,100.0,100.0,92.9,3,1,30,30
Mark Glowinski,9567,G,SEA,2,0,29,47.7,2,5,89,100.0,100.0,96.1,0,7,0,98,98,29.0,1,5,37,100.0,100.0,91.9,6,0,42,42
Kevin Zeitler,7032,G,CIN,2,0,7,71.9,2,2,94,100.0,100.0,96.8,0,5,1,98,98,82.7,1,1,28,100.0,100.0,96.4,2,0,30,30
Cedric Ogbuehi,9454,T,CIN,2,0,7,74.7,0,4,93,98.9,99.0,96.8,0,5,1,97,98,70.8,0,2,28,100.0,100.0,92.9,3,1,30,30
Rodney Hudson,6207,C,OAK,2,0,23,77.5,0,3,87,100.0,100.0,98.3,0,3,0,97,97,62.4,0,2,27,100.0,100.0,96.3,2,0,29,29
Brandon Scherff,9438,G,WAS,2,0,32,75.0,2,1,93,100.0,100.0,98.4,0,3,0,96,96,63.9,2,1,46,100.0,100.0,96.7,3,0,48,48
Larry Warford,7846,G,DET,2,0,11,84.7,0,2,87,100.0,100.0,98.9,0,2,0,96,96,79.4,0,1,34,100.0,100.0,98.5,1,0,41,41
Morgan Moses,8701,T,WAS,2,0,32,72.5,0,3,93,100.0,100.0,97.3,0,4,1,96,96,71.2,0,2,46,100.0,100.0,95.7,3,1,48,48
Kelechi Osemele,7062,G,OAK,2,0,23,84.9,1,2,86,100.0,100.0,98.3,0,3,0,96,96,72.3,1,1,27,100.0,100.0,96.3,2,0,29,29
Taylor Decker,10650,T,DET,2,0,11,72.4,2,3,87,100.0,100.0,96.0,0,6,1,96,96,66.2,1,2,34,100.0,100.0,92.6,4,1,41,41
Travis Swanson,8711,C,DET,2,0,11,76.8,0,2,87,100.0,100.0,98.9,1,2,0,96,96,64.0,0,1,34,100.0,100.0,98.5,1,0,41,41
Andrew Whitworth,3000,T,CIN,2,1,7,89.7,0,2,92,97.9,98.0,98.9,2,2,0,96,98,79.5,0,2,28,100.0,100.0,96.4,2,0,30,30
Gabe Jackson,8716,G,OAK,2,0,23,68.8,1,3,86,100.0,100.0,97.7,0,4,0,96,96,61.9,1,1,27,100.0,100.0,96.3,2,0,29,29
Donald Penn,3459,T,OAK,2,0,23,87.5,0,2,86,100.0,100.0,98.8,0,2,0,96,96,82.2,0,1,27,100.0,100.0,98.1,1,0,29,29
Kevin Pamphile,8784,G,TB,2,0,30,49.1,4,1,90,100.0,100.0,97.2,0,5,0,96,96,39.5,4,1,45,100.0,100.0,94.4,5,0,48,48
Laken Tomlinson,9461,G,DET,2,0,11,68.7,1,1,87,100.0,100.0,96.6,1,4,2,96,96,65.5,0,1,34,100.0,100.0,95.6,2,1,41,41
Donovan Smith,9467,T,TB,2,0,30,63.8,2,8,90,100.0,100.0,93.3,0,11,1,96,96,62.1,2,6,45,100.0,100.0,88.9,9,1,48,48
Shawn Lauvao,5616,G,WAS,2,0,32,77.3,0,3,93,100.0,100.0,98.4,0,3,0,96,96,79.6,0,1,46,100.0,100.0,98.9,1,0,48,48
