player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Lane Taylor,8365,G,GB,10,0,12,75.1,1,15,469,100.0,100.0,98.1,0,17,1,503,503,73.4,1,8,176,100.0,100.0,96.9,10,1,194,194
Bryan Bulaga,5548,T,GB,10,0,12,84.4,2,14,460,100.0,100.0,97.6,1,19,3,494,494,80.0,1,8,173,100.0,100.0,95.7,12,3,191,191
Jermey Parnell,5426,T,JAX,10,0,15,68.8,3,21,460,100.0,100.0,96.7,2,27,3,494,494,65.4,3,13,213,100.0,100.0,94.8,19,3,235,235
A.J. Cann,9500,G,JAX,10,1,15,75.1,1,16,460,100.0,100.0,97.5,3,20,3,494,494,72.6,0,12,213,100.0,100.0,95.8,15,3,235,235
D.J. Humphries,9457,T,ARZ,10,1,1,58.8,5,23,447,100.0,100.0,94.9,3,37,9,483,483,50.7,4,14,202,100.0,100.0,91.6,26,8,225,225
A.Q. Shipley,5150,C,ARZ,10,1,1,79.4,3,6,447,100.0,100.0,98.5,1,11,2,483,483,78.0,1,4,202,100.0,100.0,97.8,7,2,225,225
John Greco,4379,G,CLV,11,1,8,78.2,5,15,455,100.0,100.0,96.9,2,24,4,482,482,71.7,3,10,232,100.0,100.0,95.9,16,3,245,245
Joe Thomas,3619,T,CLV,11,1,8,90.7,3,18,453,99.6,99.6,97.2,1,23,2,480,482,86.4,2,12,232,100.0,100.0,96.6,15,1,245,245
David Bakhtiari,7891,T,GB,10,2,12,92.1,0,10,445,100.0,100.0,98.2,3,13,3,478,478,88.4,0,6,170,100.0,100.0,97.1,8,2,188,188
Ryan Kelly,10652,C,IND,10,0,14,80.1,2,13,442,100.0,100.0,98.3,1,15,0,477,477,81.7,2,8,230,100.0,100.0,97.8,10,0,247,247
Anthony Castonzo,6174,T,IND,10,0,14,74.4,6,27,442,100.0,100.0,95.1,2,38,5,477,477,69.2,5,17,230,100.0,100.0,93.5,26,4,247,247
Austin Pasztor,7689,T,CLV,11,1,8,73.6,2,28,449,100.0,100.0,96.2,4,32,2,476,476,65.8,1,25,229,100.0,100.0,93.4,28,2,242,242
Jeremy Zuttah,4397,C,BLT,10,0,3,75.3,1,17,435,100.0,100.0,97.2,2,21,3,475,475,67.3,0,12,200,100.0,100.0,96.0,14,2,219,219
