player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,10,44,44,4.29,39.57,48.5,12.2,0,0,1,6,13,69.6,17,62,5,0,65.9,353,29,44,188.65,1741,2,2134
Matt Bryant,1223,K,ATL,1,2,2,4.02,33.5,33.5,,0,0,0,2,2,59.2,0,36,0,0,0.0,0,0,2,8.03,67,0,67
Andy Lee,1906,P,CAR,9,36,36,4.45,40.36,49.14,13.9,0,0,7,7,5,72.4,18,76,1,0,47.2,236,17,36,160.03,1453,4,1769
Donnie Jones,1939,P,PHI,10,45,45,4.27,39.62,45.82,11.4,0,0,9,13,24,64.2,13,72,3,0,31.1,159,14,45,192.2,1783,6,2062
Dustin Colquitt,2316,P,KC,10,48,48,4.52,41.19,45.77,6.3,0,0,5,15,16,74.9,23,64,3,0,39.6,120,19,48,217.1,1977,5,2197
Sam Koch,3148,P,BLT,10,55,55,4.33,39.64,46.91,11.9,0,0,5,8,3,84.7,23,68,11,0,49.1,320,27,55,238.32,2180,4,2580
Jon Ryan,3493,P,SEA,10,48,48,4.37,41.17,45.48,7.4,1,0,8,14,29,66.5,20,62,2,0,41.7,147,20,49,209.84,1976,3,2183
Brett Kern,4580,P,TEN,11,50,50,4.39,37.76,45.02,12.6,0,0,5,14,31,73.9,20,71,2,0,48.0,303,24,50,219.59,1888,3,2251
Kevin Huber,5066,P,CIN,10,50,50,4.17,39.22,45.58,9.2,0,0,6,11,7,55.8,19,61,3,0,52.0,238,26,50,208.66,1961,4,2279
Thomas Morstead,5088,P,NO,10,37,37,4.62,43.68,49.38,7.6,0,0,5,5,20,87.7,16,66,4,0,54.1,151,20,37,171.11,1616,3,1827
Pat McAfee,5146,P,IND,10,40,40,4.43,43.0,50.33,9.5,0,0,3,9,14,89.4,16,74,6,0,35.0,133,14,40,177.15,1720,8,2013
Britton Colquitt,5192,P,CLV,11,54,54,4.43,40.87,45.43,8.2,0,0,6,18,8,68.3,16,65,3,0,46.3,206,25,54,239.1,2207,2,2453
Graham Gano,5443,K,CAR,1,4,4,4.35,29.75,45.0,10.5,0,0,0,0,5,50.2,0,54,0,0,50.0,21,2,4,17.41,119,2,180
Matt Bosher,6344,P,ATL,9,26,26,4.45,41.77,46.92,12.7,0,0,4,11,2,67.4,15,68,0,0,34.6,114,9,26,115.59,1086,1,1220
Chris Jones,6798,P,DAL,10,31,31,4.66,39.29,46.65,11.4,0,0,2,8,9,83.0,12,63,4,0,41.9,148,13,31,144.46,1218,4,1446
Bryan Anger,7072,P,TB,10,48,48,4.75,42.06,46.02,6.1,0,0,3,19,30,83.2,22,59,3,0,37.5,110,18,48,227.96,2019,4,2209
Brad Nortman,7192,P,JAX,10,46,46,4.54,38.63,46.48,14.5,0,0,11,9,15,65.8,18,78,2,0,39.1,261,18,46,208.69,1777,5,2138
Johnny Hekker,7252,P,LA,10,58,58,4.43,44.64,46.47,4.5,0,0,7,24,26,83.2,37,78,7,0,32.8,86,19,58,256.99,2589,1,2695
Drew Butler,7302,P,ARZ,4,20,20,4.46,34.7,41.45,11.3,0,0,1,6,1,53.2,8,51,1,0,60.0,135,12,20,89.13,694,0,829
Marquette King,7410,P,OAK,10,47,47,4.4,42.26,48.7,12.8,0,0,9,7,23,88.9,24,72,8,1,40.4,243,19,47,206.72,1986,3,2289
Ryan Quigley,7573,P,ARZ,6,34,34,4.71,38.26,41.65,9.4,1,0,5,18,1,65.9,15,55,1,0,23.5,75,8,35,160.26,1301,2,1416
Jeff Locke,7937,P,MIN,10,52,52,4.45,40.52,44.19,8.7,0,0,12,21,18,67.3,25,72,0,0,28.8,131,15,52,231.46,2107,3,2298
Sam Martin,7947,P,DET,10,40,40,4.55,45.78,49.6,6.0,0,0,3,11,11,78.0,18,63,3,0,55.0,133,22,40,182.02,1831,1,1984
Colton Schmidt,8104,P,BUF,10,46,46,4.34,38.61,42.11,5.8,0,0,5,5,4,62.3,20,58,13,0,45.7,121,21,46,199.52,1776,2,1937
Ryan Allen,8242,P,NE,10,42,42,4.21,40.71,44.0,5.6,0,0,8,13,19,62.9,19,57,4,0,33.3,78,14,42,176.88,1710,3,1848
Brad Wing,8256,P,NYG,10,53,53,4.33,40.13,47.13,12.9,0,0,8,11,21,69.8,18,63,7,0,39.6,271,21,53,229.46,2127,5,2498
Tress Way,8358,P,WAS,10,28,28,4.38,37.39,43.68,7.4,0,0,3,4,32,69.2,11,61,4,0,46.4,96,13,28,122.69,1047,4,1223
Pat O'Donnell,8826,P,CHI,10,48,48,4.57,39.04,43.94,13.0,0,0,3,23,6,76.4,19,67,4,0,31.3,195,15,48,219.21,1874,2,2109
Chandler Catanzaro,9140,K,ARZ,1,2,2,3.61,33.0,33.0,,0,0,1,0,1,58.8,0,47,1,0,0.0,0,0,2,7.21,66,0,66
Michael Palardy,9277,P,CAR,1,6,6,4.2,35.67,46.67,11.5,0,0,1,0,5,58.1,2,56,0,0,66.7,46,4,6,25.19,214,1,280
Jacob Schum,9373,P,GB,10,31,31,4.43,40.55,45.0,8.9,0,0,3,9,12,69.9,7,65,6,0,35.5,98,11,31,137.43,1257,2,1395
Bradley Pinion,9598,P,SF,10,60,60,4.52,39.18,44.78,10.2,0,0,7,22,28,62.0,16,65,1,0,45.0,276,27,60,271.05,2351,3,2687
Matt Darr,9812,P,MIA,10,55,55,4.31,41.02,46.25,9.1,0,1,6,16,17,76.7,20,66,5,1,45.5,228,25,55,236.92,2256,3,2544
Jordan Berry,10236,P,PIT,10,46,46,4.33,41.13,46.28,10.3,1,0,7,10,25,69.0,20,63,7,0,45.7,217,21,47,199.32,1892,1,2129
Drew Kaser,10813,P,SD,10,36,36,4.32,40.69,44.89,4.8,0,0,4,7,27,48.4,14,62,3,0,52.8,91,19,36,155.56,1465,3,1616
Riley Dixon,10862,P,DEN,10,48,48,4.35,41.67,46.02,6.5,0,0,6,13,10,63.9,14,68,2,0,47.9,149,23,48,208.56,2000,3,2209
Lachlan Edwards,10869,P,NYJ,10,48,48,4.38,37.77,42.94,9.0,0,0,7,11,22,52.3,18,59,5,0,47.9,208,23,48,210.06,1813,2,2061
