player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Zack Martin,8651,G,DAL,11,0,9,70.5,100.0,132,36.8,132,85.1,1,100.0,359,359,84.5,100.0,194,54.0,194
Doug Free,3738,T,DAL,11,0,9,54.6,100.0,132,36.8,132,61.9,1,100.0,359,359,62.5,100.0,194,54.0,194
Travis Frederick,7812,C,DAL,11,0,9,66.8,100.0,132,36.8,132,81.7,3,100.0,359,359,82.1,100.0,194,54.0,194
Jason Witten,1384,TE,DAL,11,0,9,63.1,100.0,131,37.0,131,63.9,1,100.0,354,354,59.9,100.0,190,53.7,190
Jack Conklin,10642,T,TEN,12,0,31,64.5,100.0,170,49.7,170,71.3,0,100.0,342,342,73.4,100.0,149,43.6,149
Ben Jones,7099,C,TEN,12,0,31,65.7,100.0,168,49.3,168,62.9,2,100.0,341,341,62.4,100.0,150,44.0,150
Dak Prescott,10769,QB,DAL,11,0,9,60.0,99.2,131,39.7,132,60.0,0,93.2,330,354,60.0,95.8,183,55.5,191
Donovan Smith,9467,T,TB,11,0,30,65.7,100.0,142,45.5,142,66.0,2,100.0,312,312,62.0,100.0,127,40.7,127
Ali Marpet,9494,G,TB,11,0,30,63.6,100.0,142,45.5,142,74.7,2,100.0,312,312,80.0,100.0,127,40.7,127
Andrew Norwell,9126,G,CAR,11,0,5,70.5,100.0,182,58.5,182,66.0,0,100.0,311,311,55.5,100.0,79,25.4,79
Trai Turner,8727,G,CAR,11,0,5,63.5,100.0,182,58.7,182,67.2,2,100.0,310,310,68.2,100.0,78,25.2,78
Taylor Lewan,8646,T,TEN,12,0,31,86.2,100.0,151,48.7,151,87.7,2,100.0,310,310,79.5,100.0,140,45.2,140
Mike Remmers,7431,T,CAR,11,0,5,75.2,100.0,182,58.7,182,67.7,1,100.0,310,310,52.4,100.0,78,25.2,78
Joe Thuney,10712,G,NE,11,0,19,71.5,100.0,156,50.5,156,67.2,1,100.0,309,309,58.8,100.0,107,34.6,107
Demar Dotson,5410,T,TB,11,0,30,63.9,100.0,138,45.0,138,79.1,0,100.0,307,307,82.6,100.0,126,41.0,126
Xavier Su'a-Filo,8668,G,HST,11,0,13,48.9,100.0,101,32.9,101,67.1,1,100.0,307,307,71.7,100.0,174,56.7,174
Marcus Mariota,9435,QB,TEN,12,0,31,60.0,95.8,158,51.5,165,60.0,0,91.4,307,336,60.0,92.6,138,45.0,149
Greg Mancz,10019,C,HST,11,0,13,62.3,100.0,101,32.9,101,67.4,0,100.0,307,307,68.8,100.0,174,56.7,174
David Andrews,9948,C,NE,11,0,19,69.4,100.0,156,51.0,156,62.2,2,100.0,306,306,45.7,100.0,105,34.3,105
Greg Olsen,3647,TE,CAR,11,0,5,66.3,100.0,175,57.8,175,62.1,0,100.0,303,303,64.5,100.0,78,25.7,78
John Miller,9514,G,BUF,11,0,4,59.9,100.0,169,56.7,169,66.8,0,100.0,298,298,77.3,100.0,98,32.9,98
Chris Clark,4623,T,HST,11,0,13,62.3,100.0,100,33.8,100,63.4,3,100.0,296,296,60.4,100.0,164,55.4,164
Josh Kline,8230,G,TEN,10,0,31,63.9,100.0,150,50.7,150,66.2,0,100.0,296,296,60.4,100.0,128,43.2,128
Richie Incognito,2298,G,BUF,11,0,4,65.6,100.0,168,56.8,168,62.5,2,100.0,296,296,59.1,100.0,97,32.8,97
Matt Slauson,5117,C,SD,11,0,27,63.7,100.0,123,41.6,123,67.2,0,100.0,296,296,64.7,100.0,135,45.6,135
Jason Kelce,6343,C,PHI,11,0,24,66.1,100.0,135,45.8,135,71.1,4,100.0,295,295,71.3,100.0,137,46.4,137
Brock Osweiler,7059,QB,HST,11,0,13,60.0,100.0,101,34.2,101,60.3,0,96.1,295,307,60.3,100.0,174,59.0,174
DeAndre Hopkins,7808,WR,HST,11,0,13,63.6,100.0,99,33.7,99,80.0,1,100.0,294,294,76.7,100.0,165,56.1,165
Max Garcia,9566,G,DEN,11,0,10,69.5,100.0,42,14.3,42,69.3,2,100.0,293,293,67.7,100.0,213,72.7,213
Matt Paradis,8841,C,DEN,11,0,10,70.5,100.0,42,14.3,42,89.6,2,100.0,293,293,84.6,100.0,213,72.7,213
Michael Schofield III,8730,G,DEN,11,1,10,68.3,100.0,42,14.3,42,67.4,2,100.0,293,293,63.6,100.0,213,72.7,213
Max Unger,4972,C,NO,11,0,20,61.7,100.0,125,42.8,125,63.3,0,100.0,292,292,69.3,100.0,118,40.4,118
Jameis Winston,9434,QB,TB,11,0,30,60.0,98.6,137,47.1,139,60.0,0,94.2,291,309,60.0,99.2,126,43.3,127
Russell Okung,5531,T,DEN,11,2,10,64.4,100.0,42,14.5,42,71.1,3,100.0,290,290,66.2,100.0,210,72.4,210
Jahri Evans,3053,G,NO,11,0,20,56.6,100.0,123,42.7,123,60.6,1,100.0,288,288,61.3,100.0,116,40.3,116
Gabe Jackson,8716,G,OAK,11,0,23,62.9,100.0,146,50.7,146,66.1,4,100.0,288,288,62.3,100.0,102,35.4,102
Rodney Hudson,6207,C,OAK,11,1,23,83.0,100.0,146,50.7,146,81.0,1,100.0,288,288,77.6,100.0,102,35.4,102
Zach Strief,3155,T,NO,11,0,20,62.5,100.0,124,43.1,124,74.0,0,100.0,288,288,80.1,100.0,116,40.3,116
Kelechi Osemele,7062,G,OAK,11,0,23,82.6,100.0,146,50.7,146,86.3,1,100.0,288,288,79.6,100.0,102,35.4,102
Donald Penn,3459,T,OAK,11,0,23,91.3,100.0,145,50.5,145,90.9,0,100.0,287,287,76.1,100.0,102,35.5,102
Jordan Mills,7945,T,BUF,11,0,4,56.6,100.0,162,56.6,162,54.4,2,100.0,286,286,54.2,100.0,94,32.9,94
Philip Rivers,1725,QB,SD,11,1,27,60.0,100.0,122,42.8,122,60.0,1,97.9,285,291,60.0,100.0,134,47.0,134
D.J. Humphries,9457,T,ARZ,11,0,1,75.2,100.0,168,59.4,168,76.6,0,100.0,283,283,74.3,100.0,91,32.2,91
D.J. Fluker,7792,G,SD,11,0,27,58.6,100.0,115,41.1,115,59.9,2,100.0,280,280,62.1,100.0,127,45.4,127
Trent Brown,9677,T,SF,11,0,28,64.2,100.0,78,27.9,78,56.3,0,100.0,280,280,53.1,100.0,197,70.4,197
Zane Beadles,5570,G,SF,11,0,28,72.2,100.0,78,27.9,78,61.3,0,100.0,280,280,55.7,100.0,197,70.4,197
Brandon Brooks,7078,G,PHI,10,0,24,62.2,100.0,127,45.5,127,69.4,1,100.0,279,279,75.5,100.0,130,46.6,130
A.Q. Shipley,5150,C,ARZ,11,0,1,66.2,100.0,165,59.1,165,70.9,2,100.0,279,279,72.3,100.0,91,32.6,91
Drew Brees,802,QB,NO,11,0,20,60.0,100.0,125,45.0,125,60.0,0,95.2,278,292,60.0,98.3,116,41.7,118
