tour,year,season,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw
pga,2021,2021,3M Open,525,"Champ, Cameron",23542,1,1,TPC Twin Cities,883,69,2.115,-0.257,-0.161,-0.277,-0.696,1.419,296.6,0.5,0.611,0.875,38.904,28.741
pga,2021,2021,3M Open,525,"Champ, Cameron",23542,1,2,TPC Twin Cities,883,67,1.105,0.186,1.405,0.866,2.457,3.562,292.0,0.786,0.722,0.667,16.556,22.085
pga,2021,2021,3M Open,525,"Champ, Cameron",23542,1,3,TPC Twin Cities,883,67,2.384,0.269,0.184,0.469,0.922,3.306,300.4,0.786,0.833,0.833,5.851,34.653
pga,2021,2021,3M Open,525,"Champ, Cameron",23542,1,4,TPC Twin Cities,883,66,2.874,-0.546,2.264,-0.281,1.444,4.333,304.3,0.429,0.889,1.0,55.283,21.61
pga,2021,2021,3M Open,525,"Oosthuizen, Louis",7672,T2,1,TPC Twin Cities,883,68,-0.05,-1.111,1.715,1.866,2.469,2.419,298.2,0.857,0.889,0.6,37.567,27.807
pga,2021,2021,3M Open,525,"Oosthuizen, Louis",7672,T2,2,TPC Twin Cities,883,68,-0.025,-0.055,2.041,0.601,2.587,2.562,291.6,0.643,0.889,0.667,40.499,28.051
pga,2021,2021,3M Open,525,"Oosthuizen, Louis",7672,T2,3,TPC Twin Cities,883,69,1.087,0.414,0.273,-0.468,0.219,1.306,291.3,0.714,0.889,0.5,30.204,38.84
pga,2021,2021,3M Open,525,"Oosthuizen, Louis",7672,T2,4,TPC Twin Cities,883,66,-0.75,1.334,3.569,0.158,5.068,4.333,299.4,0.714,0.833,1.0,9.044,26.136
pga,2021,2021,3M Open,525,"Vegas, Jhonattan",13508,T2,1,TPC Twin Cities,883,64,1.767,1.479,2.27,0.904,4.652,6.419,299.8,0.714,0.722,1.0,59.294,25.455
pga,2021,2021,3M Open,525,"Vegas, Jhonattan",13508,T2,2,TPC Twin Cities,883,69,-0.198,-0.013,0.76,1.013,1.76,1.562,297.1,0.643,0.778,0.429,34.807,41.276
pga,2021,2021,3M Open,525,"Vegas, Jhonattan",13508,T2,3,TPC Twin Cities,883,70,0.452,0.232,-0.666,0.288,-0.146,0.306,309.8,0.571,0.778,0.5,26.591,33.309
pga,2021,2021,3M Open,525,"Vegas, Jhonattan",13508,T2,4,TPC Twin Cities,883,68,0.051,-0.086,1.909,0.437,2.267,2.333,302.4,0.571,0.833,1.0,54.876,26.229
pga,2021,2021,3M Open,525,"Schwartzel, Charl",7398,T2,1,TPC Twin Cities,883,67,0.27,0.868,1.111,1.171,3.149,3.419,297.0,0.714,0.778,0.8,26.118,30.095
pga,2021,2021,3M Open,525,"Schwartzel, Charl",7398,T2,2,TPC Twin Cities,883,68,1.87,0.628,-0.847,0.911,0.692,2.562,295.9,0.714,0.778,0.833,22.081,38.205
pga,2021,2021,3M Open,525,"Schwartzel, Charl",7398,T2,3,TPC Twin Cities,883,68,3.463,0.671,-0.102,-1.726,-1.157,2.306,290.6,0.643,0.778,0.833,28.279,49.768
pga,2021,2021,3M Open,525,"Schwartzel, Charl",7398,T2,4,TPC Twin Cities,883,68,0.856,-0.228,0.972,0.711,1.462,2.333,294.9,0.643,0.833,0.6,35.965,38.135
pga,2021,2021,3M Open,525,"Mitchell, Keith",17365,5,1,TPC Twin Cities,883,69,2.34,0.353,-1.893,0.62,-0.921,1.419,312.2,0.571,0.667,0.75,74.155,42.749
pga,2021,2021,3M Open,525,"Mitchell, Keith",17365,5,2,TPC Twin Cities,883,70,0.223,-1.087,0.633,0.793,0.339,0.562,307.6,0.571,0.611,0.5,41.167,32.305
pga,2021,2021,3M Open,525,"Mitchell, Keith",17365,5,3,TPC Twin Cities,883,66,3.376,-1.321,0.116,2.135,0.93,4.306,309.7,0.929,0.722,0.667,101.118,31.514
pga,2021,2021,3M Open,525,"Mitchell, Keith",17365,5,4,TPC Twin Cities,883,67,1.22,0.535,-0.475,2.031,2.098,3.333,313.2,0.857,0.889,0.8,98.096,35.95
pga,2021,2021,3M Open,525,"Armour, Ryan",8469,T6,1,TPC Twin Cities,883,67,0.55,0.218,0.704,1.948,2.869,3.419,291.0,1.0,0.889,1.0,,29.807
pga,2021,2021,3M Open,525,"Armour, Ryan",8469,T6,2,TPC Twin Cities,883,65,2.912,1.037,1.395,0.218,2.65,5.562,279.5,0.786,0.833,1.0,41.165,30.528
pga,2021,2021,3M Open,525,"Armour, Ryan",8469,T6,3,TPC Twin Cities,883,71,1.583,-1.695,-2.127,1.545,-2.277,-0.694,285.9,1.0,0.667,0.75,,36.391
pga,2021,2021,3M Open,525,"Armour, Ryan",8469,T6,4,TPC Twin Cities,883,70,1.4,0.577,-0.063,-1.603,-1.082,0.333,284.2,0.429,0.722,1.0,50.531,34.37
pga,2021,2021,3M Open,525,"Pereira, Mito",19455,T6,1,TPC Twin Cities,883,70,-0.377,-0.126,0.708,0.215,0.796,0.419,291.1,0.714,0.889,1.0,46.575,34.474
pga,2021,2021,3M Open,525,"Pereira, Mito",19455,T6,2,TPC Twin Cities,883,67,1.932,1.118,-0.111,0.623,1.63,3.562,294.7,0.571,0.778,1.0,46.898,36.388
pga,2021,2021,3M Open,525,"Pereira, Mito",19455,T6,3,TPC Twin Cities,883,69,0.072,0.093,1.676,-0.535,1.234,1.306,296.4,0.786,0.889,1.0,35.493,25.857
pga,2021,2021,3M Open,525,"Pereira, Mito",19455,T6,4,TPC Twin Cities,883,67,2.15,-0.421,0.227,1.355,1.168,3.333,296.4,0.714,0.722,0.571,37.388,29.145
