player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Kurt Warner,112,QB,ARZ,12,80.5,435,472,7.4,0.0,14,16,3.2,68.4,323,0,152,7.7,492,27,185,1,60.7,72.9,75.5,32.1,14,11,519,8,12.5,99.4,3.9,19,1,3,6,24,13,2.5,3747,7.9
Drew Brees,802,QB,NO,12,75.6,446,471,8.5,0.0,12,22,4.5,66.0,311,0,130,7.7,485,26,169,20,91.7,84.2,83.0,48.0,5,14,507,2,7.7,96.0,2.1,10,4,3,5,24,14,2.8,3875,8.2
Jay Cutler,2956,QB,DEN,12,72.7,428,449,10.2,0.0,12,35,7.3,60.8,273,0,114,12.2,473,38,163,10,75.4,76.1,77.3,44.3,1,13,506,2,6.1,87.8,1.5,7,17,4,4,21,24,4.7,3393,7.6
Peyton Manning,327,QB,IND,12,75.0,416,445,9.3,0.0,12,24,5.2,63.1,281,0,146,9.9,459,31,157,14,89.2,84.0,85.2,34.2,4,12,480,3,8.2,85.3,2.6,12,2,2,11,19,10,2.1,2948,6.6
Donovan McNabb,438,QB,PHI,12,70.8,415,439,8.9,0.0,9,23,5.1,59.7,262,0,125,10.9,474,32,150,24,71.0,68.2,67.5,61.5,2,10,487,5,14.4,84.7,3.8,18,17,1,12,18,17,3.5,3028,6.9
Aaron Rodgers,2241,QB,GB,12,76.9,372,404,8.8,0.0,5,19,4.5,63.6,257,0,127,10.1,455,29,144,12,73.5,74.1,75.8,50.0,6,10,475,6,19.7,91.2,5.5,25,26,5,16,20,14,2.9,2897,7.2
Matt Cassel,2447,QB,NE,12,76.3,371,398,7.7,0.0,12,10,2.4,64.6,257,0,131,9.2,467,26,146,19,53.8,56.7,57.8,49.3,2,10,481,1,29.0,85.5,8.1,38,31,3,10,13,16,3.3,2786,7.0
David Garrard,1109,QB,JAX,12,78.4,370,398,8.7,0.0,5,16,3.8,63.6,253,0,157,12.8,464,37,155,15,59.7,77.0,77.7,56.1,9,9,488,2,21.0,82.9,7.1,33,33,1,13,10,11,2.3,2755,6.9
Brett Favre,14,QB,NYJ,12,77.2,377,390,7.2,0.0,3,13,3.1,68.7,268,0,82,7.9,420,23,148,22,48.2,63.3,65.8,27.9,3,14,453,3,28.0,90.4,5.5,23,7,3,4,20,24,5.3,2708,6.9
Jason Campbell,2242,QB,WAS,12,76.0,350,378,7.1,0.0,11,8,2.0,63.8,241,0,121,9.4,428,25,136,32,65.5,74.7,74.9,52.0,5,4,452,0,26.4,87.8,7.5,32,18,3,9,10,6,1.3,2560,6.8
Eli Manning,1722,QB,NYG,12,73.7,354,371,9.2,0.0,8,16,4.0,62.0,230,0,96,11.9,390,31,137,21,66.6,69.2,71.1,40.9,2,8,420,6,15.6,91.3,3.8,15,4,1,6,19,12,2.9,2624,7.1
Chad Pennington,596,QB,MIA,12,75.0,344,364,8.5,0.0,6,9,2.4,65.4,238,0,106,7.8,394,20,145,17,71.5,74.3,76.2,39.6,8,6,402,1,19.8,92.7,5.3,21,9,1,5,11,7,1.7,2880,7.9
Philip Rivers,1725,QB,SD,12,76.1,330,357,9.1,0.0,5,17,4.5,65.0,232,0,112,7.6,382,19,145,27,46.9,78.9,79.6,46.3,6,10,402,6,17.0,100.5,5.0,19,6,0,16,23,13,3.2,2955,8.3
Ben Roethlisberger,1732,QB,PIT,12,71.5,326,342,9.1,0.0,3,15,4.2,60.5,207,0,126,11.2,386,26,122,25,53.1,68.0,69.8,41.6,5,12,400,4,27.0,80.0,8.8,34,10,1,7,13,10,2.5,2419,7.1
Matt Ryan,4317,QB,ATL,12,75.9,307,333,9.7,0.0,4,28,7.9,61.0,203,0,91,12.9,361,30,125,2,89.0,84.4,89.3,29.4,5,6,382,0,14.3,91.3,3.6,13,15,2,15,13,11,2.9,2627,7.9
Joe Flacco,4332,QB,BLT,12,71.5,305,331,8.5,0.0,4,8,2.3,61.0,202,1,109,7.3,365,16,120,3,79.3,63.9,64.4,44.7,8,9,388,3,21.1,82.3,6.3,23,11,1,13,12,14,3.6,2276,6.9
Jake Delhomme,303,QB,CAR,12,69.7,307,329,9.7,0.0,14,16,4.7,57.8,190,0,88,11.2,352,24,115,5,65.6,77.2,78.3,39.9,3,9,367,2,20.5,81.7,5.1,18,5,1,4,12,8,2.2,2427,7.4
Kerry Collins,115,QB,TEN,12,73.4,301,328,8.2,0.0,10,9,2.6,58.5,192,0,76,13.1,340,29,115,31,87.7,69.2,71.3,38.9,4,4,357,3,9.2,81.9,2.1,7,5,0,13,9,6,1.7,2125,6.5
Kyle Orton,2323,QB,CHI,11,69.8,298,327,8.9,0.0,11,17,5.0,58.7,192,1,111,7.7,355,16,104,6,65.3,65.3,67.6,33.8,5,7,370,3,18.0,84.3,5.6,20,8,2,11,14,10,2.7,2196,6.7
Trent Edwards,3708,QB,BUF,12,77.3,300,324,7.4,0.0,7,19,5.6,66.0,214,0,95,7.8,358,18,121,4,58.6,77.1,79.0,42.8,6,10,373,1,21.1,85.2,5.6,20,14,1,10,10,8,2.1,2381,7.3
Marc Bulger,684,QB,SL,11,66.6,287,303,8.6,0.0,9,10,3.1,56.8,172,0,78,9.9,339,19,80,26,55.6,48.1,49.1,43.2,0,11,357,1,38.5,67.1,8.8,30,6,0,7,7,13,3.6,1825,6.0
