player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Drew Brees,802,QB,NO,9,374,67.9,78,85,8.9,0.0,1,6,6.7,58.8,50,37,5.7,88,23.5,3,31,,84.3,77.6,80.2,76.0,,,2,1,92,8.1,101.4,3.4,3,0,0,4,5,1,1.1,727,8.6,0,20,91.2,87.6,86.0,52.5,76.5,264,277,9.1,0.0,7,11,3.8,69.0,191,64,5.4,286,76.5,11,98,,90.7,87.7,84.8,85.4,,61.8,2,9,299,7.8,94.5,1.7,5,4,3,1,12,7,2.3,2263,8.2,75.9,261,271,9.6,0.0,6,15,5.3,68.3,185,0,6.6,273,73.0,13,106,,90.6,90.2,84.6,87.7,,67.9,0,7,287,,104.5,0.0,0,2,3,1,15,6,2.1,2463,9.1,2,70.4,81,91,7.1,0.0,2,2,2.1,61.5,56,101,1.8,101,27.0,1,23,,85.1,70.4,80.7,70.3,,54.2,4,3,104,7.9,71.1,7.9,8,2,0,4,2,2,1.9,527,5.8
Jay Cutler,2956,QB,DEN,9,363,73.1,78,80,9.8,0.0,2,10,11.5,62.5,50,33,12.3,87,24.0,7,30,,53.1,84.7,80.3,82.0,,66.5,0,0,94,15.2,111.7,5.7,5,2,0,0,6,4,4.3,625,7.8,0,10,67.5,73.0,74.4,44.5,73.8,248,262,10.1,0.0,8,17,6.1,61.5,161,51,12.0,276,76.0,22,95,,79.8,68.4,52.1,68.4,,57.5,1,11,294,2.0,82.7,0.4,1,13,1,4,12,17,5.8,1991,7.6,76.6,261,272,9.6,0.0,8,17,6.0,65.8,179,0,10.5,279,76.9,21,100,,66.1,75.5,84.7,75.1,,48.2,0,8,292,,95.7,0.4,1,6,1,2,14,15,5.1,2214,8.1,2,61.5,65,70,12.1,0.0,2,10,12.5,45.7,32,84,20.0,84,23.1,8,25,,84.6,67.9,0.0,66.2,,69.7,1,3,96,6.0,65.3,6.0,5,9,0,2,4,6,6.3,402,5.7
Kurt Warner,112,QB,ARZ,9,354,78.0,100,107,8.1,0.0,2,5,4.5,68.2,73,43,6.4,112,31.6,5,51,,32.1,78.6,81.1,76.9,,,3,2,115,11.6,113.1,4.5,5,0,0,2,7,4,3.5,1030,9.6,0,1,58.2,76.1,78.6,33.7,83.0,212,230,7.1,0.0,8,5,2.0,71.7,165,63,6.3,242,68.4,11,85,,81.6,77.5,84.2,75.5,58.4,64.4,6,4,258,17.5,103.4,4.5,11,1,1,3,12,3,1.2,1730,7.5,82.6,236,247,6.9,0.0,9,6,2.3,75.3,186,0,4.6,248,70.1,9,100,,90.4,85.1,84.3,82.6,58.4,64.4,0,3,263,,114.0,0.0,0,1,1,1,15,2,0.8,2017,8.2,6,77.6,76,90,9.1,0.0,1,4,4.3,57.8,52,106,11.9,106,29.9,7,36,,26.5,63.3,80.9,62.8,,,9,3,110,15.1,85.6,15.1,16,0,0,4,4,5,4.5,743,8.3
Donovan McNabb,438,QB,PHI,9,349,66.4,113,115,8.2,0.0,0,9,7.6,60.0,69,40,8.0,124,35.5,6,43,,61.6,76.0,81.4,74.5,,62.1,1,1,127,17.5,103.5,5.6,7,2,0,1,8,3,2.4,880,7.7,0,24,72.8,74.3,74.0,54.5,75.0,200,209,8.8,0.0,3,12,5.6,62.2,130,53,13.3,225,64.5,20,72,,75.2,72.3,83.8,70.2,,69.5,1,4,232,11.3,83.6,2.7,6,10,1,4,5,8,3.4,1490,7.1,73.8,248,252,8.5,0.0,2,13,5.0,64.3,162,0,11.5,256,73.4,21,91,,77.6,75.7,84.2,76.6,,29.4,0,4,262,,94.1,0.0,0,4,1,1,10,7,2.7,1924,7.6,1,64.6,65,72,8.9,0.0,1,8,10.5,51.4,37,93,11.9,93,26.6,5,24,,54.3,69.9,80.4,61.3,,91.3,2,1,97,14.0,78.8,14.0,13,8,0,4,3,4,4.1,446,6.2
Peyton Manning,327,QB,IND,9,347,75.3,73,77,10.2,0.0,3,5,6.1,61.0,47,33,14.5,81,23.3,8,30,,83.9,72.5,80.0,71.3,,,0,2,86,12.1,91.5,4.9,4,0,0,1,5,2,2.3,512,6.6,0,14,91.1,79.5,79.5,52.5,72.6,237,257,9.7,0.0,9,18,6.7,61.1,157,82,8.7,266,76.7,15,83,,90.5,81.9,50.1,79.3,,78.2,3,7,277,8.5,82.8,2.6,7,2,1,7,10,6,2.2,1736,6.8,76.4,216,232,9.9,0.0,10,20,8.3,64.2,149,0,9.7,232,66.9,16,80,,90.3,86.7,45.3,84.8,,,0,4,241,,99.3,0.0,0,0,1,5,14,3,1.2,1711,7.4,3,66.0,94,102,9.6,0.0,2,3,2.8,53.9,55,115,11.3,115,33.1,7,33,,86.3,65.6,81.3,63.0,,78.2,3,5,122,9.6,51.8,9.6,11,2,0,3,1,5,4.1,537,5.3
David Garrard,1109,QB,JAX,9,335,75.6,82,94,9.2,0.0,2,5,5.2,59.6,56,48,9.7,109,32.5,6,42,,58.1,80.9,80.9,79.3,,61.0,4,1,111,25.0,91.2,11.0,12,3,0,6,5,2,1.8,590,6.3,0,15,57.2,80.7,81.5,57.4,83.2,185,194,8.3,0.0,2,9,4.4,68.0,132,63,14.3,226,67.5,22,75,,53.4,82.6,83.9,77.8,,81.7,3,4,238,15.9,86.0,4.4,10,22,0,4,3,4,1.7,1426,7.4,83.6,207,213,8.4,0.0,4,9,4.1,70.0,149,0,13.9,224,66.9,24,96,,90.2,91.8,83.8,90.5,,74.2,0,4,232,,91.5,0.0,0,11,0,2,5,4,1.7,1591,7.5,1,71.7,60,75,9.3,0.0,0,5,6.3,52.0,39,111,9.3,111,33.1,4,21,,24.5,56.8,81.1,51.2,,76.8,7,1,117,19.8,76.8,19.8,22,14,0,8,3,2,1.7,425,5.7
Aaron Rodgers,2241,QB,GB,9,326,70.5,44,47,8.5,0.0,1,3,5.9,59.6,28,28,9.7,56,17.2,3,14,,38.7,78.1,78.6,76.1,,64.1,1,1,60,25.0,102.2,12.5,7,2,0,1,5,1,1.7,269,5.7,0,12,63.6,75.4,77.5,49.0,78.5,219,241,8.3,0.0,0,12,4.8,63.9,154,69,10.5,270,82.8,18,85,,69.2,76.6,48.7,75.2,,66.8,5,4,283,20.3,91.6,5.2,14,15,4,13,8,7,2.5,1855,7.7,78.9,213,219,8.3,0.0,0,11,4.8,68.9,151,0,10.1,229,70.2,17,82,,90.3,84.2,83.9,81.6,,69.8,0,4,238,,101.7,0.0,0,10,4,2,10,5,2.1,1816,8.3,4,70.0,50,69,8.4,0.0,1,4,5.3,44.9,31,97,11.4,97,29.8,4,17,,26.0,60.3,0.0,60.7,,61.7,6,1,105,21.6,66.6,21.6,21,7,0,12,3,3,2.9,308,4.5
Matt Cassel,2447,QB,NE,9,317,76.1,67,72,8.0,0.0,2,2,2.7,62.5,45,29,11.8,84,26.5,6,28,,51.1,64.0,80.0,64.9,,51.1,0,2,87,34.5,81.7,11.9,10,2,0,3,1,2,2.3,596,8.3,0,19,59.4,56.0,58.7,42.6,78.3,180,193,6.7,0.0,7,3,1.5,68.9,133,57,5.7,233,73.5,8,71,,59.8,56.7,83.9,55.9,59.7,62.6,1,5,237,31.6,85.1,7.7,18,22,0,5,6,7,3.0,1206,6.2,82.4,204,213,6.2,0.0,5,5,2.3,74.2,158,0,6.0,231,72.9,10,85,,90.2,73.2,83.8,72.8,59.7,59.6,0,3,234,,100.0,0.0,0,18,0,4,7,3,1.3,1586,7.4,0,55.8,43,52,11.0,0.0,4,0,0.0,38.5,20,86,16.7,86,27.1,4,14,,23.6,29.3,80.1,29.4,,59.7,1,4,90,32.6,19.4,32.6,28,6,0,4,0,6,6.7,216,4.2
Jason Campbell,2242,QB,WAS,9,306,79.5,83,93,6.9,0.0,3,2,2.0,66.7,62,33,6.1,106,34.6,4,38,,85.7,83.6,81.0,80.6,,71.4,3,0,112,30.3,105.1,9.4,10,3,0,4,4,1,0.9,740,8.0,0,32,66.0,78.9,81.4,39.5,74.7,170,180,7.1,0.0,5,6,3.1,63.3,114,50,10.2,200,65.4,13,62,,61.5,77.5,83.5,76.9,58.4,56.6,1,2,215,26.0,85.9,6.5,13,7,2,2,4,2,0.9,1220,6.8,78.2,206,217,6.4,0.0,7,5,2.2,67.3,146,0,9.3,223,72.9,15,80,,90.2,85.1,83.8,83.5,58.4,58.6,0,1,234,,93.4,0.4,1,5,2,2,5,1,0.4,1536,7.1,0,68.1,47,56,9.9,0.0,1,3,4.8,53.6,30,83,6.3,83,27.1,2,20,,30.5,69.2,80.3,67.4,,66.0,4,1,93,26.5,88.7,26.5,22,5,0,4,3,2,2.2,424,7.6
Brett Favre,14,QB,NYJ,9,303,75.9,87,90,8.1,0.0,1,3,3.1,62.2,56,31,15.2,96,31.7,10,36,,85.1,68.2,80.6,67.7,,58.3,1,5,102,16.1,93.6,5.2,5,1,0,1,8,4,3.9,716,8.0,0,22,44.0,60.2,62.6,28.4,77.8,185,192,7.1,0.0,0,6,2.9,71.9,138,36,4.2,207,68.3,6,67,,34.6,56.9,40.2,59.1,60.0,39.2,2,7,224,30.6,88.1,5.3,11,4,3,2,8,17,7.6,1263,6.6,82.3,226,231,6.1,0.0,0,4,1.6,74.5,172,0,7.5,236,77.9,14,90,,81.4,74.9,44.8,75.8,,38.9,0,7,254,,102.8,0.0,0,5,3,2,14,10,3.9,1722,7.5,2,52.2,46,51,13.8,0.0,1,5,9.1,43.1,22,67,8.3,67,22.1,2,13,,22.9,28.2,79.4,29.1,60.0,,3,5,72,23.9,32.5,23.9,16,0,0,1,2,11,15.3,257,5.0
