player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Drew Brees,802,QB,NO,7,76.7,249,263,8.6,0.0,6,16,5.8,68.4,180,0,77,5.8,272,11,92,20,90.6,89.3,87.7,53.4,3,7,283,2,9.1,98.6,2.6,7,2,2,3,12,5,1.8,2229,8.5
Jay Cutler,2956,QB,DEN,7,74.3,245,254,9.6,0.0,6,16,5.9,64.2,163,0,59,10.4,272,19,96,10,66.8,73.8,74.4,47.7,1,7,291,1,6.8,91.7,1.5,4,14,1,1,13,14,4.8,1862,7.3
Kyle Orton,2323,QB,CHI,7,73.2,209,230,9.0,0.0,6,15,6.3,62.2,143,1,82,6.5,250,10,81,6,67.4,72.0,73.7,45.6,4,4,258,3,17.1,92.8,5.6,14,6,2,9,11,6,2.3,1670,7.3
Peyton Manning,327,QB,IND,6,73.5,204,224,10.0,0.0,9,18,7.6,60.7,136,0,82,9.3,235,14,74,14,90.4,80.4,80.3,55.1,3,7,249,2,11.0,80.0,3.8,9,2,1,7,8,6,2.4,1531,6.8
Aaron Rodgers,2241,QB,GB,7,78.7,202,221,8.4,0.0,0,14,6.0,65.6,145,0,73,8.8,248,14,80,12,78.8,82.5,83.8,50.1,4,4,262,1,17.8,98.8,5.2,13,14,4,11,12,5,1.9,1668,7.5
Kurt Warner,112,QB,ARZ,6,79.9,194,213,7.5,0.0,8,6,2.7,70.0,149,0,68,3.9,227,6,87,1,39.8,69.7,72.0,36.3,5,5,238,3,19.1,102.8,5.7,13,1,1,5,12,5,2.1,1708,8.0
Donovan McNabb,438,QB,PHI,6,74.4,207,211,8.6,0.0,2,15,6.9,64.0,135,0,58,12.3,226,19,76,24,90.3,83.9,83.6,48.2,0,3,232,0,17.2,93.2,4.4,10,5,0,2,8,4,1.7,1574,7.5
Jake Delhomme,303,QB,CAR,7,70.6,187,203,9.7,0.0,11,7,3.3,59.1,120,0,51,9.1,215,12,71,5,63.9,74.0,76.2,31.0,2,5,225,1,19.6,84.0,4.7,10,2,0,3,7,4,1.8,1533,7.6
Jason Campbell,2242,QB,WAS,7,77.2,184,202,7.2,0.0,6,6,2.8,63.9,129,0,64,9.2,223,13,74,32,81.5,83.4,87.0,39.3,4,0,237,0,20.3,96.3,5.8,13,8,2,6,7,1,0.4,1426,7.1
Tony Romo,1693,QB,DAL,6,70.3,195,200,9.4,0.0,0,16,7.6,64.0,128,0,60,6.6,210,9,75,9,27.2,66.9,73.5,26.2,2,5,222,3,11.7,103.9,3.3,7,3,0,3,14,11,5.0,1707,8.5
J.T. O'Sullivan,1169,QB,SF,7,69.6,184,198,9.3,0.0,1,16,7.3,58.1,115,0,99,10.2,248,13,77,28,50.2,61.0,60.5,59.9,1,10,269,1,29.3,75.5,11.7,29,21,1,11,8,15,5.6,1547,7.8
Brett Favre,14,QB,NYJ,6,75.8,190,195,7.2,0.0,0,7,3.3,68.2,133,0,54,7.6,215,11,69,22,29.4,58.5,61.6,28.7,1,8,234,2,27.8,92.3,7.0,15,5,3,1,13,15,6.4,1321,6.8
Philip Rivers,1725,QB,SD,7,76.3,177,194,9.3,0.0,3,13,6.3,63.9,124,0,61,8.1,206,11,78,27,46.3,80.1,80.6,40.6,4,5,218,2,16.4,108.5,4.9,10,2,0,10,16,7,3.2,1697,8.7
