player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Drew Brees,802,QB,NO,10,410,68.7,83,90,8.9,0.0,1,6,6.4,60.0,54,39,5.3,93,22.7,3,35,,84.6,78.4,80.4,76.7,,,2,1,97,7.7,102.3,3.2,3,0,0,4,5,1,1.0,785,8.7,0,20,91.4,87.3,86.2,48.0,77.3,295,308,8.9,0.0,7,12,3.7,68.8,212,69,7.0,317,77.3,16,109,,90.9,87.7,85.2,85.3,,61.8,2,10,331,7.2,93.4,1.6,5,4,3,1,13,8,2.4,2471,8.0,76.9,290,300,9.4,0.0,6,16,5.1,69.0,207,0,7.2,302,73.7,16,119,,90.8,90.2,85.0,87.6,,67.9,0,8,317,,103.9,0.0,0,2,3,1,16,7,2.2,2709,9.0,2,70.5,88,98,7.2,0.0,2,2,2.0,60.2,59,108,4.8,108,26.3,3,25,,85.6,71.4,80.9,71.2,,54.2,4,3,111,7.4,69.6,7.4,8,2,0,4,2,2,1.8,547,5.6
Donovan McNabb,438,QB,PHI,10,409,64.8,125,132,8.3,0.0,3,9,6.7,56.8,75,47,7.4,142,34.7,6,46,,64.9,69.8,81.9,68.7,,62.1,1,3,145,17.0,92.5,5.6,8,2,0,3,8,4,2.8,1023,7.8,0,24,66.6,69.9,69.7,53.1,74.4,238,250,9.0,0.0,4,14,5.4,60.8,152,61,14.1,267,65.3,25,81,,64.3,69.8,84.4,68.0,,69.5,1,5,275,11.5,80.5,2.6,7,10,1,6,6,11,4.0,1686,6.7,74.0,289,297,8.6,0.0,5,15,4.9,63.3,188,0,12.1,301,73.6,26,102,,80.7,74.2,84.9,74.9,,29.4,0,6,308,,89.6,0.0,0,4,1,2,11,10,3.2,2201,7.4,2,59.5,74,85,9.2,0.0,2,8,9.0,45.9,39,108,11.4,108,26.4,5,25,,30.9,59.9,81.0,52.2,,91.3,2,2,112,13.9,67.2,13.9,15,8,0,7,3,5,4.5,508,6.0
Kurt Warner,112,QB,ARZ,10,400,77.3,119,127,7.4,0.0,2,5,3.8,68.5,87,51,5.4,132,33.0,5,58,,39.2,76.0,19.3,75.2,,,3,2,135,9.8,110.4,3.8,5,0,0,3,7,5,3.7,1200,9.4,0,1,62.6,74.8,78.1,32.1,82.6,235,254,7.4,0.0,8,7,2.6,72.0,183,70,5.7,268,67.0,11,96,,83.2,77.7,84.6,75.8,58.4,64.4,7,5,285,18.6,103.1,4.9,13,1,1,3,13,4,1.4,1961,7.7,82.8,267,278,7.0,0.0,9,7,2.4,76.3,212,0,4.1,279,69.8,9,116,,90.6,86.4,84.7,83.8,58.4,64.4,0,3,295,,114.8,0.0,0,1,1,1,16,2,0.7,2300,8.3,8,74.7,87,103,8.7,0.0,1,5,4.7,56.3,58,121,10.8,121,30.3,7,38,,27.6,58.4,15.4,59.0,,,10,4,125,14.9,80.6,14.9,18,0,0,5,4,7,5.6,861,8.4
Peyton Manning,327,QB,IND,10,393,75.0,76,81,10.1,0.0,3,5,5.8,59.3,48,34,15.8,85,21.6,9,31,,84.2,73.3,80.1,72.0,,,1,2,90,11.8,88.9,4.7,4,0,0,1,5,2,2.2,527,6.5,0,14,91.3,83.5,83.6,48.5,73.7,278,299,9.6,0.0,9,18,5.8,62.2,186,87,9.3,308,78.4,19,103,,90.8,86.8,54.7,84.0,,78.2,3,7,322,8.0,86.0,2.3,7,2,1,8,12,6,1.9,2041,6.8,77.6,255,272,9.7,0.0,10,20,7.1,65.1,177,0,10.6,272,69.2,21,101,,90.6,90.9,50.8,90.0,,,0,4,283,,100.7,0.0,0,0,1,6,16,3,1.1,2019,7.4,3,64.6,99,108,9.8,0.0,2,3,2.6,52.8,57,121,10.9,121,30.8,7,33,,86.7,65.0,81.5,62.5,,78.2,4,5,129,9.1,51.0,9.1,11,2,0,3,1,5,3.9,549,5.1
Jay Cutler,2956,QB,DEN,10,392,73.2,82,84,9.9,0.0,2,10,11.0,63.1,53,35,11.7,91,23.2,7,32,,54.3,86.8,80.5,84.0,,66.5,0,0,98,14.3,111.0,5.5,5,2,0,0,6,4,4.1,656,7.8,0,10,69.6,75.7,77.1,43.4,74.5,271,285,10.0,0.0,8,18,6.0,62.1,177,56,12.4,301,76.8,25,104,,81.4,70.9,54.7,71.0,,55.4,1,11,320,3.6,84.8,0.7,2,14,1,4,13,17,5.3,2176,7.6,77.3,282,293,9.4,0.0,8,18,5.9,66.2,194,0,11.0,301,76.8,24,108,,68.2,78.1,85.0,77.7,,45.7,0,8,315,,95.7,0.3,1,7,1,2,14,15,4.8,2383,8.1,2,62.0,71,76,12.2,0.0,2,10,11.6,47.4,36,91,18.2,91,23.2,8,28,,85.1,69.6,3.6,68.0,,69.7,1,3,103,6.6,71.7,6.6,6,9,0,2,5,6,5.8,449,5.9
Matt Cassel,2447,QB,NE,10,377,76.1,71,76,8.3,0.0,2,2,2.5,63.2,48,32,11.1,89,23.6,6,29,,53.1,61.5,80.3,62.5,,51.1,0,2,93,34.4,83.3,12.4,11,2,0,3,1,3,3.2,642,8.4,0,19,65.0,59.2,60.7,47.7,76.9,221,240,7.3,0.0,9,6,2.4,66.7,160,72,5.9,288,76.4,10,91,,66.2,61.9,84.7,59.8,59.7,68.7,1,5,293,27.8,88.5,6.9,20,28,3,6,9,8,2.7,1560,6.5,81.4,237,252,6.7,0.0,7,7,2.7,72.2,182,0,5.7,273,72.4,11,100,,90.5,74.6,84.5,73.6,59.7,62.9,0,3,277,,100.6,0.0,0,21,3,5,9,4,1.4,1901,7.5,0,56.4,55,64,11.5,0.0,4,1,1.4,40.6,26,104,16.1,104,27.6,5,20,,25.3,34.8,80.9,33.0,,67.2,1,4,109,29.8,34.7,29.8,31,9,0,4,1,7,6.4,301,4.7
David Garrard,1109,QB,JAX,10,371,73.3,86,98,9.5,0.0,2,5,5.0,58.2,57,51,9.5,114,30.7,6,44,,59.5,78.3,81.1,76.2,,66.8,4,2,117,23.5,84.9,10.5,12,4,0,6,5,3,2.6,607,6.2,0,15,50.5,76.3,76.6,57.4,80.3,208,220,8.5,0.0,3,9,3.9,65.5,144,77,13.8,257,69.3,23,81,,43.6,77.4,84.4,73.1,,80.3,3,4,271,18.2,82.8,5.4,14,23,1,5,3,6,2.2,1544,7.0,82.1,223,231,8.4,0.0,5,9,3.7,68.8,159,0,13.1,243,65.5,24,101,,90.4,91.1,84.1,89.7,,72.1,0,4,254,,90.0,0.0,0,12,1,2,5,4,1.6,1693,7.3,1,66.2,71,87,10.2,0.0,0,5,5.4,48.3,42,128,10.6,128,34.5,5,24,,22.9,49.2,81.6,43.2,,79.1,7,2,134,20.3,66.2,20.3,26,15,0,9,3,5,3.7,458,5.3
Aaron Rodgers,2241,QB,GB,10,356,71.4,56,59,8.6,0.0,1,3,4.8,61.0,36,30,10.0,68,19.1,4,18,,45.0,74.4,79.3,72.6,,64.1,1,1,72,23.3,103.7,10.3,7,2,0,1,6,1,1.4,339,5.7,0,12,66.5,75.0,76.9,48.0,79.2,236,259,8.3,0.0,0,13,4.8,65.3,169,70,9.6,288,80.9,18,93,,70.9,77.1,50.9,75.7,,66.8,5,5,303,20.0,92.4,4.9,14,15,5,13,9,8,2.6,2012,7.8,80.3,239,246,8.3,0.0,0,12,4.7,70.7,174,0,9.4,256,71.9,18,94,,90.5,84.4,84.3,81.8,,69.8,0,5,267,,103.4,0.0,0,10,5,2,12,6,2.2,2043,8.3,4,66.0,53,72,8.4,0.0,1,4,5.1,43.1,31,100,11.4,100,28.1,4,17,,26.3,57.4,1.4,57.8,,61.7,6,1,108,21.0,63.9,21.0,21,7,0,12,3,3,2.8,308,4.3
Jason Campbell,2242,QB,WAS,10,343,80.2,101,113,6.2,0.0,4,2,1.7,67.3,76,40,6.2,127,37.0,5,45,,87.0,80.0,81.6,77.3,,71.4,3,1,133,27.5,97.8,8.7,11,3,0,5,4,1,0.8,855,7.6,0,32,69.1,78.8,80.1,44.8,74.7,182,194,7.0,0.0,5,6,2.9,62.9,122,56,10.3,216,63.0,14,64,,63.6,77.8,83.8,77.1,58.4,56.6,1,2,231,26.8,86.0,6.9,15,7,3,3,5,2,0.9,1267,6.5,78.9,228,241,6.1,0.0,8,5,2.0,67.6,163,0,9.4,247,72.0,17,87,,90.4,84.0,84.2,82.4,58.4,58.6,0,2,258,,91.6,0.4,1,5,3,2,6,1,0.4,1635,6.8,0,67.3,55,66,9.1,0.0,1,3,4.1,53.0,35,96,5.4,96,28.0,2,22,,36.3,68.2,80.8,66.6,,66.0,4,1,106,26.0,85.9,26.0,25,5,0,6,3,2,1.9,487,7.4
Brett Favre,14,QB,NYJ,10,341,77.7,94,97,7.7,0.0,1,3,2.9,64.9,63,33,13.7,104,30.5,10,39,,85.7,70.7,80.9,70.0,,58.3,1,5,111,18.2,95.5,5.8,6,1,0,1,8,4,3.6,775,8.0,0,22,49.2,64.8,67.8,28.0,78.6,210,218,7.0,0.0,1,9,3.8,72.0,157,40,4.8,237,69.5,8,81,,40.9,62.7,45.1,64.9,60.0,34.8,2,7,255,32.5,92.0,5.5,13,6,3,2,10,17,6.7,1462,6.7,82.8,256,261,6.1,0.0,0,7,2.5,75.1,196,0,7.5,268,78.6,16,106,,83.5,79.7,49.3,80.8,,34.8,0,7,288,,105.4,0.0,0,7,3,2,16,10,3.5,1969,7.5,3,54.2,48,54,13.4,0.0,2,5,8.6,44.4,24,73,7.7,73,21.4,2,14,,23.5,28.8,79.7,29.7,60.0,,3,5,78,26.0,33.6,26.0,19,0,0,1,2,11,14.1,268,5.0
