player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Drew Brees,802,QB,NO,8,76.5,289,304,8.5,0.0,6,17,5.3,69.1,210,0,87,5.0,313,11,108,20,90.9,90.0,88.6,50.6,3,7,328,2,8.0,101.7,2.2,7,2,2,4,15,5,1.5,2568,8.4
Peyton Manning,327,QB,IND,7,73.4,244,265,9.8,0.0,10,20,7.2,61.1,162,0,96,9.5,276,17,86,14,90.7,80.4,80.4,52.5,3,9,290,2,9.4,79.0,3.3,9,2,1,7,10,6,2.1,1754,6.6
Kurt Warner,112,QB,ARZ,7,80.5,241,262,7.6,0.0,9,8,2.9,70.2,184,0,84,5.2,278,10,107,1,48.2,74.2,76.2,36.3,6,6,291,4,17.9,102.1,5.4,15,1,1,5,14,6,2.1,2089,8.0
Jay Cutler,2956,QB,DEN,7,74.3,245,254,9.6,0.0,6,16,5.9,64.2,163,0,59,10.4,272,19,96,10,66.8,73.8,74.4,47.7,1,7,291,1,6.8,91.7,1.5,4,14,1,1,13,14,4.8,1862,7.3
Donovan McNabb,438,QB,PHI,7,72.6,241,245,8.9,0.0,2,17,6.7,62.9,154,0,69,12.0,265,21,88,24,79.3,81.4,79.9,59.6,0,3,273,0,17.4,91.3,4.5,12,8,0,2,8,6,2.2,1827,7.5
Brett Favre,14,QB,NYJ,7,76.0,229,235,7.6,0.0,0,8,3.2,68.5,161,0,59,7.5,256,13,86,22,35.5,56.9,59.8,28.6,1,11,275,2,27.1,89.5,6.3,16,5,3,2,15,19,6.9,1611,6.9
Philip Rivers,1725,QB,SD,8,74.2,217,234,9.9,0.0,3,15,6.0,63.7,149,0,72,7.5,246,12,96,27,53.4,80.2,81.4,39.2,4,6,261,4,13.9,107.8,4.1,10,2,0,10,19,9,3.4,2038,8.7
Jake Delhomme,303,QB,CAR,8,72.6,215,231,9.3,0.0,11,7,2.9,60.6,140,0,59,10.3,244,16,82,5,53.1,74.4,76.7,29.9,2,5,256,1,18.6,88.7,4.5,11,2,0,3,9,5,2.0,1781,7.7
Jason Campbell,2242,QB,WAS,8,78.3,212,230,7.3,0.0,6,8,3.3,66.1,152,0,71,8.4,255,14,90,32,60.7,85.3,88.3,41.0,4,0,274,0,22.5,100.5,6.3,16,9,2,6,8,2,0.7,1754,7.6
Kyle Orton,2323,QB,CHI,7,73.2,209,230,9.0,0.0,6,15,6.3,62.2,143,1,82,6.5,250,10,81,6,67.4,72.0,73.7,45.6,4,4,258,3,17.1,92.8,5.6,14,6,2,9,11,6,2.3,1670,7.3
David Garrard,1109,QB,JAX,7,81.0,210,225,8.2,0.0,4,6,2.6,65.3,147,0,82,13.5,264,23,93,15,57.0,77.5,76.4,63.7,4,4,274,0,22.0,86.6,6.8,18,21,0,7,6,5,1.8,1542,6.9
Eli Manning,1722,QB,NYG,7,72.5,211,223,10.0,0.0,7,11,4.6,61.4,137,0,48,10.5,231,16,79,21,77.4,73.2,74.6,46.0,1,4,249,3,12.5,88.9,2.6,6,2,1,3,9,6,2.4,1588,7.1
