player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Jay Cutler,2956,QB,DEN,8,320,72.6,62,63,8.5,0.0,1,6,8.6,65.1,41,27,8.9,69,21.6,4,23,,46.4,80.7,79.5,78.2,,66.5,0,0,76,14.8,113.5,5.8,4,2,0,0,5,3,3.9,465,7.4,0,10,71.3,72.5,72.7,51.1,73.5,226,237,9.9,0.0,7,14,5.6,61.6,146,48,12.0,251,78.4,20,87,,78.0,68.3,49.1,68.4,,57.5,1,10,268,2.1,79.9,0.4,1,13,1,2,10,15,5.6,1704,7.2,76.1,230,238,9.1,0.0,6,12,4.8,66.4,158,0,9.7,245,76.6,17,88,,62.4,71.7,84.2,71.7,,48.2,0,7,258,,92.8,0.4,1,6,1,1,11,14,5.4,1844,7.7,2,62.1,58,62,11.6,0.0,2,8,11.3,46.8,29,75,19.4,75,23.4,7,22,,83.8,71.4,0.0,69.7,,69.7,1,3,86,5.3,64.2,5.3,4,9,0,1,4,4,4.7,325,5.2
Drew Brees,802,QB,NO,8,313,67.1,70,76,9.3,0.0,1,6,7.5,59.2,45,33,4.3,79,25.2,2,27,,83.6,76.7,79.8,75.2,,,2,1,83,9.1,100.5,3.8,3,0,0,3,4,1,1.2,676,8.9,0,20,90.9,90.0,88.6,50.6,79.5,219,228,8.3,0.0,5,11,4.6,72.4,165,54,5.2,234,74.8,9,81,,90.3,90.6,84.0,89.1,,60.9,1,6,245,7.4,102.1,1.7,4,2,2,1,11,4,1.6,1892,8.3,78.0,218,225,8.9,0.0,4,15,6.3,70.7,159,0,6.5,226,72.2,11,87,,90.3,92.0,83.9,90.9,,62.6,0,4,238,,111.6,0.0,0,1,2,1,13,3,1.3,2093,9.3,2,71.8,71,79,7.5,0.0,2,2,2.4,64.6,51,87,0.0,87,27.8,0,21,,84.1,67.9,80.1,67.6,,57.9,3,3,90,8.0,73.5,8.0,7,1,0,3,2,2,2.2,475,6.0
Kurt Warner,112,QB,ARZ,8,312,77.4,93,100,7.8,0.0,2,4,3.9,67.0,67,40,6.9,105,33.7,5,47,,29.9,76.6,80.8,75.1,,,3,2,108,12.5,112.0,4.8,5,0,0,2,7,4,3.7,937,9.4,0,1,53.4,74.3,77.4,33.7,82.2,180,195,7.4,0.0,7,5,2.4,71.3,139,54,6.1,207,66.3,9,72,,79.0,76.7,83.6,74.8,58.4,64.4,4,4,220,20.4,100.3,5.3,11,1,1,3,9,3,1.4,1495,7.7,81.6,207,217,7.0,0.0,8,5,2.2,74.7,162,0,4.1,218,69.9,7,89,,90.2,84.3,83.8,81.9,58.4,64.4,0,3,231,,112.8,0.0,0,1,1,1,13,2,0.9,1785,8.2,6,77.3,66,78,9.1,0.0,1,4,4.9,56.4,44,94,13.7,94,30.1,7,30,,25.3,61.3,80.5,60.9,,,7,3,97,17.0,80.4,17.0,16,0,0,4,3,5,5.2,647,8.3
Donovan McNabb,438,QB,PHI,8,310,67.0,103,105,8.3,0.0,0,9,8.3,61.0,64,35,7.2,113,36.5,5,40,,59.2,78.6,81.1,77.8,,55.3,1,0,116,20.0,105.6,6.2,7,1,0,1,6,2,1.7,849,8.1,0,24,69.7,77.1,77.2,48.1,75.4,179,183,8.9,0.0,2,11,5.8,64.5,118,47,12.6,197,63.5,17,64,,72.4,74.5,83.2,72.6,,67.0,1,4,203,12.8,84.2,3.0,6,8,0,1,4,6,3.0,1327,7.3,74.4,223,224,8.5,0.0,1,12,5.2,65.6,147,0,11.4,228,73.5,19,82,,75.4,78.4,83.8,79.3,,29.4,0,3,234,,94.3,0.0,0,4,0,0,7,5,2.1,1756,7.8,0,64.4,59,64,9.2,0.0,1,8,11.9,54.7,35,82,7.9,82,26.5,3,22,,50.4,71.7,79.9,64.6,,90.7,2,1,85,15.9,84.1,15.9,13,5,0,2,3,3,3.5,420,6.6
David Garrard,1109,QB,JAX,8,308,75.0,72,84,8.8,0.0,2,1,1.2,57.1,48,44,11.1,99,32.1,6,35,,55.4,70.0,80.6,69.1,,61.0,4,1,101,27.3,80.5,12.1,12,3,0,6,3,2,2.0,481,5.7,0,15,53.9,75.5,75.8,59.1,83.5,170,179,8.3,0.0,2,8,4.3,68.2,122,57,14.1,209,67.9,20,70,,50.3,81.3,83.5,76.1,,83.3,3,4,219,15.8,85.3,4.3,9,21,0,4,3,4,1.8,1297,7.2,83.2,190,196,8.3,0.0,4,7,3.4,69.4,136,0,13.9,207,67.2,22,88,,90.1,90.2,83.4,87.1,,74.2,0,4,214,,90.1,0.0,0,11,0,2,5,4,1.9,1418,7.2,1,73.1,52,67,8.8,0.0,0,2,2.8,50.7,34,101,10.5,101,32.8,4,17,,23.7,50.6,80.8,43.7,,78.8,7,1,106,20.8,65.5,20.8,21,13,0,8,1,2,1.9,360,5.4
Jason Campbell,2242,QB,WAS,9,306,79.5,83,93,6.9,0.0,3,2,2.0,66.7,62,33,6.1,106,34.6,4,38,,85.7,83.6,81.0,80.6,,71.4,3,0,112,30.3,105.1,9.4,10,3,0,4,4,1,0.9,740,8.0,0,32,66.0,78.9,81.4,39.5,74.7,170,180,7.1,0.0,5,6,3.1,63.3,114,50,10.2,200,65.4,13,62,,61.5,77.5,83.5,76.9,58.4,56.6,1,2,215,26.0,85.9,6.5,13,7,2,2,4,2,0.9,1220,6.8,78.2,206,217,6.4,0.0,7,5,2.2,67.3,146,0,9.3,223,72.9,15,80,,90.2,85.1,83.8,83.5,58.4,58.6,0,1,234,,93.4,0.4,1,5,2,2,5,1,0.4,1536,7.1,0,68.1,47,56,9.9,0.0,1,3,4.8,53.6,30,83,6.3,83,27.1,2,20,,30.5,69.2,80.3,67.4,,66.0,4,1,93,26.5,88.7,26.5,22,5,0,4,3,2,2.2,424,7.6
Peyton Manning,327,QB,IND,8,305,79.0,62,66,9.9,0.0,3,5,7.0,63.6,42,29,14.3,70,23.0,7,29,,83.0,80.8,79.5,78.9,,,0,2,75,13.8,89.8,5.7,4,0,0,1,4,2,2.7,430,6.5,0,14,90.9,83.4,83.5,52.5,72.7,209,228,9.6,0.0,9,16,6.7,61.8,141,74,7.2,235,77.0,11,73,,90.3,83.7,45.9,81.0,,78.2,3,7,245,6.8,81.4,2.1,5,2,1,6,8,4,1.6,1578,6.9,77.0,187,202,9.7,0.0,10,18,8.5,65.3,132,0,8.3,202,66.2,12,71,,90.1,90.0,40.2,87.9,,,0,4,211,,97.5,0.0,0,0,1,4,11,2,0.9,1508,7.5,3,67.9,84,92,9.4,0.0,2,3,3.1,55.4,51,103,10.5,103,33.8,6,31,,85.5,70.3,80.9,67.2,,78.2,3,5,109,8.7,51.9,8.7,9,2,0,3,1,4,3.7,500,5.4
Aaron Rodgers,2241,QB,GB,8,295,70.0,40,41,8.7,0.0,1,3,6.7,63.4,26,22,7.1,48,16.3,2,14,,33.2,83.3,78.1,81.1,,64.1,0,1,52,22.7,110.6,10.4,5,2,0,0,5,1,1.9,258,6.3,0,12,69.4,80.1,81.7,49.5,78.6,201,221,8.4,0.0,0,12,5.2,63.8,141,62,10.8,247,83.7,17,79,,77.3,80.8,84.2,78.6,,68.2,4,4,259,19.4,92.3,4.9,12,14,4,12,8,6,2.3,1724,7.8,78.6,196,202,8.4,0.0,0,11,5.2,68.8,139,0,9.7,211,71.5,15,76,,90.1,86.1,83.5,83.1,,71.9,0,4,219,,102.7,0.0,0,9,4,2,10,5,2.3,1699,8.4,2,71.1,45,60,8.4,0.0,1,4,6.1,46.7,28,84,12.5,84,28.5,4,17,,28.2,69.3,80.2,68.7,,61.7,4,1,92,20.2,70.3,20.2,17,7,0,10,3,2,2.2,283,4.7
Brett Favre,14,QB,NYJ,8,284,73.8,80,83,8.3,0.0,1,3,3.4,60.2,50,30,15.3,89,31.3,9,33,,84.6,64.4,80.3,64.2,,58.3,1,5,95,16.7,91.6,5.6,5,1,0,1,8,4,4.2,644,7.8,0,22,41.0,59.0,61.8,28.4,78.6,173,180,6.8,0.0,0,5,2.6,72.2,130,34,4.4,195,68.7,6,63,,31.4,57.7,37.5,60.0,60.0,39.2,2,7,210,32.4,86.1,5.6,11,4,3,2,7,16,7.6,1168,6.5,82.4,210,215,5.8,0.0,0,3,1.3,74.0,159,0,8.1,220,77.5,14,83,,80.2,74.0,42.0,75.2,,38.9,0,7,236,,100.4,0.0,0,5,3,2,13,9,3.8,1551,7.2,2,51.2,43,48,14.3,0.0,1,5,9.6,43.8,21,64,4.5,64,22.5,1,13,,22.5,28.2,79.2,29.1,60.0,,3,5,69,25.0,35.5,25.0,16,0,0,1,2,11,15.9,261,5.4
Matt Cassel,2447,QB,NE,8,281,73.8,61,66,8.1,0.0,2,2,2.9,60.6,40,26,11.1,77,27.4,5,24,,83.4,61.9,79.7,63.0,,51.1,0,2,80,34.6,78.1,11.7,9,2,0,3,1,1,1.3,524,7.9,0,19,67.5,53.1,56.4,39.3,77.6,156,167,6.3,0.0,5,2,1.2,69.5,116,54,4.1,204,72.6,5,62,,55.3,52.9,83.3,53.7,59.7,54.9,1,5,207,33.3,85.5,8.8,18,19,0,5,6,7,3.4,1044,6.3,81.5,178,186,6.0,0.0,4,4,2.1,74.2,138,0,4.8,201,71.5,7,74,,90.0,69.5,83.3,70.9,59.7,50.4,0,3,203,,100.8,0.0,0,15,0,4,7,3,1.5,1385,7.4,0,53.8,39,47,10.4,0.0,3,0,0.0,38.3,18,80,14.3,80,28.5,3,12,,27.5,29.0,79.9,29.0,,59.7,1,4,84,33.8,14.8,33.8,27,6,0,4,0,5,6.0,183,3.9
