player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Peyton Manning,327,QB,IND,1,81.0,42,49,7.8,0.0,3,1,1.9,61.2,30,0,17,11.8,51,4,15,14,80.9,72.5,72.7,,2,0,54,1,11.8,81.8,3.9,2,0,0,2,1,0,0.0,257,5.2
Chad Pennington,596,QB,MIA,1,65.9,41,43,8.8,0.0,0,1,2.3,60.5,26,0,13,3.7,47,1,15,17,80.3,70.5,71.6,50.3,1,1,49,0,30.8,82.6,8.5,4,0,0,1,2,1,2.0,251,5.8
Jake Delhomme,303,QB,CAR,1,59.0,39,41,9.3,0.0,1,1,2.4,56.1,23,0,6,0.0,42,0,12,5,79.6,62.3,61.5,,1,0,44,0,16.7,82.1,2.4,1,0,0,0,1,0,0.0,247,6.0
Matt Hasselbeck,408,QB,SEA,1,62.9,35,41,11.0,0.0,4,1,2.3,41.5,17,0,24,22.7,46,5,11,29,80.1,56.0,55.7,,1,1,48,0,20.8,53.9,10.9,5,0,0,1,1,0,0.0,190,4.6
Jeff Garcia,550,QB,TB,1,69.4,36,41,7.8,0.0,0,0,0.0,58.5,24,0,13,4.0,44,1,14,30,80.0,54.7,56.4,51.1,0,1,47,0,15.4,71.3,4.5,2,1,1,4,1,1,2.1,221,5.4
Tarvaris Jackson,3009,QB,MIN,1,57.6,33,35,11.8,0.0,0,0,0.0,45.7,16,0,19,15.8,44,3,11,18,80.2,59.9,50.1,82.9,0,1,48,0,5.3,59.0,2.3,1,8,1,1,1,2,4.2,178,5.1
David Garrard,1109,QB,JAX,1,71.4,35,35,8.6,0.0,0,1,2.8,65.7,23,0,17,8.0,42,2,11,15,30.2,50.0,47.8,67.1,0,2,44,0,41.2,68.2,16.7,7,0,0,0,1,2,4.5,215,6.1
Eli Manning,1722,QB,NYG,1,65.6,32,35,10.3,0.0,0,0,0.0,54.3,19,0,14,9.5,38,2,11,21,79.3,53.8,54.5,61.6,1,1,40,1,14.3,61.1,5.3,2,1,0,2,0,2,5.0,216,6.2
Donovan McNabb,438,QB,PHI,1,69.7,33,33,13.5,0.0,0,4,11.8,63.6,21,0,7,8.7,34,2,14,24,78.3,91.4,90.9,58.3,0,0,35,0,0.0,131.0,0.0,0,1,0,0,3,0,0.0,361,10.9
Jon Kitna,217,QB,DET,1,83.3,30,33,8.8,0.0,1,0,0.0,72.7,24,0,12,4.0,37,1,14,11,41.6,60.6,66.5,33.0,0,1,42,0,25.0,103.3,8.1,3,1,1,1,2,1,2.4,262,7.9
