player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Drew Brees,802,QB,NO,15,75.4,552,586,8.3,0.0,16,25,4.1,65.4,383,0,156,7.9,602,33,216,20,92.1,81.1,80.9,41.6,6,16,627,3,7.1,95.6,1.8,11,5,6,6,30,15,2.4,4688,8.0
Kurt Warner,112,QB,ARZ,15,79.3,526,568,7.2,0.0,14,19,3.2,67.3,382,0,190,8.4,594,35,209,1,67.5,71.2,74.1,30.5,16,13,624,10,13.2,95.7,4.2,25,1,3,9,26,16,2.6,4342,7.6
Jay Cutler,2956,QB,DEN,15,73.1,540,567,9.8,0.0,15,40,6.7,61.9,351,0,156,11.1,602,44,212,10,81.8,78.0,78.8,51.3,3,16,638,4,7.1,87.0,1.8,11,24,4,5,24,29,4.5,4210,7.4
Donovan McNabb,438,QB,PHI,15,71.3,519,550,8.6,0.0,11,31,5.5,60.5,333,0,160,10.0,595,37,193,24,69.7,71.5,70.7,60.3,2,11,609,5,13.8,85.3,3.7,22,23,5,13,21,20,3.3,3739,6.8
Peyton Manning,327,QB,IND,15,77.3,519,548,9.1,0.0,12,30,5.3,66.4,364,0,168,9.2,565,37,208,14,90.5,90.5,90.8,31.9,4,12,587,3,7.7,93.8,2.3,13,4,2,11,26,10,1.7,3907,7.1
David Garrard,1109,QB,JAX,15,77.2,474,510,8.7,0.0,8,21,3.9,62.9,321,0,198,12.3,587,45,189,15,60.7,76.9,77.8,53.2,9,11,615,2,20.7,83.3,7.0,41,36,2,17,14,15,2.4,3501,6.9
Matt Cassel,2447,QB,NE,15,76.5,468,508,7.7,0.0,18,15,2.9,63.2,321,0,163,10.3,591,37,192,19,63.7,61.8,63.4,47.1,6,11,610,1,27.6,89.2,7.6,45,38,3,13,21,16,2.6,3617,7.1
Aaron Rodgers,2241,QB,GB,15,76.3,465,505,9.2,0.0,6,26,4.9,63.4,320,0,155,9.9,565,35,183,12,79.4,76.5,77.9,49.6,6,13,590,6,19.4,91.4,5.3,30,30,5,23,25,17,2.9,3730,7.4
Brett Favre,14,QB,NYJ,15,75.8,466,482,7.7,0.0,4,17,3.3,67.0,323,0,109,8.5,519,30,174,22,57.3,65.1,66.8,29.0,4,19,557,3,27.5,84.0,5.8,30,7,3,5,21,27,4.8,3239,6.7
Jason Campbell,2242,QB,WAS,15,75.6,438,476,6.9,0.0,16,9,1.8,62.4,297,0,166,10.3,537,34,164,32,58.6,71.3,70.8,57.9,8,6,566,2,22.3,84.3,6.9,37,24,3,11,12,10,1.8,3089,6.5
