player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,CAR,2,0,0,5,60.7,1,2,27,96.6,18.5,5,0,5.6,0,29,28,3,0,63.7,1,2,22,95.7,22.7,5,6.8,0,23,22,3
Terrell Suggs,1326,ED,BLT,2,3,1,3,72.9,0,2,41,82.7,17.1,7,2,4.9,1,52,43,3,1,58.7,0,1,20,91.3,15.0,3,7.5,1,23,21,2
Mike Adams,1972,S,CAR,2,0,0,5,66.3,0,0,2,5.2,0.0,0,1,0.0,0,77,4,0,0,59.1,0,0,0,2.4,,0,,0,41,1,0
Derrick Johnson,2232,LB,OAK,2,0,0,23,48.8,0,1,8,16.0,0.0,0,0,6.3,0,50,8,1,0,50.7,0,1,5,17.9,0.0,0,10.0,0,28,5,1
Lorenzo Alexander,2476,LB,BUF,2,1,0,4,71.0,0,2,23,67.6,13.0,3,0,8.7,1,37,25,3,0,55.5,0,0,10,92.3,0.0,0,0.0,0,13,12,0
Haloti Ngata,2957,DI,PHI,2,0,0,24,51.8,0,1,25,100.0,4.0,1,0,2.0,0,25,25,1,0,55.0,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Frostee Rucker,3036,ED,OAK,2,0,0,23,56.0,0,3,32,100.0,6.3,2,0,4.7,0,34,34,3,0,62.1,0,1,6,100.0,16.7,1,8.3,0,6,6,1
Domata Peko Sr.,3068,DI,DEN,2,0,0,10,57.8,0,0,31,100.0,3.2,1,1,0.0,0,34,34,0,0,53.8,0,0,8,100.0,0.0,0,0.0,0,10,10,0
Kyle Williams,3079,DI,BUF,2,0,0,4,69.0,0,4,48,98.1,14.6,7,0,6.3,1,54,53,5,0,77.8,0,4,18,100.0,27.8,5,16.7,1,21,21,5
Antoine Bethea,3152,S,ARZ,2,0,0,1,66.7,1,1,5,8.0,20.0,1,2,20.0,0,75,6,2,0,59.0,0,0,1,3.3,0.0,0,0.0,0,30,1,0
Tom Johnson,3378,DI,SEA,1,0,0,29,67.7,0,1,27,100.0,11.1,3,0,1.9,0,29,29,1,0,51.4,0,0,10,100.0,0.0,0,0.0,0,11,11,0
Leon Hall,3634,CB,OAK,2,0,0,23,53.0,0,0,4,5.8,0.0,0,0,0.0,0,69,4,0,0,55.7,0,0,2,6.7,0.0,0,0.0,0,30,2,0
Reggie Nelson,3637,S,OAK,2,0,0,23,54.1,0,0,5,7.5,0.0,0,0,0.0,0,67,5,0,0,56.2,0,0,2,7.1,0.0,0,0.0,0,28,2,0
Eric Weddle,3653,S,BLT,2,0,0,3,69.4,1,0,2,2.6,0.0,0,0,25.0,0,78,2,1,0,,0,0,0,0.0,,0,,0,32,0,0
Brandon Mebane,3701,DI,LAC,2,0,0,27,58.2,1,0,22,95.8,4.5,1,0,2.3,0,24,23,1,0,54.3,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Chris Long,4316,ED,PHI,2,0,0,24,72.2,2,3,47,100.0,17.0,8,1,9.6,2,48,48,7,0,73.6,1,1,17,100.0,29.4,5,17.6,2,17,17,4
Calais Campbell,4364,ED,JAX,2,0,0,15,65.0,2,3,53,100.0,13.2,7,0,6.6,1,59,59,6,0,52.3,1,0,23,100.0,8.7,2,6.5,1,25,25,2
William Hayes,4417,ED,MIA,2,0,0,17,60.6,0,0,42,100.0,9.5,4,0,2.4,1,43,43,1,0,64.0,0,0,23,100.0,13.0,3,4.3,1,24,24,1
Wesley Woodyard,4583,LB,TEN,2,0,0,31,60.5,1,0,8,10.5,12.5,1,0,6.3,0,76,8,1,0,56.0,0,0,2,8.0,0.0,0,0.0,0,25,2,0
Cameron Wake,4907,ED,MIA,2,0,0,17,68.8,0,5,44,100.0,15.9,7,0,5.7,0,46,46,5,0,69.6,0,3,27,100.0,22.2,6,5.6,0,29,29,3
Brian Orakpo,4936,ED,TEN,2,0,0,31,70.9,1,5,44,80.0,13.6,6,0,6.8,0,60,48,6,0,76.9,0,4,17,81.8,23.5,4,11.8,0,22,18,4
Malcolm Jenkins,4937,S,PHI,2,0,0,24,54.6,0,0,3,3.4,0.0,0,0,0.0,0,87,3,0,0,58.5,0,0,1,3.3,0.0,0,0.0,0,30,1,0
