player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Adam Thielen,8288,WR,MIN,10,9.6,2,75.9,42.9,6,14,0,3.4,3,56,18,1,90.2,55.5,90.6,77.7,90.5,0.9,4,2,68,0.6,3,465,1,85,94.8,441,57.4,267,116.4,112,7,41.7,194,1013,309,3.6,11.9,2.3
Antonio Brown,5718,WR,PIT,10,11.6,13,57.4,11.1,2,18,0,1.6,1,37,25,0,90.1,80.9,75.7,,75.1,0.0,0,7,78,0.0,0,464,2,62,93.5,434,19.0,88,88.0,108,11,81.0,376,807,376,6.1,13.0,1.86
Julio Jones,6158,WR,ATL,10,14.2,7,68.2,43.5,10,23,0,5.2,4,54,2,1,76.3,50.3,90.5,,90.1,0.0,0,2,58,0.0,0,402,0,73,94.5,380,21.4,86,105.6,107,3,78.6,316,1158,328,4.5,15.9,3.05
Odell Beckham Jr.,8647,WR,NYG,10,12.2,19,67.6,35.0,7,20,0,4.2,3,46,21,0,81.1,84.0,89.5,,89.6,0.2,1,2,51,0.0,0,416,1,69,95.0,395,29.1,121,104.7,102,5,70.7,294,932,284,4.1,13.5,2.36
Zach Ertz,7816,TE,PHI,10,7.7,1,76.2,38.9,7,18,1,7.2,6,43,24,0,66.3,81.8,73.0,75.3,75.6,30.2,134,2,34,7.7,34,444,2,77,87.4,388,51.8,230,107.0,101,5,17.6,78,804,237,3.1,10.4,2.07
Davante Adams,8688,WR,GB,10,11.6,5,72.0,30.0,3,10,0,5.3,4,40,12,0,76.3,81.5,85.7,,85.1,0.0,0,0,57,0.0,0,444,2,72,94.6,420,20.0,89,131.8,100,9,79.7,354,953,338,4.7,13.2,2.27
Jarvis Landry,8698,WR,CLV,10,10.2,5,58.8,43.8,7,16,1,6.6,4,26,8,0,69.3,81.4,69.2,38.5,66.7,0.2,1,1,39,0.2,1,437,3,57,93.6,409,69.8,305,79.4,97,2,29.1,127,600,207,3.6,10.5,1.47
Stefon Diggs,9579,WR,MIN,9,10.0,12,74.0,56.3,9,16,0,0.0,0,32,18,0,91.0,82.0,80.8,66.3,80.8,0.7,3,1,75,0.2,1,411,2,71,95.6,393,23.8,98,107.7,96,5,74.9,308,713,341,4.8,10.0,1.81
DeAndre Hopkins,7808,WR,HST,10,12.2,8,71.6,62.5,15,24,1,0.0,0,46,13,2,91.1,27.8,90.7,,90.8,0.0,0,3,49,0.0,0,414,2,68,91.8,380,21.0,87,118.3,95,8,79.0,327,950,258,3.8,14.0,2.5
Travis Kelce,7844,TE,KC,11,9.0,7,73.6,50.0,8,16,0,6.9,5,43,16,1,57.8,47.6,84.2,66.2,86.7,36.8,165,3,43,6.3,28,448,5,67,86.6,388,40.8,183,117.2,91,7,21.7,97,914,440,6.6,13.6,2.36
Michael Thomas,10681,WR,NO,10,8.1,11,90.1,68.8,11,16,0,3.5,3,54,20,2,85.2,28.6,91.3,64.9,91.6,0.3,1,1,72,0.3,1,359,3,82,94.4,339,32.0,115,139.1,91,8,67.7,243,1042,382,4.7,12.7,3.07
Tyreek Hill,10799,WR,KC,11,15.2,9,71.4,60.0,9,15,0,5.8,4,43,16,0,72.6,85.7,90.4,,90.8,3.0,13,4,75,0.0,0,430,3,65,92.6,398,40.9,176,133.5,91,11,51.9,223,1106,399,6.1,17.0,2.78
JuJu Smith-Schuster,11817,WR,PIT,10,9.6,1,71.1,50.0,12,24,0,5.9,4,40,25,0,72.8,81.0,77.8,,76.6,0.0,0,2,75,0.0,0,441,2,64,93.4,412,75.5,333,103.3,90,3,24.5,108,866,364,5.7,13.5,2.1
Robert Woods,7822,WR,LA,11,12.3,5,67.0,40.0,4,10,0,1.7,1,49,26,0,89.3,82.3,88.5,76.9,88.2,2.0,9,1,36,1.8,8,440,4,59,92.7,408,46.1,203,111.2,88,4,51.8,228,904,286,4.8,15.3,2.22
Mike Evans,8642,WR,TB,10,15.6,4,64.4,64.7,11,17,0,8.2,5,44,30,1,49.1,40.6,80.9,65.9,80.6,0.2,1,5,72,0.2,1,442,2,56,94.1,416,17.6,78,96.8,87,5,82.1,363,957,176,3.1,17.1,2.3
James White,8765,HB,NE,10,2.5,6,78.6,33.3,1,3,0,2.9,2,32,19,0,90.2,87.2,73.6,73.5,90.1,0.9,3,1,37,8.7,29,333,0,66,87.7,292,8.1,27,113.4,84,6,15.0,50,562,517,7.8,8.5,1.92
Brandin Cooks,8655,WR,LA,11,13.9,4,72.8,47.6,10,21,0,1.7,1,42,26,1,89.5,46.6,84.2,,84.0,0.0,0,1,57,0.0,0,415,0,59,94.5,392,28.7,119,119.6,81,3,70.4,292,964,310,5.3,16.3,2.46
Keenan Allen,7857,WR,LAC,10,9.7,4,77.5,46.2,6,13,0,1.6,1,37,27,2,90.0,50.9,85.1,,85.3,0.6,2,2,54,0.0,0,323,1,62,94.1,304,50.8,164,109.2,80,3,48.3,156,776,266,4.3,12.5,2.55
Corey Davis,11760,WR,TEN,10,10.5,6,57.0,50.0,4,8,0,4.3,2,31,31,1,76.5,34.1,77.8,,77.7,0.3,1,1,51,0.0,0,327,1,45,95.1,311,30.9,101,84.7,79,2,68.5,224,606,206,4.6,13.5,1.95
Emmanuel Sanders,5606,WR,DEN,10,9.4,7,75.9,12.5,1,8,1,4.8,3,30,10,1,71.6,81.4,79.4,73.4,78.5,0.0,0,2,64,0.3,1,393,3,60,92.1,362,63.1,248,107.7,79,3,35.9,141,763,274,4.6,12.7,2.11
Michael Crabtree,4933,WR,BLT,10,11.3,6,53.8,41.7,5,12,0,19.2,10,25,3,0,28.6,78.3,64.0,,62.2,0.3,1,1,27,0.0,0,393,0,42,93.4,367,14.8,58,75.7,78,2,85.0,334,479,101,2.4,11.4,1.31
A.J. Green,6156,WR,CIN,8,13.8,3,59.2,57.1,12,21,0,10.0,5,36,7,2,62.5,23.7,86.7,,86.0,0.0,0,2,38,0.0,0,303,0,45,92.4,280,28.7,87,104.4,76,6,71.3,216,687,149,3.3,15.3,2.45
Tyler Boyd,10689,WR,CIN,10,9.0,5,73.7,30.0,3,10,1,3.4,2,38,7,0,81.8,80.4,83.7,,83.3,2.1,8,0,49,0.0,0,384,1,56,94.0,361,73.2,281,126.9,76,5,24.2,93,756,324,5.8,13.5,2.09
Saquon Barkley,45791,HB,NYG,10,0.3,25,84.2,40.0,2,5,0,3.0,2,20,21,0,84.9,90.6,79.2,47.7,89.4,0.0,0,1,57,12.7,46,362,0,64,83.7,303,1.4,5,103.9,76,3,6.9,25,540,591,9.2,8.4,1.78
Golden Tate,5585,WR,PHI,9,7.0,14,68.9,37.5,3,8,0,10.5,6,26,24,1,53.4,46.0,69.6,,69.2,0.7,2,2,67,0.0,0,304,1,51,95.4,290,70.7,215,94.7,74,3,28.0,85,584,319,6.3,11.5,2.01
Willie Snead IV,8999,WR,BLT,10,8.9,10,67.6,50.0,3,6,0,7.4,4,28,3,0,66.7,79.8,65.6,,64.8,1.7,6,3,26,0.0,0,343,3,50,93.0,319,83.4,286,74.1,74,1,14.6,50,499,231,4.6,10.0,1.56
Kenny Golladay,11851,WR,DET,10,11.8,7,64.4,70.6,12,17,1,2.1,1,39,11,1,86.5,37.6,81.7,,82.3,1.4,6,1,60,0.0,0,425,1,47,94.4,401,28.7,122,113.6,73,5,69.6,296,714,248,5.3,15.2,1.78
Christian McCaffrey,11763,HB,CAR,10,0.9,11,87.0,0.0,0,2,0,0.0,0,22,5,0,90.8,76.7,77.2,64.9,82.4,0.0,0,0,34,15.4,59,384,0,60,81.3,312,10.4,40,115.9,69,4,6.0,23,496,495,8.3,8.3,1.59
George Kittle,11901,TE,SF,10,6.8,9,72.5,28.6,2,7,0,7.4,4,35,28,0,59.5,79.6,86.2,58.9,89.6,59.4,209,1,82,11.9,42,352,3,50,82.7,291,27.8,98,117.7,69,3,8.5,30,775,535,10.7,15.5,2.66
Larry Fitzgerald,1724,WR,ARZ,10,9.9,3,62.7,50.0,11,22,0,6.7,3,23,1,0,67.9,78.4,71.0,,70.9,1.2,4,2,37,0.0,0,333,1,42,94.9,316,76.9,256,88.5,67,4,21.9,73,430,93,2.2,10.2,1.36
Alvin Kamara,11822,HB,NO,10,1.9,14,83.6,33.3,1,3,0,3.4,2,24,20,0,75.4,90.5,81.2,73.9,90.4,0.0,0,0,37,8.4,22,261,0,56,87.4,228,18.0,47,118.3,67,4,16.1,42,510,440,7.9,9.1,2.24
Devin Funchess,9474,WR,CAR,10,12.9,2,62.1,40.0,6,15,0,12.8,6,32,5,0,44.1,78.3,69.0,,69.0,0.0,0,1,27,0.0,0,364,0,41,95.6,348,19.5,71,95.3,66,3,80.5,293,516,75,1.8,12.6,1.48
Jared Cook,5012,TE,OAK,10,7.9,6,70.3,50.0,8,16,0,6.3,3,30,23,0,68.6,78.6,75.1,58.7,82.6,54.4,190,3,45,5.7,20,349,3,45,89.4,312,27.2,95,99.5,64,4,17.8,62,577,253,5.6,12.8,1.85
Jordan Reed,7866,TE,WAS,10,6.7,4,68.8,40.0,4,10,0,2.2,1,21,32,1,85.0,33.2,73.2,29.7,75.7,33.2,101,2,34,4.3,13,304,2,44,91.1,277,45.1,137,86.8,64,2,20.4,62,462,203,4.6,10.5,1.67
Nelson Agholor,9453,WR,PHI,10,9.6,9,73.0,50.0,5,10,0,6.1,3,19,24,1,71.5,40.1,64.0,,62.9,0.5,2,1,58,0.0,0,421,2,46,94.5,398,60.1,253,91.7,63,1,39.0,164,455,241,5.2,9.9,1.14
Eric Ebron,8645,TE,IND,10,10.7,1,61.9,50.0,9,18,1,2.5,1,21,14,0,82.2,78.4,67.7,72.6,72.1,23.3,69,0,53,3.0,9,296,5,39,89.5,265,59.1,175,123.9,63,9,16.9,50,463,146,3.7,11.9,1.75
John Brown,8726,WR,BLT,10,18.5,1,56.5,30.8,4,13,0,10.3,4,23,3,0,53.4,78.0,68.7,,69.6,0.3,1,1,71,0.0,0,381,1,35,93.2,355,24.1,92,105.8,62,4,75.6,288,624,135,3.9,17.8,1.76
Austin Hooper,10715,TE,ATL,10,6.5,6,82.0,75.0,6,8,0,3.8,2,21,2,0,79.1,79.3,65.2,63.1,64.9,45.6,178,0,36,9.2,36,390,2,50,85.1,332,38.5,150,113.5,61,3,15.4,60,445,160,3.2,8.9,1.34
Sterling Shepard,10674,WR,NYG,10,9.9,3,72.1,50.0,7,14,2,6.4,3,31,21,0,68.8,78.9,67.8,42.3,67.0,0.7,3,1,58,0.2,1,411,4,44,95.4,392,69.1,284,110.9,61,3,30.2,124,573,210,4.8,13.0,1.46
Demaryius Thomas,5547,WR,HST,10,11.0,4,65.0,36.4,4,11,1,13.3,6,25,13,0,42.6,78.0,71.3,,70.9,0.6,2,2,45,0.0,0,321,3,39,91.6,294,35.5,114,91.2,60,3,63.9,205,463,168,4.3,11.9,1.57
T.Y. Hilton,7092,WR,IND,8,10.4,6,63.3,46.7,7,15,1,5.0,2,25,14,0,73.7,78.4,78.7,,78.5,0.0,0,2,68,0.0,0,284,2,38,93.3,265,30.3,86,114.9,60,6,69.7,198,585,177,4.7,15.4,2.21
Taylor Gabriel,9002,WR,CHI,10,12.6,4,73.3,50.0,3,6,1,0.0,0,22,6,0,90.3,80.1,72.7,,74.3,0.6,2,1,54,0.0,0,328,3,44,93.6,307,24.1,79,100.6,60,2,74.7,245,478,162,3.7,10.9,1.56
DeSean Jackson,4363,WR,TB,10,19.3,2,61.7,22.2,2,9,1,2.6,1,28,30,0,81.3,80.3,83.3,,84.5,0.0,0,7,75,0.0,0,308,2,37,94.8,292,17.5,54,86.9,60,4,82.1,253,731,171,4.6,19.8,2.5
Marvin Jones Jr.,7158,WR,DET,9,15.8,2,59.3,44.4,4,9,0,5.4,2,27,11,0,81.3,77.7,71.9,,71.5,0.0,0,2,39,0.0,0,365,4,35,94.2,344,16.2,59,101.5,59,5,83.8,306,508,103,2.9,14.5,1.48
Donte Moncrief,8725,WR,JAX,10,13.4,4,55.9,15.4,2,13,0,8.3,3,20,15,1,62.1,40.1,62.4,,62.3,0.0,0,1,80,0.0,0,374,2,33,97.3,364,5.3,20,93.0,59,3,94.7,354,488,189,5.7,14.8,1.34
Allen Robinson II,8696,WR,CHI,8,13.1,3,58.6,58.3,7,12,1,2.9,1,22,6,0,79.6,77.1,70.3,67.6,71.9,1.3,4,3,39,0.3,1,307,1,34,92.8,285,37.5,115,85.2,58,4,61.2,188,457,117,3.4,13.4,1.6
Cole Beasley,7330,WR,DAL,10,7.5,1,77.6,50.0,4,8,0,4.3,2,26,9,0,77.0,81.9,76.4,,75.7,0.0,0,0,21,0.0,0,291,0,45,94.2,274,86.6,252,110.8,58,2,12.7,37,454,129,2.9,10.1,1.66
Danny Amendola,4717,WR,MIA,10,7.1,1,81.0,66.7,6,9,0,2.1,1,21,17,0,85.4,80.7,67.2,61.4,66.1,0.6,2,2,39,0.3,1,339,2,47,92.0,312,81.7,277,90.8,58,1,17.4,59,456,183,3.9,9.7,1.46
T.J. Yeldon,9469,HB,JAX,10,0.8,8,77.2,0.0,0,1,0,13.7,7,18,15,0,39.0,68.5,58.1,58.5,55.4,0.0,0,3,37,19.0,60,316,0,44,79.7,252,1.6,5,97.6,57,4,2.5,8,406,370,8.4,9.2,1.61
Adam Humphries,10075,WR,TB,10,6.2,8,70.2,33.3,2,6,1,2.4,1,28,30,0,83.5,83.8,71.8,,70.6,0.5,2,1,51,0.0,0,393,1,40,94.9,373,83.5,328,106.7,57,3,15.5,61,491,291,7.3,12.3,1.32
Dede Westbrook,11865,WR,JAX,10,8.0,5,70.2,20.0,2,10,0,11.1,5,27,15,2,51.7,26.7,65.6,,66.0,0.0,0,2,61,0.0,0,371,3,40,97.6,362,91.1,338,98.9,57,3,8.4,31,484,255,6.4,12.1,1.34
Jalen Richard,11395,HB,OAK,10,1.4,7,89.5,50.0,1,2,0,0.0,0,16,23,0,86.5,84.1,67.8,47.2,85.2,0.0,0,0,32,17.1,36,210,1,51,79.0,166,1.0,2,98.2,57,0,8.6,18,432,387,7.6,8.5,2.6
James Conner,11860,HB,PIT,10,-0.1,21,78.9,0.0,0,2,0,8.2,4,18,25,0,63.0,53.0,71.9,53.9,63.7,0.0,0,0,29,14.5,55,379,1,45,79.2,300,10.6,40,102.6,57,1,7.4,28,411,448,10.0,9.1,1.37
Zay Jones,11792,WR,BUF,10,10.5,0,66.1,30.0,3,10,0,0.0,0,19,4,1,90.0,29.3,64.2,70.1,62.8,0.3,1,3,57,0.6,2,363,1,37,93.9,341,55.6,202,75.9,56,2,44.1,160,392,86,2.3,10.6,1.15
Alshon Jeffery,7048,WR,PHI,7,10.5,4,66.1,43.8,7,16,0,5.1,2,28,24,1,72.2,28.9,74.7,,73.5,0.0,0,0,31,0.0,0,285,2,37,96.5,275,22.5,64,112.4,56,4,77.5,221,422,128,3.5,11.4,1.53
Julian Edelman,5156,WR,NE,6,7.3,3,72.7,25.0,2,8,1,7.0,3,20,19,0,66.2,82.8,74.3,,71.3,0.0,0,0,33,0.0,0,252,1,40,94.8,239,68.7,173,107.1,55,2,30.2,76,426,169,4.2,10.7,1.78
Kelvin Benjamin,8663,WR,BUF,10,16.1,1,37.0,20.0,4,20,2,16.7,4,14,4,0,37.1,74.6,59.2,,58.7,0.0,0,6,40,0.0,0,292,4,20,94.5,276,9.2,27,22.8,54,1,90.8,265,302,42,2.1,15.1,1.09
David Njoku,11784,TE,CLV,10,8.5,4,67.9,61.5,8,13,0,16.3,7,16,8,0,30.9,77.4,59.3,53.9,57.9,76.8,305,2,24,9.8,39,397,4,36,84.6,336,15.1,60,84.5,53,2,7.3,29,368,152,4.2,10.2,1.1
Melvin Gordon III,9448,HB,LAC,9,0.2,9,79.2,25.0,1,4,0,14.3,7,20,27,1,39.9,76.6,85.4,71.1,61.5,0.0,0,1,66,15.2,37,243,0,42,80.2,195,1.2,3,119.2,53,4,10.7,26,448,473,11.3,10.7,2.3
Chris Godwin,11839,WR,TB,10,11.7,7,75.5,73.3,11,15,0,0.0,0,33,30,3,90.1,18.5,82.4,,81.4,0.4,1,2,25,0.0,0,276,1,40,93.8,259,30.4,84,116.3,53,4,69.2,191,533,141,3.5,13.3,2.06
Christian Kirk,47546,WR,ARZ,10,9.6,4,67.9,33.3,3,9,0,7.7,3,18,1,0,64.1,86.0,69.4,,68.9,0.6,2,3,75,0.0,0,313,0,36,95.2,298,32.3,101,92.9,53,3,67.1,210,495,209,5.8,13.8,1.66
Sammy Watkins,8639,WR,KC,10,8.9,8,75.5,33.3,2,6,0,4.8,2,24,16,0,75.0,34.6,73.5,69.0,74.2,1.0,3,0,50,0.3,1,308,2,40,92.9,286,39.3,121,124.6,53,3,59.7,184,519,235,5.9,13.0,1.81
Calvin Ridley,48262,WR,ATL,10,10.6,1,75.0,80.0,4,5,1,9.3,4,26,2,1,56.7,26.1,69.2,,72.2,0.3,1,2,75,0.0,0,306,1,39,95.1,291,24.5,75,130.8,52,7,75.2,230,532,232,5.9,13.6,1.83
Tarik Cohen,11874,HB,CHI,10,3.2,12,76.9,0.0,0,2,0,2.4,1,18,6,1,82.8,34.8,69.2,83.5,79.7,0.0,0,0,70,2.9,6,209,0,40,91.9,192,18.2,38,122.1,52,3,17.2,36,458,389,9.7,11.5,2.39
Todd Gurley II,9443,HB,LA,11,0.0,9,82.7,60.0,3,5,0,10.4,5,19,26,1,54.0,82.7,76.2,72.7,66.0,0.0,0,1,56,13.1,50,383,0,43,82.5,316,16.2,62,119.6,52,4,4.2,16,441,464,10.8,10.3,1.4
Ezekiel Elliott,10638,HB,DAL,10,0.4,6,80.8,50.0,2,4,0,4.5,2,13,9,0,67.7,46.7,68.2,52.2,66.1,0.0,0,0,38,16.7,56,336,2,42,78.3,263,8.6,29,106.8,52,2,3.9,13,341,355,8.5,8.1,1.3
Mohamed Sanu,7084,WR,ATL,10,8.4,7,74.5,57.1,4,7,0,0.0,0,24,2,1,90.1,31.8,67.8,,67.6,0.3,1,0,43,0.0,0,378,1,38,94.4,357,75.9,287,122.3,51,3,23.5,89,472,234,6.2,12.4,1.32
Theo Riddick,7980,HB,DET,8,0.7,5,80.4,,0,0,0,8.9,4,9,11,0,58.4,79.9,66.1,90.0,68.1,5.9,13,1,20,14.9,33,222,0,41,82.4,183,14.4,32,80.1,51,0,6.3,14,264,284,6.9,6.4,1.44
Amari Cooper,9437,WR,DAL,9,10.9,1,70.6,60.0,3,5,1,5.3,2,26,9,0,73.9,78.2,73.0,,71.7,0.0,0,2,36,0.0,0,332,1,36,93.7,311,27.7,92,94.3,51,2,72.3,240,449,153,4.3,12.5,1.44
Jimmy Graham,5619,TE,GB,10,10.2,4,66.7,33.3,4,12,0,0.0,0,21,12,0,89.7,77.4,64.2,48.7,64.9,25.2,97,1,54,4.2,16,385,1,34,90.9,350,55.6,214,99.5,51,2,18.7,72,452,182,5.4,13.3,1.29
