player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,CAR,15,4,1,5,65.6,6,16,307,97.0,9.8,30,2,4.9,4,334,324,26,3,70.1,4,11,157,97.1,15.9,25,6.1,2,171,166,17
Terrell Suggs,1326,ED,BLT,15,5,1,3,73.6,7,35,382,86.1,13.1,50,4,7.6,8,475,409,50,1,68.2,4,21,197,88.3,15.7,31,8.9,5,240,212,30
Mike Adams,1972,S,CAR,15,0,0,5,68.3,2,5,29,5.3,13.8,4,1,12.1,0,588,31,7,0,58.7,0,3,11,4.6,18.2,2,13.6,0,263,12,3
Thomas Davis Sr.,2231,LB,CAR,11,1,0,5,76.2,2,5,58,16.5,13.8,8,0,6.0,0,381,63,7,0,74.2,1,4,25,17.4,24.0,6,10.0,0,155,27,5
Derrick Johnson,2232,LB,OAK,6,0,0,23,46.7,0,1,11,11.9,0.0,0,0,4.5,0,101,12,1,0,49.8,0,1,5,9.5,0.0,0,10.0,0,63,6,1
Lorenzo Alexander,2476,LB,BUF,15,3,0,4,71.6,4,25,214,67.8,16.4,35,0,10.0,7,335,227,36,2,66.6,2,14,117,78.3,18.8,22,10.3,4,161,126,20
Haloti Ngata,2957,DI,PHI,12,1,0,24,52.8,2,5,190,99.5,4.2,8,0,2.4,1,204,203,8,0,49.8,0,1,68,100.0,2.9,2,2.2,1,74,74,2
Johnathan Joseph,2969,CB,HST,14,0,0,13,59.1,0,0,1,0.2,0.0,0,1,0.0,0,531,1,0,0,,0,0,0,0.0,,0,,0,207,0,0
Frostee Rucker,3036,ED,OAK,14,2,0,23,49.1,4,10,207,97.4,4.8,10,0,3.4,0,227,221,14,1,55.5,1,4,55,100.0,9.1,5,4.5,0,57,57,5
Domata Peko Sr.,3068,DI,DEN,15,1,0,10,58.4,2,5,231,100.0,5.6,13,6,1.9,1,252,252,8,0,60.8,1,3,64,100.0,10.9,7,3.1,0,74,74,4
Kyle Williams,3079,DI,BUF,15,1,0,4,66.3,7,18,366,99.0,10.7,39,2,5.6,8,393,389,33,0,71.7,5,13,165,99.4,16.4,27,9.7,7,178,177,25
Antoine Bethea,3152,S,ARZ,15,0,0,1,59.5,3,6,37,7.0,5.4,2,4,17.6,2,583,41,11,0,49.0,0,1,8,4.4,0.0,0,18.8,1,225,10,2
Tom Johnson,3378,DI,MIN,13,0,0,18,61.8,3,14,225,99.6,10.7,24,1,6.0,5,236,235,22,0,66.0,2,11,115,100.0,14.8,17,10.0,5,121,121,18
Tramon Williams,3558,S,GB,15,0,0,12,50.3,0,3,15,2.5,6.7,1,1,10.0,0,604,15,3,0,51.4,0,3,13,5.7,7.7,1,11.5,0,227,13,3
Leon Hall,3634,CB,OAK,10,1,0,23,57.8,1,0,12,5.9,8.3,1,0,4.2,0,222,13,1,0,49.6,0,0,5,6.3,0.0,0,0.0,0,96,6,0
Reggie Nelson,3637,S,OAK,11,0,0,23,55.4,0,1,14,6.6,7.1,1,0,3.6,0,229,15,1,0,66.5,0,0,3,3.1,33.3,1,0.0,0,96,3,0
Eric Weddle,3653,S,BLT,15,1,1,3,77.7,3,2,25,4.4,16.0,4,1,14.0,1,632,28,6,0,71.7,1,0,9,3.2,22.2,2,5.6,0,310,10,1
Brandon Mebane,3701,DI,LAC,11,1,0,27,59.7,2,4,171,94.7,5.8,10,2,2.9,2,190,180,8,0,60.7,1,1,40,100.0,7.5,3,5.0,1,41,41,3
Corey Graham,3784,S,PHI,12,1,0,24,56.9,0,3,13,3.2,7.7,1,2,11.5,0,433,14,3,0,54.6,0,0,2,1.0,0.0,0,0.0,0,210,2,0
Chris Long,4316,ED,PHI,15,0,0,24,71.5,15,28,409,98.6,17.6,72,1,7.2,8,431,425,51,0,78.3,11,20,223,98.3,25.1,56,10.5,8,234,230,39
Calais Campbell,4364,ED,JAX,15,2,0,15,70.0,11,30,433,99.6,14.8,64,4,6.8,9,469,467,50,1,68.1,4,17,192,100.0,16.7,32,10.2,9,211,211,30
William Hayes,4417,ED,MIA,3,0,0,17,67.9,0,0,45,100.0,11.1,5,0,4.4,2,47,47,2,0,74.9,0,0,24,100.0,16.7,4,8.3,2,25,25,2
Brandon Carr,4454,CB,BLT,15,0,1,3,54.6,1,3,13,2.5,15.4,2,5,15.4,0,557,14,4,0,50.4,0,1,4,1.5,25.0,1,12.5,0,273,4,1
Wesley Woodyard,4583,LB,TEN,13,1,0,31,60.1,2,6,56,14.2,16.1,9,0,14.3,4,416,59,12,1,53.4,0,2,19,12.3,15.8,3,10.5,1,171,21,3
Cameron Wake,4907,ED,MIA,13,0,0,17,83.6,9,36,269,98.7,22.7,61,2,10.6,6,299,295,51,0,90.3,6,21,128,99.3,32.8,42,15.2,6,145,144,33
Brian Orakpo,4936,ED,TEN,13,3,0,31,63.4,6,21,292,84.6,11.0,32,0,5.3,2,363,307,29,2,65.0,5,13,121,84.1,14.9,18,8.3,1,151,127,19
Malcolm Jenkins,4937,S,PHI,15,2,0,24,58.9,0,6,54,7.8,9.3,5,1,7.4,1,695,54,7,0,60.8,0,2,16,4.9,12.5,2,12.5,1,324,16,3
Clay Matthews,4949,ED,GB,15,0,0,12,63.6,7,19,332,82.4,10.8,36,3,5.1,4,426,351,30,0,70.1,4,9,130,81.8,16.2,21,8.1,4,170,139,17
Ziggy Hood,4955,DI,MIA,10,1,0,17,67.2,0,9,105,100.0,11.4,12,0,4.3,0,109,109,9,1,75.6,0,8,36,100.0,22.2,8,11.1,0,37,37,8
Patrick Chung,4957,S,NE,14,0,0,19,57.0,1,5,40,7.2,5.0,2,3,10.0,1,568,41,7,0,52.0,0,1,13,4.6,7.7,1,3.8,0,285,13,1
Connor Barwin,4969,ED,NYG,14,3,0,21,56.4,3,7,155,95.9,7.1,11,0,3.9,1,170,163,11,2,52.8,0,4,75,96.4,6.7,5,2.7,0,83,80,4
Mike Mitchell,4970,S,IND,7,0,0,14,56.7,0,0,3,2.2,0.0,0,0,0.0,0,136,3,0,0,58.5,0,0,1,1.5,0.0,0,0.0,0,68,1,0
Michael Johnson,4993,ED,CIN,14,1,0,7,48.2,2,8,203,99.5,5.4,11,1,3.0,1,219,218,11,0,51.2,0,4,82,100.0,7.3,6,3.7,1,88,88,5
Glover Quin,5035,S,DET,15,0,1,11,61.8,1,0,7,1.5,0.0,0,2,21.4,1,463,7,2,0,73.3,0,0,1,0.5,0.0,0,100.0,1,201,1,1
Jason McCourty,5127,CB,NE,15,0,1,19,51.5,0,0,4,0.9,0.0,0,1,0.0,0,554,5,0,0,59.1,0,0,1,0.4,0.0,0,0.0,0,280,1,0
Captain Munnerlyn,5140,CB,CAR,15,0,2,5,65.4,1,3,35,8.4,8.6,3,4,11.4,2,442,37,6,0,74.0,1,2,14,6.5,14.3,2,25.0,2,231,15,5
Ricky Jean Francois,5168,DI,DET,15,0,1,11,56.5,0,11,189,100.0,7.4,14,1,4.0,2,199,199,13,0,61.3,0,6,68,100.0,11.8,8,5.9,1,70,70,7
Clinton McDonald,5173,DI,OAK,14,0,0,23,54.0,0,7,185,99.0,6.5,12,0,3.0,2,203,201,9,0,56.1,0,3,63,100.0,11.1,7,4.0,1,69,69,4
Steve McLendon,5232,DI,NYJ,15,1,1,22,62.1,0,9,198,100.0,7.1,14,3,2.8,1,211,211,10,0,68.2,0,4,54,100.0,14.8,8,5.6,1,58,58,5
Michael Bennett,5273,ED,PHI,15,0,2,24,75.1,19,33,482,98.0,15.4,74,5,7.5,10,510,500,62,0,71.2,11,17,246,99.2,17.5,43,7.7,5,257,255,33
Ramon Humber,5310,LB,NE,4,0,0,19,51.8,0,0,5,12.8,0.0,0,0,0.0,0,39,5,0,0,52.9,0,0,4,21.1,0.0,0,0.0,0,19,4,0
Ndamukong Suh,5527,DI,LA,15,4,1,26,67.5,10,31,496,99.6,11.7,58,8,5.1,5,527,525,46,4,69.1,4,19,238,100.0,15.1,36,6.9,5,256,256,28
Gerald McCoy,5528,DI,TB,13,1,1,30,66.5,10,18,388,99.8,11.6,45,4,5.2,6,410,409,34,0,68.9,8,12,172,100.0,16.9,29,7.6,3,185,185,23
Eric Berry,5530,S,KC,2,0,0,16,70.8,0,1,2,5.5,50.0,1,0,25.0,0,55,3,1,0,71.4,0,1,2,9.1,50.0,1,25.0,0,22,2,1
Tyson Alualu,5535,DI,PIT,14,0,0,25,56.6,0,10,160,99.4,6.3,10,0,3.1,0,168,167,10,0,59.1,0,7,76,100.0,10.5,8,4.6,0,79,79,7
Brandon Graham,5538,ED,PHI,15,1,0,24,77.9,7,52,491,98.5,15.9,78,2,7.0,5,518,510,64,1,80.8,3,34,231,99.2,22.5,52,9.7,4,245,243,41
Earl Thomas III,5539,S,SEA,4,0,0,29,64.0,0,1,4,2.8,25.0,1,1,12.5,0,144,4,1,0,54.5,0,1,3,4.5,0.0,0,16.7,0,67,3,1
Jason Pierre-Paul,5540,ED,TB,15,1,3,30,58.9,8,22,471,96.9,9.1,43,7,5.7,12,516,500,42,1,62.2,6,13,197,96.8,13.2,26,7.4,5,220,213,24
Derrick Morgan,5541,ED,TEN,12,2,0,31,59.9,4,16,243,90.2,10.7,26,1,4.5,1,287,259,21,2,59.3,0,9,121,97.7,12.4,15,4.5,1,131,128,10
Kareem Jackson,5545,CB,HST,15,1,0,13,64.3,0,2,15,2.4,0.0,0,4,13.3,1,613,15,3,0,61.1,0,1,7,2.9,0.0,0,21.4,1,240,7,2
Devin McCourty,5552,S,NE,15,0,0,19,49.0,0,3,11,1.8,0.0,0,0,13.6,0,657,12,3,0,51.9,0,2,5,1.8,0.0,0,20.0,0,330,6,2
Jerry Hughes,5556,ED,BUF,15,1,1,4,90.4,12,52,349,93.7,24.4,85,5,11.2,7,395,370,71,0,91.5,7,33,157,93.8,31.2,49,17.2,7,176,165,47
Patrick Robinson,5557,CB,NO,3,0,1,20,59.1,0,0,1,1.3,0.0,0,2,0.0,0,75,1,0,0,59.1,0,0,1,3.8,0.0,0,0.0,0,26,1,0
