player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Matt Skura,11102,C,BLT,14,0,3,58.0,100.0,245,53.5,245,56.0,1,100.0,458,458,59.2,100.0,148,32.3,148
Germain Ifedi,10665,T,SEA,14,0,29,51.3,100.0,130,29.0,130,51.5,3,100.0,449,449,52.8,100.0,282,62.8,282
Duane Brown,4340,T,SEA,14,0,29,72.9,100.0,130,29.0,130,72.2,1,100.0,448,448,67.3,100.0,281,62.7,281
J.R. Sweezy,7209,G,SEA,14,0,29,55.3,100.0,129,28.9,129,47.2,4,100.0,446,446,51.9,100.0,280,62.8,280
Marshal Yanda,3702,G,BLT,14,0,3,66.2,100.0,240,54.9,240,80.0,1,100.0,437,437,87.6,100.0,134,30.7,134
Ronnie Stanley,10640,T,BLT,13,0,3,63.8,100.0,232,54.2,232,66.0,1,100.0,428,428,64.5,100.0,135,31.5,135
Ryan Ramczyk,11787,T,NO,14,0,20,80.5,100.0,160,37.6,160,79.7,2,100.0,426,426,78.3,100.0,204,47.9,204
Russell Wilson,7077,QB,SEA,14,0,29,60.0,98.5,128,30.6,130,60.0,0,93.1,418,449,60.0,94.3,266,63.6,282
Larry Warford,7846,G,NO,14,0,20,56.7,100.0,155,37.6,155,62.4,0,100.0,412,412,72.7,100.0,196,47.6,196
Joe Thuney,10712,G,NE,14,0,19,68.6,100.0,221,53.8,221,67.6,2,100.0,411,411,60.3,100.0,123,29.9,123
Justin Britt,8699,C,SEA,13,0,29,65.7,100.0,120,29.3,120,61.2,1,100.0,409,409,57.1,100.0,255,62.3,255
Max Unger,4972,C,NO,14,0,20,64.5,100.0,152,37.3,152,59.2,0,100.0,408,408,55.8,100.0,197,48.3,197
Trent Brown,9677,T,NE,14,2,19,74.3,100.0,217,54.0,217,68.4,5,100.0,402,402,56.4,100.0,121,30.1,121
David Andrews,9948,C,NE,14,0,19,68.1,100.0,216,54.0,216,72.2,3,100.0,400,400,75.8,100.0,122,30.5,122
Ben Jones,7099,C,TEN,14,0,31,64.1,100.0,96,24.4,96,73.3,1,100.0,394,394,76.9,100.0,265,67.3,265
Josh Kline,8230,G,TEN,14,1,31,62.0,100.0,96,24.7,96,56.6,2,100.0,389,389,55.0,100.0,265,68.1,265
Drew Brees,802,QB,NO,14,0,20,60.9,100.0,156,40.8,156,63.2,0,93.6,382,408,64.9,100.0,197,51.6,197
Laken Tomlinson,9461,G,SF,14,0,28,61.7,100.0,83,21.8,83,63.4,1,100.0,381,381,63.3,100.0,263,69.0,263
Mike McGlinchey,46275,T,SF,14,0,28,83.2,100.0,83,21.8,83,82.8,1,100.0,380,380,73.7,100.0,262,68.9,262
Tom Brady,698,QB,NE,14,0,19,60.1,100.0,216,57.0,216,60.1,0,95.2,379,398,60.1,100.0,122,32.2,122
Charles Leno Jr.,8880,T,CHI,14,0,6,64.7,100.0,120,31.9,120,68.7,1,100.0,376,376,68.8,100.0,214,56.9,214
Cody Whitehair,10690,C,CHI,14,0,6,68.2,100.0,120,31.9,120,65.8,0,100.0,376,376,68.7,100.0,214,56.9,214
Joe Looney,7117,C,DAL,14,0,9,52.2,100.0,160,42.7,160,52.9,2,100.0,375,375,56.2,100.0,175,46.7,175
Dion Dawkins,11818,T,BUF,14,0,4,61.4,100.0,132,35.2,132,58.5,1,100.0,375,375,58.3,100.0,180,48.0,180
Nick Martin,10684,C,HST,14,0,13,65.1,100.0,99,26.5,99,57.9,0,100.0,374,374,56.6,100.0,246,65.8,246
La'el Collins,9719,T,DAL,14,0,9,66.4,100.0,159,42.5,159,72.6,3,100.0,374,374,70.4,100.0,175,46.8,175
Jordan Mills,7945,T,BUF,14,0,4,48.8,100.0,132,35.4,132,47.4,3,100.0,373,373,53.7,100.0,178,47.7,178
Bobby Massie,7112,T,CHI,14,1,6,54.8,100.0,120,32.3,120,59.4,2,100.0,371,371,61.6,100.0,214,57.7,214
DeAndre Hopkins,7808,WR,HST,14,0,13,65.6,100.0,98,26.8,98,63.2,1,99.7,365,366,57.9,100.0,245,67.1,245
Austin Blythe,10882,G,LA,14,0,26,62.6,100.0,78,21.5,78,74.9,0,100.0,362,362,73.7,100.0,234,64.6,234
Rob Havenstein,9490,T,LA,14,0,26,74.0,100.0,78,21.5,78,82.7,0,100.0,362,362,75.9,100.0,234,64.6,234
Joe Staley,3644,T,SF,14,0,28,71.4,100.0,77,21.4,77,81.5,0,100.0,359,359,77.6,100.0,256,71.3,256
Dan Feeney,11826,G,LAC,14,0,27,58.1,100.0,187,52.1,187,55.1,1,100.0,359,359,44.8,100.0,102,28.4,102
Mike Person,6391,G,SF,14,1,28,62.2,100.0,78,21.8,78,68.5,3,100.0,358,358,69.2,100.0,249,69.6,249
Kevin Zeitler,7032,G,CLV,14,0,8,55.0,100.0,147,41.2,147,67.6,1,100.0,357,357,79.3,100.0,170,47.6,170
Joel Bitonio,8670,G,CLV,14,1,8,70.2,100.0,147,41.2,147,73.4,1,100.0,357,357,70.6,100.0,170,47.6,170
Chris Hubbard,8051,T,CLV,14,1,8,55.5,100.0,147,41.2,147,48.6,1,100.0,357,357,47.2,100.0,170,47.6,170
J.C. Tretter,7904,C,CLV,14,0,8,63.9,100.0,147,41.2,147,70.7,0,100.0,357,357,72.4,100.0,170,47.6,170
Quenton Nelson,12954,G,IND,14,0,14,74.8,100.0,188,53.0,188,77.5,3,100.0,355,355,75.3,100.0,123,34.6,123
Andrew Whitworth,3000,T,LA,14,0,26,69.3,100.0,78,22.0,78,77.0,1,100.0,354,354,66.3,100.0,231,65.3,231
Brian Winters,7853,G,NYJ,14,0,22,54.0,100.0,136,38.4,136,66.2,1,100.0,354,354,68.0,100.0,183,51.7,183
Kelvin Beachum,7229,T,NYJ,14,2,22,50.4,100.0,136,38.4,136,53.9,2,100.0,354,354,56.5,100.0,183,51.7,183
Michael Schofield III,8730,G,LAC,14,0,27,55.6,100.0,185,52.4,185,58.8,0,100.0,353,353,66.5,100.0,101,28.6,101
Quinton Spain,10110,G,TEN,13,0,31,44.4,100.0,86,24.7,86,64.5,2,100.0,348,348,71.9,100.0,231,66.4,231
Shaq Mason,9564,G,NE,12,1,19,76.0,100.0,191,54.9,191,79.0,2,100.0,348,348,78.8,100.0,104,29.9,104
Tyler Lockett,9502,WR,SEA,14,0,29,59.6,100.0,91,26.2,91,57.9,0,96.7,347,359,62.7,100.0,248,71.5,248
Deshaun Watson,11767,QB,HST,14,0,13,60.0,98.0,97,28.0,99,60.1,0,93.0,347,373,60.1,95.5,235,67.7,246
John Sullivan,4501,C,LA,14,0,26,48.3,100.0,75,21.6,75,55.0,1,100.0,347,347,53.1,100.0,225,64.8,225
Julie'n Davenport,11885,T,HST,14,0,13,46.7,100.0,90,26.2,90,52.0,4,100.0,343,343,62.8,100.0,226,65.9,226
Garett Bolles,11775,T,DEN,14,0,10,75.1,100.0,147,42.9,147,71.6,0,100.0,343,343,58.5,100.0,157,45.8,157
Frank Ragnow,39137,G,DET,14,0,11,72.0,100.0,155,45.5,155,70.4,2,100.0,341,341,74.0,100.0,161,47.2,161
Brandon Shell,10792,T,NYJ,14,0,22,55.7,100.0,130,38.1,130,58.8,0,100.0,341,341,64.5,100.0,178,52.2,178
Graham Glasgow,10729,C,DET,14,2,11,63.5,100.0,154,45.3,154,70.8,3,100.0,340,340,69.8,100.0,161,47.4,161
Connor McGovern,10778,G,DEN,14,0,10,68.9,100.0,145,42.6,145,69.2,2,100.0,340,340,73.2,100.0,156,45.9,156
Taylor Decker,10650,T,DET,14,0,11,58.5,100.0,155,45.7,155,52.3,1,100.0,339,339,51.7,100.0,160,47.2,160
