player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Adam Thielen,8288,WR,MIN,8,95,0,18,11.2,1,78.0,40.0,2,5,3.0,1,26,1,79.1,93.5,1,68,1.5,2,132,32,92.4,122,128.3,41,43.2,3,466,123,3.8,14.6,3.82,0,8.8,1,79.2,57.1,4,7,5.0,2,20,0,81.9,76.1,0,45,0.4,1,229,38,98.3,225,117.8,48,50.5,2,429,150,3.9,11.3,1.91
Odell Beckham Jr.,8647,WR,NYG,8,87,0,21,10.0,3,68.2,33.3,1,3,6.3,1,11,0,65.6,80.7,0,30,0.0,0,82,15,92.7,76,111.9,22,25.3,1,200,94,6.3,13.3,2.63,0,12.2,16,72.6,44.4,4,9,0.0,0,28,0,90.3,89.9,1,51,0.0,0,252,45,96.8,244,100.7,62,71.3,1,587,168,3.7,13.0,2.41
Jarvis Landry,8698,WR,CLV,8,85,0,8,10.1,1,51.9,33.3,1,3,6.7,1,7,0,65.6,63.9,0,39,0.0,0,111,14,91.9,102,71.5,27,31.8,0,170,80,5.7,12.1,1.67,0,9.9,4,59.6,36.4,4,11,8.8,3,13,0,58.8,64.6,1,33,0.4,1,237,31,97.5,231,76.0,52,61.2,1,322,107,3.5,10.4,1.39
Zach Ertz,7816,TE,PHI,8,82,0,24,7.2,0,65.2,40.0,2,5,11.8,2,8,0,51.5,64.3,1,27,7.2,8,111,15,85.6,95,80.7,23,28.0,1,154,33,2.2,10.3,1.62,0,7.6,0,80.4,20.0,1,5,4.7,2,23,0,74.3,75.2,0,34,7.0,16,229,41,88.2,202,103.8,51,62.2,0,455,163,4.0,11.1,2.25
Antonio Brown,5718,WR,PIT,7,79,0,25,13.1,3,48.5,20.0,1,5,0.0,0,14,0,82.2,79.1,0,48,0.0,0,121,16,94.2,114,118.8,33,41.8,7,291,162,10.1,18.2,2.55,0,10.2,6,65.9,20.0,1,5,3.6,1,14,0,75.7,69.7,3,43,0.0,0,183,27,96.7,177,59.3,41,51.9,1,243,91,3.4,9.0,1.37
Stefon Diggs,9579,WR,MIN,8,78,0,18,8.6,4,81.5,83.3,5,6,0.0,0,9,0,84.5,73.5,1,75,0.8,1,125,22,92.8,116,123.1,27,34.6,3,226,75,3.4,10.3,1.95,0,10.5,7,71.7,33.3,2,6,0.0,0,16,0,88.7,75.0,0,34,0.0,0,213,33,98.6,210,93.4,46,59.0,0,348,199,6.0,10.5,1.66
Julio Jones,6158,WR,ATL,7,77,0,2,11.1,0,66.7,50.0,2,4,11.1,2,11,0,54.3,80.8,1,32,0.0,0,76,16,90.8,69,82.3,24,31.2,0,242,80,5.0,15.1,3.51,0,14.7,5,72.9,42.9,3,7,2.8,1,25,1,80.4,87.9,1,58,0.0,0,178,35,96.6,172,97.9,48,62.3,0,504,130,3.7,14.4,2.93
DeAndre Hopkins,7808,WR,HST,8,77,0,13,12.8,5,66.7,57.1,4,7,0.0,0,11,1,83.2,86.1,1,49,0.0,0,93,18,92.5,86,108.6,27,35.1,2,270,101,5.6,15.0,3.14,0,13.9,1,73.2,70.0,7,10,0.0,0,23,0,89.0,89.0,2,49,0.0,0,211,30,91.0,192,107.1,41,53.2,2,473,111,3.7,15.8,2.46
A.J. Green,6156,WR,CIN,8,76,0,7,13.3,2,51.4,63.6,7,11,14.3,3,16,0,58.3,88.6,1,38,0.0,0,121,18,90.1,109,87.6,35,46.1,2,298,89,4.9,16.6,2.73,0,14.5,1,63.9,44.4,4,9,8.0,2,17,2,61.3,75.7,1,38,0.0,0,162,23,95.1,154,94.4,36,47.4,1,358,60,2.6,15.6,2.32
Davante Adams,8688,WR,GB,7,72,0,12,11.6,3,69.0,66.7,2,3,4.8,1,12,0,71.5,89.5,0,51,0.0,0,128,20,92.2,118,127.1,29,40.3,2,310,112,5.6,15.5,2.63,0,10.6,2,71.1,0.0,0,3,10.0,3,14,0,55.3,70.7,0,41,0.0,0,175,27,96.6,169,116.0,38,52.8,2,339,123,4.6,12.6,2.01
