player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Julius Peppers,1010,ED,CAR,1,1,,0,0,5,60.0,70.2,78.1,63.6,67.6,71.7,0.0,0,0,6,7,0.0,0,0
Terrell Suggs,1326,ED,BLT,1,0,-1.0,0,0,3,70.9,55.6,76.9,53.0,50.6,35.4,0.0,0,0,11,11,9.1,1,1
Mike Adams,1972,S,CAR,1,1,2.0,0,0,5,70.3,69.4,0.0,69.1,65.9,79.5,0.0,0,1,18,20,11.1,2,2
Adam Jones,2223,CB,DEN,1,0,-2.0,0,0,10,75.2,77.4,77.2,,73.9,45.9,0.0,0,0,11,11,9.1,1,1
Derrick Johnson,2232,LB,OAK,1,0,4.5,0,0,23,70.7,66.7,74.7,58.9,55.0,79.5,0.0,0,0,16,16,6.3,1,2
Lorenzo Alexander,2476,LB,BUF,1,0,5.0,0,0,4,90.7,86.5,76.8,62.2,67.4,79.3,0.0,0,0,20,21,5.0,1,4
Haloti Ngata,2957,DI,PHI,1,0,,0,0,24,,69.2,73.9,55.2,70.0,66.8,,0,0,8,10,0.0,0,0
Johnathan Joseph,2969,CB,HST,1,0,11.0,0,0,13,70.4,71.7,77.8,,69.1,81.0,0.0,0,1,30,31,0.0,0,1
Frostee Rucker,3036,ED,OAK,1,0,2.5,0,0,23,,66.6,79.9,50.3,73.4,71.4,0.0,0,0,20,21,10.0,2,2
Domata Peko Sr.,3068,DI,DEN,1,1,,0,0,10,,44.3,0.0,54.2,59.2,67.6,0.0,0,1,8,8,0.0,0,0
Kyle Williams,3079,DI,BUF,1,1,3.0,0,0,4,61.7,69.1,77.5,62.2,62.3,70.3,0.0,0,0,14,15,0.0,0,1
Antoine Bethea,3152,S,ARZ,1,0,7.0,0,0,1,55.3,60.2,0.0,69.1,72.0,65.2,0.0,0,1,37,38,8.1,3,8
Tom Johnson,3378,DI,SEA,1,0,,0,0,29,60.0,63.0,77.0,67.7,52.7,66.8,,0,0,10,10,0.0,0,0
Tramon Williams,3558,S,GB,1,0,7.0,0,0,12,69.2,68.1,78.3,,59.2,63.0,50.0,1,0,23,24,0.0,0,1
Leon Hall,3634,CB,OAK,1,2,4.0,0,0,23,61.1,68.4,76.8,54.4,82.3,79.9,0.0,0,0,26,27,3.8,1,3
Reggie Nelson,3637,S,OAK,1,0,15.0,0,0,23,62.8,48.4,74.6,60.0,29.3,49.3,50.0,1,0,26,27,0.0,0,1
