player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Matt Skura,11102,C,BLT,14,100.0,0,3,59.2,66.3,56.0,3,21,550,100.0,100.0,97.5,4,26,2,1049,1049,0,0,1049,591,591,0,0,458,0
Marshal Yanda,3702,G,BLT,14,100.0,0,3,84.1,82.3,80.0,3,11,545,100.0,100.0,98.7,2,14,0,1023,0,3,0,1023,586,586,1020,0,437,0
Quenton Nelson,12954,G,IND,14,100.0,0,14,78.3,79.8,77.5,4,15,594,100.0,100.0,98.1,9,21,2,990,0,990,0,990,635,635,0,0,355,0
Joe Thuney,10712,G,NE,14,100.0,0,19,75.7,88.3,67.6,5,12,538,100.0,100.0,98.4,4,17,0,977,0,976,1,977,566,566,0,0,411,0
Ali Marpet,9494,G,TB,14,100.0,0,30,78.5,82.0,73.1,8,15,634,100.0,100.0,97.9,2,25,2,975,0,974,0,975,674,674,0,0,301,0
Donovan Smith,9467,T,TB,14,100.0,1,30,66.2,68.4,55.0,7,27,634,100.0,100.0,96.2,7,41,7,975,0,0,974,975,674,674,0,0,301,0
Ryan Jensen,7985,C,TB,14,100.0,0,30,55.2,67.6,54.1,10,12,634,100.0,100.0,98.1,10,23,1,974,974,0,0,974,674,674,0,0,300,0
Ramon Foster,5229,G,PIT,14,100.0,0,25,74.2,86.4,62.3,1,17,626,100.0,100.0,98.4,2,19,1,973,0,972,0,973,670,670,0,0,303,0
Alejandro Villanueva,9091,T,PIT,14,99.9,1,25,80.5,82.9,65.6,3,10,625,99.8,99.9,98.2,6,18,5,972,0,0,972,973,669,670,0,0,303,0
David Andrews,9948,C,NE,14,100.0,0,19,76.1,84.3,72.2,2,10,537,100.0,100.0,98.5,4,14,2,965,964,1,0,965,565,565,0,0,400,0
Chris Hubbard,8051,T,CLV,14,100.0,2,8,63.7,71.9,48.6,2,31,554,100.0,100.0,95.9,3,39,6,963,0,0,2,963,606,606,0,961,357,0
Kevin Zeitler,7032,G,CLV,14,100.0,1,8,76.1,91.0,67.6,1,6,554,100.0,100.0,98.8,7,10,3,963,0,0,0,963,606,606,963,0,357,0
Joel Bitonio,8670,G,CLV,14,100.0,1,8,79.7,86.6,73.4,0,11,554,100.0,100.0,98.8,4,12,1,963,0,963,0,963,606,606,0,0,357,0
J.C. Tretter,7904,C,CLV,14,100.0,1,8,76.7,84.1,70.7,1,10,554,100.0,100.0,98.6,1,13,2,963,963,0,0,963,606,606,0,0,357,0
Austin Blythe,10882,G,LA,14,100.0,1,26,78.4,73.8,74.9,5,23,562,100.0,100.0,97.5,2,28,0,960,10,17,0,960,598,598,932,0,362,0
Rob Havenstein,9490,T,LA,14,100.0,1,26,83.2,75.2,82.7,3,22,562,100.0,100.0,97.4,1,27,2,960,0,0,0,960,598,598,0,959,362,0
