player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Julius Peppers,1010,ED,CAR,10,2,1.0,1,0,5,71.0,76.1,52.5,68.0,71.8,78.4,0.0,0,2,81,84,3.7,3,5
Terrell Suggs,1326,ED,BLT,10,4,1.6,1,0,3,53.5,64.9,40.2,67.7,64.7,61.9,0.0,0,3,137,142,7.3,10,12
Mike Adams,1972,S,CAR,10,6,5.9,0,0,5,53.8,57.4,56.9,70.9,63.3,75.3,6.3,2,1,203,211,6.4,13,24
Adam Jones,2223,CB,DEN,6,0,21.5,0,0,10,62.8,64.2,81.3,,68.0,44.0,0.0,0,1,46,46,2.2,1,2
Thomas Davis Sr.,2231,LB,CAR,6,5,3.6,0,0,5,73.8,75.8,82.8,77.4,64.4,58.8,11.1,2,0,114,117,5.3,6,11
Derrick Johnson,2232,LB,OAK,6,1,5.0,0,0,23,68.6,65.2,79.6,46.7,60.1,42.6,20.0,2,0,51,51,3.9,2,7
Lorenzo Alexander,2476,LB,BUF,10,4,4.1,0,0,4,83.2,85.6,86.3,70.7,78.0,81.0,0.0,0,0,117,122,6.8,8,14
Haloti Ngata,2957,DI,PHI,7,1,1.1,0,0,24,59.7,59.3,82.8,51.0,64.7,45.1,10.0,1,0,86,89,7.0,6,8
Johnathan Joseph,2969,CB,HST,9,1,8.0,0,0,13,81.0,79.8,86.2,,62.0,47.6,40.0,2,1,189,195,0.5,1,2
Frostee Rucker,3036,ED,OAK,9,3,2.1,0,0,23,60.7,67.3,88.3,53.6,70.4,54.0,17.4,4,0,173,184,6.4,11,16
Domata Peko Sr.,3068,DI,DEN,10,8,3.0,0,0,10,84.4,63.1,30.7,56.2,66.3,45.2,13.6,3,3,165,170,4.8,8,11
Kyle Williams,3079,DI,BUF,10,2,2.8,0,0,4,62.5,67.1,68.5,65.3,62.4,60.7,14.3,1,1,124,130,2.4,3,4
Antoine Bethea,3152,S,ARZ,10,7,8.9,0,0,1,72.1,68.3,37.2,59.6,62.2,76.2,10.4,5,2,307,317,4.9,15,36
Tom Johnson,3378,DI,MIN,8,2,2.1,0,0,18,73.2,65.0,55.2,62.4,59.9,75.2,0.0,0,1,70,73,5.7,4,8
Tramon Williams,3558,S,GB,10,0,13.1,0,0,12,60.0,60.4,87.2,46.1,61.5,64.8,21.4,3,1,252,259,0.0,0,11
Brent Grimes,3589,CB,TB,8,3,12.3,1,1,30,56.2,55.6,84.6,,50.3,59.2,23.1,3,2,189,197,0.0,0,7
Leon Hall,3634,CB,OAK,10,2,5.6,0,0,23,57.1,63.3,83.1,57.8,83.4,62.8,0.0,0,0,137,144,1.5,2,7
Reggie Nelson,3637,S,OAK,9,2,9.1,0,1,23,67.2,66.2,82.9,55.4,59.8,58.5,26.7,4,0,131,137,2.3,3,9
Eric Weddle,3653,S,BLT,10,1,7.6,1,0,3,73.1,77.8,87.9,78.8,77.2,79.5,8.0,2,1,217,227,3.7,8,22
