player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Julius Peppers,1010,ED,CAR,11,10,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,63,1,0,0,0,0,0,,,0,0,9.0,50.0,5.7,10.0,5.0,0,1,50.0,71.0,0,18,0.0,0,1,81.3,1,10,100.0,175,4,1,2,0,18,11,1.8,18.0
Terrell Suggs,1326,ED,BLT,11,44,0,3,0,,,11.3,,,0,0,,77.0,0,,66.7,2,0,0.0,0,13,29.5,115,2,1,0,0,0,0,0.0,,0,0,5.4,60.0,13.4,9.0,5.4,0,0,0.0,37.6,0,15,100.0,1,0,75.4,3,27,61.4,202,4,0,5,0,28,25,1.0,9.3
Mike Adams,1972,S,CAR,11,422,0,5,4,10.2,100.0,88.8,11.3,11.3,0,0,0.0,46.2,0,31,0.0,0,0,118.8,9,111,26.3,125,0,6,9,0,150,58,1.5,16.7,0,2,12.7,62.5,95.3,28.0,17.5,1,1,6.3,66.4,3,33,10.0,2,1,51.0,10,287,68.0,301,4,16,16,0,140,37,0.5,14.0
Adam Jones,2223,CB,DEN,6,102,0,10,1,4.0,87.5,100.0,5.0,4.4,0,1,12.5,45.4,0,30,37.5,3,1,102.1,7,37,36.3,37,1,4,8,0,68,46,1.9,9.7,0,0,9.5,50.0,100.0,18.0,9.0,0,1,16.7,73.1,0,14,0.0,0,1,59.0,3,57,55.9,57,0,3,6,0,22,16,0.4,7.3
Thomas Davis Sr.,2231,LB,CAR,7,195,0,5,0,4.2,80.0,70.4,11.8,9.4,0,1,20.0,69.2,0,18,50.0,1,1,110.8,4,50,25.6,71,1,1,5,0,53,41,1.1,13.3,0,1,4.3,65.0,85.8,10.2,6.6,0,3,15.0,73.1,0,21,6.7,1,3,83.5,13,133,68.2,155,5,13,20,0,131,102,1.0,10.1
Derrick Johnson,2232,LB,OAK,6,89,0,23,0,,,69.0,,,0,0,,71.8,0,,0.0,0,0,0.0,0,20,22.5,29,0,2,0,0,0,0,0.0,,0,0,8.7,100.0,95.2,18.0,18.0,0,0,0.0,63.3,0,11,28.6,2,0,106.9,3,59,66.3,62,4,5,3,0,29,3,0.5,9.7
Lorenzo Alexander,2476,LB,BUF,11,61,0,4,1,,,8.3,,,0,0,,78.1,1,,0.0,0,0,0.0,0,4,6.6,48,1,1,0,0,0,0,0.0,,0,2,1.7,84.6,29.5,4.9,4.2,0,2,15.4,72.1,0,22,8.3,1,2,92.6,11,56,91.8,190,6,9,13,0,81,73,1.5,7.4
Haloti Ngata,2957,DI,PHI,8,1,0,24,0,,,2.9,,,0,0,,59.7,0,,,0,0,0.0,0,1,100.0,35,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,81,1,0,0,0,0,0,,
Johnathan Joseph,2969,CB,HST,10,379,0,13,0,11.0,45.9,100.0,8.6,3.9,0,2,5.4,68.8,0,42,0.0,0,2,72.1,17,156,41.2,156,5,15,37,1,202,59,1.4,11.9,0,3,9.8,67.9,100.0,10.3,7.0,0,2,7.1,75.1,1,48,21.4,6,2,97.8,19,202,53.3,202,7,19,28,1,283,88,1.4,14.9
Frostee Rucker,3036,ED,OAK,10,4,0,23,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,29,0,0,0,0,0,0,,,0,0,,,3.8,,,0,0,,61.1,0,,0.0,0,0,0.0,0,4,100.0,105,0,2,0,0,0,0,0.0,
Kyle Williams,3079,DI,BUF,11,3,0,4,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,56,1,1,0,0,0,0,,,0,1,,,1.3,,,0,0,,62.6,0,,25.0,1,0,0.0,0,3,100.0,224,6,2,0,0,0,0,0.0,
Antoine Bethea,3152,S,ARZ,11,401,0,1,1,2.3,75.0,89.9,25.7,19.3,0,0,0.0,66.4,0,18,0.0,0,0,103.1,3,80,20.0,89,1,8,4,0,37,34,0.5,12.3,0,4,7.1,80.0,94.1,17.3,13.8,1,1,5.0,70.6,0,21,10.3,3,1,94.4,16,286,71.3,304,7,22,20,0,133,85,0.5,8.3
