player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Julio Jones,6158,WR,ATL,13,140,0,2,0,1.0,1,100.0,,0,0,0.0,0,3,0,88.7,84.2,0,35,0.0,0,27,3,100.0,27,158.3,3,2.1,2,48,45,15.0,16.0,1.78,13.7,0,62.5,33.3,1,3,6.3,1,11,0,88.3,86.8,2,33,0.0,0,109,15,95.4,104,58.7,24,17.1,0,226,44,2.9,15.1,2.17
Antonio Brown,5718,WR,PIT,13,139,0,25,0,0.6,6,92.0,100.0,1,1,0.0,0,7,0,93.5,80.9,0,31,0.0,0,91,23,94.5,86,128.9,25,18.0,4,136,133,5.8,5.9,1.58,7.3,4,69.4,0.0,0,4,0.0,0,14,0,91.9,77.9,3,43,0.0,0,119,25,95.8,114,80.2,36,25.9,3,235,116,4.6,9.4,2.06
Adam Thielen,8288,WR,MIN,13,137,0,18,0,-1.6,0,100.0,,0,0,0.0,0,2,1,91.1,46.9,0,35,0.0,0,44,7,100.0,44,107.7,7,5.1,0,69,80,11.4,9.9,1.57,8.5,4,78.0,40.0,4,10,5.9,4,37,1,90.1,90.6,2,45,0.3,1,344,64,95.9,330,119.3,82,59.9,7,676,266,4.2,10.6,2.05
Davante Adams,8688,WR,GB,13,132,0,12,0,0.1,3,100.0,,0,0,0.0,0,2,0,92.9,68.7,0,25,0.0,0,63,18,98.4,62,108.6,18,13.6,1,101,100,5.6,5.6,1.63,11.4,1,73.3,33.3,1,3,4.3,1,15,0,79.6,91.2,0,38,0.0,0,118,22,92.4,109,137.5,30,22.7,3,295,127,5.8,13.4,2.71
JuJu Smith-Schuster,11817,WR,PIT,13,128,0,25,0,-0.7,0,81.3,0.0,0,1,0.0,0,7,0,92.4,65.5,1,12,0.0,0,89,13,95.5,85,76.0,16,12.5,1,56,65,5.0,4.3,0.66,8.4,1,69.3,55.0,11,20,5.5,3,34,0,74.5,80.1,2,75,0.0,0,383,52,94.5,362,107.5,75,58.6,4,738,340,6.5,14.2,2.04
Zach Ertz,7816,TE,PHI,13,127,0,24,0,-2.7,0,66.7,0.0,0,1,0.0,0,0,0,84.5,36.2,0,2,20.7,12,58,2,75.9,44,70.1,3,2.4,0,2,6,3.0,1.0,0.05,8.3,1,75.0,44.4,4,9,4.0,2,24,0,71.4,78.0,2,34,1.5,4,273,48,92.3,252,87.0,64,50.4,0,545,139,2.9,11.4,2.16
DeAndre Hopkins,7808,WR,HST,13,121,0,13,0,-2.7,0,88.9,,0,0,0.0,0,1,0,92.0,63.5,0,16,0.0,0,42,8,90.5,38,82.9,9,7.4,0,35,56,7.0,4.4,0.92,9.6,3,85.7,66.7,4,6,0.0,0,14,0,92.5,91.8,0,49,0.0,0,109,24,99.1,108,153.6,28,23.1,4,318,91,3.8,13.3,2.94
Odell Beckham Jr.,8647,WR,NYG,12,119,0,21,0,-0.8,3,100.0,,0,0,0.0,0,0,0,90.9,63.8,0,12,0.0,0,37,4,94.6,35,93.8,4,3.4,0,26,29,7.3,6.5,0.74,8.6,4,74.1,33.3,2,6,0.0,0,13,0,87.2,88.5,1,30,0.0,0,144,20,93.8,135,105.8,27,22.7,2,212,92,4.6,10.6,1.57
Michael Thomas,10681,WR,NO,13,118,0,20,0,-2.0,2,77.8,0.0,0,1,12.5,1,2,0,39.4,50.6,0,9,0.0,0,53,7,96.2,51,116.2,9,7.6,1,16,31,4.4,2.3,0.31,9.3,6,87.8,71.4,5,7,2.7,1,20,0,90.1,92.3,0,72,0.7,1,138,36,93.5,129,138.5,41,34.7,3,467,154,4.3,13.0,3.62
Stefon Diggs,9579,WR,MIN,12,118,0,18,0,-1.8,3,100.0,,0,0,0.0,0,5,0,92.5,91.4,0,34,0.0,0,40,15,100.0,40,93.3,15,12.7,0,96,123,8.2,6.4,2.4,5.7,1,92.6,75.0,3,4,0.0,0,11,0,92.2,82.3,0,34,0.0,0,118,25,95.8,113,131.0,27,22.9,2,257,155,6.2,10.3,2.27
Jarvis Landry,8698,WR,CLV,13,114,0,8,0,-1.4,0,100.0,100.0,1,1,0.0,0,1,0,91.8,49.7,0,7,0.0,0,67,10,95.5,64,80.4,10,8.8,0,33,47,4.7,3.3,0.52,10.6,3,55.1,35.7,5,14,9.5,4,16,0,80.3,67.6,1,51,0.3,1,361,38,91.4,330,76.0,69,60.5,2,404,104,2.7,10.6,1.22
Keenan Allen,7857,WR,LAC,13,113,0,27,0,-1.0,1,100.0,,0,0,0.0,0,3,0,91.4,80.2,0,16,0.0,0,33,8,100.0,33,95.3,8,7.1,0,55,63,7.9,6.9,1.67,8.8,3,80.4,71.4,5,7,4.7,2,27,0,82.8,90.8,1,27,0.0,0,220,41,97.7,215,108.4,51,45.1,2,451,177,4.3,11.0,2.1
Travis Kelce,7844,TE,KC,13,112,0,16,0,-1.2,0,90.0,,0,0,0.0,0,5,0,91.6,74.9,0,43,12.9,9,70,9,81.4,57,138.3,10,8.9,1,92,113,12.6,10.2,1.61,10.0,4,78.4,50.0,4,8,4.8,2,25,2,75.7,91.8,2,43,0.0,0,226,40,91.2,206,126.3,51,45.5,4,610,264,6.6,15.3,2.96
Robert Woods,7822,WR,LA,13,108,0,26,0,-2.8,1,100.0,,0,0,0.0,0,1,0,91.1,45.1,0,19,1.7,1,59,6,91.5,54,96.5,6,5.6,0,43,60,10.0,7.2,0.8,12.9,0,64.6,54.5,6,11,0.0,0,22,0,91.4,88.5,1,36,1.5,4,263,31,93.5,246,105.4,48,44.4,3,430,119,3.8,13.9,1.75
Tyreek Hill,10799,WR,KC,13,108,0,16,0,-3.8,1,88.9,,0,0,0.0,0,2,0,91.4,60.2,0,21,0.0,0,71,8,94.4,67,88.4,9,8.3,0,47,80,10.0,5.9,0.7,15.1,6,72.2,72.7,8,11,9.3,4,26,0,73.3,91.3,3,75,0.0,0,218,39,97.7,213,130.8,54,50.0,8,691,236,6.1,17.7,3.24
