team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
PIT,25,14,626,14,81,626,90.5,107,12
CHI,6,14,523,11,80,523,89.4,101,10
NO,20,14,478,16,65,478,89.4,91,10
BLT,3,14,550,16,100,550,88.2,123,7
NE,19,14,538,30,75,538,88.2,116,11
KC,16,14,569,26,88,569,87.9,126,12
ATL,2,14,602,26,80,602,87.9,126,20
CLV,8,14,554,7,98,554,87.8,120,15
PHI,24,14,566,24,94,566,87.3,131,13
IND,14,14,594,31,99,594,86.7,144,14
LA,26,14,562,23,109,562,85.9,145,13
SEA,29,14,438,8,83,438,85.5,109,18
NYJ,22,14,509,18,103,509,85.4,135,14
DEN,10,14,541,20,110,541,85.4,144,14
BUF,4,14,520,17,107,520,85.2,139,15
GB,12,14,621,14,114,621,85.2,156,28
TEN,31,14,461,6,95,461,85.1,119,18
WAS,32,14,535,33,93,535,85.0,143,17
TB,30,14,634,37,114,634,84.6,173,22
CAR,5,14,533,13,121,533,84.6,149,15
DAL,9,14,537,21,100,537,84.6,143,22
DET,11,14,547,22,111,547,84.0,154,21
SF,28,14,518,29,100,518,83.9,148,19
CIN,7,14,546,10,126,546,83.3,159,23
NYG,21,14,558,19,123,558,82.3,170,28
LAC,27,14,485,31,96,485,82.0,151,24
MIN,18,14,598,27,146,598,81.7,196,23
JAX,15,14,582,29,132,582,81.5,188,27
OAK,23,14,546,18,109,546,81.0,167,40
MIA,17,14,456,28,100,456,80.7,152,24
HST,13,14,531,29,124,531,80.7,179,26
ARZ,1,14,484,36,127,484,77.4,191,28
