player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,CAR,5,0,1,5,65.6,2,7,99,96.3,12.1,12,1,5.6,1,108,104,10,0,72.9,2,6,61,96.9,19.7,12,8.2,1,64,62,9
Terrell Suggs,1326,ED,BLT,6,3,1,3,74.8,1,14,147,86.5,15.6,23,2,8.5,5,178,154,20,1,65.6,1,9,81,89.5,14.8,12,9.9,3,95,85,13
Mike Adams,1972,S,CAR,5,0,0,5,67.8,1,0,9,5.3,0.0,0,1,5.6,0,209,11,1,0,55.7,0,0,2,2.9,0.0,0,0.0,0,102,3,0
Thomas Davis Sr.,2231,LB,CAR,1,0,0,5,66.3,0,1,3,10.3,33.3,1,0,16.7,0,39,4,1,0,70.4,0,1,1,10.5,100.0,1,50.0,0,19,2,1
Derrick Johnson,2232,LB,OAK,6,0,0,23,46.7,0,1,11,11.9,0.0,0,0,4.5,0,101,12,1,0,49.8,0,1,5,9.5,0.0,0,10.0,0,63,6,1
Lorenzo Alexander,2476,LB,BUF,6,2,0,4,76.0,1,14,99,77.6,18.2,18,0,10.6,3,134,104,18,1,70.2,1,6,56,88.1,17.9,10,9.8,2,67,59,9
Haloti Ngata,2957,DI,PHI,4,0,0,24,55.9,1,2,65,100.0,6.2,4,0,3.8,1,70,70,4,0,56.5,0,0,14,100.0,7.1,1,7.1,1,18,18,1
Frostee Rucker,3036,ED,OAK,5,1,0,23,55.9,2,3,72,98.7,5.6,4,0,3.5,0,79,78,5,1,70.2,1,1,17,100.0,17.6,3,5.9,0,18,18,2
Domata Peko Sr.,3068,DI,DEN,6,0,0,10,55.6,0,1,88,100.0,3.4,3,1,1.7,1,94,94,2,0,55.6,0,0,22,100.0,4.5,1,0.0,0,25,25,0
Kyle Williams,3079,DI,BUF,6,0,0,4,67.1,1,9,169,99.4,11.8,20,0,6.5,6,178,177,16,0,72.9,1,8,78,100.0,19.2,15,12.2,5,82,82,14
Antoine Bethea,3152,S,ARZ,6,0,0,1,52.2,2,3,18,8.2,11.1,2,2,13.9,0,256,21,5,0,39.3,0,1,3,4.4,0.0,0,16.7,0,90,4,1
Tom Johnson,3378,DI,MIN,4,0,0,18,58.8,1,2,64,100.0,7.8,5,1,2.3,0,68,68,3,0,52.0,1,1,26,100.0,7.7,2,3.8,0,27,27,2
Tramon Williams,3558,S,GB,6,0,0,12,56.2,0,0,1,0.4,0.0,0,1,0.0,0,237,1,0,0,56.2,0,0,1,1.2,0.0,0,0.0,0,85,1,0
Leon Hall,3634,CB,OAK,6,1,0,23,62.2,1,0,8,5.0,12.5,1,0,6.3,0,180,9,1,0,51.2,0,0,3,4.9,0.0,0,0.0,0,81,4,0
Reggie Nelson,3637,S,OAK,6,0,0,23,47.3,0,1,13,7.6,7.7,1,0,3.8,0,172,13,1,0,66.5,0,0,3,4.2,33.3,1,0.0,0,72,3,0
Eric Weddle,3653,S,BLT,6,0,0,3,83.4,2,1,10,4.0,20.0,2,0,25.0,1,253,10,4,0,63.3,1,0,4,3.1,25.0,1,12.5,0,127,4,1
Brandon Mebane,3701,DI,LAC,6,1,0,27,61.8,2,1,91,96.0,5.5,5,0,2.7,1,99,95,4,0,61.0,1,0,26,100.0,7.7,2,5.8,1,26,26,2
Corey Graham,3784,S,PHI,5,1,0,24,62.8,0,1,7,5.0,0.0,0,0,7.1,0,141,7,1,0,54.6,0,0,2,3.1,0.0,0,0.0,0,65,2,0
Chris Long,4316,ED,PHI,6,0,0,24,79.9,9,14,150,98.1,24.0,36,1,9.0,2,156,153,25,0,84.0,7,8,73,98.7,34.2,25,13.0,2,75,74,17
Calais Campbell,4364,ED,JAX,6,0,0,15,63.6,3,10,161,98.9,11.8,19,0,6.5,4,178,176,17,0,62.2,2,6,80,100.0,13.8,11,10.0,4,88,88,12
