player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Adam Thielen,8288,WR,MIN,7,88,0,18,0,-1.8,0,100.0,,0,0,0.0,0,1,0,90.2,58.1,0,9,0.0,0,24,4,100.0,24,90.6,4,4.5,0,23,30,7.5,5.8,0.96,8.3,1,77.8,44.4,4,9,4.5,2,22,0,90.4,92.0,0,45,0.5,1,202,42,98.0,198,119.1,54,61.4,3,440,159,3.8,10.5,2.22
Julio Jones,6158,WR,ATL,7,77,0,2,0,6.0,0,100.0,,0,0,0.0,0,1,0,78.7,63.9,0,12,0.0,0,14,1,100.0,14,116.7,1,1.3,0,12,6,6.0,12.0,0.86,11.4,0,71.4,50.0,1,2,9.1,1,8,0,88.0,86.9,1,33,0.0,0,53,10,98.1,52,71.1,14,18.2,0,132,21,2.1,13.2,2.54
Odell Beckham Jr.,8647,WR,NYG,7,76,0,21,0,-0.8,3,100.0,,0,0,0.0,0,0,0,90.6,68.8,0,12,0.0,0,27,4,96.3,26,93.8,4,5.3,0,26,29,7.3,6.5,1.0,8.2,4,82.4,50.0,1,2,0.0,0,9,0,89.2,87.9,0,30,0.0,0,93,14,93.5,87,107.8,17,22.4,0,168,81,5.8,12.0,1.93
Zach Ertz,7816,TE,PHI,7,76,0,24,0,-3.0,0,50.0,0.0,0,1,0.0,0,0,0,78.7,37.9,0,2,26.5,9,34,1,67.6,23,56.3,2,2.6,0,2,4,4.0,2.0,0.09,8.4,0,71.1,28.6,2,7,3.0,1,17,0,64.7,74.6,1,34,0.6,1,172,32,91.9,158,88.2,45,59.2,0,390,111,3.5,12.2,2.47
Jarvis Landry,8698,WR,CLV,7,73,0,8,0,-2.4,0,100.0,,0,0,0.0,0,1,0,90.6,53.8,0,5,0.0,0,38,5,94.7,36,79.2,5,6.8,0,14,26,5.2,2.8,0.39,10.4,1,51.0,25.0,3,12,13.3,4,10,0,57.5,64.1,1,39,0.4,1,240,26,93.8,225,65.6,51,69.9,1,277,85,3.3,10.7,1.23
Antonio Brown,5718,WR,PIT,6,71,0,25,0,2.8,3,84.6,100.0,1,1,0.0,0,4,0,92.0,90.1,0,31,0.0,0,36,11,94.4,34,139.9,13,18.3,2,105,79,7.2,9.5,3.09,6.7,1,50.0,0.0,0,3,0.0,0,5,0,90.3,79.0,2,15,0.0,0,49,9,95.9,47,39.6,18,25.4,1,73,47,5.2,8.1,1.55
DeAndre Hopkins,7808,WR,HST,7,70,0,13,0,-2.7,0,100.0,,0,0,0.0,0,0,0,90.6,63.0,0,9,0.0,0,21,3,85.7,18,79.2,3,4.3,0,9,17,5.7,3.0,0.5,9.6,2,92.9,100.0,4,4,0.0,0,8,0,91.5,91.3,0,24,0.0,0,63,13,100.0,63,139.3,14,20.0,1,164,47,3.6,12.6,2.6
A.J. Green,6156,WR,CIN,7,69,0,7,0,,0,,,0,0,,0,0,0,,51.3,0,0,0.0,0,24,0,100.0,24,0.0,0,0.0,0,0,0,,,0.0,15.2,2,73.9,88.9,8,9,0.0,0,14,0,63.0,86.4,1,38,0.0,0,77,17,94.8,73,137.2,23,33.3,4,317,84,4.9,18.6,4.34
Stefon Diggs,9579,WR,MIN,7,67,0,18,0,-2.1,3,100.0,,0,0,0.0,0,3,0,91.8,91.9,0,34,0.0,0,24,10,100.0,24,92.9,10,14.9,0,63,84,8.4,6.3,2.63,3.7,1,94.1,100.0,2,2,0.0,0,6,0,91.1,77.1,0,34,0.0,0,78,16,96.2,75,115.2,17,25.4,1,118,87,5.4,7.4,1.57
Davante Adams,8688,WR,GB,6,65,0,12,0,0.7,3,100.0,,0,0,0.0,0,2,0,92.1,81.3,0,25,0.0,0,34,12,100.0,34,119.8,12,18.5,1,73,65,5.4,6.1,2.15,12.2,1,76.9,,0,0,9.1,1,7,0,57.4,82.2,0,38,0.0,0,58,10,93.1,54,155.1,13,20.0,2,154,54,5.4,15.4,2.85
Michael Crabtree,4933,WR,BLT,7,64,0,3,0,1.0,0,100.0,,0,0,0.0,0,0,0,78.7,47.5,0,2,0.0,0,14,1,92.9,13,79.2,1,1.6,0,2,1,1.0,2.0,0.15,9.3,1,33.3,100.0,1,1,50.0,3,3,0,25.1,58.4,0,19,0.0,0,37,3,86.5,32,48.8,9,14.1,0,41,8,2.7,13.7,1.28
Emmanuel Sanders,5606,WR,DEN,7,60,0,10,0,-1.3,0,100.0,,0,0,0.0,0,3,0,91.6,84.2,0,15,4.2,1,24,8,91.7,22,100.0,8,13.3,0,64,74,9.3,8.0,2.91,7.3,2,76.7,0.0,0,4,4.2,1,10,0,73.0,77.8,0,64,0.0,0,175,23,92.6,162,125.8,30,50.0,2,271,121,5.3,11.8,1.67
JuJu Smith-Schuster,11817,WR,PIT,6,60,0,25,0,-2.3,0,66.7,,0,0,0.0,0,2,0,90.6,60.6,0,11,0.0,0,37,4,94.6,35,70.1,6,10.0,0,11,20,5.0,2.8,0.31,8.9,1,72.9,44.4,4,9,2.8,1,22,0,76.0,73.3,1,67,0.0,0,221,35,93.7,207,110.2,48,80.0,2,485,193,5.5,13.9,2.34
Tyreek Hill,10799,WR,KC,7,60,0,16,0,-4.0,1,83.3,,0,0,0.0,0,1,0,90.6,66.3,0,21,0.0,0,37,5,94.6,35,85.4,6,10.0,0,27,50,10.0,5.4,0.77,12.6,5,80.0,66.7,2,3,13.0,3,12,0,62.3,90.0,1,75,0.0,0,102,20,98.0,100,141.7,25,41.7,4,329,125,6.3,16.5,3.29
Michael Thomas,10681,WR,NO,6,58,0,20,0,-2.8,2,80.0,,0,0,20.0,1,2,0,28.1,57.4,0,9,0.0,0,26,4,92.3,24,118.8,5,8.6,1,11,23,5.8,2.8,0.46,8.0,0,95.2,100.0,2,2,4.8,1,10,0,64.9,89.4,0,35,0.0,0,72,20,90.3,65,124.2,21,36.2,1,210,61,3.1,10.5,3.23
Saquon Barkley,45791,HB,NYG,7,58,0,21,0,-5.9,7,92.9,,0,0,0.0,0,3,0,92.3,99.9,0,55,13.0,3,23,13,82.6,19,106.0,14,24.1,0,132,210,16.2,10.2,6.95,,0,,,0,0,,0,0,0,72.0,87.6,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
James White,8765,HB,NE,7,57,0,19,0,-3.8,3,100.0,,0,0,0.0,0,6,0,92.1,99.6,0,27,0.0,0,28,12,100.0,28,132.6,12,21.1,1,110,156,13.0,9.2,3.93,1.4,0,75.0,,0,0,0.0,0,2,0,90.2,89.9,0,12,0.0,0,21,6,95.2,20,119.8,8,14.0,1,30,26,4.3,5.0,1.5
Eric Ebron,8645,TE,IND,7,57,0,14,0,,0,,,0,0,,0,0,0,,40.9,0,0,10.5,2,19,0,89.5,17,0.0,0,0.0,0,0,0,,,0.0,9.7,1,57.9,50.0,7,14,4.3,1,9,0,84.3,70.3,0,19,0.6,1,157,22,92.4,145,100.5,38,66.7,3,218,51,2.3,9.9,1.5
