player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
T.J. Carrie,8853,CB,CLV,2,0,8,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,3.7,1,27,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Mychal Kendricks,7049,LB,SEA,1,0,29,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,3.6,1,28,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Mackensie Alexander,10688,CB,MIN,1,0,18,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,6.3,2,32,2,75.0,0,0,0,0,50.0,1,1,100.0,1,1,0,1,1,0
Brian Poole,11052,CB,ATL,2,0,2,0,1,0,0,1,0,75.0,3,3,83.3,2,2,0,0,5.2,4,77,3,62.5,0,0,0,0,25.0,1,0,0.0,0,0,0,2,2,0
Chris Harris Jr.,6457,CB,DEN,2,0,10,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,2.7,2,73,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Roquan Smith,50892,LB,CHI,2,0,6,0,1,0,0,1,0,66.7,2,1,25.0,0,0,0,0,6.7,3,45,2,50.0,0,0,0,0,33.3,1,1,100.0,1,1,0,1,1,0
D.J. Swearinger Sr.,7838,S,WAS,2,0,32,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,1.4,1,71,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Ramik Wilson,9551,LB,LA,2,0,26,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,4.8,1,21,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
M.J. Stewart,49397,CB,TB,2,0,30,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.7,1,58,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Akeem King,9682,CB,SEA,2,0,29,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,2.4,1,41,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Isaiah Johnson,9753,S,LA,1,0,26,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,20.0,1,5,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Bryce Callahan,10000,CB,CHI,2,0,6,1,1,0,1,1,0,100.0,2,2,50.0,0,0,0,0,2.5,2,79,2,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Skai Moore,21605,LB,IND,2,0,14,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,6.7,1,15,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Michael Thomas,7279,S,NYG,2,0,21,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,11.1,1,9,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Rashaan Melvin,8334,CB,OAK,2,0,23,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,1.6,1,63,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kavon Frazier,10846,S,DAL,2,0,9,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,2.5,2,81,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Duke Ejiofor,39256,LB,HST,1,0,13,0,1,0,0,0,0,25.0,1,0,0.0,0,0,0,0,100.0,4,4,2,37.5,0,0,1,0,75.0,3,2,50.0,1,1,0,1,1,0
Dan McCullers,8849,DI,PIT,2,0,25,0,1,0,0,0,0,33.3,1,0,0.0,0,0,0,0,100.0,4,4,2,37.5,0,0,1,0,66.7,2,1,25.0,0,0,0,1,1,0
Jarrad Davis,11776,LB,DET,2,0,11,0,2,0,0,0,0,25.0,1,0,0.0,0,0,0,0,11.1,6,54,3,33.3,0,0,1,0,75.0,3,1,16.7,0,0,0,1,1,0
