player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Sam Martin,7947,P,DET,5,19,19,4.31,35.74,44.84,21.9,0,0,2,8,11,61.6,10,55,1,0,36.8,153,7,19,81.9,679,1,852
Caleb Sturgis,7948,K,LAC,1,1,1,2.85,24.0,24.0,,0,0,1,0,27,60.0,1,24,0,0,0.0,0,0,1,2.85,24,0,24
Ryan Allen,8242,P,NE,5,21,21,4.19,40.14,47.29,11.8,0,0,4,3,19,54.5,5,59,2,0,52.4,130,11,21,88.06,843,1,993
Tress Way,8358,P,WAS,4,17,17,4.36,37.65,41.94,10.4,0,0,2,7,32,59.8,8,59,1,0,41.2,73,7,17,74.15,640,0,713
Pat O'Donnell,8826,P,CHI,4,14,14,4.58,42.93,47.21,8.0,0,0,1,7,6,71.2,6,63,0,0,35.7,40,5,14,64.08,601,1,661
Michael Palardy,9277,P,CAR,4,17,17,4.4,43.29,46.82,5.7,0,0,1,8,5,83.4,10,59,0,0,41.2,40,7,17,74.77,736,1,796
Bradley Pinion,9598,P,SF,5,22,22,4.59,38.0,43.68,8.1,0,0,1,5,28,65.4,6,59,2,0,59.1,105,13,22,100.91,836,1,961
Matt Wile,9972,P,MIN,5,21,21,4.51,40.9,44.29,5.2,1,0,5,4,18,65.5,8,70,4,0,28.6,31,6,22,94.8,859,2,930
Jordan Berry,10236,P,PIT,5,25,25,4.35,38.72,43.12,10.0,0,0,5,8,25,55.5,10,59,3,0,28.0,70,7,25,108.63,968,2,1078
Drew Kaser,10813,P,LAC,4,13,13,4.23,38.08,48.38,16.3,1,0,2,2,27,60.5,7,66,1,0,53.8,114,7,14,55.02,495,1,629
Riley Dixon,10862,P,NYG,5,21,21,4.39,41.95,48.0,6.7,0,0,2,5,21,66.7,6,60,1,0,47.6,67,10,21,92.17,881,3,1008
Lachlan Edwards,10869,P,NYJ,5,25,25,4.28,43.12,47.92,6.2,0,0,2,5,22,58.2,10,62,3,0,52.0,80,13,25,107.06,1078,2,1198
Rigoberto Sanchez,12130,P,IND,5,20,20,4.42,42.25,45.7,4.9,0,0,2,6,14,59.1,6,59,1,0,50.0,49,10,20,88.47,845,1,914
Matt Haack,12212,P,MIA,5,28,28,4.39,39.68,46.21,9.5,0,0,0,7,17,68.4,12,65,5,0,46.4,123,13,28,122.97,1111,3,1294
Cameron Johnston,12255,P,PHI,5,24,24,4.17,43.5,50.67,6.5,0,0,3,4,24,56.6,9,68,1,0,45.8,72,11,24,100.08,1044,5,1216
Johnny Townsend,22261,P,OAK,5,21,21,4.37,40.24,44.9,6.4,0,0,2,5,23,56.4,4,56,3,0,42.9,58,9,21,91.72,845,2,943
Corey Bojorquez,27626,P,BUF,5,31,31,4.17,39.74,45.23,7.6,0,0,4,4,4,53.4,15,59,4,0,54.8,130,17,31,129.41,1232,2,1402
Logan Cooke,29214,P,JAX,5,23,23,4.15,38.13,40.7,4.3,0,0,7,2,15,54.5,13,54,4,0,39.1,39,9,23,95.48,877,1,936
Michael Dickson,35381,P,SEA,5,29,29,4.14,41.72,46.48,8.2,0,0,4,4,29,64.9,13,69,7,0,41.4,98,12,29,120.05,1210,2,1348
Colby Wadman,38062,P,DEN,1,8,8,4.34,32.25,41.13,17.8,0,0,0,2,10,53.8,3,57,2,0,50.0,71,4,8,34.68,258,0,329
J.K. Scott,38809,P,GB,4,18,18,4.64,41.56,47.44,13.2,0,0,2,8,12,73.6,7,63,1,0,27.8,66,5,18,83.53,748,2,854
Trevor Daniel,38843,P,HST,5,21,21,4.21,39.38,43.62,7.0,0,0,3,8,13,63.6,11,61,1,0,33.3,49,7,21,88.38,827,2,916
